#         T/K     Cv/J*K^-1     Cp/J*K^-1
 2.731500E+02  4.803128E+01  4.803242E+01
 2.741500E+02  4.810830E+01  4.810946E+01
 2.751500E+02  4.818530E+01  4.818646E+01
 2.761500E+02  4.826225E+01  4.826343E+01
 2.771500E+02  4.833916E+01  4.834036E+01
 2.781500E+02  4.841604E+01  4.841725E+01
 2.791500E+02  4.849289E+01  4.849410E+01
 2.801500E+02  4.856970E+01  4.857093E+01
 2.811500E+02  4.864647E+01  4.864772E+01
 2.821500E+02  4.872322E+01  4.872447E+01
 2.831500E+02  4.879994E+01  4.880120E+01
 2.841500E+02  4.887662E+01  4.887790E+01
 2.851500E+02  4.895329E+01  4.895458E+01
 2.861500E+02  4.902992E+01  4.903122E+01
 2.871500E+02  4.910653E+01  4.910785E+01
 2.881500E+02  4.918312E+01  4.918445E+01
 2.891500E+02  4.925969E+01  4.926103E+01
 2.901500E+02  4.933624E+01  4.933759E+01
 2.911500E+02  4.941278E+01  4.941414E+01
 2.921500E+02  4.948930E+01  4.949067E+01
 2.931500E+02  4.956580E+01  4.956718E+01
 2.941500E+02  4.964229E+01  4.964368E+01
 2.951500E+02  4.971876E+01  4.972017E+01
 2.961500E+02  4.979523E+01  4.979664E+01
 2.971500E+02  4.987168E+01  4.987311E+01
 2.981500E+02  4.994813E+01  4.994956E+01
 2.991500E+02  5.002456E+01  5.002600E+01
 3.001500E+02  5.010098E+01  5.010244E+01
 3.011500E+02  5.017739E+01  5.017886E+01
 3.021500E+02  5.025380E+01  5.025527E+01
 3.031500E+02  5.033019E+01  5.033167E+01
 3.041500E+02  5.040657E+01  1.309784E+03
 3.051500E+02  3.680061E+01  1.300461E+03
 3.061500E+02  3.686782E+01  4.543101E+01
 3.071500E+02  3.693526E+01  4.549266E+01
 3.081500E+02  3.700293E+01  4.555475E+01
 3.091500E+02  3.707082E+01  4.561726E+01
 3.101500E+02  3.713893E+01  4.568018E+01
 3.111500E+02  3.720726E+01  4.574348E+01
 3.121500E+02  3.727579E+01  4.580717E+01
 3.131500E+02  3.734453E+01  4.587122E+01
 3.141500E+02  3.741347E+01  4.593562E+01
 3.151500E+02  3.748261E+01  4.600035E+01
 3.161500E+02  3.755194E+01  4.606542E+01
 3.171500E+02  3.762147E+01  4.613080E+01
 3.181500E+02  3.769118E+01  4.619650E+01
 3.191500E+02  3.776107E+01  4.626249E+01
 3.201500E+02  3.783115E+01  4.632877E+01
 3.211500E+02  3.790140E+01  4.639534E+01
 3.221500E+02  3.797183E+01  4.646218E+01
 3.231500E+02  3.804243E+01  4.652929E+01
 3.241500E+02  3.811320E+01  4.659666E+01
 3.251500E+02  3.818412E+01  4.666428E+01
 3.261500E+02  3.825522E+01  4.673215E+01
 3.271500E+02  3.832646E+01  4.680026E+01
 3.281500E+02  3.839787E+01  4.686861E+01
 3.291500E+02  3.846942E+01  4.693718E+01
 3.301500E+02  3.854112E+01  4.700598E+01
 3.311500E+02  3.861297E+01  4.707499E+01
 3.321500E+02  3.868496E+01  4.714422E+01
 3.331500E+02  3.875709E+01  4.721365E+01
 3.341500E+02  3.882936E+01  4.728328E+01
 3.351500E+02  3.890176E+01  4.735311E+01
 3.361500E+02  3.897429E+01  4.742314E+01
 3.371500E+02  3.904695E+01  4.749335E+01
 3.381500E+02  3.911974E+01  4.756374E+01
 3.391500E+02  3.919264E+01  4.763431E+01
 3.401500E+02  3.926567E+01  4.770505E+01
 3.411500E+02  3.933882E+01  4.777597E+01
 3.421500E+02  3.941208E+01  4.784705E+01
 3.431500E+02  3.948545E+01  4.791829E+01
 3.441500E+02  3.955893E+01  4.798968E+01
 3.451500E+02  3.963251E+01  4.806123E+01
 3.461500E+02  3.970620E+01  4.813293E+01
 3.471500E+02  3.978000E+01  4.820478E+01
 3.481500E+02  3.985389E+01  4.827677E+01
 3.491500E+02  3.992787E+01  4.834889E+01
 3.501500E+02  4.000196E+01  4.842115E+01
 3.511500E+02  4.007613E+01  4.849354E+01
 3.521500E+02  4.015039E+01  4.856606E+01
 3.531500E+02  4.022474E+01  4.863870E+01
 3.541500E+02  4.029917E+01  4.871146E+01
 3.551500E+02  4.037369E+01  4.878434E+01
 3.561500E+02  4.044828E+01  4.885733E+01
 3.571500E+02  4.052295E+01  4.893044E+01
 3.581500E+02  4.059770E+01  4.900365E+01
 3.591500E+02  4.067252E+01  4.907697E+01
 3.601500E+02  4.074741E+01  4.915038E+01
 3.611500E+02  4.082237E+01  4.922390E+01
 3.621500E+02  4.089739E+01  4.929751E+01
 3.631500E+02  4.097248E+01  4.937122E+01
 3.641500E+02  4.104763E+01  4.944501E+01
 3.651500E+02  4.112283E+01  4.951889E+01
 3.661500E+02  4.119810E+01  4.959286E+01
 3.671500E+02  4.127342E+01  4.966691E+01
 3.681500E+02  4.134880E+01  4.974103E+01
 3.691500E+02  4.142422E+01  4.981523E+01
 3.701500E+02  4.149970E+01  4.988951E+01
 3.711500E+02  4.157522E+01  4.996385E+01
 3.721500E+02  4.165079E+01  5.003827E+01
 3.731500E+02  4.172640E+01  5.011275E+01
 3.741500E+02  4.180205E+01  5.018729E+01
 3.751500E+02  4.187774E+01  5.026189E+01
 3.761500E+02  4.195347E+01  5.033656E+01
 3.771500E+02  4.202923E+01  5.041128E+01
 3.781500E+02  4.210503E+01  5.048605E+01
 3.791500E+02  4.218086E+01  5.056087E+01
 3.801500E+02  4.225672E+01  5.063574E+01
 3.811500E+02  4.233260E+01  5.071066E+01
 3.821500E+02  4.240852E+01  5.078563E+01
 3.831500E+02  4.248445E+01  5.086063E+01
 3.841500E+02  4.256041E+01  5.093568E+01
 3.851500E+02  4.263640E+01  5.101076E+01
 3.861500E+02  4.271240E+01  5.108588E+01
 3.871500E+02  4.278842E+01  5.116104E+01
 3.881500E+02  4.286445E+01  5.123622E+01
 3.891500E+02  4.294050E+01  5.131144E+01
 3.901500E+02  4.301656E+01  5.138669E+01
 3.911500E+02  4.309264E+01  5.146196E+01
 3.921500E+02  4.316872E+01  5.153725E+01
 3.931500E+02  4.324481E+01  5.161257E+01
 3.941500E+02  4.332091E+01  5.168790E+01
 3.951500E+02  4.339701E+01  5.176326E+01
 3.961500E+02  4.347311E+01  5.183863E+01
 3.971500E+02  4.354922E+01  5.191402E+01
 3.981500E+02  4.362533E+01  5.198942E+01
 3.991500E+02  4.370143E+01  5.206517E+01
