#         T/K          A/kJ          G/kJ
  2.731500000000E+02  -3.734314064331E-01  -3.705682969314E-01
  2.741500000000E+02  -4.770236636063E-01  -4.741596333723E-01
  2.751500000000E+02  -5.809612807569E-01  -5.780963349825E-01
  2.761500000000E+02  -6.852400246001E-01  -6.823741688255E-01
  2.771500000000E+02  -7.898556351447E-01  -7.869888751845E-01
  2.781500000000E+02  -8.948038469982E-01  -8.919361888771E-01
  2.791500000000E+02  -1.000080408519E+00  -9.972118584107E-01
  2.801500000000E+02  -1.105681099372E+00  -1.102811663543E+00
  2.811500000000E+02  -1.211601745471E+00  -1.208731430234E+00
  2.821500000000E+02  -1.317838232301E+00  -1.314967043962E+00
  2.831500000000E+02  -1.424386516096E+00  -1.421514460921E+00
  2.841500000000E+02  -1.531242633165E+00  -1.528369717342E+00
  2.851500000000E+02  -1.638402707499E+00  -1.635528937109E+00
  2.861500000000E+02  -1.745862956732E+00  -1.742988337721E+00
  2.871500000000E+02  -1.853619696691E+00  -1.850744234850E+00
  2.881500000000E+02  -1.961669344583E+00  -1.958793045532E+00
  2.891500000000E+02  -2.070008421178E+00  -2.067131290351E+00
  2.901500000000E+02  -2.178633551831E+00  -2.175755594464E+00
  2.911500000000E+02  -2.287541466782E+00  -2.284662687905E+00
  2.921500000000E+02  -2.396729000693E+00  -2.393849405126E+00
  2.931500000000E+02  -2.506193091595E+00  -2.503312683944E+00
  2.941500000000E+02  -2.615930779375E+00  -2.613049564026E+00
  2.951500000000E+02  -2.725939203672E+00  -2.723057184805E+00
  2.961500000000E+02  -2.836215602369E+00  -2.833332783928E+00
  2.971500000000E+02  -2.946757307933E+00  -2.943873693656E+00
  2.981500000000E+02  -3.057561745918E+00  -3.054677339329E+00
  2.991500000000E+02  -3.168626431639E+00  -3.165741236053E+00
  3.001500000000E+02  -3.279948967616E+00  -3.277062986142E+00
  3.011500000000E+02  -3.391527040776E+00  -3.388640276317E+00
  3.021500000000E+02  -3.503358419434E+00  -3.500470874697E+00
  3.031500000000E+02  -3.615440950984E+00  -3.612552628479E+00
  3.041500000000E+02  -3.727772558750E+00  -3.724883460796E+00
  3.051500000000E+02  -3.840351239568E+00  -3.837461368297E+00
  3.061500000000E+02  -3.953175061272E+00  -3.950284418632E+00
  3.071500000000E+02  -4.066242159810E+00  -4.063350747572E+00
  3.081500000000E+02  -4.179550737701E+00  -4.176658557459E+00
