#         T/K     Cv/J*K^-1     Cp/J*K^-1
 2.731500E+02  4.074160E+01  4.074252E+01
 2.741500E+02  4.079529E+01  4.079621E+01
 2.751500E+02  4.084885E+01  4.084977E+01
 2.761500E+02  4.090228E+01  4.090319E+01
 2.771500E+02  4.095559E+01  4.095649E+01
 2.781500E+02  4.100877E+01  4.100966E+01
 2.791500E+02  4.106184E+01  4.106272E+01
 2.801500E+02  4.111479E+01  4.111567E+01
 2.811500E+02  4.116763E+01  4.116851E+01
 2.821500E+02  4.122036E+01  4.122123E+01
 2.831500E+02  4.127298E+01  4.127385E+01
 2.841500E+02  4.132549E+01  4.132635E+01
 2.851500E+02  4.137789E+01  4.137874E+01
 2.861500E+02  4.143017E+01  4.143101E+01
 2.871500E+02  4.148233E+01  4.148317E+01
 2.881500E+02  4.153437E+01  4.153521E+01
 2.891500E+02  4.158630E+01  4.158713E+01
 2.901500E+02  4.163810E+01  4.163892E+01
 2.911500E+02  4.168977E+01  4.169059E+01
 2.921500E+02  4.174131E+01  4.174212E+01
 2.931500E+02  4.179272E+01  4.179353E+01
 2.941500E+02  4.184399E+01  4.184480E+01
 2.951500E+02  4.189513E+01  4.189593E+01
 2.961500E+02  4.194612E+01  4.194692E+01
 2.971500E+02  4.199697E+01  4.199776E+01
 2.981500E+02  4.204767E+01  4.204846E+01
 2.991500E+02  4.209822E+01  4.209901E+01
 3.001500E+02  4.214862E+01  4.214940E+01
 3.011500E+02  4.219886E+01  4.219964E+01
 3.021500E+02  4.224895E+01  4.224973E+01
 3.031500E+02  4.229888E+01  4.229965E+01
 3.041500E+02  4.234864E+01  4.234942E+01
 3.051500E+02  4.239825E+01  4.239902E+01
 3.061500E+02  4.244768E+01  4.244845E+01
 3.071500E+02  4.249695E+01  4.249772E+01
 3.081500E+02  4.254605E+01  4.254682E+01
 3.091500E+02  4.259498E+01  4.259575E+01
 3.101500E+02  4.264374E+01  4.264450E+01
 3.111500E+02  4.269232E+01  4.269309E+01
 3.121500E+02  4.274073E+01  4.274149E+01
 3.131500E+02  4.278895E+01  4.278972E+01
 3.141500E+02  4.283700E+01  4.283776E+01
 3.151500E+02  4.288487E+01  4.288563E+01
 3.161500E+02  4.293256E+01  4.293332E+01
 3.171500E+02  4.298006E+01  4.298082E+01
 3.181500E+02  4.302737E+01  4.302813E+01
 3.191500E+02  4.307450E+01  4.307526E+01
 3.201500E+02  4.312144E+01  4.312220E+01
 3.211500E+02  4.316819E+01  4.316896E+01
 3.221500E+02  4.321475E+01  4.321552E+01
 3.231500E+02  4.326112E+01  4.326189E+01
 3.241500E+02  4.330730E+01  4.330806E+01
 3.251500E+02  4.335328E+01  4.335404E+01
 3.261500E+02  4.339906E+01  4.339983E+01
 3.271500E+02  4.344465E+01  4.344541E+01
 3.281500E+02  4.349003E+01  4.349080E+01
 3.291500E+02  4.353522E+01  4.353599E+01
 3.301500E+02  4.358021E+01  4.358098E+01
 3.311500E+02  4.362499E+01  4.362577E+01
 3.321500E+02  4.366957E+01  4.367035E+01
 3.331500E+02  4.371394E+01  4.371472E+01
 3.341500E+02  4.375811E+01  4.375889E+01
 3.351500E+02  4.380207E+01  4.380285E+01
 3.361500E+02  4.384582E+01  4.384660E+01
 3.371500E+02  4.388936E+01  4.389015E+01
 3.381500E+02  4.393268E+01  4.393348E+01
 3.391500E+02  4.397580E+01  4.397659E+01
 3.401500E+02  4.401870E+01  4.401950E+01
 3.411500E+02  4.406138E+01  4.406218E+01
 3.421500E+02  4.410385E+01  4.410465E+01
 3.431500E+02  4.414610E+01  4.414690E+01
 3.441500E+02  4.418812E+01  4.418894E+01
 3.451500E+02  4.422993E+01  4.423075E+01
 3.461500E+02  4.427152E+01  4.427234E+01
 3.471500E+02  4.431288E+01  4.431370E+01
 3.481500E+02  4.435401E+01  4.435484E+01
 3.491500E+02  4.439492E+01  4.439575E+01
 3.501500E+02  4.443560E+01  4.443644E+01
 3.511500E+02  4.447606E+01  4.447690E+01
 3.521500E+02  4.451628E+01  4.451712E+01
 3.531500E+02  4.455627E+01  4.455712E+01
 3.541500E+02  4.459603E+01  4.459688E+01
 3.551500E+02  4.463555E+01  4.463641E+01
 3.561500E+02  4.467484E+01  4.467570E+01
 3.571500E+02  4.471389E+01  4.471476E+01
 3.581500E+02  4.475270E+01  4.475358E+01
 3.591500E+02  4.479127E+01  4.479215E+01
 3.601500E+02  4.482960E+01  1.503568E+03
 3.611500E+02  3.324202E+01  1.496436E+03
 3.621500E+02  3.325840E+01  4.216662E+01
 3.631500E+02  3.327486E+01  4.217549E+01
 3.641500E+02  3.329139E+01  4.218455E+01
 3.651500E+02  3.330801E+01  4.219380E+01
 3.661500E+02  3.332470E+01  4.220323E+01
 3.671500E+02  3.334147E+01  4.221284E+01
 3.681500E+02  3.335832E+01  4.222262E+01
 3.691500E+02  3.337523E+01  4.223258E+01
 3.701500E+02  3.339222E+01  4.224271E+01
 3.711500E+02  3.340927E+01  4.225300E+01
 3.721500E+02  3.342640E+01  4.226346E+01
 3.731500E+02  3.344359E+01  4.227408E+01
 3.741500E+02  3.346084E+01  4.228486E+01
 3.751500E+02  3.347816E+01  4.229580E+01
 3.761500E+02  3.349554E+01  4.230688E+01
 3.771500E+02  3.351298E+01  4.231812E+01
 3.781500E+02  3.353048E+01  4.232951E+01
 3.791500E+02  3.354804E+01  4.234104E+01
 3.801500E+02  3.356566E+01  4.235271E+01
 3.811500E+02  3.358333E+01  4.236452E+01
 3.821500E+02  3.360105E+01  4.237647E+01
 3.831500E+02  3.361883E+01  4.238855E+01
 3.841500E+02  3.363666E+01  4.240077E+01
 3.851500E+02  3.365454E+01  4.241312E+01
 3.861500E+02  3.367247E+01  4.242559E+01
 3.871500E+02  3.369045E+01  4.243819E+01
 3.881500E+02  3.370847E+01  4.245091E+01
 3.891500E+02  3.372654E+01  4.246375E+01
 3.901500E+02  3.374466E+01  4.247671E+01
 3.911500E+02  3.376282E+01  4.248978E+01
 3.921500E+02  3.378102E+01  4.250297E+01
 3.931500E+02  3.379926E+01  4.251627E+01
 3.941500E+02  3.381755E+01  4.252968E+01
 3.951500E+02  3.383587E+01  4.254320E+01
 3.961500E+02  3.385423E+01  4.255682E+01
 3.971500E+02  3.387263E+01  4.257055E+01
 3.981500E+02  3.389106E+01  4.258438E+01
 3.991500E+02  3.390954E+01  4.260056E+01
