#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9          c4-1          c4-3          c4-5          c4-6          c4-7          c4-8          c4-9          c5-1          c5-4          c5-6          c5-9          c6-2          c6-8            m1          m2-1          m3-1          m4-1          m5-1          m5-2          m6-2          m6-3          m6-4          m6-5          m6-7          m6-8          c1m1        c1m2-1        c1m2-7        c1m3-6        c1m4-1        c1m5-1        c1m5-6        c2m1-1        c2m2-1        c2m2-5        c2m3-1        c2m4-1        c2m4-3        c2m4-8        c3m1-1        c3m2-3        c3m3-8        c4m1-6        c4m2-4        c4m2-5        c5m1-9
 2.731500E+02  4.199178E-02  4.851374E-02  1.483960E-02  1.947734E-02  2.167009E-02  2.583888E-02  2.885146E-02  1.206462E-02  1.611226E-04  1.131382E-02  2.408571E-02  2.519253E-02  3.525257E-02  5.685523E-03  4.616130E-02  3.549432E-02  2.536733E-02  5.543586E-02  3.357398E-03  1.475789E-03  1.522910E-04  1.696226E-04  5.411000E-03  2.686789E-03  8.432592E-03  1.362430E-03  6.361783E-04  3.911164E-04  5.213714E-04  1.864622E-04  7.670584E-04  5.390700E-02  1.057403E-03  3.469674E-03  8.947974E-04  6.924928E-02  8.371561E-03  2.133345E-02  1.004358E-02  1.378216E-02  3.554679E-03  8.048368E-03  8.245277E-02  2.966697E-02  3.898174E-02  3.985435E-02  1.429978E-02  1.788144E-02  3.408798E-03  5.815818E-02  9.800035E-03  8.836292E-03
 2.741500E+02  4.323291E-02  4.996197E-02  1.510724E-02  1.983533E-02  2.207003E-02  2.632407E-02  2.885090E-02  1.210545E-02  1.623036E-04  1.135062E-02  2.418888E-02  2.528371E-02  3.535496E-02  5.523080E-03  4.528503E-02  3.480586E-02  2.491535E-02  5.296743E-02  3.214033E-03  1.552414E-03  1.627377E-04  1.784068E-04  5.536167E-03  2.726201E-03  8.568811E-03  1.370587E-03  6.438639E-04  3.937428E-04  5.249636E-04  1.884347E-04  7.763021E-04  5.627740E-02  1.099466E-03  3.619382E-03  9.240761E-04  6.948871E-02  8.325009E-03  2.122392E-02  1.036057E-02  1.406667E-02  3.628627E-03  8.114547E-03  8.091591E-02  2.921655E-02  3.825670E-02  4.042080E-02  1.437100E-02  1.771347E-02  3.400434E-03  5.712380E-02  9.650511E-03  8.640668E-03
 2.751500E+02  4.449947E-02  5.143085E-02  1.537141E-02  2.018896E-02  2.246517E-02  2.680375E-02  2.883320E-02  1.213889E-02  1.633876E-04  1.138051E-02  2.427730E-02  2.535946E-02  3.543583E-02  5.362225E-03  4.439695E-02  3.410900E-02  2.445555E-02  5.057685E-02  3.074801E-03  1.632554E-03  1.738203E-04  1.875669E-04  5.662556E-03  2.765350E-03  8.704494E-03  1.378364E-03  6.514124E-04  3.962616E-04  5.284129E-04  1.903628E-04  7.853801E-04  5.872771E-02  1.142685E-03  3.773755E-03  9.538614E-04  6.970526E-02  8.275895E-03  2.110766E-02  1.068209E-02  1.434982E-02  3.702242E-03  8.177313E-03  7.937897E-02  2.876184E-02  3.753154E-02  4.097179E-02  1.443429E-02  1.753764E-02  3.389922E-03  5.607453E-02  9.497441E-03  8.443633E-03
 2.761500E+02  4.579144E-02  5.291961E-02  1.563175E-02  2.053775E-02  2.285495E-02  2.727729E-02  2.879839E-02  1.216489E-02  1.643726E-04  1.140341E-02  2.435080E-02  2.541964E-02  3.549504E-02  5.203085E-03  4.349841E-02  3.340477E-02  2.398866E-02  4.826352E-02  2.939695E-03  1.716337E-03  1.855709E-04  1.971133E-04  5.790069E-03  2.804179E-03  8.839453E-03  1.385739E-03  6.588088E-04  3.986656E-04  5.317096E-04  1.922423E-04  7.942745E-04  6.125917E-02  1.187060E-03  3.932826E-03  9.841353E-04  6.989809E-02  8.224178E-03  2.098459E-02  1.100793E-02  1.463124E-02  3.775425E-03  8.236527E-03  7.784232E-02  2.830301E-02  3.680644E-02  4.150639E-02  1.448950E-02  1.735410E-02  3.377276E-03  5.501165E-02  9.341033E-03  8.245467E-03
 2.771500E+02  4.710886E-02  5.442751E-02  1.588792E-02  2.088122E-02  2.323888E-02  2.774406E-02  2.874650E-02  1.218340E-02  1.652567E-04  1.141930E-02  2.440924E-02  2.546414E-02  3.553246E-02  5.045780E-03  4.259069E-02  3.269418E-02  2.351538E-02  4.602666E-02  2.808699E-03  1.803899E-03  1.980229E-04  2.070562E-04  5.918603E-03  2.842630E-03  8.973497E-03  1.392686E-03  6.660381E-04  4.009475E-04  5.348437E-04  1.940692E-04  8.029669E-04  6.387303E-02  1.232591E-03  4.096626E-03  1.014879E-03  7.006637E-02  8.169820E-03  2.085457E-02  1.133785E-02  1.491056E-02  3.848078E-03  8.292055E-03  7.630635E-02  2.784022E-02  3.608159E-02  4.202368E-02  1.453647E-02  1.716302E-02  3.362511E-03  5.393640E-02  9.181485E-03  8.046439E-03
 2.781500E+02  4.845175E-02  5.595377E-02  1.613957E-02  2.121893E-02  2.361643E-02  2.820345E-02  2.867762E-02  1.219437E-02  1.660382E-04  1.142813E-02  2.445252E-02  2.549286E-02  3.554801E-02  4.890421E-03  4.167511E-02  3.197822E-02  2.303642E-02  4.386541E-02  2.681790E-03  1.895378E-03  2.112110E-04  2.174058E-04  6.048050E-03  2.880642E-03  9.106426E-03  1.399180E-03  6.730843E-04  4.031000E-04  5.378053E-04  1.958391E-04  8.114383E-04  6.657051E-02  1.279276E-03  4.265179E-03  1.046071E-03  7.020930E-02  8.112784E-03  2.071753E-02  1.167162E-02  1.518737E-02  3.920102E-03  8.343761E-03  7.477144E-02  2.737363E-02  3.535717E-02  4.252278E-02  1.457506E-02  1.696456E-02  3.345650E-03  5.285003E-02  9.019005E-03  7.846814E-03
 2.791500E+02  4.982010E-02  5.749755E-02  1.638635E-02  2.155042E-02  2.398709E-02  2.865482E-02  2.859186E-02  1.219779E-02  1.667158E-04  1.142990E-02  2.448054E-02  2.550575E-02  3.554166E-02  4.737116E-03  4.075295E-02  3.125789E-02  2.255250E-02  4.177882E-02  2.558940E-03  1.990914E-03  2.251708E-04  2.281721E-04  6.178291E-03  2.918150E-03  9.238028E-03  1.405197E-03  6.799314E-04  4.051153E-04  5.405842E-04  1.975475E-04  8.196694E-04  6.935271E-02  1.327109E-03  4.438498E-03  1.077688E-03  7.032605E-02  8.053039E-03  2.057337E-02  1.200898E-02  1.546129E-02  3.991392E-03  8.391517E-03  7.323802E-02  2.690342E-02  3.463337E-02  4.300279E-02  1.460514E-02  1.675892E-02  3.326715E-03  5.175379E-02  8.853801E-03  7.646856E-03
 2.801500E+02  5.121388E-02  5.905797E-02  1.662794E-02  2.187522E-02  2.435035E-02  2.909756E-02  2.848937E-02  1.219365E-02  1.672881E-04  1.142458E-02  2.449326E-02  2.550278E-02  3.551341E-02  4.585967E-03  3.982550E-02  3.053416E-02  2.206433E-02  3.976589E-02  2.440116E-03  2.090651E-03  2.399389E-04  2.393648E-04  6.309201E-03  2.955090E-03  9.368088E-03  1.410710E-03  6.865627E-04  4.069858E-04  5.431700E-04  1.991900E-04  8.276400E-04  7.222069E-02  1.376084E-03  4.616589E-03  1.109704E-03  7.041583E-02  7.990554E-03  2.042201E-02  1.234967E-02  1.573192E-02  4.061846E-03  8.435194E-03  7.170655E-02  2.642980E-02  3.391043E-02  4.346285E-02  1.462658E-02  1.654629E-02  3.305735E-03  5.064898E-02  8.686087E-03  7.446825E-03
 2.811500E+02  5.263303E-02  6.063408E-02  1.686398E-02  2.219289E-02  2.470570E-02  2.953105E-02  2.837031E-02  1.218195E-02  1.677540E-04  1.141220E-02  2.449065E-02  2.548397E-02  3.546332E-02  4.437072E-03  3.889402E-02  2.980801E-02  2.157262E-02  3.782552E-02  2.325279E-03  2.194734E-03  2.555534E-04  2.509930E-04  6.440645E-03  2.991394E-03  9.496378E-03  1.415695E-03  6.929614E-04  4.087038E-04  5.455524E-04  2.007619E-04  8.353300E-04  7.517538E-02  1.426189E-03  4.799449E-03  1.142094E-03  7.047786E-02  7.925306E-03  2.026337E-02  1.269338E-02  1.599884E-02  4.131356E-03  8.474668E-03  7.017749E-02  2.595296E-02  3.318856E-02  4.390213E-02  1.463929E-02  1.632689E-02  3.282744E-03  4.953686E-02  8.516082E-03  7.246976E-03
 2.821500E+02  5.407749E-02  6.222494E-02  1.709416E-02  2.250298E-02  2.505266E-02  2.995470E-02  2.823489E-02  1.216272E-02  1.681127E-04  1.139278E-02  2.447271E-02  2.544934E-02  3.539148E-02  4.290518E-03  3.795978E-02  2.908040E-02  2.107806E-02  3.595653E-02  2.214385E-03  2.303315E-03  2.720532E-04  2.630659E-04  6.572483E-03  3.026990E-03  9.622667E-03  1.420124E-03  6.991102E-04  4.102616E-04  5.477208E-04  2.022585E-04  8.427184E-04  7.821769E-02  1.477413E-03  4.987065E-03  1.174826E-03  7.051138E-02  7.857272E-03  2.009741E-02  1.303984E-02  1.626165E-02  4.199814E-03  8.509820E-03  6.865134E-02  2.547312E-02  3.246800E-02  4.431981E-02  1.464318E-02  1.610094E-02  3.257777E-03  4.841869E-02  8.343999E-03  7.047556E-03
