#         T/K            m1          m2-1          m3-1          m4-1          m5-1          m5-2          m6-2          m6-3          m6-4          m6-5          m6-7          m6-8            w1            w2          w3-1          w3-2          w4-1          w4-2          w5-2          w5-6          w5-7          w6-1          w6-2          w6-4          w6-5          w6-7          w6-8         w6-10        m1w1-1        m1w1-4        m1w2-1        m1w3-1        m1w4-1        m1w4-7        m1w4-9        m1w5-2        m1w5-3        m1w5-4        m1w5-5        m1w5-6        m1w5-9        m2w1-1        m2w1-3        m2w2-1        m2w3-1        m2w3-6        m2w3-7        m2w4-1        m2w4-4        m2w4-5        m2w4-6        m2w4-9        m3w1-1        m3w1-2        m3w2-1        m3w3-1        m3w3-3        m3w3-5        m3w3-7        m3w3-9        m4w1-2        m4w1-5        m4w2-1        m4w2-7        m4w2-8        m5w1-1        m5w1-6        m5w1-8        m5w1-9
 2.731500E+02  2.114287E-02  1.554049E-03  1.643856E-03  5.602728E-02  3.170490E-02  9.950704E-02  1.908563E-02  8.911916E-03  5.478962E-03  7.303641E-03  2.612060E-03  1.074535E-02  1.086719E-02  1.675107E-03  3.501638E-03  4.913171E-05  8.966751E-02  1.045229E-01  6.776445E-02  2.551847E-04  4.325248E-04  7.109875E-01  9.675027E-01  7.128334E-01  1.888008E-03  2.862070E-02  2.871769E-02  6.749770E-01  1.283079E-03  1.746616E-03  2.245511E-03  1.173743E-01  2.829274E-02  7.094842E-02  4.379531E-01  8.615034E-02  3.673486E-01  4.996700E-02  4.858042E-01  4.310201E-01  1.864142E-01  1.581848E-03  2.003432E-03  9.698485E-02  2.804887E-02  4.514999E-03  1.370535E-02  2.490725E-01  2.182986E-01  1.339056E-01  5.152463E-02  1.512340E-01  1.329980E-01  9.039254E-02  8.019945E-02  1.192404E-01  2.882998E-02  2.215419E-03  3.526856E-02  5.121535E-02  5.406712E-02  7.435342E-02  2.509474E-02  3.923944E-02  1.460256E-02  3.598015E-02  5.606946E-02  5.871574E-02  5.765377E-02
 2.741500E+02  2.201750E-02  1.643794E-03  1.711229E-03  5.672782E-02  3.183197E-02  1.000521E-01  1.899589E-02  8.923749E-03  5.457150E-03  7.275829E-03  2.611645E-03  1.075930E-02  1.133723E-02  1.779109E-03  3.671078E-03  5.351085E-05  9.132710E-02  1.072417E-01  6.880448E-02  2.684461E-04  4.543412E-04  7.066789E-01  9.608851E-01  7.150686E-01  1.920572E-03  2.897042E-02  2.906763E-02  6.848410E-01  1.360630E-03  1.852066E-03  2.349846E-03  1.194887E-01  2.864719E-02  7.182868E-02  4.448993E-01  8.575583E-02  3.644890E-01  4.964171E-02  4.818861E-01  4.278624E-01  1.852001E-01  1.651331E-03  2.092265E-03  9.859721E-02  2.830005E-02  4.554493E-03  1.384952E-02  2.466029E-01  2.163593E-01  1.334824E-01  5.140983E-02  1.499329E-01  1.350360E-01  9.175368E-02  8.105621E-02  1.188769E-01  2.863880E-02  2.216320E-03  3.514893E-02  5.101325E-02  5.454583E-02  7.498786E-02  2.490294E-02  3.893302E-02  1.449655E-02  3.556259E-02  5.570984E-02  5.794235E-02  5.707574E-02
 2.751500E+02  2.292118E-02  1.737953E-03  1.780741E-03  5.742701E-02  3.195522E-02  1.005855E-01  1.890482E-02  8.934382E-03  5.434886E-03  7.247395E-03  2.610902E-03  1.077180E-02  1.182395E-02  1.888719E-03  3.847270E-03  5.824311E-05  9.299923E-02  1.100044E-01  6.984742E-02  2.822744E-04  4.770606E-04  7.023581E-01  9.542693E-01  7.172252E-01  1.953273E-03  2.931937E-02  2.941677E-02  6.947143E-01  1.442219E-03  1.963003E-03  2.458115E-03  1.216171E-01  2.900103E-02  7.270724E-02  4.518673E-01  8.535683E-02  3.616341E-01  4.931542E-02  4.779768E-01  4.247061E-01  1.839835E-01  1.723240E-03  2.184240E-03  1.002170E-01  2.854900E-02  4.593606E-03  1.399288E-02  2.441481E-01  2.144272E-01  1.330488E-01  5.129045E-02  1.486359E-01  1.370793E-01  9.311782E-02  8.190805E-02  1.185035E-01  2.844690E-02  2.216944E-03  3.502647E-02  5.080746E-02  5.501971E-02  7.561545E-02  2.471100E-02  3.862640E-02  1.439029E-02  3.514840E-02  5.534824E-02  5.717737E-02  5.650050E-02
 2.761500E+02  2.385458E-02  1.836700E-03  1.852432E-03  5.812467E-02  3.207463E-02  1.011070E-01  1.881244E-02  8.943823E-03  5.412184E-03  7.218355E-03  2.609834E-03  1.078287E-02  1.232776E-02  2.004188E-03  4.030414E-03  6.335378E-05  9.468357E-02  1.128109E-01  7.089301E-02  2.966878E-04  5.007109E-04  6.980258E-01  9.476563E-01  7.193032E-01  1.986106E-03  2.966746E-02  2.976504E-02  7.045946E-01  1.528018E-03  2.079661E-03  2.570425E-03  1.237592E-01  2.935414E-02  7.358388E-02  4.588556E-01  8.495351E-02  3.587845E-01  4.898821E-02  4.740769E-01  4.215515E-01  1.827647E-01  1.797634E-03  2.279434E-03  1.018439E-01  2.879566E-02  4.632330E-03  1.413541E-02  2.417080E-01  2.125024E-01  1.326050E-01  5.116657E-02  1.473432E-01  1.391273E-01  9.448459E-02  8.275476E-02  1.181202E-01  2.825436E-02  2.217294E-03  3.490123E-02  5.059809E-02  5.548866E-02  7.623603E-02  2.451897E-02  3.831967E-02  1.428380E-02  3.473760E-02  5.498477E-02  5.642077E-02  5.592811E-02
 2.771500E+02  2.481841E-02  1.940216E-03  1.926346E-03  5.882062E-02  3.219019E-02  1.016167E-01  1.871880E-02  8.952079E-03  5.389053E-03  7.188723E-03  2.608444E-03  1.079251E-02  1.284914E-02  2.125779E-03  4.220718E-03  6.886976E-05  9.637990E-02  1.156613E-01  7.194106E-02  3.117048E-04  5.253205E-04  6.936830E-01  9.410470E-01  7.213028E-01  2.019062E-03  3.001461E-02  3.011236E-02  7.144794E-01  1.618206E-03  2.202282E-03  2.686886E-03  1.259147E-01  2.970647E-02  7.445840E-02  4.658625E-01  8.454599E-02  3.559403E-01  4.866016E-02  4.701868E-01  4.183992E-01  1.815439E-01  1.874572E-03  2.377925E-03  1.034775E-01  2.903999E-02  4.670654E-03  1.427708E-02  2.392828E-01  2.105853E-01  1.321513E-01  5.103829E-02  1.460549E-01  1.411796E-01  9.585372E-02  8.359613E-02  1.177275E-01  2.806120E-02  2.217372E-03  3.477328E-02  5.038522E-02  5.595256E-02  7.684947E-02  2.432688E-02  3.801288E-02  1.417710E-02  3.433018E-02  5.461953E-02  5.567248E-02  5.535862E-02
 2.781500E+02  2.581337E-02  2.048686E-03  2.002529E-03  5.951470E-02  3.230191E-02  1.021144E-01  1.862393E-02  8.959157E-03  5.365503E-03  7.158512E-03  2.606736E-03  1.080073E-02  1.338853E-02  2.253763E-03  4.418393E-03  7.481963E-05  9.808798E-02  1.185556E-01  7.299135E-02  3.273444E-04  5.509184E-04  6.893304E-01  9.344423E-01  7.232242E-01  2.052133E-03  3.036075E-02  3.045864E-02  7.243665E-01  1.712970E-03  2.331120E-03  2.807610E-03  1.280830E-01  3.005793E-02  7.533062E-02  4.728866E-01  8.413441E-02  3.531022E-01  4.833135E-02  4.663070E-01  4.152497E-01  1.803212E-01  1.954116E-03  2.479792E-03  1.051175E-01  2.928194E-02  4.708573E-03  1.441785E-02  2.368726E-01  2.086759E-01  1.316879E-01  5.090566E-02  1.447711E-01  1.432357E-01  9.722491E-02  8.443196E-02  1.173253E-01  2.786748E-02  2.217181E-03  3.464268E-02  5.016895E-02  5.641131E-02  7.745563E-02  2.413478E-02  3.770610E-02  1.407021E-02  3.392614E-02  5.425261E-02  5.493244E-02  5.479209E-02
 2.791500E+02  2.684019E-02  2.162302E-03  2.081024E-03  6.020677E-02  3.240976E-02  1.026000E-01  1.852787E-02  8.965062E-03  5.341544E-03  7.127735E-03  2.604712E-03  1.080754E-02  1.394642E-02  2.388422E-03  4.623655E-03  8.123372E-05  9.980756E-02  1.214938E-01  7.404366E-02  3.436258E-04  5.775341E-04  6.849690E-01  9.278432E-01  7.250673E-01  2.085312E-03  3.070579E-02  3.080380E-02  7.342535E-01  1.812499E-03  2.466434E-03  2.932711E-03  1.302640E-01  3.040844E-02  7.620032E-02  4.799264E-01  8.371891E-02  3.502702E-01  4.800184E-02  4.624379E-01  4.121033E-01  1.790971E-01  2.036325E-03  2.585118E-03  1.067637E-01  2.952145E-02  4.746078E-03  1.455769E-02  2.344776E-01  2.067744E-01  1.312149E-01  5.076878E-02  1.434921E-01  1.452952E-01  9.859787E-02  8.526204E-02  1.169140E-01  2.767325E-02  2.216723E-03  3.450948E-02  4.994935E-02  5.686479E-02  7.805438E-02  2.394269E-02  3.739937E-02  1.396317E-02  3.352548E-02  5.388411E-02  5.420059E-02  5.422854E-02
 2.801500E+02  2.789962E-02  2.281261E-03  2.161875E-03  6.089665E-02  3.251376E-02  1.030736E-01  1.843065E-02  8.969803E-03  5.317186E-03  7.096406E-03  2.602376E-03  1.081295E-02  1.452328E-02  2.530045E-03  4.836724E-03  8.814421E-05  1.015384E-01  1.244759E-01  7.509779E-02  3.605687E-04  6.051976E-04  6.805996E-01  9.212505E-01  7.268326E-01  2.118591E-03  3.104966E-02  3.114778E-02  7.441381E-01  1.916992E-03  2.608492E-03  3.062305E-03  1.324573E-01  3.075793E-02  7.706734E-02  4.869803E-01  8.329961E-02  3.474450E-01  4.767171E-02  4.585799E-01  4.089606E-01  1.778715E-01  2.121261E-03  2.693983E-03  1.084157E-01  2.975848E-02  4.783162E-03  1.469657E-02  2.320978E-01  2.048810E-01  1.307327E-01  5.062771E-02  1.422178E-01  1.473577E-01  9.997229E-02  8.608619E-02  1.164938E-01  2.747854E-02  2.216001E-03  3.437376E-02  4.972653E-02  5.731292E-02  7.864557E-02  2.375065E-02  3.709275E-02  1.385599E-02  3.312821E-02  5.351412E-02  5.347687E-02  5.366802E-02
 2.811500E+02  2.899239E-02  2.405764E-03  2.245127E-03  6.158420E-02  3.261390E-02  1.035350E-01  1.833230E-02  8.973385E-03  5.292440E-03  7.064537E-03  2.599731E-03  1.081696E-02  1.511960E-02  2.678935E-03  5.057822E-03  9.558518E-05  1.032802E-01  1.275019E-01  7.615352E-02  3.781930E-04  6.339393E-04  6.762231E-01  9.146651E-01  7.285202E-01  2.151962E-03  3.139228E-02  3.149050E-02  7.540179E-01  2.026652E-03  2.757570E-03  3.196508E-03  1.346624E-01  3.110631E-02  7.793148E-02  4.940470E-01  8.287665E-02  3.446266E-01  4.734103E-02  4.547336E-01  4.058220E-01  1.766449E-01  2.208986E-03  2.806469E-03  1.100732E-01  2.999299E-02  4.819818E-03  1.483446E-02  2.297333E-01  2.029959E-01  1.302414E-01  5.048253E-02  1.409484E-01  1.494227E-01  1.013479E-01  8.690421E-02  1.160647E-01  2.728340E-02  2.215018E-03  3.423557E-02  4.950056E-02  5.775558E-02  7.922909E-02  2.355868E-02  3.678630E-02  1.374869E-02  3.273431E-02  5.314273E-02  5.276120E-02  5.311058E-02
 2.821500E+02  3.011925E-02  2.536019E-03  2.330825E-03  6.226925E-02  3.271017E-02  1.039842E-01  1.823285E-02  8.975816E-03  5.267314E-03  7.032141E-03  2.596780E-03  1.081959E-02  1.573587E-02  2.835401E-03  5.287177E-03  1.035928E-04  1.050328E-01  1.305718E-01  7.721065E-02  3.965190E-04  6.637903E-04  6.718402E-01  9.080878E-01  7.301304E-01  2.185418E-03  3.173357E-02  3.183187E-02  7.638906E-01  2.141688E-03  2.913953E-03  3.335439E-03  1.368790E-01  3.145352E-02  7.879255E-02  5.011248E-01  8.245016E-02  3.418156E-01  4.700987E-02  4.508992E-01  4.026880E-01  1.754174E-01  2.299563E-03  2.922660E-03  1.117359E-01  3.022492E-02  4.856038E-03  1.497133E-02  2.273842E-01  2.011192E-01  1.297411E-01  5.033333E-02  1.396841E-01  1.514898E-01  1.027244E-01  8.771591E-02  1.156271E-01  2.708788E-02  2.213776E-03  3.409496E-02  4.927153E-02  5.819268E-02  7.980481E-02  2.336684E-02  3.648008E-02  1.364131E-02  3.234378E-02  5.277003E-02  5.205353E-02  5.255624E-02
