#         T/K     Cv/J*K^-1     Cp/J*K^-1
 2.731500E+02  5.788464E+01  5.789000E+01
 2.741500E+02  5.791073E+01  5.791610E+01
 2.751500E+02  5.793648E+01  5.794187E+01
 2.761500E+02  5.796199E+01  5.796740E+01
 2.771500E+02  5.798734E+01  5.799275E+01
 2.781500E+02  5.801260E+01  5.801802E+01
 2.791500E+02  5.803784E+01  5.804326E+01
 2.801500E+02  5.806314E+01  5.806855E+01
 2.811500E+02  5.808856E+01  5.809395E+01
 2.821500E+02  5.811414E+01  5.811952E+01
 2.831500E+02  5.813995E+01  5.814531E+01
 2.841500E+02  5.816604E+01  5.817137E+01
 2.851500E+02  5.819243E+01  5.819774E+01
 2.861500E+02  5.821916E+01  5.822444E+01
 2.871500E+02  5.824627E+01  5.825152E+01
 2.881500E+02  5.827378E+01  5.827900E+01
 2.891500E+02  5.830171E+01  5.830689E+01
 2.901500E+02  5.833007E+01  5.833521E+01
 2.911500E+02  5.835888E+01  5.836399E+01
 2.921500E+02  5.838814E+01  5.839321E+01
 2.931500E+02  5.841786E+01  5.842290E+01
 2.941500E+02  5.844805E+01  5.845305E+01
 2.951500E+02  5.847870E+01  5.848367E+01
 2.961500E+02  5.850981E+01  5.851475E+01
 2.971500E+02  5.854139E+01  5.854630E+01
 2.981500E+02  5.857342E+01  5.857830E+01
 2.991500E+02  5.860590E+01  5.861075E+01
 3.001500E+02  5.863883E+01  5.864365E+01
 3.011500E+02  5.867220E+01  5.867699E+01
 3.021500E+02  5.870600E+01  5.871077E+01
 3.031500E+02  5.874022E+01  5.874497E+01
 3.041500E+02  5.877486E+01  5.877958E+01
 3.051500E+02  5.880991E+01  5.881461E+01
 3.061500E+02  5.884536E+01  5.885003E+01
 3.071500E+02  5.888120E+01  5.888585E+01
 3.081500E+02  5.891742E+01  5.892206E+01
 3.091500E+02  5.895401E+01  5.895864E+01
 3.101500E+02  5.899098E+01  5.899558E+01
 3.111500E+02  5.902829E+01  5.903289E+01
 3.121500E+02  5.906596E+01  5.907054E+01
 3.131500E+02  5.910397E+01  5.910854E+01
 3.141500E+02  5.914232E+01  5.914687E+01
 3.151500E+02  5.918098E+01  5.918552E+01
 3.161500E+02  5.921996E+01  5.922449E+01
 3.171500E+02  5.925925E+01  5.926377E+01
 3.181500E+02  5.929884E+01  5.930335E+01
 3.191500E+02  5.933872E+01  1.326371E+03
 3.201500E+02  4.854945E+01  1.320328E+03
 3.211500E+02  4.860422E+01  5.809339E+01
 3.221500E+02  4.865911E+01  5.813169E+01
 3.231500E+02  4.871412E+01  5.817034E+01
 3.241500E+02  4.876924E+01  5.820933E+01
 3.251500E+02  4.882447E+01  5.824866E+01
 3.261500E+02  4.887981E+01  5.828833E+01
 3.271500E+02  4.893525E+01  5.832832E+01
 3.281500E+02  4.899079E+01  5.836863E+01
 3.291500E+02  4.904642E+01  5.840925E+01
 3.301500E+02  4.910215E+01  5.845018E+01
 3.311500E+02  4.915795E+01  5.849141E+01
 3.321500E+02  4.921384E+01  5.853294E+01
 3.331500E+02  4.926981E+01  5.857476E+01
 3.341500E+02  4.932586E+01  5.861686E+01
 3.351500E+02  4.938197E+01  5.865924E+01
 3.361500E+02  4.943815E+01  5.870189E+01
 3.371500E+02  4.949440E+01  5.874481E+01
 3.381500E+02  4.955070E+01  5.878798E+01
 3.391500E+02  4.960706E+01  5.883141E+01
 3.401500E+02  4.966348E+01  5.887509E+01
 3.411500E+02  4.971995E+01  5.891901E+01
 3.421500E+02  4.977646E+01  5.896317E+01
 3.431500E+02  4.983302E+01  5.900756E+01
 3.441500E+02  4.988962E+01  5.905217E+01
 3.451500E+02  4.994626E+01  5.909701E+01
 3.461500E+02  5.000293E+01  5.914206E+01
 3.471500E+02  5.005964E+01  5.918731E+01
 3.481500E+02  5.011637E+01  5.923278E+01
 3.491500E+02  5.017313E+01  5.927844E+01
 3.501500E+02  5.022991E+01  5.932430E+01
 3.511500E+02  5.028672E+01  5.937034E+01
 3.521500E+02  5.034354E+01  5.941657E+01
 3.531500E+02  5.040038E+01  5.946297E+01
 3.541500E+02  5.045723E+01  5.950955E+01
 3.551500E+02  5.051409E+01  5.955630E+01
 3.561500E+02  5.057096E+01  5.960321E+01
 3.571500E+02  5.062783E+01  5.965028E+01
 3.581500E+02  5.068471E+01  5.969750E+01
 3.591500E+02  5.074159E+01  5.974488E+01
 3.601500E+02  5.079847E+01  5.979240E+01
 3.611500E+02  5.085534E+01  5.984005E+01
 3.621500E+02  5.091221E+01  5.988785E+01
 3.631500E+02  5.096907E+01  5.993578E+01
 3.641500E+02  5.102592E+01  5.998383E+01
 3.651500E+02  5.108275E+01  6.003201E+01
 3.661500E+02  5.113958E+01  6.008030E+01
 3.671500E+02  5.119638E+01  6.012872E+01
 3.681500E+02  5.125317E+01  6.017724E+01
 3.691500E+02  5.130994E+01  6.022587E+01
 3.701500E+02  5.136668E+01  6.027460E+01
 3.711500E+02  5.142340E+01  6.032343E+01
 3.721500E+02  5.148010E+01  6.037236E+01
 3.731500E+02  5.153676E+01  6.042138E+01
 3.741500E+02  5.159340E+01  6.047048E+01
 3.751500E+02  5.165001E+01  6.051967E+01
 3.761500E+02  5.170658E+01  6.056895E+01
 3.771500E+02  5.176312E+01  6.061829E+01
 3.781500E+02  5.181963E+01  6.066772E+01
 3.791500E+02  5.187610E+01  6.071721E+01
 3.801500E+02  5.193252E+01  6.076677E+01
 3.811500E+02  5.198891E+01  6.081640E+01
 3.821500E+02  5.204526E+01  6.086608E+01
 3.831500E+02  5.210156E+01  6.091583E+01
 3.841500E+02  5.215782E+01  6.096563E+01
 3.851500E+02  5.221403E+01  6.101548E+01
 3.861500E+02  5.227020E+01  6.106538E+01
 3.871500E+02  5.232631E+01  6.111532E+01
 3.881500E+02  5.238238E+01  6.116531E+01
 3.891500E+02  5.243839E+01  6.121534E+01
 3.901500E+02  5.249435E+01  6.126541E+01
 3.911500E+02  5.255026E+01  6.131551E+01
 3.921500E+02  5.260612E+01  6.136564E+01
 3.931500E+02  5.266192E+01  6.141580E+01
 3.941500E+02  5.271766E+01  6.146599E+01
 3.951500E+02  5.277334E+01  6.151621E+01
 3.961500E+02  5.282896E+01  6.156644E+01
 3.971500E+02  5.288453E+01  6.161670E+01
 3.981500E+02  5.294003E+01  6.166697E+01
 3.991500E+02  5.299547E+01  6.171982E+01
