#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  3.123474E+01  3.124081E+01  1.866666E+02
 2.741500E+02  3.148024E+01  3.148631E+01  1.875638E+02
 2.751500E+02  3.171740E+01  3.172347E+01  1.884273E+02
 2.761500E+02  3.194585E+01  3.195193E+01  1.892561E+02
 2.771500E+02  3.216542E+01  3.217151E+01  1.900498E+02
 2.781500E+02  3.237604E+01  3.238214E+01  1.908084E+02
 2.791500E+02  3.257779E+01  3.258389E+01  1.915325E+02
 2.801500E+02  3.277091E+01  3.277701E+01  1.922231E+02
 2.811500E+02  3.295568E+01  3.296179E+01  1.928815E+02
 2.821500E+02  3.313250E+01  3.313861E+01  1.935093E+02
 2.831500E+02  3.330184E+01  3.330795E+01  1.941084E+02
 2.841500E+02  3.346420E+01  3.347032E+01  1.946809E+02
 2.851500E+02  3.362012E+01  3.362625E+01  1.952286E+02
 2.861500E+02  3.377015E+01  3.377628E+01  1.957539E+02
 2.871500E+02  3.391482E+01  3.392095E+01  1.962586E+02
 2.881500E+02  3.405464E+01  3.406077E+01  1.967447E+02
 2.891500E+02  3.419009E+01  3.419623E+01  1.972140E+02
 2.901500E+02  3.432163E+01  3.432777E+01  1.976681E+02
 2.911500E+02  3.444967E+01  3.445582E+01  1.981087E+02
 2.921500E+02  3.457458E+01  3.458073E+01  1.985370E+02
 2.931500E+02  3.469670E+01  3.470286E+01  1.989543E+02
 2.941500E+02  3.481633E+01  3.482248E+01  1.993617E+02
 2.951500E+02  3.493373E+01  3.493988E+01  1.997601E+02
 2.961500E+02  3.504913E+01  3.505529E+01  2.001504E+02
 2.971500E+02  3.516274E+01  3.516890E+01  2.005334E+02
 2.981500E+02  3.527473E+01  3.528090E+01  2.009097E+02
 2.991500E+02  3.538528E+01  3.539145E+01  2.012799E+02
 3.001500E+02  3.549451E+01  3.550068E+01  2.016444E+02
 3.011500E+02  3.560254E+01  3.560872E+01  2.020037E+02
 3.021500E+02  3.570948E+01  3.571566E+01  2.023583E+02
 3.031500E+02  3.581542E+01  3.582161E+01  2.027083E+02
