#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            m1          m2-1          m3-1          c1m1        c1m2-1        c1m2-7        c2m1-1
 2.731500E+02  2.199478E-02  1.674489E-05  4.500292E-09  5.906742E-09  6.571720E-09  7.835959E-09  2.193912E-02  4.234194E-05  1.176036E-06  5.280830E-04  2.583080E-07  8.475905E-07  8.644627E-08
 2.741500E+02  2.192109E-02  1.639974E-05  4.280268E-09  5.619858E-09  6.253005E-09  7.458282E-09  2.186730E-02  4.122548E-05  1.083721E-06  5.131821E-04  2.404075E-07  7.914081E-07  8.154730E-08
 2.751500E+02  2.184773E-02  1.606412E-05  4.072559E-09  5.348939E-09  5.952005E-09  7.101486E-09  2.179575E-02  4.014573E-05  9.992371E-07  4.988031E-04  2.238649E-07  7.393210E-07  7.695963E-08
 2.761500E+02  2.177471E-02  1.573771E-05  3.876398E-09  5.092998E-09  5.667624E-09  6.764285E-09  2.172445E-02  3.910131E-05  9.218731E-07  4.849247E-04  2.085690E-07  6.910060E-07  7.266153E-08
 2.771500E+02  2.170203E-02  1.542022E-05  3.691070E-09  4.851111E-09  5.398840E-09  6.445482E-09  2.165343E-02  3.809087E-05  8.509874E-07  4.715267E-04  1.944185E-07  6.461669E-07  6.863294E-08
 2.781500E+02  2.162971E-02  1.511136E-05  3.515910E-09  4.622420E-09  5.144700E-09  6.143955E-09  2.158268E-02  3.711313E-05  7.859995E-07  4.585898E-04  1.813205E-07  6.045329E-07  6.485529E-08
 2.791500E+02  2.155773E-02  1.481084E-05  3.350295E-09  4.406122E-09  4.904314E-09  5.858662E-09  2.151222E-02  3.616686E-05  7.263840E-07  4.460956E-04  1.691905E-07  5.658553E-07  6.131141E-08
 2.801500E+02  2.148610E-02  1.451839E-05  3.193647E-09  4.201467E-09  4.676853E-09  5.588626E-09  2.144204E-02  3.525089E-05  6.716654E-07  4.340265E-04  1.579512E-07  5.299065E-07  5.798538E-08
 2.811500E+02  2.141483E-02  1.423375E-05  3.045424E-09  4.007757E-09  4.461540E-09  5.332937E-09  2.137216E-02  3.436409E-05  6.214127E-07  4.223655E-04  1.475317E-07  4.964775E-07  5.486247E-08
 2.821500E+02  2.134391E-02  1.395667E-05  2.905119E-09  3.824337E-09  4.257651E-09  5.090742E-09  2.130258E-02  3.350538E-05  5.752353E-07  4.110967E-04  1.378674E-07  4.653765E-07  5.192902E-08
 2.831500E+02  2.127335E-02  1.368692E-05  2.772261E-09  3.650598E-09  4.064509E-09  4.861246E-09  2.123331E-02  3.267372E-05  5.327789E-07  4.002046E-04  1.288989E-07  4.364274E-07  4.917238E-08
 2.841500E+02  2.120314E-02  1.342425E-05  2.646408E-09  3.485967E-09  3.881480E-09  4.643704E-09  2.116433E-02  3.186811E-05  4.937219E-07  3.896746E-04  1.205721E-07  4.094683E-07  4.658080E-08
 2.851500E+02  2.113330E-02  1.316845E-05  2.527147E-09  3.329911E-09  3.707973E-09  4.437419E-09  2.109567E-02  3.108761E-05  4.577723E-07  3.794926E-04  1.128371E-07  3.843506E-07  4.414339E-08
