#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            m1          m2-1          m3-1          c1m1        c1m2-1        c1m2-7        c2m1-1
 2.731500E+02  4.875225E-01  7.423134E-04  2.992519E-07  3.927754E-07  4.369938E-07  5.210608E-07  4.862887E-01  1.877050E-03  7.820181E-05  2.341031E-02  1.717648E-05  5.636148E-05  5.748341E-06
 2.741500E+02  4.878218E-01  7.299045E-04  2.857534E-07  3.751852E-07  4.174545E-07  4.979196E-07  4.866250E-01  1.834826E-03  7.234991E-05  2.284024E-02  1.604975E-05  5.283490E-05  5.444149E-06
 2.751500E+02  4.881117E-01  7.177940E-04  2.729616E-07  3.585105E-07  3.989308E-07  4.759742E-07  4.869504E-01  1.793834E-03  6.697346E-05  2.228805E-02  1.500445E-05  4.955270E-05  5.158188E-06
 2.761500E+02  4.883926E-01  7.059734E-04  2.608353E-07  3.426979E-07  3.813634E-07  4.551556E-07  4.872654E-01  1.754034E-03  6.203105E-05  2.175309E-02  1.403421E-05  4.649645E-05  4.889253E-06
 2.771500E+02  4.886648E-01  6.944345E-04  2.493355E-07  3.276975E-07  3.646971E-07  4.353988E-07  4.875704E-01  1.715384E-03  5.748506E-05  2.123474E-02  1.313317E-05  4.364923E-05  4.636225E-06
 2.781500E+02  4.889286E-01  6.831693E-04  2.384261E-07  3.134624E-07  3.488801E-07  4.166430E-07  4.878657E-01  1.677847E-03  5.330137E-05  2.073238E-02  1.229598E-05  4.099548E-05  4.398064E-06
 2.791500E+02  4.891844E-01  6.721701E-04  2.280730E-07  2.999490E-07  3.338637E-07  3.988313E-07  4.881517E-01  1.641385E-03  4.944896E-05  2.024546E-02  1.151773E-05  3.852088E-05  4.173805E-06
 2.801500E+02  4.894324E-01  6.614293E-04  2.182445E-07  2.871159E-07  3.196024E-07  3.819103E-07  4.884288E-01  1.605962E-03  4.589964E-05  1.977340E-02  1.079392E-05  3.621226E-05  3.962551E-06
 2.811500E+02  4.896728E-01  6.509397E-04  2.089106E-07  2.749249E-07  3.060536E-07  3.658298E-07  4.886973E-01  1.571543E-03  4.262779E-05  1.931568E-02  1.012041E-05  3.405746E-05  3.763466E-06
 2.821500E+02  4.899061E-01  6.406942E-04  2.000433E-07  2.633397E-07  2.931772E-07  3.505429E-07  4.889575E-01  1.538096E-03  3.961007E-05  1.887178E-02  9.493395E-06  3.204532E-05  3.575776E-06
 2.831500E+02  4.901324E-01  6.306861E-04  1.916165E-07  2.523264E-07  2.809357E-07  3.360055E-07  4.892098E-01  1.505588E-03  3.682526E-05  1.844122E-02  8.909391E-06  3.016552E-05  3.398756E-06
 2.841500E+02  4.903519E-01  6.209087E-04  1.836055E-07  2.418534E-07  2.692937E-07  3.221762E-07  4.894544E-01  1.473988E-03  3.425400E-05  1.802352E-02  8.365185E-06  2.840856E-05  3.231735E-06
 2.851500E+02  4.905650E-01  6.113556E-04  1.759872E-07  2.318906E-07  2.582183E-07  3.090160E-07  4.896916E-01  1.443267E-03  3.187866E-05  1.761824E-02  7.857826E-06  2.676566E-05  3.074087E-06
 2.861500E+02  4.907718E-01  6.020206E-04  1.687399E-07  2.224101E-07  2.476783E-07  2.964884E-07  4.899217E-01  1.413395E-03  2.968316E-05  1.722493E-02  7.384596E-06  2.522875E-05  2.925227E-06
 2.871500E+02  4.909725E-01  5.928977E-04  1.618433E-07  2.133856E-07  2.376445E-07  2.845592E-07  4.901450E-01  1.384345E-03  2.765283E-05  1.684318E-02  6.942995E-06  2.379032E-05  2.784611E-06
 2.881500E+02  4.911674E-01  5.839810E-04  1.552781E-07  2.047922E-07  2.280894E-07  2.731959E-07  4.903616E-01  1.356091E-03  2.577427E-05  1.647258E-02  6.530718E-06  2.244349E-05  2.651733E-06
 2.891500E+02  4.913567E-01  5.752649E-04  1.490264E-07  1.966067E-07  2.189873E-07  2.623683E-07  4.905719E-01  1.328606E-03  2.403525E-05  1.611276E-02  6.145641E-06  2.118187E-05  2.526118E-06
 2.901500E+02  4.915406E-01  5.667440E-04  1.430714E-07  1.888072E-07  2.103139E-07  2.520477E-07  4.907761E-01  1.301866E-03  2.242458E-05  1.576333E-02  5.785806E-06  1.999955E-05  2.407325E-06
