#         T/K     Cv/J*K^-1     Cp/J*K^-1
 2.731500E+02  4.775093E+01  4.775418E+01
 2.741500E+02  4.778584E+01  4.778907E+01
 2.751500E+02  4.782136E+01  4.782454E+01
 2.761500E+02  4.785756E+01  4.786069E+01
 2.771500E+02  4.789451E+01  4.789759E+01
 2.781500E+02  4.793228E+01  4.793530E+01
 2.791500E+02  4.797090E+01  4.797385E+01
 2.801500E+02  4.801040E+01  4.801329E+01
 2.811500E+02  4.805079E+01  4.805361E+01
 2.821500E+02  4.809208E+01  4.809483E+01
 2.831500E+02  4.813426E+01  4.813693E+01
 2.841500E+02  4.817730E+01  4.817990E+01
 2.851500E+02  4.822118E+01  4.822371E+01
 2.861500E+02  4.826587E+01  4.826833E+01
 2.871500E+02  4.831132E+01  4.831372E+01
 2.881500E+02  4.835749E+01  4.835983E+01
 2.891500E+02  4.840434E+01  4.840661E+01
 2.901500E+02  4.845181E+01  4.845402E+01
 2.911500E+02  4.849985E+01  4.850200E+01
 2.921500E+02  4.854841E+01  4.855051E+01
 2.931500E+02  4.859744E+01  4.859949E+01
 2.941500E+02  4.864690E+01  4.864889E+01
 2.951500E+02  4.869672E+01  4.869867E+01
 2.961500E+02  4.874687E+01  4.874878E+01
 2.971500E+02  4.879731E+01  4.879918E+01
 2.981500E+02  4.884799E+01  4.884981E+01
 2.991500E+02  4.889886E+01  4.890066E+01
 3.001500E+02  4.894991E+01  4.895167E+01
 3.011500E+02  4.900109E+01  4.900282E+01
 3.021500E+02  4.905236E+01  4.905407E+01
 3.031500E+02  4.910371E+01  4.910539E+01
 3.041500E+02  4.915510E+01  4.915675E+01
 3.051500E+02  4.920651E+01  4.920814E+01
 3.061500E+02  4.925791E+01  4.925952E+01
 3.071500E+02  4.930928E+01  4.931088E+01
 3.081500E+02  4.936061E+01  4.936219E+01
 3.091500E+02  4.941187E+01  4.941343E+01
 3.101500E+02  4.946305E+01  4.946460E+01
 3.111500E+02  4.951414E+01  4.951567E+01
 3.121500E+02  4.956511E+01  4.956663E+01
 3.131500E+02  4.961596E+01  4.961747E+01
 3.141500E+02  4.966667E+01  4.966817E+01
 3.151500E+02  4.971724E+01  4.971873E+01
 3.161500E+02  4.976765E+01  4.976914E+01
 3.171500E+02  4.981790E+01  4.981938E+01
 3.181500E+02  4.986798E+01  4.986945E+01
 3.191500E+02  4.991788E+01  4.991934E+01
 3.201500E+02  4.996759E+01  4.996905E+01
 3.211500E+02  5.001710E+01  5.001856E+01
 3.221500E+02  5.006642E+01  5.006788E+01
 3.231500E+02  5.011554E+01  5.011699E+01
 3.241500E+02  5.016445E+01  5.016590E+01
 3.251500E+02  5.021314E+01  5.021459E+01
 3.261500E+02  5.026162E+01  5.026307E+01
 3.271500E+02  5.030987E+01  5.031132E+01
 3.281500E+02  5.035791E+01  5.035936E+01
 3.291500E+02  5.040571E+01  5.040716E+01
 3.301500E+02  5.045329E+01  5.045474E+01
 3.311500E+02  5.050063E+01  5.050209E+01
 3.321500E+02  5.054774E+01  5.054920E+01
 3.331500E+02  5.059461E+01  5.059607E+01
 3.341500E+02  5.064125E+01  5.064271E+01
 3.351500E+02  5.068764E+01  5.068910E+01
 3.361500E+02  5.073379E+01  5.073525E+01
 3.371500E+02  5.077969E+01  5.078116E+01
 3.381500E+02  5.082535E+01  5.082682E+01
 3.391500E+02  5.087076E+01  5.087224E+01
 3.401500E+02  5.091592E+01  5.091740E+01
 3.411500E+02  5.096083E+01  5.096232E+01
 3.421500E+02  5.100549E+01  5.100698E+01
 3.431500E+02  5.104989E+01  5.105139E+01
 3.441500E+02  5.109404E+01  5.109555E+01
 3.451500E+02  5.113794E+01  5.113945E+01
 3.461500E+02  5.118158E+01  5.118310E+01
 3.471500E+02  5.122496E+01  5.122649E+01
 3.481500E+02  5.126809E+01  5.126962E+01
 3.491500E+02  5.131096E+01  5.131249E+01
 3.501500E+02  5.135356E+01  5.135511E+01
 3.511500E+02  5.139591E+01  5.139746E+01
 3.521500E+02  5.143799E+01  5.143955E+01
 3.531500E+02  5.147981E+01  5.148138E+01
 3.541500E+02  5.152137E+01  5.152295E+01
 3.551500E+02  5.156266E+01  5.156425E+01
 3.561500E+02  5.160369E+01  5.160529E+01
 3.571500E+02  5.164446E+01  5.164606E+01
 3.581500E+02  5.168496E+01  5.168657E+01
 3.591500E+02  5.172519E+01  1.471089E+03
 3.601500E+02  4.113008E+01  1.465197E+03
 3.611500E+02  4.115137E+01  5.055183E+01
 3.621500E+02  4.117275E+01  5.055940E+01
 3.631500E+02  4.119422E+01  5.056726E+01
 3.641500E+02  4.121579E+01  5.057540E+01
 3.651500E+02  4.123744E+01  5.058381E+01
 3.661500E+02  4.125918E+01  5.059248E+01
 3.671500E+02  4.128100E+01  5.060143E+01
 3.681500E+02  4.130290E+01  5.061063E+01
 3.691500E+02  4.132488E+01  5.062008E+01
 3.701500E+02  4.134694E+01  5.062979E+01
 3.711500E+02  4.136906E+01  5.063974E+01
 3.721500E+02  4.139126E+01  5.064993E+01
 3.731500E+02  4.141353E+01  5.066036E+01
 3.741500E+02  4.143586E+01  5.067102E+01
 3.751500E+02  4.145826E+01  5.068190E+01
 3.761500E+02  4.148071E+01  5.069301E+01
 3.771500E+02  4.150323E+01  5.070434E+01
 3.781500E+02  4.152581E+01  5.071588E+01
 3.791500E+02  4.154844E+01  5.072764E+01
 3.801500E+02  4.157113E+01  5.073960E+01
 3.811500E+02  4.159386E+01  5.075176E+01
 3.821500E+02  4.161665E+01  5.076412E+01
 3.831500E+02  4.163949E+01  5.077667E+01
 3.841500E+02  4.166237E+01  5.078942E+01
 3.851500E+02  4.168530E+01  5.080235E+01
 3.861500E+02  4.170827E+01  5.081546E+01
 3.871500E+02  4.173128E+01  5.082875E+01
 3.881500E+02  4.175433E+01  5.084222E+01
 3.891500E+02  4.177742E+01  5.085586E+01
 3.901500E+02  4.180055E+01  5.086966E+01
 3.911500E+02  4.182371E+01  5.088364E+01
 3.921500E+02  4.184690E+01  5.089777E+01
 3.931500E+02  4.187013E+01  5.091206E+01
 3.941500E+02  4.189338E+01  5.092650E+01
 3.951500E+02  4.191667E+01  5.094110E+01
 3.961500E+02  4.193998E+01  5.095585E+01
 3.971500E+02  4.196332E+01  5.097073E+01
 3.981500E+02  4.198668E+01  5.098576E+01
 3.991500E+02  4.201006E+01  5.100501E+01
