#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            m1          m2-1          m3-1            w1            w2          w3-1          w3-2          c1m1        c1m2-1        c1m2-7        c2m1-1        c1w1-2        c1w2-1        c2w1-1        c2w1-9        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3      c1m1w1-1
 2.731500E+02  8.067787E-03  2.251696E-06  2.218508E-10  2.911846E-10  3.239660E-10  3.862891E-10  1.203296E-02  1.273021E-05  1.938193E-07  2.001095E-02  1.436471E-04  1.398395E-05  1.962097E-07  1.061814E-04  2.847053E-08  9.342085E-08  6.372139E-09  4.070404E-03  2.141254E-06  2.324406E-08  2.041074E-08  3.400682E-05  4.629246E-05  2.771610E-06  6.034481E-07  7.642750E-07  2.369359E-07
 2.741500E+02  8.083985E-03  2.229061E-06  2.144261E-10  2.815348E-10  3.132532E-10  3.736333E-10  1.197654E-02  1.235937E-05  1.778455E-07  1.997460E-02  1.403352E-04  1.296436E-05  1.889728E-07  1.035928E-04  2.656442E-08  8.744861E-08  6.067212E-09  3.994676E-03  2.018754E-06  2.234372E-08  1.960322E-08  3.313573E-05  4.510380E-05  2.562060E-06  5.558739E-07  7.043020E-07  2.220980E-07
 2.751500E+02  8.099340E-03  2.206490E-06  2.072595E-10  2.722167E-10  3.029077E-10  3.614068E-10  1.192072E-02  1.200215E-05  1.632967E-07  1.993775E-02  1.371151E-04  1.202471E-05  1.820399E-07  1.010792E-04  2.479748E-08  8.189450E-08  5.778263E-09  3.920511E-03  1.903855E-06  2.148110E-08  1.883027E-08  3.229242E-05  4.395319E-05  2.369604E-06  5.123550E-07  6.494199E-07  2.082708E-07
 2.761500E+02  8.113867E-03  2.183994E-06  2.003422E-10  2.632192E-10  2.929173E-10  3.495956E-10  1.186548E-02  1.165797E-05  1.500368E-07  1.990042E-02  1.339838E-04  1.115833E-05  1.753970E-07  9.863816E-05  2.315878E-08  7.672690E-08  5.504394E-09  3.847879E-03  1.796052E-06  2.065456E-08  1.809033E-08  3.147586E-05  4.283924E-05  2.192755E-06  4.725216E-07  5.991663E-07  1.953804E-07
 2.771500E+02  8.127581E-03  2.161580E-06  1.936658E-10  2.545317E-10  2.832703E-10  3.381863E-10  1.181082E-02  1.132626E-05  1.379435E-07  1.986265E-02  1.309389E-04  1.035916E-05  1.690311E-07  9.626746E-05  2.163830E-08  7.191679E-08  5.244761E-09  3.776752E-03  1.694879E-06  1.986252E-08  1.738194E-08  3.068509E-05  4.176058E-05  2.030160E-06  4.360398E-07  5.531233E-07  1.833589E-07
 2.781500E+02  8.140497E-03  2.139259E-06  1.872221E-10  2.461437E-10  2.739551E-10  3.271654E-10  1.175673E-02  1.100650E-05  1.269066E-07  1.982444E-02  1.279777E-04  9.621624E-06  1.629295E-07  9.396480E-05  2.022685E-08  6.743745E-08  4.998569E-09  3.707101E-03  1.599899E-06  1.910349E-08  1.670369E-08  2.991917E-05  4.071595E-05  1.880593E-06  4.026076E-07  5.109131E-07  1.721433E-07
 2.791500E+02  8.152630E-03  2.117038E-06  1.810032E-10  2.380454E-10  2.649608E-10  3.165204E-10  1.170321E-02  1.069818E-05  1.168274E-07  1.978584E-02  1.250977E-04  8.940676E-06  1.570801E-07  9.172801E-05  1.891600E-08  6.326429E-08  4.765073E-09  3.638899E-03  1.510709E-06  1.837601E-08  1.605423E-08  2.917721E-05  3.970410E-05  1.742937E-06  3.719521E-07  4.721939E-07  1.616756E-07
 2.801500E+02  8.163995E-03  2.094925E-06  1.750016E-10  2.302268E-10  2.562764E-10  3.062387E-10  1.165024E-02  1.040082E-05  1.076165E-07  1.974685E-02  1.222964E-04  8.311685E-06  1.514717E-07  8.955502E-05  1.769804E-08  5.937471E-08  4.543569E-09  3.572117E-03  1.426930E-06  1.767873E-08  1.543228E-08  2.845832E-05  3.872384E-05  1.616180E-06  3.438261E-07  4.366562E-07  1.519023E-07
 2.811500E+02  8.174609E-03  2.072928E-06  1.692096E-10  2.226787E-10  2.478917E-10  2.963082E-10  1.159782E-02  1.011395E-05  9.919376E-08  1.970750E-02  1.195715E-04  7.730425E-06  1.460933E-07  8.744379E-05  1.656586E-08  5.574786E-08  4.333395E-09  3.506728E-03  1.348211E-06  1.701032E-08  1.483663E-08  2.776169E-05  3.777402E-05  1.499398E-06  3.180059E-07  4.040196E-07  1.427738E-07
 2.821500E+02  8.184485E-03  2.051054E-06  1.636202E-10  2.153918E-10  2.397966E-10  2.867174E-10  1.154595E-02  9.837158E-06  9.148678E-08  1.966781E-02  1.169206E-04  7.193033E-06  1.409346E-07  8.539238E-05  1.551295E-08  5.236454E-08  4.133929E-09  3.442705E-03  1.274224E-06  1.636953E-08  1.426609E-08  2.708652E-05  3.685356E-05  1.391750E-06  2.942888E-07  3.740303E-07  1.342443E-07
 2.831500E+02  8.193640E-03  2.029310E-06  1.582263E-10  2.083572E-10  2.319810E-10  2.774547E-10  1.149461E-02  9.570008E-06  8.443024E-08  1.962780E-02  1.143416E-04  6.695975E-06  1.359857E-07  8.339891E-05  1.453332E-08  4.920707E-08  3.944584E-09  3.380020E-03  1.204666E-06  1.575517E-08  1.371956E-08  2.643203E-05  3.596140E-05  1.292473E-06  2.724912E-07  3.464577E-07  1.262717E-07
 2.841500E+02  8.202089E-03  2.007703E-06  1.530211E-10  2.015663E-10  2.244357E-10  2.685092E-10  1.144379E-02  9.312110E-06  7.796516E-08  1.958749E-02  1.118321E-04  6.236019E-06  1.312371E-07  8.146156E-05  1.362146E-08  4.625911E-08  3.764807E-09  3.318648E-03  1.139252E-06  1.516607E-08  1.319597E-08  2.579750E-05  3.509653E-05  1.200869E-06  2.524462E-07  3.210928E-07  1.188168E-07
 2.851500E+02  8.209848E-03  1.986239E-06  1.479982E-10  1.950108E-10  2.171513E-10  2.598702E-10  1.139350E-02  9.063085E-06  7.203827E-08  1.954689E-02  1.093902E-04  5.810208E-06  1.266800E-07  7.957856E-05  1.277232E-08  4.350562E-08  3.594078E-09  3.258560E-03  1.077717E-06  1.460116E-08  1.269431E-08  2.518222E-05  3.425796E-05  1.116303E-06  2.340027E-07  2.977457E-07  1.118433E-07
 2.861500E+02  8.216931E-03  1.964924E-06  1.431512E-10  1.886826E-10  2.101190E-10  2.515273E-10  1.134372E-02  8.822572E-06  6.660142E-08  1.950602E-02  1.070138E-04  5.415832E-06  1.223058E-07  7.774823E-05  1.198123E-08  4.093269E-08  3.431907E-09  3.199733E-03  1.019814E-06  1.405938E-08  1.221360E-08  2.458550E-05  3.344478E-05  1.038195E-06  2.170232E-07  2.762441E-07  1.053179E-07
 2.871500E+02  8.223355E-03  1.943762E-06  1.384740E-10  1.825739E-10  2.033300E-10  2.434704E-10  1.129444E-02  8.590227E-06  6.161103E-08  1.946489E-02  1.047010E-04  5.050412E-06  1.181063E-07  7.596890E-05  1.124391E-08  3.852750E-08  3.277832E-09  3.142139E-03  9.653131E-07  1.353973E-08  1.175292E-08  2.400669E-05  3.265609E-05  9.660159E-07  2.013829E-07  2.564312E-07  9.920938E-08
 2.881500E+02  8.229134E-03  1.922760E-06  1.339606E-10  1.766771E-10  1.967759E-10  2.356899E-10  1.124567E-02  8.365721E-06  5.702767E-08  1.942353E-02  1.024497E-04  4.711672E-06  1.140740E-07  7.423901E-05  1.055640E-08  3.627818E-08  3.131415E-09  3.085754E-03  9.139995E-07  1.304126E-08  1.131139E-08  2.344516E-05  3.189101E-05  8.992839E-07  1.869683E-07  2.381644E-07  9.348914E-08
 2.891500E+02  8.234284E-03  1.901921E-06  1.296052E-10  1.709848E-10  1.904487E-10  2.281762E-10  1.119738E-02  8.148742E-06  5.281561E-08  1.938195E-02  1.002582E-04  4.397530E-06  1.102012E-07  7.255701E-05  9.915074E-09  3.417379E-08  2.992248E-09  3.030552E-03  8.656727E-07  1.256305E-08  1.088816E-08  2.290032E-05  3.114873E-05  8.375574E-07  1.736762E-07  2.213140E-07  8.813054E-08
 2.901500E+02  8.238818E-03  1.881251E-06  1.254023E-10  1.654899E-10  1.843405E-10  2.209203E-10  1.114958E-02  7.938989E-06  4.894247E-08  1.934015E-02  9.812463E-05  4.106073E-06  1.064812E-07  7.092142E-05  9.316566E-09  3.220418E-08  2.859941E-09  2.976509E-03  8.201457E-07  1.210423E-08  1.048242E-08  2.237157E-05  3.042845E-05  7.804336E-07  1.614125E-07  2.057617E-07  8.310890E-08
 2.911500E+02  8.242753E-03  1.860753E-06  1.213465E-10  1.601855E-10  1.784436E-10  2.139131E-10  1.110226E-02  7.736178E-06  4.537890E-08  1.929815E-02  9.604729E-05  3.835547E-06  1.029071E-07  6.933081E-05  8.757785E-09  3.035998E-08  2.734130E-09  2.923601E-03  7.772440E-07  1.166395E-08  1.009341E-08  2.185837E-05  2.972940E-05  7.275439E-07  1.500917E-07  1.914001E-07  7.840135E-08
