#         T/K            m1          m2-1          m3-1            w1            w2          w3-1          w3-2        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3
 2.731500E+02  6.926126E-01  3.784498E-03  2.231956E-04  2.936390E-01  2.775405E-03  2.668108E-04  3.743641E-06  2.577312E-03  3.508417E-03  2.074328E-04  1.771564E-04  2.243710E-04
 2.741500E+02  6.928097E-01  3.696824E-03  2.062938E-04  2.938079E-01  2.713968E-03  2.472310E-04  3.603722E-06  2.520181E-03  3.430428E-03  1.921491E-04  1.639542E-04  2.077328E-04
 2.751500E+02  6.929988E-01  3.611823E-03  1.907845E-04  2.939699E-01  2.654273E-03  2.292081E-04  3.469940E-06  2.464702E-03  3.354704E-03  1.780880E-04  1.518215E-04  1.924367E-04
 2.761500E+02  6.931803E-01  3.529400E-03  1.765445E-04  2.941253E-01  2.596263E-03  2.126097E-04  3.341997E-06  2.410820E-03  3.281171E-03  1.651447E-04  1.406653E-04  1.783663E-04
 2.771500E+02  6.933547E-01  3.449462E-03  1.634620E-04  2.942747E-01  2.539887E-03  1.973154E-04  3.219610E-06  2.358483E-03  3.209754E-03  1.532239E-04  1.304013E-04  1.654161E-04
 2.781500E+02  6.935223E-01  3.371922E-03  1.514357E-04  2.944183E-01  2.485093E-03  1.832155E-04  3.102512E-06  2.307639E-03  3.140385E-03  1.422390E-04  1.209528E-04  1.534903E-04
 2.791500E+02  6.936834E-01  3.296693E-03  1.403740E-04  2.945564E-01  2.431830E-03  1.702101E-04  2.990448E-06  2.258239E-03  3.072993E-03  1.321111E-04  1.122501E-04  1.425018E-04
 2.801500E+02  6.938386E-01  3.223694E-03  1.301936E-04  2.946893E-01  2.380051E-03  1.582081E-04  2.883177E-06  2.210237E-03  3.007515E-03  1.227683E-04  1.042299E-04  1.323711E-04
 2.811500E+02  6.939880E-01  3.152847E-03  1.208187E-04  2.948173E-01  2.329708E-03  1.471265E-04  2.780468E-06  2.163584E-03  2.943887E-03  1.141454E-04  9.683465E-05  1.230263E-04
 2.821500E+02  6.941319E-01  3.084076E-03  1.121807E-04  2.949406E-01  2.280756E-03  1.368895E-04  2.682105E-06  2.118238E-03  2.882047E-03  1.061826E-04  9.001184E-05  1.144017E-04
 2.831500E+02  6.942707E-01  3.017308E-03  1.042172E-04  2.950595E-01  2.233151E-03  1.274280E-04  2.587881E-06  2.074155E-03  2.821937E-03  9.882558E-05  8.371379E-05  1.064375E-04
 2.841500E+02  6.944046E-01  2.952474E-03  9.687134E-05  2.951742E-01  2.186850E-03  1.186789E-04  2.497600E-06  2.031294E-03  2.763499E-03  9.202476E-05  7.789700E-05  9.907918E-05
