#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9          c4-1          c4-3          c4-5          c4-6          c4-7          c4-8          c4-9          c5-1          c5-4          c5-6          c5-9          c6-2          c6-8            m1          m2-1          m3-1          m4-1          m5-1          m5-2          m6-2          m6-3          m6-4          m6-5          m6-7          m6-8            w1            w2          w3-1          w3-2          w4-1          w4-2          w5-2          w5-6          w5-7          w6-1          w6-2          w6-4          w6-5          w6-7          w6-8         w6-10          c1m1        c1m2-1        c1m2-7        c1m3-6        c1m4-1        c1m5-1        c1m5-6        c2m1-1        c2m2-1        c2m2-5        c2m3-1        c2m4-1        c2m4-3        c2m4-8        c3m1-1        c3m2-3        c3m3-8        c4m1-6        c4m2-4        c4m2-5        c5m1-9        c1w1-2        c1w2-1        c1w3-1        c1w4-1        c1w4-3        c1w5-7        c2w1-1        c2w1-9        c2w2-1        c2w3-1        c2w3-6        c2w4-6        c2w4-8        c3w1-5        c3w2-2        c3w2-8        c3w3-2        c3w3-5        c3w3-9        c4w1-2        c4w1-5        c4w1-6        c4w1-9        c4w2-6        c4w2-7        c5w1-5        m1w1-1        m1w1-4        m1w2-1        m1w3-1        m1w4-1        m1w4-7        m1w4-9        m1w5-2        m1w5-3        m1w5-4        m1w5-5        m1w5-6        m1w5-9        m2w1-1        m2w1-3        m2w2-1        m2w3-1        m2w3-6        m2w3-7        m2w4-1        m2w4-4        m2w4-5        m2w4-6        m2w4-9        m3w1-1        m3w1-2        m3w2-1        m3w3-1        m3w3-3        m3w3-5        m3w3-7        m3w3-9        m4w1-2        m4w1-5        m4w2-1        m4w2-7        m4w2-8        m5w1-1        m5w1-6        m5w1-8        m5w1-9      c1m1w1-1      c1m1w2-1      c1m1w3-2      c1m1w3-7      c1m1w4-4      c1m1w4-7      c1m1w4-8      c1m1w4-9      c1m2w1-1      c1m2w1-8      c1m2w2-1      c1m2w2-3      c1m2w2-5      c1m2w3-3      c1m2w3-4      c1m2w3-8      c1m3w1-3      c1m3w2-1      c1m3w2-2      c1m3w2-6      c1m3w2-7      c1m3w2-8      c1m3w2-9      c1m4w1-1      c1m4w1-2      c1m4w1-7      c1m4w1-8      c2m1w1-4      c2m1w1-5      c2m1w1-7      c2m1w2-1      c2m1w3-1      c2m1w3-2      c2m1w3-4      c2m2w1-2      c2m2w2-1      c2m2w2-3      c2m2w2-4      c2m2w2-6      c2m3w1-1      c2m3w1-3      c2m3w1-5      c2m3w1-9      c3m1w1-5      c3m1w1-6      c3m1w2-1      c3m2w1-2      c4m1w1-4      c4m1w1-6      c4m1w1-9
 2.731500E+02  5.080449E-01  1.707380E-01  2.025603E-02  2.658652E-02  2.957962E-02  3.527002E-02  1.718378E-02  7.185627E-03  9.596380E-05  6.738451E-03  1.434532E-02  1.500454E-02  2.099625E-02  1.576046E-03  1.279607E-02  9.839147E-03  7.031910E-03  7.450163E-03  4.512090E-04  2.792314E-02  1.310823E-03  8.855683E-04  1.927689E-02  6.966955E-03  2.186605E-02  2.678565E-03  1.250739E-03  7.689427E-04  1.025027E-03  3.665884E-04  1.508052E-03  1.191708E-02  9.741513E-04  1.079907E-03  1.515225E-05  1.466499E-02  1.709456E-02  5.877328E-03  2.213261E-05  3.751362E-05  3.270177E-02  4.450016E-02  3.278668E-02  8.683869E-05  1.316405E-03  1.320866E-03  3.104548E-02  2.966968E-01  3.530016E-03  1.158310E-02  2.038366E-03  1.148213E-01  1.052428E-02  2.681926E-02  2.143988E-02  2.007579E-02  5.177922E-03  8.533219E-03  6.628098E-02  2.384827E-02  3.133609E-02  3.712178E-02  9.694655E-03  9.191446E-03  1.477753E-03  1.911570E-02  3.221120E-03  1.857151E-03  2.918854E+00  1.748519E-02  1.349140E-03  5.125848E-02  1.743633E-02  1.731946E-02  2.007057E-02  1.762408E-02  1.462024E-02  2.382246E-03  2.497381E-03  7.971727E-03  1.541714E-02  6.213934E-03  1.359584E-02  3.112385E-03  1.352491E-04  5.419649E-04  7.572245E-04  3.765892E-04  3.760618E-04  1.464062E-03  1.000568E-04  1.746261E-03  2.900851E-03  3.439445E-04  8.986384E-04  1.223289E-03  8.340233E-04  2.311891E-02  2.955294E-03  7.410857E-03  4.574602E-02  4.772150E-03  2.034865E-02  2.767836E-03  2.691029E-02  2.387562E-02  1.032609E-02  7.075799E-04  8.961594E-04  2.300626E-02  3.528490E-03  5.679774E-04  1.724105E-03  1.661616E-02  1.456316E-02  8.933126E-03  3.437318E-03  1.008914E-02  3.799573E-02  2.582393E-02  1.215046E-02  9.580231E-03  2.316311E-03  1.779952E-04  2.833611E-03  4.114837E-03  9.865114E-03  1.356656E-02  2.428192E-03  3.796847E-03  1.412958E-03  4.192866E-03  6.533927E-03  6.842306E-03  6.718552E-03  7.539152E-03  9.104590E-04  6.304094E-03  9.235861E-03  6.808461E-02  9.496446E-05  1.661525E-01  6.683261E-02  9.903041E-04  5.894648E-03  2.804862E-02  4.926791E-03  4.289650E-02  6.735951E-02  2.168785E-02  1.164116E-01  1.910282E-02  5.805628E-03  3.095810E-02  2.028106E-02  2.945023E-02  4.416798E-02  2.809196E-02  2.438018E-02  3.636094E-02  5.117505E-02  2.506164E-02  4.176108E-04  1.238233E-02  5.432237E-03  2.787528E-03  1.708565E-02  6.413265E-03  4.708626E-02  9.610212E-03  2.615306E-02  3.455879E-02  5.092334E-02  4.355692E-02  1.311453E-02  3.651258E-02  3.780744E-02  2.481246E-02  1.408492E-03  7.833873E-03  2.319710E-03  2.013757E-03  1.828421E-02  3.051840E-03  5.429793E-03
 2.741500E+02  5.159725E-01  1.709663E-01  1.976305E-02  2.594826E-02  2.887166E-02  3.443672E-02  1.623223E-02  6.810827E-03  9.131605E-05  6.386143E-03  1.360927E-02  1.422524E-02  1.989158E-02  1.425539E-03  1.168833E-02  8.983597E-03  6.430799E-03  6.533028E-03  3.964204E-04  2.957192E-02  1.418662E-03  9.489864E-04  2.021473E-02  7.288791E-03  2.290964E-02  2.794936E-03  1.312984E-03  8.029305E-04  1.070520E-03  3.842609E-04  1.583056E-03  1.250268E-02  1.035149E-03  1.126935E-03  1.642658E-05  1.479141E-02  1.736895E-02  5.879374E-03  2.293884E-05  3.882366E-05  3.185966E-02  4.332019E-02  3.223789E-02  8.658636E-05  1.306092E-03  1.310474E-03  3.087512E-02  3.073725E-01  3.664127E-03  1.206210E-02  2.114008E-03  1.163997E-01  1.063629E-02  2.711633E-02  2.163278E-02  2.016184E-02  5.200933E-03  8.516126E-03  6.477082E-02  2.338699E-02  3.062337E-02  3.629810E-02  9.449411E-03  8.883605E-03  1.400852E-03  1.794910E-02  3.032326E-03  1.701034E-03  3.004651E+00  1.789400E-02  1.363646E-03  5.014503E-02  1.713930E-02  1.684190E-02  2.019554E-02  1.771852E-02  1.441370E-02  2.331351E-03  2.440962E-03  7.515253E-03  1.467038E-02  6.060935E-03  1.306847E-02  2.993576E-03  1.285527E-04  5.159388E-04  7.193108E-04  3.582179E-04  3.545855E-04  1.379448E-03  9.476184E-05  1.624279E-03  2.692284E-03  3.114990E-04  9.641753E-04  1.312419E-03  8.785371E-04  2.356959E-02  2.981343E-03  7.475285E-03  4.630113E-02  4.708668E-03  2.001331E-02  2.725720E-03  2.645933E-02  2.349301E-02  1.016894E-02  7.519176E-04  9.526929E-04  2.368675E-02  3.587010E-03  5.772786E-04  1.755416E-03  1.649105E-02  1.446857E-02  8.926349E-03  3.437923E-03  1.002644E-02  3.950991E-02  2.684602E-02  1.251259E-02  9.681955E-03  2.332493E-03  1.805086E-04  2.862712E-03  4.154784E-03  1.025505E-02  1.409832E-02  2.470197E-03  3.861883E-03  1.437957E-03  4.296254E-03  6.730208E-03  6.999913E-03  6.895220E-03  7.765897E-03  9.288631E-04  6.237974E-03  9.163354E-03  6.653215E-02  9.320169E-05  1.620525E-01  6.522645E-02  1.019411E-03  6.085140E-03  2.798031E-02  4.925010E-03  4.275472E-02  6.631271E-02  2.136765E-02  1.150153E-01  1.930998E-02  5.767009E-03  3.078037E-02  2.021351E-02  2.929485E-02  4.396340E-02  2.785586E-02  2.443688E-02  3.648387E-02  5.129075E-02  2.508028E-02  4.184291E-04  1.231898E-02  5.400103E-03  2.741735E-03  1.635194E-02  6.119354E-03  4.469180E-02  9.532422E-03  2.509398E-02  3.315152E-02  4.887645E-02  4.183607E-02  1.276068E-02  3.540457E-02  3.660239E-02  2.408281E-02  1.360751E-03  7.562167E-03  2.188314E-03  1.918757E-03  1.704521E-02  2.845008E-03  5.086973E-03
 2.751500E+02  5.235630E-01  1.709536E-01  1.924630E-02  2.527828E-02  2.812828E-02  3.356055E-02  1.529882E-02  6.440866E-03  8.669304E-05  6.038468E-03  1.288147E-02  1.345567E-02  1.880216E-02  1.286088E-03  1.064826E-02  8.180777E-03  5.865473E-03  5.711714E-03  3.472415E-04  3.130268E-02  1.534458E-03  1.016459E-03  2.119228E-02  7.623869E-03  2.399766E-02  2.915939E-03  1.378067E-03  8.382941E-04  1.117861E-03  4.027137E-04  1.661477E-03  1.311077E-02  1.099326E-03  1.175453E-03  1.779497E-05  1.491508E-02  1.764235E-02  5.880174E-03  2.376355E-05  4.016182E-05  3.103787E-02  4.217007E-02  3.169486E-02  8.631701E-05  1.295651E-03  1.299955E-03  3.070009E-02  3.181248E-01  3.799794E-03  1.254894E-02  2.190536E-03  1.179209E-01  1.074310E-02  2.740026E-02  2.179666E-02  2.022142E-02  5.217109E-03  8.488600E-03  6.322954E-02  2.291033E-02  2.989585E-02  3.542828E-02  9.194348E-03  8.572072E-03  1.324998E-03  1.681823E-02  2.848533E-03  1.553975E-03  3.089950E+00  1.829498E-02  1.377096E-03  4.902279E-02  1.683548E-02  1.636700E-02  2.029186E-02  1.778779E-02  1.419136E-02  2.278629E-03  2.382792E-03  7.077540E-03  1.394444E-02  5.900725E-03  1.253938E-02  2.874190E-03  1.219798E-04  4.903194E-04  6.821356E-04  3.399546E-04  3.335848E-04  1.296812E-03  8.954223E-05  1.507546E-03  2.493344E-03  2.813834E-04  1.033877E-03  1.407210E-03  9.249830E-04  2.402259E-02  3.006990E-03  7.538696E-03  4.685215E-02  4.645692E-03  1.968256E-02  2.684076E-03  2.601471E-02  2.311536E-02  1.001362E-02  7.986492E-04  1.012303E-03  2.438065E-02  3.645761E-03  5.866123E-04  1.786918E-03  1.636606E-02  1.437377E-02  8.918703E-03  3.438170E-03  9.963561E-03  4.107281E-02  2.790072E-02  1.288258E-02  9.783645E-03  2.348576E-03  1.830309E-04  2.891785E-03  4.194664E-03  1.065794E-02  1.464756E-02  2.512689E-03  3.927649E-03  1.463248E-03  4.401825E-03  6.931561E-03  7.160633E-03  7.075864E-03  7.991966E-03  9.468007E-04  6.168303E-03  9.084997E-03  6.497516E-02  9.141095E-05  1.579590E-01  6.362035E-02  1.048444E-03  6.276106E-03  2.789309E-02  4.919797E-03  4.258460E-02  6.524292E-02  2.103935E-02  1.135645E-01  1.950552E-02  5.725201E-03  3.058509E-02  2.013359E-02  2.912254E-02  4.373287E-02  2.760550E-02  2.447901E-02  3.658498E-02  5.137591E-02  2.508416E-02  4.186724E-04  1.223976E-02  5.361082E-03  2.693321E-03  1.563289E-02  5.832726E-03  4.237577E-02  9.443427E-03  2.405289E-02  3.176869E-02  4.686320E-02  4.014135E-02  1.240311E-02  3.429433E-02  3.539914E-02  2.335000E-02  1.312333E-03  7.287233E-03  2.061074E-03  1.825324E-03  1.585659E-02  2.646589E-03  4.755555E-03
 2.761500E+02  5.307973E-01  1.707020E-01  1.870881E-02  2.458053E-02  2.735387E-02  3.264673E-02  1.438718E-02  6.077371E-03  8.211770E-05  5.696949E-03  1.216524E-02  1.269921E-02  1.773271E-02  1.157353E-03  9.675612E-03  7.430425E-03  5.335941E-03  4.979096E-03  3.032730E-04  3.311769E-02  1.658663E-03  1.088162E-03  2.220973E-02  7.972159E-03  2.513018E-02  3.041523E-03  1.446003E-03  8.750209E-04  1.167036E-03  4.219478E-04  1.743333E-03  1.374176E-02  1.166805E-03  1.225493E-03  1.926343E-05  1.503617E-02  1.791488E-02  5.879868E-03  2.460729E-05  4.152898E-05  3.023689E-02  4.105032E-02  3.115858E-02  8.603360E-05  1.285127E-03  1.289354E-03  3.052144E-02  3.289321E-01  3.936745E-03  1.304275E-02  2.267782E-03  1.193775E-01  1.084399E-02  2.766923E-02  2.193094E-02  2.025418E-02  5.226360E-03  8.450615E-03  6.165942E-02  2.241900E-02  2.915462E-02  3.451719E-02  8.930681E-03  8.257960E-03  1.250503E-03  1.572578E-02  2.670253E-03  1.415989E-03  3.174592E+00  1.868750E-02  1.389491E-03  4.789487E-02  1.652590E-02  1.589586E-02  2.035958E-02  1.783197E-02  1.395443E-02  2.224337E-03  2.323143E-03  6.658665E-03  1.324042E-02  5.734286E-03  1.201097E-02  2.754786E-03  1.155516E-04  4.651959E-04  6.458165E-04  3.218920E-04  3.131383E-04  1.216455E-03  8.442112E-05  1.396251E-03  2.304271E-03  2.535366E-04  1.107945E-03  1.507933E-03  9.734107E-04  2.447769E-02  3.032240E-03  7.601108E-03  4.739911E-02  4.583287E-03  1.935661E-02  2.642940E-03  2.557670E-02  2.274293E-02  9.860253E-03  8.478568E-04  1.075098E-03  2.508751E-02  3.704685E-03  5.959690E-04  1.818581E-03  1.624115E-02  1.427873E-02  8.910162E-03  3.438049E-03  9.900469E-03  4.268400E-02  2.898770E-02  1.326011E-02  9.885078E-03  2.364510E-03  1.855577E-04  2.920764E-03  4.234381E-03  1.107359E-02  1.521404E-02  2.555571E-03  3.993996E-03  1.488777E-03  4.509367E-03  7.137700E-03  7.324110E-03  7.260157E-03  8.216900E-03  9.642371E-04  6.095295E-03  9.001066E-03  6.341692E-02  8.959703E-05  1.538797E-01  6.201747E-02  1.077337E-03  6.467142E-03  2.778700E-02  4.911142E-03  4.238630E-02  6.415197E-02  2.070355E-02  1.120622E-01  1.968861E-02  5.680199E-03  3.037220E-02  2.004116E-02  2.893320E-02  4.347621E-02  2.734090E-02  2.450571E-02  3.666296E-02  5.142876E-02  2.507247E-02  4.183449E-04  1.214513E-02  5.315390E-03  2.642502E-03  1.492975E-02  5.553777E-03  4.013973E-02  9.343576E-03  2.303136E-02  3.041234E-02  4.488666E-02  3.847548E-02  1.204258E-02  3.318392E-02  3.419979E-02  2.261547E-02  1.263462E-03  7.010303E-03  1.938206E-03  1.733697E-03  1.472025E-02  2.456900E-03  4.436347E-03
 2.771500E+02  5.376603E-01  1.702159E-01  1.815365E-02  2.385903E-02  2.655291E-02  3.170056E-02  1.350049E-02  5.721804E-03  7.761105E-05  5.362954E-03  1.146354E-02  1.195896E-02  1.668744E-02  1.038937E-03  8.769516E-03  6.731803E-03  4.841867E-03  4.328082E-03  2.641138E-04  3.501933E-02  1.791751E-03  1.164275E-03  2.326721E-02  8.333585E-03  2.630712E-02  3.171611E-03  1.516791E-03  9.130916E-04  1.218018E-03  4.419605E-04  1.828624E-03  1.439612E-02  1.237716E-03  1.277087E-03  2.083832E-05  1.515486E-02  1.818669E-02  5.878596E-03  2.547067E-05  4.292607E-05  2.945704E-02  3.996128E-02  3.062991E-02  8.573886E-05  1.274562E-03  1.278712E-03  3.034016E-02  3.397734E-01  4.074706E-03  1.354264E-02  2.345574E-03  1.207622E-01  1.093828E-02  2.792145E-02  2.203524E-02  2.025996E-02  5.228639E-03  8.402208E-03  6.006303E-02  2.191387E-02  2.840091E-02  3.356980E-02  8.659647E-03  7.942370E-03  1.177646E-03  1.467399E-02  2.497924E-03  1.287004E-03  3.258435E+00  1.907098E-02  1.400833E-03  4.676421E-02  1.621158E-02  1.542951E-02  2.039892E-02  1.785134E-02  1.370420E-02  2.168725E-03  2.262282E-03  6.258584E-03  1.255919E-02  5.562599E-03  1.148550E-02  2.635883E-03  1.092867E-04  4.406463E-04  6.104542E-04  3.041144E-04  2.933137E-04  1.138633E-03  7.941908E-05  1.290516E-03  2.125196E-03  2.278819E-04  1.186586E-03  1.614872E-03  1.023872E-03  2.493470E-02  3.057104E-03  7.662541E-03  4.794208E-02  4.521510E-03  1.903565E-02  2.602340E-03  2.514553E-02  2.237594E-02  9.708944E-03  8.996240E-04  1.141187E-03  2.580691E-02  3.763725E-03  6.053397E-04  1.850379E-03  1.611626E-02  1.418341E-02  8.900699E-03  3.437548E-03  9.837139E-03  4.434292E-02  3.010658E-02  1.364489E-02  9.986029E-03  2.380243E-03  1.880847E-04  2.949583E-03  4.273840E-03  1.150180E-02  1.579745E-02  2.598746E-03  4.060768E-03  1.514484E-03  4.618656E-03  7.348312E-03  7.489972E-03  7.447747E-03  8.440260E-03  9.811405E-04  6.019167E-03  8.911849E-03  6.186049E-02  8.776443E-05  1.498219E-01  6.042075E-02  1.106027E-03  6.657847E-03  2.766219E-02  4.899050E-03  4.216008E-02  6.304170E-02  2.036081E-02  1.105113E-01  1.985851E-02  5.632006E-03  3.014168E-02  1.993614E-02  2.872679E-02  4.319331E-02  2.706215E-02  2.451621E-02  3.671656E-02  5.144768E-02  2.504449E-02  4.174543E-04  1.203561E-02  5.263280E-03  2.589502E-03  1.424362E-02  5.282835E-03  3.798475E-02  9.233271E-03  2.203078E-02  2.908430E-02  4.294963E-02  3.684096E-02  1.167985E-02  3.207542E-02  3.300640E-02  2.188063E-02  1.214352E-03  6.732560E-03  1.819878E-03  1.644095E-03  1.363751E-02  2.276162E-03  4.129993E-03
 2.781500E+02  5.441391E-01  1.695010E-01  1.758394E-02  2.311787E-02  2.572992E-02  3.072744E-02  1.264157E-02  5.375482E-03  7.319243E-05  5.037712E-03  1.077908E-02  1.123768E-02  1.567015E-02  9.303937E-04  7.928614E-03  6.083799E-03  4.382637E-03  3.751751E-03  2.293699E-04  3.700991E-02  1.934207E-03  1.244975E-03  2.436466E-02  8.708000E-03  2.752816E-02  3.306099E-03  1.590419E-03  9.524780E-04  1.270771E-03  4.627448E-04  1.917334E-03  1.507431E-02  1.312195E-03  1.330271E-03  2.252637E-05  1.527134E-02  1.845795E-02  5.876492E-03  2.635431E-05  4.435413E-05  2.869854E-02  3.890315E-02  3.010962E-02  8.543538E-05  1.263993E-03  1.268069E-03  3.015718E-02  3.506280E-01  4.213393E-03  1.404769E-02  2.423730E-03  1.220681E-01  1.102530E-02  2.815519E-02  2.210941E-02  2.023877E-02  5.223948E-03  8.343487E-03  5.844327E-02  2.139592E-02  2.763606E-02  3.259128E-02  8.382516E-03  7.626401E-03  1.106682E-03  1.366471E-02  2.331921E-03  1.166882E-03  3.341342E+00  1.944495E-02  1.411132E-03  4.563365E-02  1.589348E-02  1.496887E-02  2.041029E-02  1.784633E-02  1.344197E-02  2.112041E-03  2.200470E-03  5.877166E-03  1.190146E-02  5.386653E-03  1.096508E-02  2.517972E-03  1.032013E-04  4.167398E-04  5.761370E-04  2.866987E-04  2.741693E-04  1.063565E-03  7.455441E-05  1.190410E-03  1.956163E-03  2.043315E-04  1.270014E-03  1.728318E-03  1.076419E-03  2.539344E-02  3.081588E-03  7.723017E-03  4.848110E-02  4.460409E-03  1.871981E-02  2.562300E-03  2.472139E-02  2.201457E-02  9.559780E-03  9.540330E-04  1.210677E-03  2.653834E-02  3.822821E-03  6.147146E-04  1.882281E-03  1.599133E-02  1.408776E-02  8.890281E-03  3.436654E-03  9.773535E-03  4.604882E-02  3.125683E-02  1.403653E-02  1.008626E-02  2.395721E-03  1.906073E-04  2.978173E-03  4.312940E-03  1.194229E-02  1.639739E-02  2.642107E-03  4.127800E-03  1.540309E-03  4.729446E-03  7.563041E-03  7.657813E-03  7.638246E-03  8.661619E-03  9.974824E-04  5.940145E-03  8.817651E-03  6.030881E-02  8.591758E-05  1.457923E-01  5.883300E-02  1.134447E-03  6.847815E-03  2.751887E-02  4.883539E-03  4.190634E-02  6.191400E-02  2.001175E-02  1.089148E-01  2.001449E-02  5.580644E-03  2.989358E-02  1.981850E-02  2.850336E-02  4.288421E-02  2.676941E-02  2.450979E-02  3.674465E-02  5.143118E-02  2.499958E-02  4.160118E-04  1.191185E-02  5.205041E-03  2.534550E-03  1.357545E-02  5.020181E-03  3.591151E-02  9.112975E-03  2.105248E-02  2.778629E-02  4.105475E-02  3.524014E-02  1.131572E-02  3.097092E-02  3.182109E-02  2.114695E-02  1.165211E-03  6.455152E-03  1.706224E-03  1.556716E-03  1.260925E-02  2.104518E-03  3.837000E-03
 2.791500E+02  5.502232E-01  1.685645E-01  1.700280E-02  2.236114E-02  2.488947E-02  2.973280E-02  1.181284E-02  5.039566E-03  6.887930E-05  4.722307E-03  1.011423E-02  1.053780E-02  1.468418E-02  8.312440E-04  7.151111E-03  5.484968E-03  3.957393E-03  3.243411E-03  1.986579E-04  3.909171E-02  2.086529E-03  1.330437E-03  2.550185E-02  9.095182E-03  2.879274E-02  3.444849E-03  1.666856E-03  9.931423E-04  1.325245E-03  4.842888E-04  2.009424E-03  1.577681E-02  1.390382E-03  1.385080E-03  2.433469E-05  1.538578E-02  1.872881E-02  5.873683E-03  2.725891E-05  4.581422E-05  2.796148E-02  3.787597E-02  2.959835E-02  8.512560E-05  1.253457E-03  1.257458E-03  2.997335E-02  3.614749E-01  4.352517E-03  1.455693E-02  2.502064E-03  1.232884E-01  1.110439E-02  2.836877E-02  2.215349E-02  2.019080E-02  5.212332E-03  8.274629E-03  5.680333E-02  2.086627E-02  2.686161E-02  3.158686E-02  8.100574E-03  7.311144E-03  1.037834E-03  1.269941E-02  2.172557E-03  1.055423E-03  3.423191E+00  1.980897E-02  1.420403E-03  4.450586E-02  1.557257E-02  1.451478E-02  2.039430E-02  1.781751E-02  1.316908E-02  2.054530E-03  2.137963E-03  5.514197E-03  1.126774E-02  5.207426E-03  1.045169E-02  2.401511E-03  9.730903E-05  3.935363E-04  5.429395E-04  2.697137E-04  2.557536E-04  9.914322E-04  6.984301E-05  1.095952E-03  1.797131E-03  1.827888E-04  1.358449E-03  1.848566E-03  1.131101E-03  2.585373E-02  3.105699E-03  7.782552E-03  4.901622E-02  4.400027E-03  1.840921E-02  2.522840E-03  2.430442E-02  2.165897E-02  9.412831E-03  1.011164E-03  1.283675E-03  2.728129E-02  3.881911E-03  6.240835E-04  1.914257E-03  1.586630E-02  1.399172E-02  8.878868E-03  3.435351E-03  9.709620E-03  4.780079E-02  3.243780E-02  1.443465E-02  1.018553E-02  2.410888E-03  1.931205E-04  3.006460E-03  4.351579E-03  1.239471E-02  1.701336E-02  2.685545E-03  4.194921E-03  1.566187E-03  4.841469E-03  7.781491E-03  7.827195E-03  7.831230E-03  8.880567E-03  1.013237E-03  5.858460E-03  8.718785E-03  5.876467E-02  8.406077E-05  1.417974E-01  5.725686E-02  1.162536E-03  7.036645E-03  2.735733E-02  4.864644E-03  4.162560E-02  6.077080E-02  1.965700E-02  1.072759E-01  2.015589E-02  5.526149E-03  2.962807E-02  1.968827E-02  2.826303E-02  4.254904E-02  2.646291E-02  2.448585E-02  3.674622E-02  5.137798E-02  2.493716E-02  4.140320E-04  1.177454E-02  5.140994E-03  2.477880E-03  1.292611E-02  4.766048E-03  3.392038E-02  8.983206E-03  2.009767E-02  2.651990E-02  3.920444E-02  3.367519E-02  1.095100E-02  2.987256E-02  3.064595E-02  2.041590E-02  1.116240E-03  6.179180E-03  1.597346E-03  1.471741E-03  1.163586E-02  1.942037E-03  3.557744E-03
 2.801500E+02  5.559046E-01  1.674150E-01  1.641332E-02  2.159287E-02  2.403605E-02  2.872199E-02  1.101629E-02  4.715050E-03  6.468708E-05  4.417666E-03  9.471072E-03  9.861437E-03  1.373235E-02  7.409808E-04  6.434831E-03  4.933577E-03  3.565059E-03  2.796654E-03  1.716084E-04  4.126694E-02  2.249225E-03  1.420832E-03  2.667839E-02  9.494836E-03  3.010008E-02  3.587689E-03  1.746052E-03  1.035038E-03  1.381379E-03  5.065757E-04  2.104837E-03  1.650407E-02  1.472418E-03  1.441553E-03  2.627080E-05  1.549838E-02  1.899946E-02  5.870291E-03  2.818516E-05  4.730747E-05  2.724588E-02  3.687965E-02  2.909668E-02  8.481177E-05  1.242985E-03  1.246913E-03  2.978946E-02  3.722937E-01  4.491787E-03  1.506939E-02  2.580384E-03  1.244168E-01  1.117495E-02  2.856059E-02  2.216774E-02  2.011642E-02  5.193885E-03  8.195878E-03  5.514669E-02  2.032612E-02  2.607918E-02  3.056180E-02  7.815110E-03  6.997666E-03  9.712973E-04  1.177918E-02  2.020080E-03  9.523737E-04  3.503865E+00  2.016269E-02  1.428665E-03  4.338334E-02  1.524974E-02  1.406799E-02  2.035172E-02  1.776562E-02  1.288690E-02  1.996428E-03  2.075007E-03  5.169388E-03  1.065840E-02  5.025877E-03  9.947119E-03  2.286919E-03  9.162151E-05  3.710867E-04  5.109233E-04  2.532196E-04  2.381056E-04  9.223789E-04  6.529837E-05  1.007114E-03  1.647986E-03  1.631500E-04  1.452114E-03  1.975922E-03  1.187970E-03  2.631536E-02  3.129443E-03  7.841162E-03  4.954747E-02  4.340398E-03  1.810392E-02  2.483976E-03  2.389470E-02  2.130925E-02  9.268150E-03  1.071096E-03  1.360283E-03  2.803518E-02  3.940927E-03  6.334359E-04  1.946272E-03  1.574110E-02  1.389524E-02  8.866420E-03  3.433621E-03  9.645350E-03  4.959768E-02  3.364870E-02  1.483879E-02  1.028358E-02  2.425690E-03  1.956193E-04  3.034371E-03  4.389649E-03  1.285864E-02  1.764481E-02  2.728944E-03  4.261949E-03  1.592050E-03  4.954442E-03  8.003227E-03  7.997656E-03  8.026244E-03  9.096708E-03  1.028382E-03  5.774346E-03  8.615576E-03  5.723069E-02  8.219812E-05  1.378432E-01  5.569483E-02  1.190231E-03  7.223939E-03  2.717796E-02  4.842413E-03  4.131847E-02  5.961407E-02  1.929718E-02  1.055978E-01  2.028214E-02  5.468574E-03  2.934540E-02  1.954554E-02  2.800601E-02  4.218810E-02  2.614298E-02  2.444384E-02  3.672039E-02  5.128695E-02  2.485679E-02  4.115326E-04  1.162446E-02  5.071490E-03  2.419730E-03  1.229630E-02  4.520618E-03  3.201132E-02  8.844535E-03  1.916746E-02  2.528655E-02  3.740090E-02  3.214812E-02  1.058650E-02  2.878247E-02  2.948311E-02  1.968899E-02  1.067631E-03  5.905686E-03  1.493308E-03  1.389330E-03  1.071733E-02  1.788716E-03  3.292470E-03
