#         T/K     Cv/J*K^-1     Cp/J*K^-1
 2.731500E+02  5.701215E+01  5.701791E+01
 2.741500E+02  5.703502E+01  5.704078E+01
 2.751500E+02  5.705768E+01  5.706347E+01
 2.761500E+02  5.708026E+01  5.708605E+01
 2.771500E+02  5.710283E+01  5.710863E+01
 2.781500E+02  5.712549E+01  5.713128E+01
 2.791500E+02  5.714832E+01  5.715410E+01
 2.801500E+02  5.717139E+01  5.717715E+01
 2.811500E+02  5.719478E+01  5.720052E+01
 2.821500E+02  5.721856E+01  5.722426E+01
 2.831500E+02  5.724276E+01  5.724843E+01
 2.841500E+02  5.726746E+01  5.727308E+01
 2.851500E+02  5.729267E+01  5.729826E+01
 2.861500E+02  5.731845E+01  5.732399E+01
 2.871500E+02  5.734482E+01  5.735031E+01
 2.881500E+02  5.737180E+01  5.737724E+01
 2.891500E+02  5.739941E+01  5.740479E+01
 2.901500E+02  5.742766E+01  5.743299E+01
 2.911500E+02  5.745655E+01  5.746183E+01
 2.921500E+02  5.748610E+01  5.749133E+01
 2.931500E+02  5.751630E+01  5.752147E+01
 2.941500E+02  5.754715E+01  5.755226E+01
 2.951500E+02  5.757864E+01  5.758370E+01
 2.961500E+02  5.761075E+01  5.761576E+01
 2.971500E+02  5.764349E+01  5.764844E+01
 2.981500E+02  5.767683E+01  5.768174E+01
 2.991500E+02  5.771076E+01  5.771562E+01
 3.001500E+02  5.774527E+01  5.775008E+01
 3.011500E+02  5.778034E+01  5.778510E+01
 3.021500E+02  5.781595E+01  5.782067E+01
 3.031500E+02  5.785209E+01  5.785676E+01
 3.041500E+02  5.788873E+01  5.789336E+01
 3.051500E+02  5.792586E+01  5.793046E+01
 3.061500E+02  5.796346E+01  5.796803E+01
 3.071500E+02  5.800152E+01  5.800605E+01
 3.081500E+02  5.804002E+01  5.804451E+01
 3.091500E+02  5.807893E+01  5.808340E+01
 3.101500E+02  5.811825E+01  5.812268E+01
 3.111500E+02  5.815795E+01  5.816236E+01
 3.121500E+02  5.819803E+01  5.820241E+01
 3.131500E+02  5.823845E+01  5.824281E+01
 3.141500E+02  5.827921E+01  5.828355E+01
 3.151500E+02  5.832030E+01  5.832461E+01
 3.161500E+02  5.836169E+01  5.836598E+01
 3.171500E+02  5.840338E+01  5.840765E+01
 3.181500E+02  5.844534E+01  5.844959E+01
 3.191500E+02  5.848756E+01  5.849180E+01
 3.201500E+02  5.853004E+01  1.319487E+03
