#         T/K          A/kJ          G/kJ
  2.731500000000E+02  -4.145748187317E+00  -4.141371167041E+00
  2.741500000000E+02  -4.296302716870E+00  -4.291920946622E+00
  2.751500000000E+02  -4.447636516140E+00  -4.443250043328E+00
  2.761500000000E+02  -4.599732260092E+00  -4.595341140628E+00
  2.771500000000E+02  -4.752571881971E+00  -4.748176179031E+00
  2.781500000000E+02  -4.906136742452E+00  -4.901736525515E+00
  2.791500000000E+02  -5.060407797005E+00  -5.056003140852E+00
  2.801500000000E+02  -5.215365760403E+00  -5.210956744102E+00
  2.811500000000E+02  -5.370991260580E+00  -5.366577966487E+00
  2.821500000000E+02  -5.527264982648E+00  -5.522847495436E+00
  2.831500000000E+02  -5.684167797770E+00  -5.679746203517E+00
  2.841500000000E+02  -5.841680879598E+00  -5.837255264935E+00
  2.851500000000E+02  -5.999785803273E+00  -5.995356254615E+00
  2.861500000000E+02  -6.158464630137E+00  -6.154031233099E+00
  2.871500000000E+02  -6.317699977293E+00  -6.313262815765E+00
  2.881500000000E+02  -6.477475068782E+00  -6.473034224772E+00
  2.891500000000E+02  -6.637773778288E+00  -6.633329331371E+00
  2.901500000000E+02  -6.798580656071E+00  -6.794132683051E+00
  2.911500000000E+02  -6.959880945688E+00  -6.955429520335E+00
  2.921500000000E+02  -7.121660590378E+00  -7.117205783230E+00
  2.931500000000E+02  -7.283906231854E+00  -7.279448110090E+00
  2.941500000000E+02  -7.446605201554E+00  -7.442143828912E+00
  2.951500000000E+02  -7.609745506399E+00  -7.605280943145E+00
  2.961500000000E+02  -7.773315810096E+00  -7.768848113036E+00
  2.971500000000E+02  -7.937305410745E+00  -7.932834633258E+00
  2.981500000000E+02  -8.101704216227E+00  -8.097230408335E+00
  2.991500000000E+02  -8.266502717109E+00  -8.262025925563E+00
  3.001500000000E+02  -8.431691961725E+00  -8.427212230107E+00
  3.011500000000E+02  -8.597263522987E+00  -8.592780891824E+00
  3.021500000000E+02  -8.763209475402E+00  -8.758723982284E+00
  3.031500000000E+02  -8.929522364931E+00  -8.925034044640E+00
  3.041500000000E+02  -9.096195182351E+00  -9.091704066987E+00
  3.051500000000E+02  -9.263221337004E+00  -9.258727456111E+00
  3.061500000000E+02  -9.430594631836E+00  -9.426098012532E+00
  3.071500000000E+02  -9.598309238807E+00  -9.593809905904E+00
  3.081500000000E+02  -9.766359675891E+00  -9.761857652051E+00
  3.091500000000E+02  -9.934740787516E+00  -9.930236093255E+00
  3.101500000000E+02  -1.010344772032E+01  -1.009894037424E+01
  3.111500000000E+02  -1.027247590746E+01  -1.026796592628E+01
  3.121500000000E+02  -1.044182104776E+01  -1.043730844648E+01
  3.131500000000E+02  -1.061147909098E+01  -1.060696388291E+01
  3.141500000000E+02  -1.078144622096E+01  -1.077692841785E+01
  3.151500000000E+02  -1.095171884015E+01  -1.094719845225E+01
  3.161500000000E+02  -1.112229356051E+01  -1.111777059664E+01
  3.171500000000E+02  -1.129316718161E+01  -1.128864164927E+01
  3.181500000000E+02  -1.146433668752E+01  -1.145980859293E+01
  3.191500000000E+02  -1.163579922934E+01  -1.163126857750E+01
  3.201500000000E+02  -1.180755212745E+01  -1.180301892223E+01
  3.211500000000E+02  -1.197959283759E+01  -1.197505708173E+01
  3.221500000000E+02  -1.215191896660E+01  -1.214738066182E+01
  3.231500000000E+02  -1.232452825144E+01  -1.231998739844E+01
  3.241500000000E+02  -1.249741855529E+01  -1.249287515385E+01
  3.251500000000E+02  -1.523053189457E+01  -1.272270791711E+01
  3.261500000000E+02  -1.548503805191E+01  -1.296718806914E+01
  3.271500000000E+02  -1.573971209337E+01  -1.321185856734E+01
  3.281500000000E+02  -1.599455322555E+01  -1.345671833559E+01
  3.291500000000E+02  -1.624956067064E+01  -1.370176631550E+01
  3.301500000000E+02  -1.650473366605E+01  -1.394700146600E+01
  3.311500000000E+02  -1.676007146403E+01  -1.419242276295E+01
  3.321500000000E+02  -1.701557333132E+01  -1.443802919883E+01
  3.331500000000E+02  -1.727123854874E+01  -1.468381978232E+01
  3.341500000000E+02  -1.752706641085E+01  -1.492979353801E+01
  3.351500000000E+02  -1.778305622562E+01  -1.517594950604E+01
  3.361500000000E+02  -1.803920731403E+01  -1.542228674178E+01
  3.371500000000E+02  -1.829551900973E+01  -1.566880431553E+01
  3.381500000000E+02  -1.855199065876E+01  -1.591550131217E+01
  3.391500000000E+02  -1.880862161913E+01  -1.616237683089E+01
  3.401500000000E+02  -1.906541126056E+01  -1.640942998490E+01
  3.411500000000E+02  -1.932235896415E+01  -1.665665990113E+01
  3.421500000000E+02  -1.957946412204E+01  -1.690406571993E+01
  3.431500000000E+02  -1.983672613714E+01  -1.715164659484E+01
  3.441500000000E+02  -2.009414442282E+01  -1.739940169227E+01
  3.451500000000E+02  -2.035171840262E+01  -1.764733019129E+01
  3.461500000000E+02  -2.060944750997E+01  -1.789543128333E+01
  3.471500000000E+02  -2.086733118793E+01  -1.814370417194E+01
  3.481500000000E+02  -2.112536888891E+01  -1.839214807256E+01
  3.491500000000E+02  -2.138356007441E+01  -1.864076221227E+01
  3.501500000000E+02  -2.164190421478E+01  -1.888954582953E+01
  3.511500000000E+02  -2.190040078896E+01  -1.913849817400E+01
  3.521500000000E+02  -2.215904928426E+01  -1.938761850627E+01
  3.531500000000E+02  -2.241784919611E+01  -1.963690609766E+01
  3.541500000000E+02  -2.267680002786E+01  -1.988636022999E+01
  3.551500000000E+02  -2.293590129052E+01  -2.013598019539E+01
  3.561500000000E+02  -2.319515250262E+01  -2.038576529607E+01
  3.571500000000E+02  -2.345455318991E+01  -2.063571484413E+01
  3.581500000000E+02  -2.371410288526E+01  -2.088582816137E+01
  3.591500000000E+02  -2.397380112838E+01  -2.113610457907E+01
  3.601500000000E+02  -2.423364746570E+01  -2.138654343782E+01
  3.611500000000E+02  -2.449364145014E+01  -2.163714408732E+01
  3.621500000000E+02  -2.475378264098E+01  -2.188790588622E+01
  3.631500000000E+02  -2.501407060363E+01  -2.213882820192E+01
  3.641500000000E+02  -2.527450490951E+01  -2.238991041040E+01
  3.651500000000E+02  -2.553508513590E+01  -2.264115189606E+01
  3.661500000000E+02  -2.579581086573E+01  -2.289255205154E+01
  3.671500000000E+02  -2.605668168845E+01  -2.314411027850E+01
  3.681500000000E+02  -2.631769719593E+01  -2.339582598367E+01
  3.691500000000E+02  -2.657885698829E+01  -2.364769858445E+01
  3.701500000000E+02  -2.684016066974E+01  -2.389972750484E+01
  3.711500000000E+02  -2.710160784944E+01  -2.415191217634E+01
  3.721500000000E+02  -2.736319814143E+01  -2.440425203772E+01
  3.731500000000E+02  -2.762493116445E+01  -2.465674653498E+01
  3.741500000000E+02  -2.788680654183E+01  -2.490939512109E+01
  3.751500000000E+02  -2.814882390139E+01  -2.516219725595E+01
  3.761500000000E+02  -2.841098287532E+01  -2.541515240621E+01
  3.771500000000E+02  -2.867328310006E+01  -2.566826004514E+01
  3.781500000000E+02  -2.893572421620E+01  -2.592151965251E+01
  3.791500000000E+02  -2.919830586838E+01  -2.617493071447E+01
  3.801500000000E+02  -2.946102770519E+01  -2.642849272342E+01
  3.811500000000E+02  -2.972388937904E+01  -2.668220517786E+01
  3.821500000000E+02  -2.998689054614E+01  -2.693606758232E+01
  3.831500000000E+02  -3.025003086632E+01  -2.719007944724E+01
  3.841500000000E+02  -3.051331000302E+01  -2.744424028882E+01
  3.851500000000E+02  -3.077672762315E+01  -2.769854962893E+01
  3.861500000000E+02  -3.104028339702E+01  -2.795300699502E+01
  3.871500000000E+02  -3.130397699829E+01  -2.820761191997E+01
  3.881500000000E+02  -3.156780810384E+01  -2.846236394204E+01
  3.891500000000E+02  -3.183177639374E+01  -2.871726260473E+01
  3.901500000000E+02  -3.209588155115E+01  -2.897230745669E+01
  3.911500000000E+02  -3.236012326226E+01  -2.922749805164E+01
  3.921500000000E+02  -3.262450121622E+01  -2.948283394825E+01
  3.931500000000E+02  -3.288901510506E+01  -2.973831471007E+01
  3.941500000000E+02  -3.315366462365E+01  -2.999393990541E+01
  3.951500000000E+02  -3.341844946962E+01  -3.024970910729E+01
  3.961500000000E+02  -3.368336934329E+01  -3.050562189333E+01
  3.971500000000E+02  -3.394842394764E+01  -3.076167784566E+01
  3.981500000000E+02  -3.421361298822E+01  -3.101787655085E+01
  3.991500000000E+02  -3.447893617296E+01  -3.127421759965E+01
