#         T/K        V/dm^3  V(excl)/dm^3    alpha/K^-1        status
 2.731500E+02  5.778194E-02  5.580211E-02  4.237602E-04                                 112
 2.741500E+02  5.780642E-02  5.580211E-02  4.277820E-04                                 112
 2.751500E+02  5.783139E-02  5.580211E-02  4.358142E-04                                 112
 2.761500E+02  5.785683E-02  5.580211E-02  4.437056E-04                                 112
 2.771500E+02  5.788274E-02  5.580211E-02  4.516879E-04                                 112
 2.781500E+02  5.790912E-02  5.580211E-02  4.597579E-04                                 112
 2.791500E+02  5.793598E-02  5.580211E-02  4.679117E-04                                 112
 2.801500E+02  5.796334E-02  5.580211E-02  4.761454E-04                                 112
 2.811500E+02  5.799118E-02  5.580211E-02  4.844547E-04                                 112
 2.821500E+02  5.801953E-02  5.580211E-02  4.928348E-04                                 112
 2.831500E+02  5.804837E-02  5.580211E-02  5.012807E-04                                 112
 2.841500E+02  5.807772E-02  5.580211E-02  5.097872E-04                                 112
 2.851500E+02  5.810759E-02  5.580211E-02  5.183485E-04                                 112
 2.861500E+02  5.813796E-02  5.580211E-02  5.269587E-04                                 112
 2.871500E+02  5.816886E-02  5.580211E-02  5.356114E-04                                 112
 2.881500E+02  5.820027E-02  5.580211E-02  5.442998E-04                                 112
 2.891500E+02  5.823221E-02  5.580211E-02  5.530172E-04                                 112
 2.901500E+02  5.826468E-02  5.580211E-02  5.617560E-04                                 112
 2.911500E+02  5.829768E-02  5.580211E-02  5.705088E-04                                 112
 2.921500E+02  5.833120E-02  5.580211E-02  5.792676E-04                                 112
 2.931500E+02  5.836525E-02  5.580211E-02  5.880244E-04                                 112
 2.941500E+02  5.839984E-02  5.580211E-02  5.967706E-04                                 112
 2.951500E+02  5.843496E-02  5.580211E-02  6.054978E-04                                 112
 2.961500E+02  5.847060E-02  5.580211E-02  6.141970E-04                                 112
 2.971500E+02  5.850678E-02  5.580211E-02  6.229446E-04                                 112
 2.981500E+02  5.854350E-02  5.580211E-02  6.315649E-04                                 112
 2.991500E+02  5.858073E-02  5.580211E-02  6.400450E-04                                 112
 3.001500E+02  5.861849E-02  5.580211E-02  6.485415E-04                                 112
 3.011500E+02  5.865676E-02  5.580211E-02  6.569642E-04                                 112
 3.021500E+02  5.869556E-02  5.580211E-02  6.653037E-04                                 112
 3.031500E+02  5.873486E-02  5.580211E-02  6.735508E-04                                 112
 3.041500E+02  5.877468E-02  5.580211E-02  6.816964E-04                                 112
 3.051500E+02  5.881500E-02  5.580211E-02  6.897315E-04                                 112
 3.061500E+02  5.885581E-02  5.580211E-02  6.976472E-04                                 112
 3.071500E+02  5.889712E-02  5.580211E-02  7.054352E-04                                 112
 3.081500E+02  5.893891E-02  5.580211E-02  7.130870E-04                                 112
 3.091500E+02  5.898117E-02  5.580211E-02  7.205949E-04                                 112
 3.101500E+02  5.902391E-02  5.580211E-02  7.279512E-04                                 112
 3.111500E+02  5.906711E-02  5.580211E-02  7.351491E-04                                 112
 3.121500E+02  5.911076E-02  5.580211E-02  7.421818E-04                                 112
 3.131500E+02  5.915485E-02  5.580211E-02  7.490433E-04                                 112
 3.141500E+02  5.919938E-02  5.580211E-02  7.557281E-04                                 112
 3.151500E+02  5.924433E-02  5.580211E-02  7.622314E-04                                 112
 3.161500E+02  5.928969E-02  5.580211E-02  7.685488E-04                                 112
 3.171500E+02  5.933546E-02  5.580211E-02  7.746768E-04                                 112
