#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            m1          m2-1          m3-1          c1m1        c1m2-1        c1m2-7        c2m1-1
 2.731500E+02  9.450161E-01  2.762550E-03  2.138150E-06  2.806373E-06  3.122313E-06  3.722970E-06  4.777269E-02  1.794240E-05  7.273458E-08  4.415409E-03  3.152225E-07  1.034345E-06  2.081539E-06
 2.741500E+02  9.451184E-01  2.714291E-03  2.039609E-06  2.677943E-06  2.979647E-06  3.553979E-06  4.782655E-02  1.755838E-05  6.741284E-08  4.308644E-03  2.947972E-07  9.704561E-07  1.971221E-06
 2.751500E+02  9.452177E-01  2.667279E-03  1.946373E-06  2.556386E-06  2.844606E-06  3.393970E-06  4.787874E-02  1.718469E-05  6.251200E-08  4.205194E-03  2.758262E-07  9.109249E-07  1.867528E-06
 2.761500E+02  9.453142E-01  2.621474E-03  1.858119E-06  2.441286E-06  2.716728E-06  3.242404E-06  4.792932E-02  1.682102E-05  5.799653E-08  4.104939E-03  2.581976E-07  8.554293E-07  1.770020E-06
 2.771500E+02  9.454080E-01  2.576837E-03  1.774546E-06  2.332256E-06  2.595586E-06  3.098778E-06  4.797834E-02  1.646708E-05  5.383407E-08  4.007765E-03  2.418087E-07  8.036726E-07  1.678291E-06
 2.781500E+02  9.454991E-01  2.533332E-03  1.695375E-06  2.228935E-06  2.480779E-06  2.962621E-06  4.802586E-02  1.612258E-05  4.999516E-08  3.913563E-03  2.265653E-07  7.553815E-07  1.591962E-06
 2.791500E+02  9.455877E-01  2.490923E-03  1.620343E-06  2.130984E-06  2.371931E-06  2.833493E-06  4.807194E-02  1.578726E-05  4.645290E-08  3.822225E-03  2.123807E-07  7.103041E-07  1.510681E-06
 2.801500E+02  9.456738E-01  2.449575E-03  1.549206E-06  2.038089E-06  2.268694E-06  2.710986E-06  4.811661E-02  1.546083E-05  4.318277E-08  3.733651E-03  1.991752E-07  6.682081E-07  1.434121E-06
 2.811500E+02  9.457575E-01  2.409255E-03  1.481735E-06  1.949953E-06  2.170739E-06  2.594713E-06  4.815995E-02  1.514303E-05  4.016242E-08  3.647743E-03  1.868757E-07  6.288789E-07  1.361979E-06
 2.821500E+02  9.458389E-01  2.369931E-03  1.417717E-06  1.866302E-06  2.077761E-06  2.484316E-06  4.820198E-02  1.483362E-05  3.737141E-08  3.564407E-03  1.754147E-07  5.921190E-07  1.293973E-06
 2.831500E+02  9.459181E-01  2.331573E-03  1.356952E-06  1.786875E-06  1.989474E-06  2.379457E-06  4.824276E-02  1.453234E-05  3.479108E-08  3.483553E-03  1.647302E-07  5.577455E-07  1.229839E-06
 2.841500E+02  9.459951E-01  2.294151E-03  1.299252E-06  1.711433E-06  1.905609E-06  2.279823E-06  4.828234E-02  1.423896E-05  3.240440E-08  3.405094E-03  1.547652E-07  5.255897E-07  1.169334E-06
 2.851500E+02  9.460700E-01  2.257637E-03  1.244442E-06  1.639747E-06  1.825916E-06  2.185117E-06  4.832074E-02  1.395324E-05  3.019578E-08  3.328947E-03  1.454670E-07  4.954959E-07  1.112228E-06
 2.861500E+02  9.461430E-01  2.222002E-03  1.192359E-06  1.571606E-06  1.750158E-06  2.095062E-06  4.835803E-02  1.367496E-05  2.815096E-08  3.255032E-03  1.367871E-07  4.673197E-07  1.058311E-06
 2.871500E+02  9.462139E-01  2.187221E-03  1.142848E-06  1.506812E-06  1.678115E-06  2.009400E-06  4.839422E-02  1.340389E-05  2.625691E-08  3.183272E-03  1.286809E-07  4.409280E-07  1.007384E-06
 2.881500E+02  9.462830E-01  2.153268E-03  1.095765E-06  1.445176E-06  1.609580E-06  1.927887E-06  4.842936E-02  1.313983E-05  2.450169E-08  3.113594E-03  1.211072E-07  4.161974E-07  9.592634E-07
