#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9          c4-1          c4-3          c4-5          c4-6          c4-7          c4-8          c4-9          c5-1          c5-4          c5-6          c5-9          c6-2          c6-8            m1          m2-1          m3-1          m4-1          m5-1          m5-2          m6-2          m6-3          m6-4          m6-5          m6-7          m6-8          c1m1        c1m2-1        c1m2-7        c1m3-6        c1m4-1        c1m5-1        c1m5-6        c2m1-1        c2m2-1        c2m2-5        c2m3-1        c2m4-1        c2m4-3        c2m4-8        c3m1-1        c3m2-3        c3m3-8        c4m1-6        c4m2-4        c4m2-5        c5m1-9
 2.731500E+02  3.202445E-01  1.216961E-01  1.632555E-02  2.142768E-02  2.383999E-02  2.842623E-02  1.566027E-02  6.548551E-03  8.745567E-05  6.141022E-03  1.307347E-02  1.367424E-02  1.913472E-02  1.624114E-03  1.318634E-02  1.013923E-02  7.246377E-03  8.681213E-03  5.257659E-04  2.849492E-02  2.448714E-03  3.028354E-03  1.206736E-01  7.983789E-02  2.505743E-01  5.618999E-02  2.623757E-02  1.613061E-02  2.150265E-02  7.690164E-03  3.163539E-02  3.423600E-01  7.456545E-03  2.446729E-02  7.881951E-03  8.127647E-01  1.363720E-01  3.475201E-01  2.797433E-02  4.795132E-02  1.236754E-02  3.731054E-02  5.305158E-01  1.908826E-01  2.508154E-01  5.476878E-02  2.618348E-02  4.544327E-02  2.465320E-03  5.837840E-02  9.837143E-03  3.503366E-03
 2.741500E+02  3.284318E-01  1.249905E-01  1.659466E-02  2.178827E-02  2.424299E-02  2.891586E-02  1.565455E-02  6.568438E-03  8.806622E-05  6.158868E-03  1.312493E-02  1.371899E-02  1.918366E-02  1.579026E-03  1.294681E-02  9.950855E-03  7.123199E-03  8.311367E-03  5.043290E-04  2.984884E-02  2.607979E-03  3.177329E-03  1.232671E-01  8.094910E-02  2.544338E-01  5.653345E-02  2.655786E-02  1.624096E-02  2.165351E-02  7.772484E-03  3.202062E-02  3.563370E-01  7.736481E-03  2.546807E-02  8.129366E-03  8.152282E-01  1.356733E-01  3.458878E-01  2.880422E-02  4.889349E-02  1.261253E-02  3.761318E-02  5.210201E-01  1.881263E-01  2.463361E-01  5.551053E-02  2.631924E-02  4.506455E-02  2.460547E-03  5.741946E-02  9.700461E-03  3.431628E-03
 2.751500E+02  3.367412E-01  1.283146E-01  1.685837E-02  2.214195E-02  2.463834E-02  2.939662E-02  1.563856E-02  6.583896E-03  8.861820E-05  6.172562E-03  1.316753E-02  1.375447E-02  1.921970E-02  1.534192E-03  1.270246E-02  9.758963E-03  6.997005E-03  7.951444E-03  4.834051E-04  3.125971E-02  2.776546E-03  3.332624E-03  1.258985E-01  8.206633E-02  2.583203E-01  5.687411E-02  2.687860E-02  1.635056E-02  2.180339E-02  7.854754E-03  3.240638E-02  3.707417E-01  8.023808E-03  2.649889E-02  8.381415E-03  8.175314E-01  1.349552E-01  3.442031E-01  2.964383E-02  4.983134E-02  1.285644E-02  3.790299E-02  5.115687E-01  1.853596E-01  2.418771E-01  5.622959E-02  2.644126E-02  4.466771E-02  2.454146E-03  5.644324E-02  9.559892E-03  3.358920E-03
 2.761500E+02  3.451648E-01  1.316643E-01  1.711619E-02  2.248807E-02  2.502533E-02  2.986763E-02  1.561235E-02  6.594902E-03  8.911060E-05  6.182085E-03  1.320120E-02  1.378064E-02  1.924277E-02  1.489671E-03  1.245382E-02  9.563962E-03  6.868079E-03  7.601623E-03  4.630092E-04  3.272886E-02  2.954837E-03  3.494408E-03  1.285666E-01  8.318890E-02  2.622316E-01  5.721174E-02  2.719964E-02  1.645934E-02  2.195221E-02  7.936934E-03  3.279249E-02  3.855748E-01  8.318488E-03  2.755982E-02  8.637997E-03  8.196697E-01  1.342178E-01  3.424665E-01  3.049237E-02  5.076372E-02  1.309900E-02  3.817962E-02  5.021661E-01  1.825846E-01  2.374408E-01  5.692474E-02  2.654941E-02  4.425351E-02  2.446143E-03  5.545160E-02  9.415738E-03  3.285403E-03
 2.771500E+02  3.537009E-01  1.350374E-01  1.736773E-02  2.282612E-02  2.540337E-02  3.032817E-02  1.557594E-02  6.601425E-03  8.954231E-05  6.187408E-03  1.322585E-02  1.379743E-02  1.925283E-02  1.445504E-03  1.220129E-02  9.366162E-03  6.736636E-03  7.261917E-03  4.431461E-04  3.425831E-02  3.143340E-03  3.662898E-03  1.312711E-01  8.431647E-02  2.661668E-01  5.754613E-02  2.752086E-02  1.656725E-02  2.209988E-02  8.018988E-03  3.317879E-02  4.008420E-01  8.620563E-03  2.865120E-02  8.899058E-03  8.216399E-01  1.334613E-01  3.406780E-01  3.134924E-02  5.168963E-02  1.333993E-02  3.844270E-02  4.928142E-01  1.798023E-01  2.330281E-01  5.759484E-02  2.664346E-02  4.382239E-02  2.436549E-03  5.444577E-02  9.268194E-03  3.211188E-03
 2.781500E+02  3.623476E-01  1.384311E-01  1.761259E-02  2.315555E-02  2.577185E-02  3.077752E-02  1.552938E-02  6.603444E-03  8.991232E-05  6.188514E-03  1.324142E-02  1.380478E-02  1.924980E-02  1.401734E-03  1.194528E-02  9.165871E-03  6.602895E-03  6.932322E-03  4.238198E-04  3.585017E-02  3.342563E-03  3.838316E-03  1.340121E-01  8.544873E-02  2.701247E-01  5.787707E-02  2.784212E-02  1.667422E-02  2.224631E-02  8.100880E-03  3.356513E-02  4.165485E-01  8.930062E-03  2.977333E-02  9.164531E-03  8.234393E-01  1.326855E-01  3.388375E-01  3.221380E-02  5.260807E-02  1.357898E-02  3.869185E-02  4.835149E-01  1.770135E-01  2.286396E-01  5.823875E-02  2.672321E-02  4.337479E-02  2.425377E-03  5.342697E-02  9.117461E-03  3.136384E-03
 2.791500E+02  3.711031E-01  1.418429E-01  1.785039E-02  2.347583E-02  2.613020E-02  3.121497E-02  1.547274E-02  6.600944E-03  9.021974E-05  6.185390E-03  1.324786E-02  1.380266E-02  1.923369E-02  1.358398E-03  1.168617E-02  8.963400E-03  6.467074E-03  6.612815E-03  4.050328E-04  3.750655E-02  3.553036E-03  4.020888E-03  1.367893E-01  8.658532E-02  2.741043E-01  5.820437E-02  2.816329E-02  1.678019E-02  2.239142E-02  8.182572E-03  3.395135E-02  4.326995E-01  9.247011E-03  3.092649E-02  9.434346E-03  8.250649E-01  1.318905E-01  3.369450E-01  3.308539E-02  5.351802E-02  1.381588E-02  3.892671E-02  4.742699E-01  1.742194E-01  2.242765E-01  5.885538E-02  2.678848E-02  4.291116E-02  2.412645E-03  5.239644E-02  8.963741E-03  3.061102E-03
 2.801500E+02  3.799651E-01  1.452700E-01  1.808072E-02  2.378646E-02  2.647784E-02  3.163982E-02  1.540610E-02  6.593920E-03  9.046382E-05  6.178034E-03  1.324514E-02  1.379106E-02  1.920447E-02  1.315535E-03  1.142438E-02  8.759056E-03  6.329393E-03  6.303360E-03  3.867869E-04  3.922967E-02  3.775308E-03  4.210843E-03  1.396024E-01  8.772590E-02  2.781045E-01  5.852779E-02  2.848423E-02  1.688509E-02  2.253513E-02  8.264026E-03  3.433727E-02  4.492997E-01  9.571424E-03  3.211094E-02  9.708424E-03  8.265140E-01  1.310762E-01  3.350005E-01  3.396329E-02  5.441843E-02  1.405037E-02  3.914694E-02  4.650812E-01  1.714209E-01  2.199395E-01  5.944364E-02  2.683913E-02  4.243200E-02  2.398372E-03  5.135543E-02  8.807241E-03  2.985449E-03
 2.811500E+02  3.889314E-01  1.487094E-01  1.830323E-02  2.408692E-02  2.681419E-02  3.205136E-02  1.532957E-02  6.582377E-03  9.064392E-05  6.166450E-03  1.323324E-02  1.376997E-02  1.916220E-02  1.273179E-03  1.116030E-02  8.553147E-03  6.190072E-03  6.003902E-03  3.690828E-04  4.102177E-02  4.009951E-03  4.408416E-03  1.424513E-01  8.887008E-02  2.821240E-01  5.884713E-02  2.880479E-02  1.698887E-02  2.267734E-02  8.345203E-03  3.472272E-02  4.663534E-01  9.903308E-03  3.332687E-02  9.986678E-03  8.277838E-01  1.302428E-01  3.330041E-01  3.484679E-02  5.530827E-02  1.428217E-02  3.935221E-02  4.559507E-01  1.686192E-01  2.156296E-01  6.000249E-02  2.687501E-02  4.193781E-02  2.382582E-03  5.030519E-02  8.648169E-03  2.909533E-03
 2.821500E+02  3.979995E-01  1.521583E-01  1.851752E-02  2.437671E-02  2.713870E-02  3.244891E-02  1.524326E-02  6.566326E-03  9.075951E-05  6.150652E-03  1.321216E-02  1.373941E-02  1.910691E-02  1.231364E-03  1.089433E-02  8.345978E-03  6.049332E-03  5.714373E-03  3.519200E-04  4.288516E-02  4.257559E-03  4.613846E-03  1.453357E-01  9.001750E-02  2.861616E-01  5.916218E-02  2.912483E-02  1.709144E-02  2.281797E-02  8.426062E-03  3.510753E-02  4.838647E-01  1.024266E-02  3.457450E-02  1.026901E-02  8.288717E-01  1.293903E-01  3.309558E-01  3.573512E-02  5.618649E-02  1.451100E-02  3.954219E-02  4.468802E-01  1.658152E-01  2.113477E-01  6.053093E-02  2.689601E-02  4.142911E-02  2.365299E-03  4.924697E-02  8.486737E-03  2.833460E-03
