#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9          c4-1          c4-3          c4-5          c4-6          c4-7          c4-8          c4-9          c5-1          c5-4          c5-6          c5-9          c6-2          c6-8            w1            w2          w3-1          w3-2          w4-1          w4-2          w5-2          w5-6          w5-7          w6-1          w6-2          w6-4          w6-5          w6-7          w6-8         w6-10        c1w1-2        c1w2-1        c1w3-1        c1w4-1        c1w4-3        c1w5-7        c2w1-1        c2w1-9        c2w2-1        c2w3-1        c2w3-6        c2w4-6        c2w4-8        c3w1-5        c3w2-2        c3w2-8        c3w3-2        c3w3-5        c3w3-9        c4w1-2        c4w1-5        c4w1-6        c4w1-9        c4w2-6        c4w2-7        c5w1-5
 2.731500E+02  8.356498E-01  5.042840E-01  1.074291E-01  1.410033E-01  1.568773E-01  1.870567E-01  1.636474E-01  6.843134E-02  9.138981E-04  6.417272E-02  1.366157E-01  1.428937E-01  1.999549E-01  2.695145E-02  2.188213E-01  1.682560E-01  1.202504E-01  2.287713E-01  1.385523E-02  2.914364E-03  6.360258E-05  1.882388E-05  2.641191E-07  6.824626E-05  7.955273E-05  7.302163E-06  2.749819E-08  4.660801E-08  1.084719E-05  1.476072E-05  1.087535E-05  2.880443E-08  4.366521E-07  4.381319E-07  1.029780E-05  1.281767E+00  2.049941E-03  4.222820E-05  4.283370E-04  1.457052E-04  3.863924E-05  1.582629E-02  1.389715E-02  3.077856E-03  1.338920E-04  1.403631E-04  1.196176E-04  2.313378E-04  8.798502E-03  5.139518E-03  1.176549E-03  1.364977E-05  5.469682E-05  7.642150E-05  9.574866E-04  9.561456E-04  3.722411E-03  2.543966E-04  1.185355E-03  1.969086E-03  1.570276E-03
 2.741500E+02  8.588911E-01  5.190164E-01  1.094166E-01  1.436606E-01  1.598457E-01  1.906563E-01  1.638953E-01  6.876827E-02  9.220095E-04  6.448028E-02  1.374115E-01  1.436309E-01  2.008434E-01  2.624983E-02  2.152285E-01  1.654236E-01  1.184165E-01  2.193919E-01  1.331258E-02  2.930833E-03  6.231987E-05  1.742440E-05  2.539838E-07  5.873593E-05  6.897122E-05  5.995991E-06  2.339383E-08  3.959373E-08  8.344617E-06  1.134634E-05  8.443685E-06  2.267853E-08  3.420890E-07  3.432368E-07  8.086750E-06  1.284520E+00  1.964671E-03  3.845205E-05  3.631460E-04  1.241213E-04  3.132420E-05  1.574568E-02  1.381444E-02  2.886137E-03  1.198904E-04  1.255272E-04  9.925580E-05  1.937553E-04  8.617960E-03  4.772271E-03  1.093177E-03  1.205638E-05  4.838758E-05  6.746092E-05  9.289045E-04  9.194851E-04  3.577084E-03  2.457295E-04  1.081732E-03  1.792999E-03  1.473124E-03
 2.751500E+02  8.824958E-01  5.339320E-01  1.113831E-01  1.462916E-01  1.627853E-01  1.942232E-01  1.640568E-01  6.906855E-02  9.296518E-04  6.475344E-02  1.381343E-01  1.442917E-01  2.016248E-01  2.555470E-02  2.115821E-01  1.625529E-01  1.165476E-01  2.102959E-01  1.278486E-02  2.947022E-03  6.106007E-05  1.613288E-05  2.442327E-07  5.058336E-05  5.983267E-05  4.927740E-06  1.991448E-08  3.365666E-08  6.427250E-06  8.732478E-06  6.563298E-06  1.787432E-08  2.683003E-07  2.691917E-07  6.357302E-06  1.286977E+00  1.882898E-03  3.502151E-05  3.080662E-04  1.057966E-04  2.541504E-05  1.566049E-02  1.372794E-02  2.706344E-03  1.073763E-04  1.122847E-04  8.241240E-05  1.623720E-04  8.438261E-03  4.430973E-03  1.015637E-03  1.065091E-05  4.281321E-05  5.956203E-05  9.008086E-04  8.839300E-04  3.436282E-03  2.372682E-04  9.870925E-04  1.632561E-03  1.381574E-03
 2.761500E+02  9.064520E-01  5.490206E-01  1.133261E-01  1.488933E-01  1.656924E-01  1.977532E-01  1.641320E-01  6.933195E-02  9.368164E-04  6.499202E-02  1.387837E-01  1.448754E-01  2.022986E-01  2.486667E-02  2.078883E-01  1.596486E-01  1.146470E-01  2.014819E-01  1.227211E-02  2.962986E-03  5.982605E-05  1.494197E-05  2.348718E-07  4.359528E-05  5.194169E-05  4.053916E-06  1.696567E-08  2.863244E-08  4.957347E-06  6.730211E-06  5.108458E-06  1.410523E-08  2.106969E-07  2.113899E-07  5.003998E-06  1.289166E+00  1.804584E-03  3.190706E-05  2.615321E-04  9.024044E-05  2.064074E-05  1.557126E-02  1.363812E-02  2.537886E-03  9.619788E-05  1.004710E-04  6.847895E-05  1.361669E-04  8.259774E-03  4.114072E-03  9.435863E-04  9.411848E-06  3.789088E-05  5.260268E-05  8.732385E-04  8.494912E-04  3.300037E-03  2.290202E-04  9.007227E-04  1.486487E-03  1.295380E-03
 2.771500E+02  9.307577E-01  5.642758E-01  1.152438E-01  1.514630E-01  1.685644E-01  2.012430E-01  1.641216E-01  6.955834E-02  9.434954E-04  6.519590E-02  1.393590E-01  1.453817E-01  2.028645E-01  2.418622E-02  2.041523E-01  1.567148E-01  1.127176E-01  1.929464E-01  1.177423E-02  2.978788E-03  5.861963E-05  1.384428E-05  2.258982E-07  3.760365E-05  4.512650E-05  3.338717E-06  1.446593E-08  2.437963E-08  3.829332E-06  5.194853E-06  3.981802E-06  1.114581E-08  1.656894E-07  1.662290E-07  3.944135E-06  1.291117E+00  1.729648E-03  2.908030E-05  2.222052E-04  7.703104E-05  1.678111E-05  1.547841E-02  1.354534E-02  2.380130E-03  8.621434E-05  8.993356E-05  5.694808E-05  1.142786E-04  8.082756E-03  3.819966E-03  8.766691E-04  8.319650E-06  3.354499E-05  4.647193E-05  8.462160E-04  8.161624E-04  3.168312E-03  2.209882E-04  8.219311E-04  1.353540E-03  1.214273E-03
 2.781500E+02  9.554105E-01  5.796908E-01  1.171343E-01  1.539983E-01  1.713983E-01  2.046890E-01  1.640262E-01  6.974763E-02  9.496819E-04  6.536502E-02  1.398600E-01  1.458104E-01  2.033224E-01  2.351380E-02  2.003795E-01  1.537556E-01  1.107622E-01  1.846860E-01  1.129111E-02  2.994482E-03  5.744213E-05  1.283276E-05  2.173058E-07  3.246423E-05  3.923841E-05  2.752924E-06  1.234604E-08  2.077830E-08  2.962673E-06  4.016139E-06  3.108345E-06  8.819861E-09  1.304874E-07  1.309082E-07  3.113255E-06  1.292853E+00  1.657994E-03  2.651501E-05  1.889545E-04  6.580988E-05  1.365869E-05  1.538230E-02  1.344996E-02  2.232456E-03  7.729839E-05  8.053477E-05  4.740061E-05  9.598782E-05  7.907424E-03  3.547121E-03  8.145447E-04  7.356936E-06  2.970824E-05  4.107123E-05  8.197582E-04  7.839328E-04  3.041052E-03  2.131736E-04  7.500746E-04  1.232574E-03  1.137992E-03
 2.791500E+02  9.804076E-01  5.952587E-01  1.189958E-01  1.564967E-01  1.741915E-01  2.080880E-01  1.638466E-01  6.989984E-02  9.553703E-04  6.549939E-02  1.402865E-01  1.461615E-01  2.036726E-01  2.284985E-02  1.965750E-01  1.507749E-01  1.087837E-01  1.766968E-01  1.082262E-02  3.010114E-03  5.629446E-05  1.190075E-05  2.090862E-07  2.805348E-05  3.414896E-05  2.272718E-06  1.054735E-08  1.772700E-08  2.295953E-06  3.110045E-06  2.430359E-06  6.989773E-09  1.029230E-07  1.032515E-07  2.461150E-06  1.294395E+00  1.589517E-03  2.418705E-05  1.608260E-04  5.627290E-05  1.113057E-05  1.528327E-02  1.335225E-02  2.094261E-03  6.933548E-05  7.215112E-05  3.949053E-05  8.069517E-05  7.733965E-03  3.294075E-03  7.568878E-04  6.508304E-06  2.632083E-05  3.631334E-05  7.938781E-04  7.527879E-04  2.918192E-03  2.055767E-04  6.845580E-04  1.122531E-03  1.066282E-03
 2.801500E+02  1.005746E+00  6.109721E-01  1.208266E-01  1.589558E-01  1.769413E-01  2.114368E-01  1.635839E-01  7.001504E-02  9.605558E-04  6.559911E-02  1.406385E-01  1.464351E-01  2.039154E-01  2.219479E-02  1.927442E-01  1.477767E-01  1.067851E-01  1.689748E-01  1.036863E-02  3.025726E-03  5.517718E-05  1.104202E-05  2.012293E-07  2.426576E-05  2.974739E-05  1.878698E-06  9.020234E-09  1.514004E-08  1.782328E-06  2.412535E-06  1.903401E-06  5.548084E-09  8.131165E-08  8.156862E-08  1.948720E-06  1.295761E+00  1.524108E-03  2.207432E-05  1.370155E-04  4.816249E-05  9.081722E-06  1.518161E-02  1.325248E-02  1.964965E-03  6.222282E-05  6.467189E-05  3.293250E-05  6.790121E-05  7.562537E-03  3.059445E-03  7.033899E-04  5.760132E-06  2.332977E-05  3.212112E-05  7.685853E-04  7.227104E-04  2.799652E-03  1.981970E-04  6.248317E-04  1.022440E-03  9.988974E-04
 2.811500E+02  1.031421E+00  6.268236E-01  1.226248E-01  1.613734E-01  1.796451E-01  2.147321E-01  1.632391E-01  7.009338E-02  9.652347E-04  6.566432E-02  1.409160E-01  1.466315E-01  2.040514E-01  2.154901E-02  1.888921E-01  1.447651E-01  1.047692E-01  1.615159E-01  9.928999E-03  3.041355E-03  5.409058E-05  1.025075E-05  1.937237E-07  2.101077E-05  2.593830E-05  1.555061E-06  7.722731E-09  1.294509E-08  1.386054E-06  1.874788E-06  1.493247E-06  4.410875E-09  6.434471E-08  6.454603E-08  1.545510E-06  1.296969E+00  1.461651E-03  2.015662E-05  1.168458E-04  4.126065E-05  7.419615E-06  1.507759E-02  1.315088E-02  1.844015E-03  5.586831E-05  5.799805E-05  2.749126E-05  5.719022E-05  7.393273E-03  2.841925E-03  6.537595E-04  5.100391E-06  2.068819E-05  2.842655E-05  7.438862E-04  6.936806E-04  2.685345E-03  1.910332E-04  5.703904E-04  9.314092E-04  9.356019E-04
 2.821500E+02  1.057430E+00  6.428054E-01  1.243888E-01  1.637470E-01  1.823003E-01  2.179708E-01  1.628136E-01  7.013508E-02  9.694045E-04  6.569526E-02  1.411193E-01  1.467510E-01  2.040813E-01  2.091288E-02  1.850239E-01  1.417440E-01  1.027389E-01  1.543158E-01  9.503550E-03  3.057031E-03  5.303472E-05  9.521524E-06  1.865572E-07  1.821145E-05  2.263961E-05  1.288942E-06  6.619424E-09  1.108121E-08  1.079839E-06  1.459556E-06  1.173528E-06  3.512591E-09  5.100491E-08  5.116290E-08  1.227790E-06  1.298032E+00  1.402029E-03  1.841557E-05  9.974709E-05  3.538295E-05  6.069783E-06  1.497146E-02  1.304766E-02  1.730881E-03  5.018964E-05  5.204124E-05  2.297290E-05  4.821628E-05  7.226286E-03  2.640289E-03  6.077225E-04  4.518477E-06  1.835467E-05  2.516966E-05  7.197847E-04  6.656770E-04  2.575178E-03  1.840834E-04  5.207696E-04  8.486217E-04  8.761683E-04
