#         T/K     Cv/J*K^-1     Cp/J*K^-1
 2.731500E+02  4.740757E+01  4.740816E+01
 2.741500E+02  4.749032E+01  4.749092E+01
 2.751500E+02  4.757320E+01  4.757380E+01
 2.761500E+02  4.765620E+01  4.765681E+01
 2.771500E+02  4.773933E+01  4.773994E+01
 2.781500E+02  4.782257E+01  4.782318E+01
 2.791500E+02  4.790594E+01  4.790655E+01
 2.801500E+02  4.798942E+01  4.799003E+01
 2.811500E+02  4.807301E+01  4.807362E+01
 2.821500E+02  4.815671E+01  4.815733E+01
 2.831500E+02  4.824052E+01  4.824114E+01
 2.841500E+02  4.832443E+01  4.832506E+01
 2.851500E+02  4.840845E+01  4.840908E+01
 2.861500E+02  4.849256E+01  4.849320E+01
 2.871500E+02  4.857678E+01  4.857742E+01
 2.881500E+02  4.866108E+01  4.866173E+01
 2.891500E+02  4.874548E+01  4.874613E+01
 2.901500E+02  4.882997E+01  4.883062E+01
 2.911500E+02  4.891454E+01  4.891519E+01
 2.921500E+02  4.899919E+01  4.899985E+01
 2.931500E+02  4.908392E+01  4.908459E+01
 2.941500E+02  4.916873E+01  4.916940E+01
 2.951500E+02  4.925361E+01  4.925428E+01
 2.961500E+02  4.933856E+01  4.933924E+01
 2.971500E+02  4.942357E+01  4.942425E+01
 2.981500E+02  4.950865E+01  4.950933E+01
 2.991500E+02  4.959378E+01  4.959447E+01
 3.001500E+02  4.967897E+01  4.967966E+01
 3.011500E+02  4.976421E+01  4.976491E+01
 3.021500E+02  4.984949E+01  4.985020E+01
 3.031500E+02  4.993482E+01  4.993553E+01
 3.041500E+02  5.002019E+01  5.002090E+01
 3.051500E+02  5.010559E+01  5.010631E+01
 3.061500E+02  5.019103E+01  5.019175E+01
 3.071500E+02  5.027649E+01  5.027722E+01
 3.081500E+02  5.036197E+01  5.036271E+01
 3.091500E+02  5.044748E+01  5.044822E+01
 3.101500E+02  5.053300E+01  5.053375E+01
 3.111500E+02  5.061853E+01  5.061928E+01
 3.121500E+02  5.070406E+01  5.070483E+01
 3.131500E+02  5.078960E+01  5.079037E+01
 3.141500E+02  5.087514E+01  5.087591E+01
 3.151500E+02  5.096066E+01  5.096144E+01
 3.161500E+02  5.104618E+01  5.104697E+01
 3.171500E+02  5.113167E+01  5.113247E+01
 3.181500E+02  5.121715E+01  5.121796E+01
 3.191500E+02  5.130260E+01  5.130342E+01
 3.201500E+02  5.138802E+01  5.138884E+01
 3.211500E+02  5.147341E+01  5.147424E+01
 3.221500E+02  5.155875E+01  5.155959E+01
 3.231500E+02  5.164405E+01  5.164489E+01
 3.241500E+02  5.172930E+01  5.173015E+01
 3.251500E+02  5.181449E+01  5.181535E+01
