#         T/K     Cv/J*K^-1     Cp/J*K^-1
 2.731500E+02  4.603263E+01  4.603385E+01
 2.741500E+02  4.608735E+01  4.608857E+01
 2.751500E+02  4.614171E+01  4.614294E+01
 2.761500E+02  4.619574E+01  4.619698E+01
 2.771500E+02  4.624945E+01  4.625070E+01
 2.781500E+02  4.630286E+01  4.630412E+01
 2.791500E+02  4.635599E+01  4.635726E+01
 2.801500E+02  4.640886E+01  4.641013E+01
 2.811500E+02  4.646148E+01  4.646275E+01
 2.821500E+02  4.651387E+01  4.651515E+01
 2.831500E+02  4.656604E+01  4.656732E+01
 2.841500E+02  4.661801E+01  4.661930E+01
 2.851500E+02  4.666980E+01  4.667108E+01
 2.861500E+02  4.672141E+01  4.672269E+01
 2.871500E+02  4.677286E+01  4.677414E+01
 2.881500E+02  4.682416E+01  4.682545E+01
 2.891500E+02  4.687532E+01  4.687661E+01
 2.901500E+02  4.692636E+01  4.692765E+01
 2.911500E+02  4.697728E+01  4.697857E+01
 2.921500E+02  4.702809E+01  4.702938E+01
 2.931500E+02  4.707881E+01  4.708009E+01
 2.941500E+02  4.712943E+01  4.713072E+01
 2.951500E+02  4.717997E+01  4.718126E+01
 2.961500E+02  4.723044E+01  4.723172E+01
 2.971500E+02  4.728084E+01  4.728212E+01
 2.981500E+02  4.733117E+01  4.733245E+01
 2.991500E+02  4.738144E+01  4.738272E+01
 3.001500E+02  4.743166E+01  4.743293E+01
 3.011500E+02  4.748183E+01  4.748310E+01
 3.021500E+02  4.753195E+01  4.753322E+01
 3.031500E+02  4.758202E+01  4.758329E+01
 3.041500E+02  4.763205E+01  4.763332E+01
 3.051500E+02  4.768205E+01  4.768331E+01
 3.061500E+02  4.773200E+01  4.773326E+01
 3.071500E+02  4.778192E+01  4.778318E+01
 3.081500E+02  4.783180E+01  4.783305E+01
 3.091500E+02  4.788164E+01  4.788289E+01
 3.101500E+02  4.793145E+01  4.793270E+01
 3.111500E+02  4.798121E+01  4.798247E+01
 3.121500E+02  4.803095E+01  4.803219E+01
 3.131500E+02  4.808064E+01  4.808188E+01
 3.141500E+02  4.813029E+01  4.813153E+01
 3.151500E+02  4.817990E+01  4.818114E+01
 3.161500E+02  4.822946E+01  4.823070E+01
 3.171500E+02  4.827898E+01  4.828022E+01
 3.181500E+02  4.832845E+01  4.832969E+01
 3.191500E+02  4.837787E+01  4.837910E+01
 3.201500E+02  4.842723E+01  4.842846E+01
 3.211500E+02  4.847653E+01  4.847777E+01
 3.221500E+02  4.852577E+01  4.852701E+01
 3.231500E+02  4.857495E+01  4.857619E+01
 3.241500E+02  4.862406E+01  4.862529E+01
 3.251500E+02  4.867309E+01  4.867433E+01
 3.261500E+02  4.872205E+01  4.872329E+01
 3.271500E+02  4.877093E+01  4.877216E+01
 3.281500E+02  4.881972E+01  4.882095E+01
 3.291500E+02  4.886842E+01  4.886966E+01
 3.301500E+02  4.891703E+01  4.891826E+01
 3.311500E+02  4.896553E+01  4.896677E+01
 3.321500E+02  4.901393E+01  4.901518E+01
 3.331500E+02  4.906223E+01  4.906347E+01
 3.341500E+02  4.911041E+01  4.911165E+01
 3.351500E+02  4.915847E+01  4.915971E+01
 3.361500E+02  4.920640E+01  4.920765E+01
 3.371500E+02  4.925421E+01  4.925546E+01
 3.381500E+02  4.930188E+01  4.930314E+01
 3.391500E+02  4.934941E+01  4.935067E+01
 3.401500E+02  4.939680E+01  4.939806E+01
 3.411500E+02  4.944404E+01  4.944531E+01
 3.421500E+02  4.949112E+01  4.949239E+01
 3.431500E+02  4.953804E+01  4.953932E+01
 3.441500E+02  4.958479E+01  4.958607E+01
 3.451500E+02  4.963137E+01  4.963266E+01
 3.461500E+02  4.967778E+01  4.967907E+01
 3.471500E+02  4.972400E+01  4.972530E+01
 3.481500E+02  4.977003E+01  4.977134E+01
 3.491500E+02  4.981587E+01  4.981719E+01
 3.501500E+02  4.986151E+01  4.986283E+01
 3.511500E+02  4.990695E+01  4.990828E+01
 3.521500E+02  4.995218E+01  4.995351E+01
 3.531500E+02  4.999719E+01  4.999853E+01
 3.541500E+02  5.004198E+01  5.004333E+01
 3.551500E+02  5.008655E+01  5.008791E+01
 3.561500E+02  5.013088E+01  5.013225E+01
 3.571500E+02  5.017498E+01  5.017636E+01
 3.581500E+02  5.021884E+01  5.022023E+01
 3.591500E+02  5.026245E+01  5.026385E+01
 3.601500E+02  5.030581E+01  5.030722E+01
 3.611500E+02  5.034891E+01  5.035033E+01
 3.621500E+02  5.039174E+01  5.039318E+01
 3.631500E+02  5.043431E+01  5.043576E+01
 3.641500E+02  5.047661E+01  5.047807E+01
 3.651500E+02  5.051863E+01  5.052010E+01
 3.661500E+02  5.056037E+01  5.056185E+01
 3.671500E+02  5.060181E+01  1.542768E+03
 3.681500E+02  3.877445E+01  1.535366E+03
 3.691500E+02  3.881108E+01  4.765975E+01
 3.701500E+02  3.884776E+01  4.768936E+01
 3.711500E+02  3.888451E+01  4.771914E+01
 3.721500E+02  3.892131E+01  4.774908E+01
 3.731500E+02  3.895816E+01  4.777918E+01
 3.741500E+02  3.899507E+01  4.780944E+01
 3.751500E+02  3.903203E+01  4.783985E+01
 3.761500E+02  3.906905E+01  4.787041E+01
 3.771500E+02  3.910611E+01  4.790111E+01
 3.781500E+02  3.914321E+01  4.793196E+01
 3.791500E+02  3.918036E+01  4.796295E+01
 3.801500E+02  3.921756E+01  4.799407E+01
 3.811500E+02  3.925479E+01  4.802533E+01
 3.821500E+02  3.929207E+01  4.805672E+01
 3.831500E+02  3.932938E+01  4.808823E+01
 3.841500E+02  3.936673E+01  4.811987E+01
 3.851500E+02  3.940411E+01  4.815163E+01
 3.861500E+02  3.944153E+01  4.818350E+01
 3.871500E+02  3.947898E+01  4.821550E+01
 3.881500E+02  3.951646E+01  4.824760E+01
 3.891500E+02  3.955397E+01  4.827981E+01
 3.901500E+02  3.959150E+01  4.831213E+01
 3.911500E+02  3.962906E+01  4.834455E+01
 3.921500E+02  3.966665E+01  4.837707E+01
 3.931500E+02  3.970426E+01  4.840970E+01
 3.941500E+02  3.974189E+01  4.844242E+01
