#         T/K            m1          m2-1          m3-1            w1            w2          w3-1          w3-2        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3
 2.731500E+02  2.002032E-02  3.522535E-05  8.919446E-07  2.410480E-02  2.083490E-04  2.442209E-05  3.426679E-07  6.812760E-05  9.274004E-05  6.685712E-06  2.010565E-06  2.546408E-06
 2.741500E+02  1.994751E-02  3.427166E-05  8.210375E-07  2.402854E-02  2.029969E-04  2.255004E-05  3.286969E-07  6.636320E-05  9.033247E-05  6.170119E-06  1.853482E-06  2.348395E-06
 2.751500E+02  1.987527E-02  3.335080E-05  7.562420E-07  2.395232E-02  1.978125E-04  2.083245E-05  3.153786E-07  6.465592E-05  8.800315E-05  5.697452E-06  1.709681E-06  2.167054E-06
 2.761500E+02  1.980359E-02  3.246140E-05  6.969924E-07  2.387617E-02  1.927899E-04  1.925576E-05  3.026798E-07  6.300365E-05  8.574915E-05  5.263899E-06  1.577958E-06  2.000881E-06
 2.771500E+02  1.973246E-02  3.160220E-05  6.427788E-07  2.380012E-02  1.879236E-04  1.780768E-05  2.905692E-07  6.140434E-05  8.356766E-05  4.866002E-06  1.457228E-06  1.848516E-06
 2.781500E+02  1.966187E-02  3.077196E-05  5.931413E-07  2.372420E-02  1.832083E-04  1.647704E-05  2.790169E-07  5.985604E-05  8.145597E-05  4.500630E-06  1.346506E-06  1.708729E-06
 2.791500E+02  1.959180E-02  2.996951E-05  5.476649E-07  2.364842E-02  1.786388E-04  1.525370E-05  2.679947E-07  5.835685E-05  7.941151E-05  4.164938E-06  1.244903E-06  1.580407E-06
 2.801500E+02  1.952226E-02  2.919375E-05  5.059747E-07  2.357281E-02  1.742100E-04  1.412844E-05  2.574759E-07  5.690497E-05  7.743179E-05  3.856350E-06  1.151614E-06  1.462541E-06
 2.811500E+02  1.945322E-02  2.844361E-05  4.677317E-07  2.349738E-02  1.699171E-04  1.309286E-05  2.474352E-07  5.549866E-05  7.551442E-05  3.572523E-06  1.065910E-06  1.354215E-06
 2.821500E+02  1.938469E-02  2.771808E-05  4.326295E-07  2.342216E-02  1.657555E-04  1.213933E-05  2.378484E-07  5.413627E-05  7.365711E-05  3.311329E-06  9.871273E-07  1.254603E-06
 2.831500E+02  1.931666E-02  2.701620E-05  4.003907E-07  2.334717E-02  1.617206E-04  1.126092E-05  2.286931E-07  5.281620E-05  7.185768E-05  3.070837E-06  9.146670E-07  1.162949E-06
 2.841500E+02  1.924912E-02  2.633704E-05  3.707640E-07  2.327241E-02  1.578080E-04  1.045129E-05  2.199475E-07  5.153690E-05  7.011401E-05  2.849287E-06  8.479840E-07  1.078572E-06
 2.851500E+02  1.918205E-02  2.567973E-05  3.435217E-07  2.319789E-02  1.540136E-04  9.704690E-06  2.115914E-07  5.029692E-05  6.842408E-05  2.645081E-06  7.865833E-07  1.000851E-06
 2.861500E+02  1.911546E-02  2.504343E-05  3.184573E-07  2.312364E-02  1.503332E-04  9.015870E-06  2.036054E-07  4.909483E-05  6.678596E-05  2.456761E-06  7.300155E-07  9.292210E-07
 2.871500E+02  1.904934E-02  2.442733E-05  2.953833E-07  2.304966E-02  1.467630E-04  8.380042E-06  1.959714E-07  4.792928E-05  6.519778E-05  2.283003E-06  6.778716E-07  8.631687E-07
 2.881500E+02  1.898369E-02  2.383067E-05  2.741296E-07  2.297596E-02  1.432992E-04  7.792841E-06  1.886719E-07  4.679896E-05  6.365775E-05  2.122596E-06  6.297795E-07  8.022271E-07
 2.891500E+02  1.891849E-02  2.325271E-05  2.545415E-07  2.290255E-02  1.399382E-04  7.250281E-06  1.816907E-07  4.570263E-05  6.216416E-05  1.974441E-06  5.854007E-07  7.459705E-07
 2.901500E+02  1.885374E-02  2.269277E-05  2.364784E-07  2.282944E-02  1.366763E-04  6.748725E-06  1.750121E-07  4.463908E-05  6.071536E-05  1.837531E-06  5.444266E-07  6.940114E-07
 2.911500E+02  1.878943E-02  2.215015E-05  2.198123E-07  2.275663E-02  1.335104E-04  6.284849E-06  1.686215E-07  4.360717E-05  5.930976E-05  1.710949E-06  5.065760E-07  6.459962E-07
 2.921500E+02  1.872556E-02  2.162423E-05  2.044269E-07  2.268414E-02  1.304370E-04  5.855616E-06  1.625050E-07  4.260577E-05  5.794585E-05  1.593857E-06  4.715927E-07  6.016025E-07
 2.931500E+02  1.866213E-02  2.111439E-05  1.902160E-07  2.261196E-02  1.274531E-04  5.458248E-06  1.566493E-07  4.163383E-05  5.662217E-05  1.485491E-06  4.392428E-07  5.605361E-07
 2.941500E+02  1.859913E-02  2.062004E-05  1.770829E-07  2.254010E-02  1.245557E-04  5.090205E-06  1.510420E-07  4.069033E-05  5.533732E-05  1.385151E-06  4.093125E-07  5.225281E-07
 2.951500E+02  1.853655E-02  2.014062E-05  1.649395E-07  2.246857E-02  1.217418E-04  4.749162E-06  1.456711E-07  3.977428E-05  5.408994E-05  1.292197E-06  3.816071E-07  4.873330E-07
 2.961500E+02  1.847439E-02  1.967559E-05  1.537053E-07  2.239736E-02  1.190087E-04  4.432990E-06  1.405256E-07  3.888473E-05  5.287875E-05  1.206043E-06  3.559480E-07  4.547262E-07
 2.971500E+02  1.841265E-02  1.922443E-05  1.433069E-07  2.232649E-02  1.163536E-04  4.139740E-06  1.355946E-07  3.802079E-05  5.170250E-05  1.126154E-06  3.321725E-07  4.245026E-07
