#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  2.402833E+01  2.403053E+01  8.408324E+01
 2.741500E+02  2.408869E+01  2.409090E+01  8.430383E+01
 2.751500E+02  2.414908E+01  2.415129E+01  8.452370E+01
 2.761500E+02  2.420949E+01  2.421169E+01  8.474285E+01
 2.771500E+02  2.426991E+01  2.427212E+01  8.496126E+01
 2.781500E+02  2.433034E+01  2.433255E+01  8.517891E+01
 2.791500E+02  2.439078E+01  2.439298E+01  8.539579E+01
 2.801500E+02  2.445121E+01  2.445342E+01  8.561190E+01
 2.811500E+02  2.451164E+01  2.451385E+01  8.582722E+01
 2.821500E+02  2.457206E+01  2.457427E+01  8.604175E+01
 2.831500E+02  2.463247E+01  2.463468E+01  8.625548E+01
 2.841500E+02  2.469287E+01  2.469507E+01  8.646840E+01
 2.851500E+02  2.475324E+01  2.475545E+01  8.668051E+01
 2.861500E+02  2.481360E+01  2.481581E+01  8.689181E+01
 2.871500E+02  2.487394E+01  2.487614E+01  8.710230E+01
 2.881500E+02  2.493425E+01  2.493646E+01  8.731197E+01
 2.891500E+02  2.499453E+01  2.499674E+01  8.752083E+01
 2.901500E+02  2.505479E+01  2.505700E+01  8.772887E+01
 2.911500E+02  2.511502E+01  2.511723E+01  8.793610E+01
 2.921500E+02  2.517523E+01  2.517744E+01  8.814252E+01
 2.931500E+02  2.523540E+01  2.523761E+01  8.834814E+01
 2.941500E+02  2.529554E+01  2.529775E+01  8.855295E+01
 2.951500E+02  2.535566E+01  2.535787E+01  8.875697E+01
 2.961500E+02  2.541574E+01  2.541795E+01  8.896019E+01
 2.971500E+02  2.547579E+01  2.547800E+01  8.916263E+01
 2.981500E+02  2.553582E+01  2.553803E+01  8.936429E+01
 2.991500E+02  2.559581E+01  2.559802E+01  8.956519E+01
 3.001500E+02  2.565578E+01  2.565799E+01  8.976532E+01
 3.011500E+02  2.571572E+01  2.571794E+01  8.996469E+01
 3.021500E+02  2.577564E+01  2.577785E+01  9.016332E+01
 3.031500E+02  2.583553E+01  2.583775E+01  9.036122E+01
 3.041500E+02  2.589540E+01  2.589762E+01  9.055839E+01
 3.051500E+02  2.595525E+01  2.595747E+01  9.075485E+01
 3.061500E+02  2.601508E+01  2.601730E+01  9.095060E+01
 3.071500E+02  2.607490E+01  2.607711E+01  9.114566E+01
 3.081500E+02  2.613470E+01  2.613691E+01  9.134004E+01
 3.091500E+02  2.619449E+01  2.619670E+01  9.153375E+01
 3.101500E+02  2.625426E+01  2.625648E+01  9.172680E+01
 3.111500E+02  2.631404E+01  2.631625E+01  9.191921E+01
 3.121500E+02  2.637380E+01  2.637602E+01  9.211098E+01
 3.131500E+02  2.643357E+01  2.643578E+01  9.230214E+01
 3.141500E+02  2.649333E+01  2.649555E+01  9.249269E+01
 3.151500E+02  2.655310E+01  2.655532E+01  9.268264E+01
 3.161500E+02  2.661288E+01  2.661510E+01  9.287202E+01
 3.171500E+02  2.667267E+01  2.667489E+01  9.306084E+01
 3.181500E+02  2.673247E+01  2.673469E+01  9.324910E+01
 3.191500E+02  2.679229E+01  2.679451E+01  9.343682E+01
 3.201500E+02  2.685212E+01  2.685434E+01  9.362403E+01
 3.211500E+02  2.691199E+01  2.691421E+01  9.381072E+01
 3.221500E+02  2.697188E+01  2.697410E+01  9.399692E+01
 3.231500E+02  2.703180E+01  2.703402E+01  9.418264E+01
 3.241500E+02  2.709176E+01  2.709398E+01  9.436790E+01
 3.251500E+02  2.715175E+01  2.715398E+01  9.455270E+01
 3.261500E+02  2.721179E+01  2.721402E+01  9.473707E+01
 3.271500E+02  2.727188E+01  2.727410E+01  9.492102E+01
 3.281500E+02  2.733202E+01  2.733424E+01  9.510457E+01
 3.291500E+02  2.739221E+01  2.739444E+01  9.528772E+01
 3.301500E+02  2.745247E+01  2.745469E+01  9.547050E+01
 3.311500E+02  2.751278E+01  2.751501E+01  9.565292E+01
 3.321500E+02  2.757317E+01  2.757539E+01  9.583500E+01
 3.331500E+02  2.763362E+01  2.763585E+01  9.601674E+01
 3.341500E+02  2.769416E+01  2.769638E+01  9.619817E+01
 3.351500E+02  2.775477E+01  2.775700E+01  9.637930E+01
 3.361500E+02  2.781547E+01  2.781770E+01  9.656014E+01
 3.371500E+02  2.787626E+01  2.787849E+01  9.674072E+01
 3.381500E+02  2.793715E+01  2.793937E+01  9.692104E+01
 3.391500E+02  2.799813E+01  2.800036E+01  9.710112E+01
 3.401500E+02  2.805922E+01  2.806145E+01  9.728097E+01
 3.411500E+02  2.812041E+01  2.812264E+01  9.746062E+01
 3.421500E+02  2.818172E+01  2.818395E+01  9.764008E+01
 3.431500E+02  2.824315E+01  2.824538E+01  9.781935E+01
 3.441500E+02  2.830470E+01  2.830693E+01  9.799846E+01
 3.451500E+02  2.836638E+01  2.836861E+01  9.817742E+01
 3.461500E+02  2.842819E+01  2.843042E+01  9.835625E+01
 3.471500E+02  2.849014E+01  2.849237E+01  9.853496E+01
 3.481500E+02  2.855223E+01  2.855447E+01  9.871356E+01
 3.491500E+02  2.861447E+01  2.861670E+01  9.889208E+01
 3.501500E+02  2.867687E+01  2.867910E+01  9.907052E+01
 3.511500E+02  2.873941E+01  2.874165E+01  9.924891E+01
 3.521500E+02  2.880213E+01  2.880436E+01  9.942724E+01
 3.531500E+02  2.886501E+01  2.886724E+01  9.960555E+01
 3.541500E+02  2.892806E+01  2.893029E+01  9.978385E+01
 3.551500E+02  2.899129E+01  2.899353E+01  9.996214E+01
 3.561500E+02  2.905471E+01  2.905694E+01  1.001404E+02
 3.571500E+02  2.911831E+01  2.912054E+01  1.003188E+02
 3.581500E+02  2.918211E+01  2.918434E+01  1.004972E+02
 3.591500E+02  2.924611E+01  2.924834E+01  1.006756E+02
 3.601500E+02  2.931031E+01  2.931254E+01  1.008541E+02
 3.611500E+02  2.937472E+01  2.937696E+01  1.010327E+02
 3.621500E+02  2.943935E+01  2.944159E+01  1.012114E+02
 3.631500E+02  2.950420E+01  2.950644E+01  1.013903E+02
 3.641500E+02  2.956927E+01  2.957151E+01  1.015692E+02
 3.651500E+02  2.963458E+01  2.963682E+01  1.017483E+02
 3.661500E+02  2.970013E+01  2.970237E+01  1.019276E+02
 3.671500E+02  2.976592E+01  2.976816E+01  1.021070E+02
 3.681500E+02  2.983196E+01  2.983420E+01  1.022866E+02
 3.691500E+02  2.989826E+01  2.990050E+01  1.024665E+02
 3.701500E+02  2.996481E+01  2.996705E+01  1.026465E+02
 3.711500E+02  3.003163E+01  3.003388E+01  1.028268E+02
 3.721500E+02  3.009873E+01  3.010097E+01  1.030073E+02
 3.731500E+02  3.016610E+01  3.016835E+01  1.031881E+02
 3.741500E+02  6.619962E+01  6.927825E+01  2.077223E+02
 3.751500E+02  6.622963E+01  6.931681E+01  2.078253E+02
 3.761500E+02  6.625963E+01  6.935535E+01  2.079280E+02
 3.771500E+02  6.628962E+01  6.939389E+01  2.080304E+02
 3.781500E+02  6.631961E+01  6.943242E+01  2.081325E+02
 3.791500E+02  6.634960E+01  6.947094E+01  2.082344E+02
 3.801500E+02  6.637959E+01  6.950946E+01  2.083359E+02
 3.811500E+02  6.640957E+01  6.954798E+01  2.084372E+02
 3.821500E+02  6.643955E+01  6.958649E+01  2.085382E+02
 3.831500E+02  6.646953E+01  6.962499E+01  2.086389E+02
 3.841500E+02  6.649951E+01  6.966349E+01  2.087393E+02
 3.851500E+02  6.652949E+01  6.970199E+01  2.088395E+02
 3.861500E+02  6.655947E+01  6.974048E+01  2.089394E+02
 3.871500E+02  6.658944E+01  6.977897E+01  2.090390E+02
 3.881500E+02  6.661942E+01  6.981746E+01  2.091383E+02
 3.891500E+02  6.664940E+01  6.985595E+01  2.092374E+02
 3.901500E+02  6.667937E+01  6.989443E+01  2.093363E+02
 3.911500E+02  6.670935E+01  6.993292E+01  2.094349E+02
 3.921500E+02  6.673933E+01  6.997140E+01  2.095332E+02
 3.931500E+02  6.676931E+01  7.000988E+01  2.096313E+02
 3.941500E+02  6.679930E+01  7.004836E+01  2.097291E+02
 3.951500E+02  6.682928E+01  7.008684E+01  2.098267E+02
 3.961500E+02  6.685927E+01  7.012532E+01  2.099240E+02
 3.971500E+02  6.688926E+01  7.016380E+01  2.100211E+02
 3.981500E+02  6.691926E+01  7.020228E+01  2.101180E+02
 3.991500E+02  6.694925E+01  7.024077E+01  2.102146E+02
