#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9          c4-1          c4-3          c4-5          c4-6          c4-7          c4-8          c4-9          c5-1          c5-4          c5-6          c5-9          c6-2          c6-8            w1            w2          w3-1          w3-2          w4-1          w4-2          w5-2          w5-6          w5-7          w6-1          w6-2          w6-4          w6-5          w6-7          w6-8         w6-10        c1w1-2        c1w2-1        c1w3-1        c1w4-1        c1w4-3        c1w5-7        c2w1-1        c2w1-9        c2w2-1        c2w3-1        c2w3-6        c2w4-6        c2w4-8        c3w1-5        c3w2-2        c3w2-8        c3w3-2        c3w3-5        c3w3-9        c4w1-2        c4w1-5        c4w1-6        c4w1-9        c4w2-6        c4w2-7        c5w1-5
 2.731500E+02  4.915773E-02  4.328160E-02  1.008955E-02  1.324278E-02  1.473364E-02  1.756804E-02  1.494956E-02  6.251358E-03  8.348667E-05  5.862323E-03  1.248016E-02  1.305366E-02  1.826633E-02  2.245133E-03  1.822845E-02  1.401621E-02  1.001720E-02  1.668297E-02  1.010382E-03  8.514568E-04  1.346498E-04  2.165775E-04  3.038814E-06  3.793183E-03  4.421606E-03  1.838097E-03  6.921834E-06  1.173215E-05  1.187128E-02  1.615429E-02  1.190210E-02  3.152387E-05  4.778767E-04  4.794962E-04  1.127002E-02  5.463721E-01  4.748913E-03  4.725809E-04  2.170957E-02  7.384831E-03  8.514466E-03  7.382108E-03  6.482272E-03  6.935382E-03  1.366372E-03  1.432410E-03  5.307286E-03  1.026417E-02  3.991898E-03  1.056052E-02  2.417534E-03  1.219415E-04  4.886390E-04  6.827184E-04  3.961358E-04  3.955810E-04  1.540053E-03  1.052501E-04  2.132176E-03  3.541924E-03  5.687208E-04
 2.741500E+02  5.033049E-02  4.387120E-02  1.000572E-02  1.313720E-02  1.461727E-02  1.743477E-02  1.441272E-02  6.047383E-03  8.108018E-05  5.670302E-03  1.208377E-02  1.263070E-02  1.766188E-02  2.081092E-03  1.706336E-02  1.311482E-02  9.388083E-03  1.505366E-02  9.134473E-04  8.874157E-04  1.406407E-04  2.198122E-04  3.204056E-06  3.681757E-03  4.323338E-03  1.750816E-03  6.830948E-06  1.156128E-05  1.089647E-02  1.481614E-02  1.102583E-02  2.961380E-05  4.467024E-04  4.482013E-04  1.055974E-02  5.610254E-01  4.796681E-03  4.664743E-04  2.052191E-02  7.014279E-03  7.916191E-03  7.439940E-03  6.527420E-03  6.776138E-03  1.311228E-03  1.372877E-03  4.854552E-03  9.476476E-03  3.915856E-03  1.010127E-02  2.313882E-03  1.141215E-04  4.580198E-04  6.385613E-04  3.805211E-04  3.766625E-04  1.465335E-03  1.006619E-04  1.981651E-03  3.284637E-03  5.222803E-04
 2.751500E+02  5.148499E-02  4.442316E-02  9.911958E-03  1.301846E-02  1.448623E-02  1.728388E-02  1.388029E-02  5.843659E-03  7.865472E-05  5.478572E-03  1.168708E-02  1.220803E-02  1.705880E-02  1.927129E-03  1.595581E-02  1.225843E-02  8.789077E-03  1.356993E-02  8.249787E-04  9.236540E-04  1.466212E-04  2.226005E-04  3.369908E-06  3.564875E-03  4.216722E-03  1.662945E-03  6.720462E-06  1.135798E-05  9.970573E-03  1.354667E-02  1.018162E-02  2.772839E-05  4.162135E-04  4.175962E-04  9.862063E-03  5.752442E-01  4.835965E-03  4.594238E-04  1.935157E-02  6.645745E-03  7.338844E-03  7.486928E-03  6.563019E-03  6.608510E-03  1.255516E-03  1.312910E-03  4.429671E-03  8.727505E-03  3.835443E-03  9.643956E-03  2.210521E-03  1.065633E-04  4.283499E-04  5.959233E-04  3.649477E-04  3.581096E-04  1.392153E-03  9.612528E-05  1.838318E-03  3.040410E-03  4.789378E-04
 2.761500E+02  5.261957E-02  4.493854E-02  9.809555E-03  1.288827E-02  1.434241E-02  1.711760E-02  1.335516E-02  5.641432E-03  7.622727E-05  5.288299E-03  1.129261E-02  1.178828E-02  1.646072E-02  1.783123E-03  1.490712E-02  1.144798E-02  8.221032E-03  1.222303E-02  7.444953E-04  9.600605E-04  1.525646E-04  2.249194E-04  3.535491E-06  3.443193E-03  4.102400E-03  1.574965E-03  6.591242E-06  1.112384E-05  9.094757E-03  1.234726E-02  9.371986E-03  2.587748E-05  3.865449E-04  3.878163E-04  9.180343E-03  5.889871E-01  4.866644E-03  4.514838E-04  1.820349E-02  6.281031E-03  6.784229E-03  7.523322E-03  6.589315E-03  6.433704E-03  1.199579E-03  1.252865E-03  4.032421E-03  8.018265E-03  3.751376E-03  9.191124E-03  2.108038E-03  9.929267E-05  3.997394E-04  5.549453E-04  3.495128E-04  3.400080E-04  1.320836E-03  9.166511E-05  1.702421E-03  2.809551E-03  4.386383E-04
 2.771500E+02  5.373361E-02  4.541909E-02  9.699815E-03  1.274830E-02  1.418769E-02  1.693817E-02  1.283979E-02  5.441786E-03  7.381286E-05  5.100497E-03  1.090253E-02  1.137370E-02  1.587078E-02  1.648837E-03  1.391760E-02  1.068366E-02  7.684249E-03  1.100362E-02  6.714770E-04  9.965351E-04  1.584446E-04  2.267500E-04  3.699896E-06  3.317391E-03  3.981057E-03  1.487331E-03  6.444278E-06  1.086063E-05  8.269582E-03  1.121847E-02  8.598846E-03  2.406978E-05  3.578122E-04  3.589775E-04  8.517502E-03  6.022215E-01  4.888671E-03  4.427127E-04  1.708199E-02  5.921751E-03  6.253708E-03  7.549458E-03  6.606624E-03  6.252882E-03  1.143721E-03  1.193061E-03  3.662287E-03  7.349165E-03  3.664336E-03  8.744936E-03  2.006933E-03  9.232827E-05  3.722694E-04  5.157275E-04  3.342987E-04  3.224260E-04  1.251646E-03  8.730167E-05  1.574061E-03  2.592132E-03  4.012905E-04
 2.781500E+02  5.482686E-02  4.586694E-02  9.584044E-03  1.260029E-02  1.402397E-02  1.674785E-02  1.233635E-02  5.245693E-03  7.142521E-05  4.916078E-03  1.051882E-02  1.096635E-02  1.529180E-02  1.523969E-03  1.298694E-02  9.965160E-03  7.178685E-03  9.902359E-03  6.053982E-04  1.032978E-03  1.642351E-04  2.280778E-04  3.862195E-06  3.188180E-03  3.853445E-03  1.400484E-03  6.280750E-06  1.057046E-05  7.495229E-03  1.016038E-02  7.863763E-03  2.231325E-05  3.301185E-04  3.311829E-04  7.876184E-03  6.149198E-01  4.902072E-03  4.331750E-04  1.599098E-02  5.569406E-03  5.748362E-03  7.565749E-03  6.615332E-03  6.067201E-03  1.088234E-03  1.133797E-03  3.318585E-03  6.720246E-03  3.574987E-03  8.307332E-03  1.907658E-03  8.568404E-05  3.460030E-04  4.783444E-04  3.193782E-04  3.054206E-04  1.184796E-03  8.305252E-05  1.453253E-03  2.388085E-03  3.667837E-04
 2.791500E+02  5.589943E-02  4.628455E-02  9.463525E-03  1.244590E-02  1.385314E-02  1.654887E-02  1.184669E-02  5.054005E-03  6.907665E-05  4.735837E-03  1.014321E-02  1.056799E-02  1.472625E-02  1.408161E-03  1.211428E-02  9.291761E-03  6.703986E-03  8.910017E-03  5.457357E-04  1.069291E-03  1.699105E-04  2.288927E-04  4.021452E-06  3.056292E-03  3.720365E-03  1.314847E-03  6.102015E-06  1.025570E-05  6.771514E-03  9.172536E-03  7.167921E-03  2.061512E-05  3.035534E-04  3.045224E-04  7.258734E-03  6.270601E-01  4.906940E-03  4.229401E-04  1.493392E-02  5.225368E-03  5.268995E-03  7.572679E-03  6.615881E-03  5.877796E-03  1.033382E-03  1.075347E-03  3.000485E-03  6.131208E-03  3.483966E-03  7.880012E-03  1.810610E-03  7.936960E-05  3.209859E-04  4.428458E-04  3.048141E-04  2.890373E-04  1.120457E-03  7.893236E-05  1.339937E-03  2.197216E-03  3.349918E-04
 2.801500E+02  5.695180E-02  4.667464E-02  9.339499E-03  1.228677E-02  1.367698E-02  1.634337E-02  1.137236E-02  4.867451E-03  6.677791E-05  4.560455E-03  9.777199E-03  1.018018E-02  1.417622E-02  1.301013E-03  1.129827E-02  8.662367E-03  6.259525E-03  8.017593E-03  4.919758E-04  1.105377E-03  1.754456E-04  2.291896E-04  4.176740E-06  2.922476E-03  3.582664E-03  1.230824E-03  5.909585E-06  9.918960E-06  6.097898E-03  8.254032E-03  6.512127E-03  1.898172E-05  2.781924E-04  2.790716E-04  6.667177E-03  6.386256E-01  4.903435E-03  4.120811E-04  1.391384E-02  4.890873E-03  4.816138E-03  7.570782E-03  6.608759E-03  5.685760E-03  9.794120E-04  1.017961E-03  2.707034E-03  5.581443E-03  3.391872E-03  7.464430E-03  1.716130E-03  7.339048E-05  2.972472E-04  4.092588E-04  2.906594E-04  2.733107E-04  1.058757E-03  7.495306E-05  1.233982E-03  2.019220E-03  3.057770E-04
 2.811500E+02  5.798472E-02  4.704010E-02  9.213141E-03  1.212443E-02  1.349723E-02  1.613342E-02  1.091460E-02  4.686630E-03  6.453816E-05  4.390492E-03  9.422020E-03  9.804170E-03  1.364342E-02  1.202088E-03  1.053714E-02  8.075567E-03  5.844439E-03  7.216407E-03  4.436201E-04  1.141146E-03  1.808165E-04  2.289684E-04  4.327155E-06  2.787486E-03  3.441219E-03  1.148789E-03  5.705107E-06  9.563085E-06  5.473516E-03  7.403523E-03  5.896821E-03  1.741851E-05  2.540968E-04  2.548918E-04  6.103206E-03  6.496049E-01  4.891778E-03  4.006745E-04  1.293330E-02  4.567012E-03  4.390065E-03  7.560636E-03  6.594487E-03  5.492140E-03  9.265416E-04  9.618621E-04  2.437179E-03  5.070077E-03  3.299265E-03  7.061797E-03  1.624503E-03  6.774847E-05  2.748011E-04  3.775897E-04  2.769570E-04  2.582649E-04  9.997836E-04  7.112376E-05  1.135198E-03  1.853701E-03  2.789932E-04
 2.821500E+02  5.899922E-02  4.738392E-02  9.085545E-03  1.196033E-02  1.331549E-02  1.592092E-02  1.047433E-02  4.512018E-03  6.236495E-05  4.226390E-03  9.078667E-03  9.440968E-03  1.312922E-02  1.110929E-03  9.828800E-03  7.529691E-03  5.457671E-03  6.498174E-03  4.001904E-04  1.176510E-03  1.860006E-04  2.282339E-04  4.471835E-06  2.652072E-03  3.296930E-03  1.069086E-03  5.490341E-06  9.191073E-06  4.897199E-03  6.619262E-03  5.322089E-03  1.593002E-05  2.313133E-04  2.320298E-04  5.568175E-03  6.599915E-01  4.872248E-03  3.887986E-04  1.199439E-02  4.254728E-03  3.990806E-03  7.542844E-03  6.573609E-03  5.297920E-03  8.749649E-04  9.072442E-04  2.189787E-03  4.595997E-03  3.206653E-03  6.673086E-03  1.535962E-03  6.244201E-05  2.536480E-04  3.478261E-04  2.637403E-04  2.439144E-04  9.435853E-04  6.745102E-05  1.043348E-03  1.700191E-03  2.544894E-04
