#         T/K        V/dm^3  V(excl)/dm^3    alpha/K^-1        status
 2.731500E+02  7.328542E-02  7.045549E-02  6.045209E-04                                 112
 2.741500E+02  7.332973E-02  7.045549E-02  6.098951E-04                                 112
 2.751500E+02  7.337487E-02  7.045549E-02  6.209874E-04                                 112
 2.761500E+02  7.342086E-02  7.045549E-02  6.320854E-04                                 112
 2.771500E+02  7.346769E-02  7.045549E-02  6.432182E-04                                 112
 2.781500E+02  7.351537E-02  7.045549E-02  6.543745E-04                                 112
 2.791500E+02  7.356390E-02  7.045549E-02  6.655421E-04                                 112
 2.801500E+02  7.361329E-02  7.045549E-02  6.767082E-04                                 112
 2.811500E+02  7.366353E-02  7.045549E-02  6.878592E-04                                 112
 2.821500E+02  7.371463E-02  7.045549E-02  6.989807E-04                                 112
 2.831500E+02  7.376658E-02  7.045549E-02  7.100577E-04                                 112
 2.841500E+02  7.381939E-02  7.045549E-02  7.210744E-04                                 112
 2.851500E+02  7.387304E-02  7.045549E-02  7.320144E-04                                 112
 2.861500E+02  7.392754E-02  7.045549E-02  7.428605E-04                                 112
 2.871500E+02  7.398288E-02  7.045549E-02  7.535950E-04                                 112
 2.881500E+02  7.403904E-02  7.045549E-02  7.641995E-04                                 112
 2.891500E+02  7.409604E-02  7.045549E-02  7.746554E-04                                 112
 2.901500E+02  7.415384E-02  7.045549E-02  7.849432E-04                                 112
 2.911500E+02  7.421245E-02  7.045549E-02  7.950435E-04                                 112
 2.921500E+02  7.427185E-02  7.045549E-02  8.049363E-04                                 112
 2.931500E+02  7.433202E-02  7.045549E-02  8.146017E-04                                 112
 2.941500E+02  7.439295E-02  7.045549E-02  8.241012E-04                                 112
 2.951500E+02  7.445463E-02  7.045549E-02  8.332549E-04                                 112
 2.961500E+02  7.451703E-02  7.045549E-02  8.420401E-04                                 112
 2.971500E+02  7.458013E-02  7.045549E-02  8.505971E-04                                 112
 2.981500E+02  7.464390E-02  7.045549E-02  8.588291E-04                                 112
 2.991500E+02  7.470834E-02  7.045549E-02  8.667184E-04                                 112
 3.001500E+02  7.477341E-02  7.045549E-02  8.742481E-04                                 112
 3.011500E+02  7.483908E-02  7.045549E-02  8.814023E-04                                 112
 3.021500E+02  7.490533E-02  7.045549E-02  8.881669E-04                                 112
 3.031500E+02  7.497214E-02  7.045549E-02  8.945289E-04                                 112
 3.041500E+02  7.503946E-02  7.045549E-02  9.004773E-04                                 112
 3.051500E+02  7.510728E-02  7.045549E-02  9.060030E-04                                 112
 3.061500E+02  7.517556E-02  7.045549E-02  9.110990E-04                                 112
 3.071500E+02  7.524426E-02  7.045549E-02  9.157606E-04                                 112
 3.081500E+02  7.531337E-02  7.045549E-02  9.199855E-04                                 112
 3.091500E+02  7.538284E-02  7.045549E-02  9.237738E-04                                 112
 3.101500E+02  7.545264E-02  7.045549E-02  9.271282E-04                                 112
 3.111500E+02  7.552275E-02  7.045549E-02  9.300542E-04                                 112
 3.121500E+02  7.559312E-02  7.045549E-02  9.325598E-04                                 112
 3.131500E+02  7.566374E-02  7.045549E-02  9.346555E-04                                 112
 3.141500E+02  7.573456E-02  7.045549E-02  9.363543E-04                                 112
 3.151500E+02  7.580556E-02  7.045549E-02  9.375601E-04                                 112
 3.161500E+02  7.587670E-02  7.045549E-02  9.385147E-04                                 112
 3.171500E+02  7.594799E-02  7.045549E-02  9.392363E-04                                 112
 3.181500E+02  7.601937E-02  7.045549E-02  9.395229E-04                                 112
 3.191500E+02  7.609083E-02  7.045549E-02  9.395091E-04                                 112
 3.201500E+02  7.616235E-02  7.045549E-02  9.392188E-04                                 112
 3.211500E+02  7.623390E-02  7.045549E-02  9.386768E-04                                 112
 3.221500E+02  7.630547E-02  7.045549E-02  9.379082E-04                                 112
 3.231500E+02  7.637703E-02  7.045549E-02  9.369384E-04                                 112
 3.241500E+02  7.644859E-02  7.045549E-02  9.357925E-04                                 112
 3.251500E+02  7.652011E-02  7.045549E-02  9.344954E-04                                 112
 3.261500E+02  7.659160E-02  7.045549E-02  9.330712E-04                                 112
 3.271500E+02  7.666304E-02  7.045549E-02  1.751447E+02                                 112
 3.281500E+02  2.693084E+01  7.045549E-02  5.001155E-01                                 111
 3.291500E+02  2.701372E+01  7.045549E-02  3.067828E-03                                 111
 3.301500E+02  2.709659E+01  7.045549E-02  3.057829E-03                                 111
 3.311500E+02  2.717944E+01  7.045549E-02  3.047909E-03                                 111
 3.321500E+02  2.726227E+01  7.045549E-02  3.038066E-03                                 111
 3.331500E+02  2.734509E+01  7.045549E-02  3.028299E-03                                 111
 3.341500E+02  2.742789E+01  7.045549E-02  3.018607E-03                                 111
 3.351500E+02  2.751067E+01  7.045549E-02  3.008989E-03                                 111
 3.361500E+02  2.759345E+01  7.045549E-02  2.999444E-03                                 111
 3.371500E+02  2.767620E+01  7.045549E-02  2.989970E-03                                 111
 3.381500E+02  2.775895E+01  7.045549E-02  2.980566E-03                                 111
 3.391500E+02  2.784168E+01  7.045549E-02  2.971232E-03                                 111
 3.401500E+02  2.792440E+01  7.045549E-02  2.961967E-03                                 111
 3.411500E+02  2.800710E+01  7.045549E-02  2.952768E-03                                 111
 3.421500E+02  2.808979E+01  7.045549E-02  2.943636E-03                                 111
 3.431500E+02  2.817247E+01  7.045549E-02  2.934570E-03                                 111
 3.441500E+02  2.825514E+01  7.045549E-02  2.925568E-03                                 111
 3.451500E+02  2.833780E+01  7.045549E-02  2.916630E-03                                 111
 3.461500E+02  2.842044E+01  7.045549E-02  2.907755E-03                                 111
 3.471500E+02  2.850308E+01  7.045549E-02  2.898941E-03                                 111
 3.481500E+02  2.858570E+01  7.045549E-02  2.890189E-03                                 111
 3.491500E+02  2.866831E+01  7.045549E-02  2.881497E-03                                 111
 3.501500E+02  2.875092E+01  7.045549E-02  2.872864E-03                                 111
 3.511500E+02  2.883351E+01  7.045549E-02  2.864290E-03                                 111
 3.521500E+02  2.891609E+01  7.045549E-02  2.855774E-03                                 111
 3.531500E+02  2.899866E+01  7.045549E-02  2.847315E-03                                 111
 3.541500E+02  2.908123E+01  7.045549E-02  2.838913E-03                                 111
 3.551500E+02  2.916378E+01  7.045549E-02  2.830566E-03                                 111
 3.561500E+02  2.924633E+01  7.045549E-02  2.822275E-03                                 111
 3.571500E+02  2.932886E+01  7.045549E-02  2.814038E-03                                 111
 3.581500E+02  2.941139E+01  7.045549E-02  2.805854E-03                                 111
 3.591500E+02  2.949391E+01  7.045549E-02  2.797723E-03                                 111
 3.601500E+02  2.957642E+01  7.045549E-02  2.789645E-03                                 111
 3.611500E+02  2.965893E+01  7.045549E-02  2.781619E-03                                 111
 3.621500E+02  2.974142E+01  7.045549E-02  2.773644E-03                                 111
 3.631500E+02  2.982391E+01  7.045549E-02  2.765719E-03                                 111
 3.641500E+02  2.990639E+01  7.045549E-02  2.757844E-03                                 111
 3.651500E+02  2.998887E+01  7.045549E-02  2.750019E-03                                 111
 3.661500E+02  3.007133E+01  7.045549E-02  2.742242E-03                                 111
 3.671500E+02  3.015379E+01  7.045549E-02  2.734514E-03                                 111
 3.681500E+02  3.023625E+01  7.045549E-02  2.726833E-03                                 111
 3.691500E+02  3.031869E+01  7.045549E-02  2.719199E-03                                 111
 3.701500E+02  3.040113E+01  7.045549E-02  2.711613E-03                                 111
 3.711500E+02  3.048356E+01  7.045549E-02  2.704072E-03                                 111
 3.721500E+02  3.056599E+01  7.045549E-02  2.696577E-03                                 111
 3.731500E+02  3.064841E+01  7.045549E-02  2.689127E-03                                 111
 3.741500E+02  3.073082E+01  7.045549E-02  2.681721E-03                                 111
