#         T/K     Cv/J*K^-1     Cp/J*K^-1
 2.731500E+02  5.141959E+01  6.059520E+01
 2.741500E+02  5.150235E+01  6.067082E+01
 2.751500E+02  5.158517E+01  6.073949E+01
 2.761500E+02  5.166804E+01  6.080850E+01
 2.771500E+02  5.175095E+01  6.087783E+01
 2.781500E+02  5.183391E+01  6.094746E+01
 2.791500E+02  5.191690E+01  6.101738E+01
 2.801500E+02  5.199992E+01  6.108758E+01
 2.811500E+02  5.208296E+01  6.115805E+01
 2.821500E+02  5.216602E+01  6.122877E+01
 2.831500E+02  5.224911E+01  6.129974E+01
 2.841500E+02  5.233220E+01  6.137094E+01
 2.851500E+02  5.241530E+01  6.144236E+01
 2.861500E+02  5.249840E+01  6.151400E+01
 2.871500E+02  5.258150E+01  6.158585E+01
 2.881500E+02  5.266460E+01  6.165789E+01
 2.891500E+02  5.274769E+01  6.173012E+01
 2.901500E+02  5.283076E+01  6.180253E+01
 2.911500E+02  5.291382E+01  6.187512E+01
 2.921500E+02  5.299687E+01  6.194786E+01
 2.931500E+02  5.307988E+01  6.202076E+01
 2.941500E+02  5.316287E+01  6.209382E+01
 2.951500E+02  5.324583E+01  6.216701E+01
 2.961500E+02  5.332876E+01  6.224034E+01
 2.971500E+02  5.341165E+01  6.231380E+01
 2.981500E+02  5.349450E+01  6.238738E+01
 2.991500E+02  5.357731E+01  6.246108E+01
 3.001500E+02  5.366007E+01  6.253489E+01
 3.011500E+02  5.374279E+01  6.260880E+01
 3.021500E+02  5.382545E+01  6.268281E+01
 3.031500E+02  5.390806E+01  6.275691E+01
 3.041500E+02  5.399061E+01  6.283110E+01
 3.051500E+02  5.407310E+01  6.290538E+01
 3.061500E+02  5.415553E+01  6.297973E+01
 3.071500E+02  5.423790E+01  6.305415E+01
 3.081500E+02  5.432020E+01  6.312864E+01
 3.091500E+02  5.440242E+01  6.320320E+01
 3.101500E+02  5.448458E+01  6.327781E+01
 3.111500E+02  5.456666E+01  6.335247E+01
 3.121500E+02  5.464866E+01  6.342718E+01
 3.131500E+02  5.473059E+01  6.350194E+01
 3.141500E+02  5.481243E+01  6.357674E+01
 3.151500E+02  5.489419E+01  6.365157E+01
 3.161500E+02  5.497586E+01  6.372643E+01
 3.171500E+02  5.505745E+01  6.380132E+01
 3.181500E+02  5.513894E+01  6.387624E+01
 3.191500E+02  5.522034E+01  6.395117E+01
 3.201500E+02  5.530165E+01  6.402612E+01
 3.211500E+02  5.538287E+01  6.410108E+01
 3.221500E+02  5.546398E+01  6.417605E+01
 3.231500E+02  5.554500E+01  6.425102E+01
 3.241500E+02  5.562592E+01  6.432600E+01
 3.251500E+02  5.570673E+01  6.440097E+01
 3.261500E+02  5.578744E+01  6.447594E+01
 3.271500E+02  5.586804E+01  6.455089E+01
 3.281500E+02  5.594853E+01  6.462584E+01
 3.291500E+02  5.602892E+01  6.470076E+01
 3.301500E+02  5.610919E+01  6.477567E+01
 3.311500E+02  5.618935E+01  6.485056E+01
 3.321500E+02  5.626940E+01  6.492542E+01
 3.331500E+02  5.634933E+01  6.500026E+01
 3.341500E+02  5.642915E+01  6.507506E+01
 3.351500E+02  5.650884E+01  6.514983E+01
 3.361500E+02  5.658842E+01  6.522456E+01
 3.371500E+02  5.666787E+01  6.529925E+01
 3.381500E+02  5.674721E+01  6.537390E+01
 3.391500E+02  5.682642E+01  6.544851E+01
 3.401500E+02  5.690550E+01  6.552307E+01
 3.411500E+02  5.698446E+01  6.559758E+01
 3.421500E+02  5.706329E+01  6.567203E+01
 3.431500E+02  5.714199E+01  6.574644E+01
 3.441500E+02  5.722057E+01  6.582078E+01
 3.451500E+02  5.729901E+01  6.589506E+01
 3.461500E+02  5.737732E+01  6.596929E+01
 3.471500E+02  5.745550E+01  6.604345E+01
 3.481500E+02  5.753355E+01  6.611754E+01
 3.491500E+02  5.761146E+01  6.619156E+01
 3.501500E+02  5.768924E+01  6.626551E+01
 3.511500E+02  5.776688E+01  6.633939E+01
 3.521500E+02  5.784438E+01  6.641320E+01
 3.531500E+02  5.792174E+01  6.648693E+01
 3.541500E+02  5.799897E+01  6.656058E+01
 3.551500E+02  5.807605E+01  6.663415E+01
 3.561500E+02  5.815300E+01  6.670764E+01
 3.571500E+02  5.822980E+01  6.678104E+01
 3.581500E+02  5.830646E+01  6.685436E+01
 3.591500E+02  5.838298E+01  6.692758E+01
 3.601500E+02  5.845935E+01  6.700072E+01
 3.611500E+02  5.853558E+01  6.707377E+01
 3.621500E+02  5.861167E+01  6.714673E+01
 3.631500E+02  5.868761E+01  6.721959E+01
 3.641500E+02  5.876340E+01  6.729236E+01
 3.651500E+02  5.883905E+01  6.736503E+01
 3.661500E+02  5.891455E+01  6.743760E+01
 3.671500E+02  5.898990E+01  6.751007E+01
 3.681500E+02  5.906510E+01  6.758243E+01
 3.691500E+02  5.914015E+01  6.765470E+01
 3.701500E+02  5.921506E+01  6.772686E+01
 3.711500E+02  5.928981E+01  6.779891E+01
 3.721500E+02  5.936441E+01  6.787086E+01
 3.731500E+02  5.943886E+01  6.794270E+01
 3.741500E+02  5.951316E+01  6.801443E+01
 3.751500E+02  5.958731E+01  6.808605E+01
 3.761500E+02  5.966131E+01  6.815756E+01
 3.771500E+02  5.973515E+01  6.822895E+01
 3.781500E+02  5.980884E+01  6.830023E+01
 3.791500E+02  5.988238E+01  6.837140E+01
 3.801500E+02  5.995576E+01  6.844245E+01
 3.811500E+02  6.002899E+01  6.851338E+01
 3.821500E+02  6.010207E+01  6.858420E+01
 3.831500E+02  6.017499E+01  6.865490E+01
 3.841500E+02  6.024775E+01  6.872547E+01
 3.851500E+02  6.032036E+01  6.879593E+01
 3.861500E+02  6.039281E+01  6.886626E+01
 3.871500E+02  6.046511E+01  6.893647E+01
 3.881500E+02  6.053725E+01  6.900656E+01
 3.891500E+02  6.060924E+01  6.907652E+01
 3.901500E+02  6.068107E+01  6.914636E+01
 3.911500E+02  6.075274E+01  6.921608E+01
 3.921500E+02  6.082426E+01  6.928566E+01
 3.931500E+02  6.089562E+01  6.935512E+01
 3.941500E+02  6.096682E+01  6.942446E+01
 3.951500E+02  6.103787E+01  6.949366E+01
 3.961500E+02  6.110875E+01  6.956274E+01
 3.971500E+02  6.117948E+01  6.963168E+01
 3.981500E+02  6.125006E+01  6.970050E+01
 3.991500E+02  6.132047E+01  6.977004E+01
