#         T/K        V/dm^3  V(excl)/dm^3    alpha/K^-1        status
 2.731500E+02  3.919884E-02  3.807176E-02  2.440153E-04                                 112
 2.741500E+02  3.920841E-02  3.807176E-02  2.456341E-04                                 112
 2.751500E+02  3.921811E-02  3.807176E-02  2.488987E-04                                 112
 2.761500E+02  3.922793E-02  3.807176E-02  2.521159E-04                                 112
 2.771500E+02  3.923789E-02  3.807176E-02  2.552986E-04                                 112
 2.781500E+02  3.924797E-02  3.807176E-02  2.584418E-04                                 112
 2.791500E+02  3.925817E-02  3.807176E-02  2.615405E-04                                 112
 2.801500E+02  3.926850E-02  3.807176E-02  2.645899E-04                                 112
 2.811500E+02  3.927895E-02  3.807176E-02  2.675855E-04                                 112
 2.821500E+02  3.928952E-02  3.807176E-02  2.705229E-04                                 112
 2.831500E+02  3.930021E-02  3.807176E-02  2.733981E-04                                 112
 2.841500E+02  3.931101E-02  3.807176E-02  2.762072E-04                                 112
 2.851500E+02  3.932193E-02  3.807176E-02  2.789470E-04                                 112
 2.861500E+02  3.933295E-02  3.807176E-02  2.816142E-04                                 112
 2.871500E+02  3.934408E-02  3.807176E-02  2.842064E-04                                 112
 2.881500E+02  3.935531E-02  3.807176E-02  2.867210E-04                                 112
 2.891500E+02  3.936665E-02  3.807176E-02  2.891563E-04                                 112
 2.901500E+02  3.937808E-02  3.807176E-02  2.915108E-04                                 112
 2.911500E+02  3.938961E-02  3.807176E-02  2.937834E-04                                 112
 2.921500E+02  3.940122E-02  3.807176E-02  2.959736E-04                                 112
 2.931500E+02  3.941293E-02  3.807176E-02  2.980812E-04                                 112
 2.941500E+02  3.942472E-02  3.807176E-02  3.001065E-04                                 112
 2.951500E+02  3.943659E-02  3.807176E-02  3.020501E-04                                 112
 2.961500E+02  3.944854E-02  3.807176E-02  3.039132E-04                                 112
 2.971500E+02  3.946057E-02  3.807176E-02  3.056973E-04                                 112
 2.981500E+02  3.947267E-02  3.807176E-02  3.074043E-04                                 112
 2.991500E+02  3.948484E-02  3.807176E-02  3.090364E-04                                 112
 3.001500E+02  3.949707E-02  3.807176E-02  3.105964E-04                                 112
 3.011500E+02  3.950937E-02  3.807176E-02  3.120871E-04                                 112
 3.021500E+02  3.952173E-02  3.807176E-02  3.135118E-04                                 112
 3.031500E+02  3.953415E-02  3.807176E-02  3.148741E-04                                 112
 3.041500E+02  3.954663E-02  3.807176E-02  3.161778E-04                                 112
 3.051500E+02  3.955916E-02  3.807176E-02  3.174270E-04                                 112
 3.061500E+02  3.957174E-02  3.807176E-02  3.186257E-04                                 112
 3.071500E+02  3.958438E-02  3.807176E-02  3.197786E-04                                 112
 3.081500E+02  3.959706E-02  3.807176E-02  3.208901E-04                                 112
 3.091500E+02  3.960979E-02  3.807176E-02  3.219649E-04                                 112
 3.101500E+02  3.962257E-02  3.807176E-02  3.230078E-04                                 112
 3.111500E+02  3.963539E-02  3.807176E-02  3.240238E-04                                 112
 3.121500E+02  3.964825E-02  3.807176E-02  3.250176E-04                                 112
 3.131500E+02  3.966116E-02  3.807176E-02  3.259943E-04                                 112
 3.141500E+02  3.967411E-02  3.807176E-02  3.269589E-04                                 112
 3.151500E+02  3.968710E-02  3.807176E-02  3.279162E-04                                 112
 3.161500E+02  3.970014E-02  3.807176E-02  3.288712E-04                                 112
 3.171500E+02  3.971322E-02  3.807176E-02  3.298288E-04                                 112
 3.181500E+02  3.972634E-02  3.807176E-02  3.307938E-04                                 112
 3.191500E+02  3.973950E-02  3.807176E-02  3.317711E-04                                 112
 3.201500E+02  3.975271E-02  3.807176E-02  3.327652E-04                                 112
 3.211500E+02  3.976596E-02  3.807176E-02  3.337807E-04                                 112
 3.221500E+02  3.977925E-02  3.807176E-02  3.348223E-04                                 112
 3.231500E+02  3.979259E-02  3.807176E-02  3.358942E-04                                 112
 3.241500E+02  3.980598E-02  3.807176E-02  3.370008E-04                                 112
 3.251500E+02  3.981942E-02  3.807176E-02  3.381462E-04                                 112
 3.261500E+02  3.983291E-02  3.807176E-02  3.393345E-04                                 112
 3.271500E+02  3.984646E-02  3.807176E-02  3.405697E-04                                 112
 3.281500E+02  3.986005E-02  3.807176E-02  3.418555E-04                                 112
 3.291500E+02  3.987371E-02  3.807176E-02  3.431957E-04                                 112
 3.301500E+02  3.988742E-02  3.807176E-02  3.445940E-04                                 112
 3.311500E+02  3.990120E-02  3.807176E-02  3.460536E-04                                 112
 3.321500E+02  3.991504E-02  3.807176E-02  3.475782E-04                                 112
 3.331500E+02  3.992895E-02  3.807176E-02  3.491708E-04                                 112
 3.341500E+02  3.994292E-02  3.807176E-02  3.508347E-04                                 112
 3.351500E+02  3.995697E-02  3.807176E-02  3.525728E-04                                 112
 3.361500E+02  3.997110E-02  3.807176E-02  3.543883E-04                                 112
 3.371500E+02  3.998530E-02  3.807176E-02  3.562839E-04                                 112
 3.381500E+02  3.999959E-02  3.807176E-02  3.582624E-04                                 112
 3.391500E+02  4.001396E-02  3.807176E-02  3.603265E-04                                 112
 3.401500E+02  4.002843E-02  3.807176E-02  3.624789E-04                                 112
 3.411500E+02  4.004298E-02  3.807176E-02  3.647221E-04                                 112
 3.421500E+02  4.005764E-02  3.807176E-02  3.670585E-04                                 112
 3.431500E+02  4.007239E-02  3.807176E-02  3.495245E+02                                 112
 3.441500E+02  2.805262E+01  3.807176E-02  5.007865E-01                                 111
 3.451500E+02  2.813682E+01  3.807176E-02  2.991956E-03                                 111
 3.461500E+02  2.822099E+01  3.807176E-02  2.981793E-03                                 111
 3.471500E+02  2.830512E+01  3.807176E-02  2.971718E-03                                 111
 3.481500E+02  2.838922E+01  3.807176E-02  2.961731E-03                                 111
 3.491500E+02  2.847328E+01  3.807176E-02  2.951830E-03                                 111
 3.501500E+02  2.855732E+01  3.807176E-02  2.942014E-03                                 111
 3.511500E+02  2.864132E+01  3.807176E-02  2.932281E-03                                 111
 3.521500E+02  2.872528E+01  3.807176E-02  2.922630E-03                                 111
 3.531500E+02  2.880922E+01  3.807176E-02  2.913060E-03                                 111
 3.541500E+02  2.889313E+01  3.807176E-02  2.903569E-03                                 111
 3.551500E+02  2.897701E+01  3.807176E-02  2.894156E-03                                 111
 3.561500E+02  2.906086E+01  3.807176E-02  2.884820E-03                                 111
 3.571500E+02  2.914468E+01  3.807176E-02  2.875560E-03                                 111
 3.581500E+02  2.922847E+01  3.807176E-02  2.866375E-03                                 111
 3.591500E+02  2.931224E+01  3.807176E-02  2.857262E-03                                 111
 3.601500E+02  2.939598E+01  3.807176E-02  2.848222E-03                                 111
 3.611500E+02  2.947969E+01  3.807176E-02  2.839254E-03                                 111
 3.621500E+02  2.956338E+01  3.807176E-02  2.830355E-03                                 111
 3.631500E+02  2.964704E+01  3.807176E-02  2.821525E-03                                 111
 3.641500E+02  2.973068E+01  3.807176E-02  2.812763E-03                                 111
 3.651500E+02  2.981429E+01  3.807176E-02  2.804069E-03                                 111
 3.661500E+02  2.989788E+01  3.807176E-02  2.795440E-03                                 111
 3.671500E+02  2.998145E+01  3.807176E-02  2.786877E-03                                 111
 3.681500E+02  3.006499E+01  3.807176E-02  2.778378E-03                                 111
 3.691500E+02  3.014851E+01  3.807176E-02  2.769942E-03                                 111
 3.701500E+02  3.023201E+01  3.807176E-02  2.761568E-03                                 111
 3.711500E+02  3.031549E+01  3.807176E-02  2.753256E-03                                 111
 3.721500E+02  3.039894E+01  3.807176E-02  2.745005E-03                                 111
 3.731500E+02  3.048238E+01  3.807176E-02  2.736813E-03                                 111
 3.741500E+02  3.056579E+01  3.807176E-02  2.728680E-03                                 111
 3.751500E+02  3.064919E+01  3.807176E-02  2.720606E-03                                 111
 3.761500E+02  3.073256E+01  3.807176E-02  2.712589E-03                                 111
 3.771500E+02  3.081592E+01  3.807176E-02  2.704629E-03                                 111
 3.781500E+02  3.089925E+01  3.807176E-02  2.696724E-03                                 111
 3.791500E+02  3.098257E+01  3.807176E-02  2.688875E-03                                 111
 3.801500E+02  3.106587E+01  3.807176E-02  2.681080E-03                                 111
 3.811500E+02  3.114915E+01  3.807176E-02  2.673339E-03                                 111
 3.821500E+02  3.123241E+01  3.807176E-02  2.665651E-03                                 111
 3.831500E+02  3.131566E+01  3.807176E-02  2.658015E-03                                 111
 3.841500E+02  3.139889E+01  3.807176E-02  2.650431E-03                                 111
 3.851500E+02  3.148210E+01  3.807176E-02  2.642898E-03                                 111
 3.861500E+02  3.156530E+01  3.807176E-02  2.635416E-03                                 111
 3.871500E+02  3.164848E+01  3.807176E-02  2.627983E-03                                 111
 3.881500E+02  3.173164E+01  3.807176E-02  2.620599E-03                                 111
 3.891500E+02  3.181479E+01  3.807176E-02  2.613264E-03                                 111
 3.901500E+02  3.189792E+01  3.807176E-02  2.605977E-03                                 111
 3.911500E+02  3.198104E+01  3.807176E-02  2.598737E-03                                 111
 3.921500E+02  3.206414E+01  3.807176E-02  2.591544E-03                                 111
 3.931500E+02  3.214723E+01  3.807176E-02  2.584397E-03                                 111
 3.941500E+02  3.223030E+01  3.807176E-02  2.577296E-03                                 111
 3.951500E+02  3.231336E+01  3.807176E-02  2.570240E-03                                 111
 3.961500E+02  3.239641E+01  3.807176E-02  2.563229E-03                                 111
 3.971500E+02  3.247944E+01  3.807176E-02  2.556261E-03                                 111
