#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  1.958708E+01  1.958890E+01  7.147635E+01
 2.741500E+02  1.963281E+01  1.963464E+01  7.164347E+01
 2.751500E+02  1.967863E+01  1.968046E+01  7.181029E+01
 2.761500E+02  1.972454E+01  1.972636E+01  7.197683E+01
 2.771500E+02  1.977053E+01  1.977236E+01  7.214308E+01
 2.781500E+02  1.981661E+01  1.981843E+01  7.230904E+01
 2.791500E+02  1.986277E+01  1.986460E+01  7.247471E+01
 2.801500E+02  1.990902E+01  1.991084E+01  7.264008E+01
 2.811500E+02  1.995534E+01  1.995717E+01  7.280516E+01
 2.821500E+02  2.000176E+01  2.000358E+01  7.296994E+01
 2.831500E+02  2.004825E+01  2.005008E+01  7.313444E+01
 2.841500E+02  2.009482E+01  2.009665E+01  7.329864E+01
 2.851500E+02  2.014148E+01  2.014331E+01  7.346254E+01
 2.861500E+02  2.018822E+01  2.019004E+01  7.362616E+01
 2.871500E+02  2.023503E+01  2.023686E+01  7.378948E+01
 2.881500E+02  2.028193E+01  2.028376E+01  7.395250E+01
 2.891500E+02  2.032890E+01  2.033073E+01  7.411524E+01
 2.901500E+02  2.037595E+01  2.037778E+01  7.427769E+01
 2.911500E+02  2.042308E+01  2.042491E+01  7.443984E+01
 2.921500E+02  2.047029E+01  2.047212E+01  7.460171E+01
 2.931500E+02  2.051758E+01  2.051941E+01  7.476329E+01
 2.941500E+02  2.056494E+01  2.056677E+01  7.492458E+01
 2.951500E+02  2.061238E+01  2.061421E+01  7.508559E+01
 2.961500E+02  2.065990E+01  2.066173E+01  7.524632E+01
 2.971500E+02  2.070750E+01  2.070933E+01  7.540676E+01
 2.981500E+02  2.075517E+01  2.075700E+01  7.556693E+01
 2.991500E+02  2.080292E+01  2.080475E+01  7.572681E+01
 3.001500E+02  2.085075E+01  2.085258E+01  7.588642E+01
 3.011500E+02  2.089865E+01  2.090048E+01  7.604576E+01
 3.021500E+02  2.094663E+01  2.094847E+01  7.620483E+01
 3.031500E+02  2.099469E+01  2.099653E+01  7.636363E+01
 3.041500E+02  2.104283E+01  2.104466E+01  7.652216E+01
 3.051500E+02  2.109105E+01  2.109288E+01  7.668043E+01
 3.061500E+02  2.113934E+01  2.114118E+01  7.683844E+01
 3.071500E+02  2.118772E+01  2.118955E+01  7.699619E+01
 3.081500E+02  2.123617E+01  2.123801E+01  7.715369E+01
 3.091500E+02  2.128471E+01  2.128654E+01  7.731094E+01
 3.101500E+02  2.133332E+01  2.133515E+01  7.746794E+01
 3.111500E+02  2.138202E+01  2.138385E+01  7.762469E+01
 3.121500E+02  2.143079E+01  2.143263E+01  7.778120E+01
 3.131500E+02  2.147965E+01  2.148149E+01  7.793748E+01
 3.141500E+02  2.152860E+01  2.153043E+01  7.809352E+01
 3.151500E+02  2.157762E+01  2.157946E+01  7.824934E+01
 3.161500E+02  2.162673E+01  2.162857E+01  7.840492E+01
 3.171500E+02  2.167593E+01  2.167776E+01  7.856029E+01
 3.181500E+02  2.172521E+01  2.172705E+01  7.871544E+01
 3.191500E+02  2.177458E+01  2.177642E+01  7.887038E+01
 3.201500E+02  2.182404E+01  2.182588E+01  7.902511E+01
 3.211500E+02  2.187359E+01  2.187543E+01  7.917963E+01
 3.221500E+02  2.192323E+01  2.192507E+01  7.933396E+01
 3.231500E+02  2.197296E+01  2.197480E+01  7.948809E+01
 3.241500E+02  2.202278E+01  2.202462E+01  7.964204E+01
 3.251500E+02  2.207270E+01  2.207454E+01  7.979580E+01
 3.261500E+02  2.212272E+01  2.212455E+01  7.994938E+01
 3.271500E+02  2.217283E+01  2.217466E+01  8.010279E+01
 3.281500E+02  2.222304E+01  2.222487E+01  8.025603E+01
 3.291500E+02  2.227334E+01  2.227518E+01  8.040910E+01
 3.301500E+02  2.232375E+01  2.232559E+01  8.056202E+01
 3.311500E+02  2.237427E+01  2.237610E+01  8.071479E+01
 3.321500E+02  2.242488E+01  2.242672E+01  8.086742E+01
 3.331500E+02  2.247561E+01  2.247745E+01  8.101990E+01
 3.341500E+02  2.252644E+01  2.252828E+01  8.117225E+01
 3.351500E+02  2.257738E+01  2.257922E+01  8.132447E+01
 3.361500E+02  2.262843E+01  2.263027E+01  8.147658E+01
 3.371500E+02  2.267960E+01  2.268144E+01  8.162856E+01
 3.381500E+02  2.273088E+01  2.273272E+01  8.178044E+01
 3.391500E+02  2.278228E+01  2.278412E+01  8.193222E+01
 3.401500E+02  2.283380E+01  2.283564E+01  8.208390E+01
 3.411500E+02  2.288544E+01  2.288728E+01  8.223550E+01
 3.421500E+02  2.293720E+01  2.293905E+01  8.238701E+01
 3.431500E+02  2.298910E+01  2.299094E+01  8.253845E+01
 3.441500E+02  2.304111E+01  2.304296E+01  8.268983E+01
 3.451500E+02  2.309326E+01  2.309511E+01  8.284114E+01
 3.461500E+02  2.314555E+01  2.314739E+01  8.299240E+01
 3.471500E+02  2.319797E+01  2.319981E+01  8.314362E+01
 3.481500E+02  2.325052E+01  2.325237E+01  8.329480E+01
 3.491500E+02  2.330322E+01  2.330507E+01  8.344595E+01
 3.501500E+02  2.335606E+01  2.335791E+01  8.359708E+01
 3.511500E+02  2.340905E+01  2.341090E+01  8.374819E+01
 3.521500E+02  2.346219E+01  2.346403E+01  8.389930E+01
 3.531500E+02  2.351548E+01  2.351732E+01  8.405042E+01
 3.541500E+02  2.356893E+01  2.357077E+01  8.420154E+01
 3.551500E+02  2.362253E+01  2.362437E+01  8.435268E+01
 3.561500E+02  2.367629E+01  2.367814E+01  8.450385E+01
 3.571500E+02  2.373022E+01  2.373206E+01  8.465506E+01
 3.581500E+02  2.378432E+01  2.378616E+01  8.480632E+01
 3.591500E+02  2.383858E+01  2.384043E+01  8.495762E+01
 3.601500E+02  2.389302E+01  2.389487E+01  8.510899E+01
 3.611500E+02  2.394764E+01  2.394948E+01  8.526044E+01
 3.621500E+02  2.400244E+01  2.400428E+01  8.541196E+01
 3.631500E+02  2.405742E+01  2.405927E+01  8.556358E+01
 3.641500E+02  2.411259E+01  2.411444E+01  8.571530E+01
 3.651500E+02  2.416796E+01  2.416980E+01  8.586712E+01
 3.661500E+02  2.422352E+01  2.422536E+01  8.601907E+01
 3.671500E+02  2.427928E+01  2.428112E+01  8.617115E+01
 3.681500E+02  2.433524E+01  2.433709E+01  8.632337E+01
 3.691500E+02  2.439141E+01  2.439326E+01  8.647573E+01
 3.701500E+02  2.444779E+01  2.444964E+01  8.662826E+01
 3.711500E+02  2.450439E+01  2.450624E+01  8.678096E+01
 3.721500E+02  2.456121E+01  2.456305E+01  8.693384E+01
 3.731500E+02  6.215409E+01  6.524903E+01  1.959679E+02
 3.741500E+02  6.218029E+01  6.528363E+01  1.960606E+02
 3.751500E+02  6.220648E+01  6.531822E+01  1.961530E+02
 3.761500E+02  6.223268E+01  6.535282E+01  1.962451E+02
 3.771500E+02  6.225888E+01  6.538741E+01  1.963370E+02
 3.781500E+02  6.228507E+01  6.542200E+01  1.964287E+02
 3.791500E+02  6.231127E+01  6.545659E+01  1.965201E+02
 3.801500E+02  6.233747E+01  6.549118E+01  1.966113E+02
 3.811500E+02  6.236367E+01  6.552577E+01  1.967022E+02
 3.821500E+02  6.238987E+01  6.556036E+01  1.967929E+02
 3.831500E+02  6.241607E+01  6.559495E+01  1.968834E+02
 3.841500E+02  6.244227E+01  6.562954E+01  1.969736E+02
 3.851500E+02  6.246848E+01  6.566413E+01  1.970636E+02
 3.861500E+02  6.249468E+01  6.569872E+01  1.971534E+02
 3.871500E+02  6.252089E+01  6.573331E+01  1.972429E+02
 3.881500E+02  6.254710E+01  6.576791E+01  1.973322E+02
 3.891500E+02  6.257332E+01  6.580250E+01  1.974213E+02
 3.901500E+02  6.259954E+01  6.583710E+01  1.975101E+02
 3.911500E+02  6.262576E+01  6.587170E+01  1.975988E+02
 3.921500E+02  6.265198E+01  6.590630E+01  1.976872E+02
 3.931500E+02  6.267821E+01  6.594091E+01  1.977754E+02
 3.941500E+02  6.270444E+01  6.597551E+01  1.978633E+02
