#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  4.946565E+01  4.947108E+01  1.654605E+02
 2.741500E+02  4.968335E+01  4.968879E+01  1.662560E+02
 2.751500E+02  4.990021E+01  4.990564E+01  1.670456E+02
 2.761500E+02  5.011595E+01  5.012139E+01  1.678283E+02
 2.771500E+02  5.033034E+01  5.033579E+01  1.686033E+02
 2.781500E+02  5.054316E+01  5.054861E+01  1.693698E+02
 2.791500E+02  5.075420E+01  5.075965E+01  1.701272E+02
 2.801500E+02  5.096326E+01  5.096872E+01  1.708748E+02
 2.811500E+02  5.117017E+01  5.117564E+01  1.716121E+02
 2.821500E+02  5.137479E+01  5.138026E+01  1.723386E+02
 2.831500E+02  5.157698E+01  5.158245E+01  1.730539E+02
 2.841500E+02  5.177663E+01  5.178211E+01  1.737578E+02
 2.851500E+02  5.197365E+01  5.197914E+01  1.744500E+02
 2.861500E+02  5.216798E+01  5.217347E+01  1.751303E+02
 2.871500E+02  5.235956E+01  5.236506E+01  1.757987E+02
 2.881500E+02  5.254837E+01  5.255387E+01  1.764551E+02
 2.891500E+02  5.273439E+01  5.273989E+01  1.770995E+02
 2.901500E+02  5.291762E+01  5.292313E+01  1.777322E+02
 2.911500E+02  5.309808E+01  5.310360E+01  1.783531E+02
 2.921500E+02  5.327580E+01  5.328132E+01  1.789625E+02
 2.931500E+02  5.345083E+01  5.345635E+01  1.795605E+02
 2.941500E+02  5.362320E+01  5.362873E+01  1.801476E+02
 2.951500E+02  5.379298E+01  5.379852E+01  1.807238E+02
 2.961500E+02  5.396025E+01  5.396578E+01  1.812896E+02
 2.971500E+02  5.412505E+01  5.413059E+01  1.818451E+02
 2.981500E+02  5.428748E+01  5.429303E+01  1.823909E+02
 2.991500E+02  5.444761E+01  5.445316E+01  1.829271E+02
 3.001500E+02  5.460553E+01  5.461108E+01  1.834541E+02
 3.011500E+02  5.476130E+01  5.476685E+01  1.839722E+02
 3.021500E+02  5.491501E+01  5.492057E+01  1.844818E+02
 3.031500E+02  5.506674E+01  5.507231E+01  1.849832E+02
 3.041500E+02  5.521658E+01  5.522215E+01  1.854766E+02
 3.051500E+02  5.536459E+01  5.537016E+01  1.859625E+02
 3.061500E+02  5.551085E+01  5.551643E+01  1.864410E+02
 3.071500E+02  5.565544E+01  5.566102E+01  1.869125E+02
 3.081500E+02  5.579842E+01  5.580401E+01  1.873773E+02
 3.091500E+02  5.593987E+01  5.594546E+01  1.878356E+02
 3.101500E+02  5.607984E+01  5.608544E+01  1.882877E+02
 3.111500E+02  5.621840E+01  5.622400E+01  1.887337E+02
 3.121500E+02  5.635561E+01  5.636122E+01  1.891740E+02
 3.131500E+02  5.649152E+01  5.649713E+01  1.896087E+02
 3.141500E+02  5.662619E+01  5.663180E+01  1.900381E+02
 3.151500E+02  5.675966E+01  5.676528E+01  1.904623E+02
 3.161500E+02  5.689199E+01  5.689761E+01  1.908815E+02
 3.171500E+02  5.702322E+01  5.702884E+01  1.912960E+02
 3.181500E+02  5.715339E+01  5.715902E+01  1.917058E+02
 3.191500E+02  5.728255E+01  5.728818E+01  1.921111E+02
 3.201500E+02  5.741072E+01  5.741636E+01  1.925121E+02
 3.211500E+02  5.753796E+01  5.754360E+01  1.929089E+02
 3.221500E+02  5.766428E+01  5.766993E+01  1.933017E+02
 3.231500E+02  5.778974E+01  5.779539E+01  1.936905E+02
 3.241500E+02  5.791435E+01  5.792000E+01  1.940756E+02
 3.251500E+02  5.803815E+01  5.804381E+01  1.944569E+02
 3.261500E+02  5.816117E+01  5.816682E+01  1.948347E+02
 3.271500E+02  5.828342E+01  5.828908E+01  1.952090E+02
 3.281500E+02  5.840495E+01  5.841062E+01  1.955799E+02
 3.291500E+02  5.852577E+01  5.853144E+01  1.959475E+02
 3.301500E+02  5.864591E+01  5.865158E+01  1.963120E+02
 3.311500E+02  5.876538E+01  5.877106E+01  1.966733E+02
 3.321500E+02  5.888422E+01  5.888990E+01  1.970316E+02
 3.331500E+02  5.900244E+01  5.900812E+01  1.973870E+02
 3.341500E+02  5.912005E+01  5.912574E+01  1.977396E+02
 3.351500E+02  5.923709E+01  5.924279E+01  1.980893E+02
 3.361500E+02  5.935357E+01  5.935927E+01  1.984363E+02
 3.371500E+02  5.946950E+01  5.947520E+01  1.987807E+02
 3.381500E+02  8.103292E+01  8.374126E+01  2.706355E+02
 3.391500E+02  8.108715E+01  8.380472E+01  2.708232E+02
 3.401500E+02  8.114135E+01  8.386813E+01  2.710102E+02
 3.411500E+02  8.119553E+01  8.393151E+01  2.711965E+02
 3.421500E+02  8.124967E+01  8.399485E+01  2.713821E+02
 3.431500E+02  8.130380E+01  8.405816E+01  2.715672E+02
 3.441500E+02  8.135790E+01  8.412143E+01  2.717515E+02
 3.451500E+02  8.141198E+01  8.418467E+01  2.719353E+02
 3.461500E+02  8.146605E+01  8.424787E+01  2.721184E+02
 3.471500E+02  8.152009E+01  8.431105E+01  2.723009E+02
 3.481500E+02  8.157412E+01  8.437420E+01  2.724828E+02
 3.491500E+02  8.162814E+01  8.443733E+01  2.726641E+02
 3.501500E+02  8.168214E+01  8.450043E+01  2.728448E+02
 3.511500E+02  8.173613E+01  8.456351E+01  2.730250E+02
 3.521500E+02  8.179011E+01  8.462657E+01  2.732045E+02
 3.531500E+02  8.184409E+01  8.468962E+01  2.733835E+02
 3.541500E+02  8.189805E+01  8.475264E+01  2.735620E+02
 3.551500E+02  8.195201E+01  8.481564E+01  2.737399E+02
 3.561500E+02  8.200597E+01  8.487864E+01  2.739172E+02
 3.571500E+02  8.205992E+01  8.494162E+01  2.740940E+02
 3.581500E+02  8.211387E+01  8.500458E+01  2.742703E+02
 3.591500E+02  8.216781E+01  8.506754E+01  2.744461E+02
 3.601500E+02  8.222176E+01  8.513048E+01  2.746213E+02
 3.611500E+02  8.227571E+01  8.519342E+01  2.747961E+02
 3.621500E+02  8.232966E+01  8.525635E+01  2.749703E+02
 3.631500E+02  8.238362E+01  8.531928E+01  2.751440E+02
 3.641500E+02  8.243757E+01  8.538220E+01  2.753173E+02
 3.651500E+02  8.249154E+01  8.544512E+01  2.754900E+02
 3.661500E+02  8.254551E+01  8.550803E+01  2.756623E+02
 3.671500E+02  8.259949E+01  8.557095E+01  2.758341E+02
 3.681500E+02  8.265347E+01  8.563386E+01  2.760055E+02
 3.691500E+02  8.270747E+01  8.569678E+01  2.761763E+02
 3.701500E+02  8.276147E+01  8.575969E+01  2.763467E+02
 3.711500E+02  8.281549E+01  8.582261E+01  2.765167E+02
 3.721500E+02  8.286952E+01  8.588554E+01  2.766862E+02
 3.731500E+02  8.292356E+01  8.594847E+01  2.768553E+02
 3.741500E+02  8.297761E+01  8.601140E+01  2.770239E+02
 3.751500E+02  8.303168E+01  8.607435E+01  2.771921E+02
 3.761500E+02  8.308577E+01  8.613730E+01  2.773599E+02
 3.771500E+02  8.313987E+01  8.620026E+01  2.775272E+02
 3.781500E+02  8.319398E+01  8.626322E+01  2.776942E+02
 3.791500E+02  8.324812E+01  8.632620E+01  2.778607E+02
 3.801500E+02  8.330227E+01  8.638919E+01  2.780268E+02
 3.811500E+02  8.335644E+01  8.645219E+01  2.781925E+02
 3.821500E+02  8.341063E+01  8.651521E+01  2.783578E+02
 3.831500E+02  8.346484E+01  8.657824E+01  2.785227E+02
 3.841500E+02  8.351908E+01  8.664128E+01  2.786872E+02
 3.851500E+02  8.357333E+01  8.670434E+01  2.788513E+02
 3.861500E+02  8.362760E+01  8.676741E+01  2.790151E+02
 3.871500E+02  8.368190E+01  8.683050E+01  2.791784E+02
 3.881500E+02  8.373622E+01  8.689361E+01  2.793414E+02
 3.891500E+02  8.379057E+01  8.695673E+01  2.795040E+02
 3.901500E+02  8.384494E+01  8.701988E+01  2.796662E+02
 3.911500E+02  8.389933E+01  8.708304E+01  2.798281E+02
 3.921500E+02  8.395375E+01  8.714622E+01  2.799896E+02
 3.931500E+02  8.400819E+01  8.720942E+01  2.801507E+02
 3.941500E+02  8.406267E+01  8.727264E+01  2.803115E+02
 3.951500E+02  8.411717E+01  8.733589E+01  2.804719E+02
 3.961500E+02  8.417169E+01  8.739916E+01  2.806320E+02
 3.971500E+02  8.422625E+01  8.746244E+01  2.807917E+02
 3.981500E+02  8.428083E+01  8.752576E+01  2.809511E+02
 3.991500E+02  8.433544E+01  8.758909E+01  2.811101E+02
