#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9          c4-1          c4-3          c4-5          c4-6          c4-7          c4-8          c4-9          c5-1          c5-4          c5-6          c5-9          c6-2          c6-8            m1          m2-1          m3-1          m4-1          m5-1          m5-2          m6-2          m6-3          m6-4          m6-5          m6-7          m6-8          c1m1        c1m2-1        c1m2-7        c1m3-6        c1m4-1        c1m5-1        c1m5-6        c2m1-1        c2m2-1        c2m2-5        c2m3-1        c2m4-1        c2m4-3        c2m4-8        c3m1-1        c3m2-3        c3m3-8        c4m1-6        c4m2-4        c4m2-5        c5m1-9
 2.731500E+02  3.931246E-01  1.622818E-01  2.364859E-02  3.103935E-02  3.453374E-02  4.117719E-02  2.464230E-02  1.030451E-02  1.376163E-04  9.663235E-03  2.057183E-02  2.151717E-02  3.010954E-02  2.776150E-03  2.253983E-02  1.733131E-02  1.238646E-02  1.611949E-02  9.762549E-04  2.959964E-02  2.338147E-03  2.658003E-03  9.735898E-02  5.920897E-02  1.858296E-01  3.830472E-02  1.788615E-02  1.099624E-02  1.465835E-02  5.242385E-03  2.156585E-02  3.863194E-01  7.734210E-03  2.537840E-02  7.514965E-03  7.123163E-01  1.098622E-01  2.799644E-01  3.429001E-02  5.402856E-02  1.393498E-02  3.864285E-02  5.050691E-01  1.817267E-01  2.387848E-01  7.292650E-02  3.204753E-02  5.112716E-02  3.565907E-03  7.761824E-02  1.307918E-02  5.504612E-03
 2.741500E+02  4.031542E-01  1.664990E-01  2.398895E-02  3.149673E-02  3.504523E-02  4.180026E-02  2.455794E-02  1.030418E-02  1.381531E-04  9.661669E-03  2.058962E-02  2.152154E-02  3.009420E-02  2.688123E-03  2.204055E-02  1.694026E-02  1.212648E-02  1.535467E-02  9.317129E-04  3.104061E-02  2.493400E-03  2.792770E-03  9.961056E-02  6.013886E-02  1.890244E-01  3.861302E-02  1.813934E-02  1.109277E-02  1.478960E-02  5.308700E-03  2.187047E-02  4.021351E-01  8.026749E-03  2.642362E-02  7.754218E-03  7.149006E-01  1.093821E-01  2.788604E-01  3.527570E-02  5.504980E-02  1.420060E-02  3.893407E-02  4.958261E-01  1.790294E-01  2.344245E-01  7.377400E-02  3.215781E-02  5.062130E-02  3.548689E-03  7.613435E-02  1.286216E-02  5.370874E-03
 2.751500E+02  4.133445E-01  1.707506E-01  2.432047E-02  3.194275E-02  3.554414E-02  4.240860E-02  2.445815E-02  1.029698E-02  1.385957E-04  9.653668E-03  2.059355E-02  2.151150E-02  3.005892E-02  2.601219E-03  2.153699E-02  1.654630E-02  1.186341E-02  1.461550E-02  8.885437E-04  3.254471E-02  2.657970E-03  2.933468E-03  1.018980E-01  6.107449E-02  1.922443E-01  3.891879E-02  1.839295E-02  1.118864E-02  1.492000E-02  5.374986E-03  2.217559E-02  4.184438E-01  8.327144E-03  2.750067E-02  7.998026E-03  7.173313E-01  1.088817E-01  2.777026E-01  3.627190E-02  5.606457E-02  1.446461E-02  3.921112E-02  4.866196E-01  1.763197E-01  2.300809E-01  7.458840E-02  3.225065E-02  5.009562E-02  3.529207E-03  7.463432E-02  1.264095E-02  5.236568E-03
 2.761500E+02  4.236845E-01  1.750310E-01  2.464250E-02  3.237650E-02  3.602944E-02  4.300098E-02  2.434314E-02  1.028293E-02  1.389434E-04  9.639254E-03  2.058362E-02  2.148710E-02  3.000379E-02  2.515530E-03  2.103013E-02  1.615017E-02  1.159777E-02  1.390197E-02  8.467586E-04  3.411345E-02  2.832290E-03  3.080259E-03  1.042200E-01  6.201518E-02  1.954869E-01  3.922178E-02  1.864684E-02  1.128378E-02  1.504944E-02  5.441203E-03  2.248104E-02  4.352454E-01  8.635340E-03  2.860957E-02  8.246271E-03  7.196028E-01  1.083612E-01  2.764913E-01  3.727757E-02  5.707150E-02  1.472664E-02  3.947362E-02  4.774547E-01  1.735997E-01  2.257565E-01  7.536821E-02  3.232596E-02  4.955116E-02  3.507517E-03  7.312090E-02  1.241600E-02  5.101964E-03
 2.771500E+02  4.341586E-01  1.793335E-01  2.495433E-02  3.279706E-02  3.650010E-02  4.357617E-02  2.421321E-02  1.026209E-02  1.391959E-04  9.618490E-03  2.055993E-02  2.144847E-02  2.992903E-02  2.431156E-03  2.052104E-02  1.575270E-02  1.133017E-02  1.321417E-02  8.063724E-04  3.574786E-02  3.016773E-03  3.233279E-03  1.065748E-01  6.296004E-02  1.987497E-01  3.952171E-02  1.890086E-02  1.137811E-02  1.517782E-02  5.507306E-03  2.278664E-02  4.525354E-01  8.951218E-03  2.975016E-02  8.498800E-03  7.217092E-01  1.078209E-01  2.752276E-01  3.829144E-02  5.806912E-02  1.498633E-02  3.972124E-02  4.683378E-01  1.708721E-01  2.214543E-01  7.611207E-02  3.238378E-02  4.898919E-02  3.483697E-03  7.159727E-02  1.218786E-02  4.967367E-03
 2.781500E+02  4.447710E-01  1.836563E-01  2.525553E-02  3.320383E-02  3.695547E-02  4.413334E-02  2.406846E-02  1.023445E-02  1.393520E-04  9.591368E-03  2.052243E-02  2.139556E-02  2.983462E-02  2.348123E-03  2.001020E-02  1.535426E-02  1.106088E-02  1.255148E-02  7.673570E-04  3.745092E-02  3.211975E-03  3.392771E-03  1.089630E-01  6.390898E-02  2.020322E-01  3.981843E-02  1.915490E-02  1.147158E-02  1.530508E-02  5.573266E-03  2.309223E-02  4.703248E-01  9.274875E-03  3.092296E-02  8.755583E-03  7.236485E-01  1.072607E-01  2.739106E-01  3.931292E-02  5.905640E-02  1.524340E-02  3.995354E-02  4.592688E-01  1.681371E-01  2.171744E-01  7.681861E-02  3.242382E-02  4.840991E-02  3.457759E-03  7.006436E-02  1.195668E-02  4.832877E-03
 2.791500E+02  4.555192E-01  1.879956E-01  2.554558E-02  3.359612E-02  3.739477E-02  4.467155E-02  2.390911E-02  1.020004E-02  1.394112E-04  9.557915E-03  2.047113E-02  2.132843E-02  2.972067E-02  2.266476E-03  1.949828E-02  1.495536E-02  1.079026E-02  1.191347E-02  7.296965E-04  3.922503E-02  3.418437E-03  3.558950E-03  1.113843E-01  6.486166E-02  2.053334E-01  4.011172E-02  1.940882E-02  1.156412E-02  1.543112E-02  5.639045E-03  2.339768E-02  4.886191E-01  9.606327E-03  3.212822E-02  9.016536E-03  7.254174E-01  1.066805E-01  2.725404E-01  4.034115E-02  6.003216E-02  1.549754E-02  4.017016E-02  4.502497E-01  1.653957E-01  2.129176E-01  7.748652E-02  3.244592E-02  4.781390E-02  3.429741E-03  6.852384E-02  1.172274E-02  4.698657E-03
 2.801500E+02  4.664004E-01  1.923477E-01  2.582398E-02  3.397325E-02  3.781724E-02  4.518989E-02  2.373538E-02  1.015891E-02  1.393729E-04  9.518173E-03  2.040609E-02  2.124716E-02  2.958733E-02  2.186259E-03  1.898593E-02  1.455649E-02  1.051868E-02  1.129972E-02  6.933735E-04  4.107268E-02  3.636720E-03  3.732035E-03  1.138384E-01  6.581771E-02  2.086522E-01  4.040138E-02  1.966249E-02  1.165568E-02  1.555586E-02  5.704608E-03  2.370281E-02  5.074234E-01  9.945579E-03  3.336618E-02  9.281570E-03  7.270128E-01  1.060804E-01  2.711168E-01  4.137521E-02  6.099519E-02  1.574843E-02  4.037072E-02  4.412824E-01  1.626491E-01  2.086850E-01  7.811453E-02  3.244995E-02  4.720177E-02  3.399688E-03  6.697736E-02  1.148634E-02  4.564868E-03
 2.811500E+02  4.774118E-01  1.967088E-01  2.609024E-02  3.433458E-02  3.822215E-02  4.568744E-02  2.354753E-02  1.011110E-02  1.392369E-04  9.472197E-03  2.032739E-02  2.115185E-02  2.943478E-02  2.107512E-03  1.847381E-02  1.415815E-02  1.024652E-02  1.070975E-02  6.583693E-04  4.299642E-02  3.867407E-03  3.912247E-03  1.163250E-01  6.677673E-02  2.119872E-01  4.068720E-02  1.991578E-02  1.174619E-02  1.567923E-02  5.769915E-03  2.400746E-02  5.267423E-01  1.029263E-02  3.463702E-02  9.550583E-03  7.284315E-01  1.054602E-01  2.696400E-01  4.241417E-02  6.194428E-02  1.599577E-02  4.055488E-02  4.323692E-01  1.598983E-01  2.044774E-01  7.870142E-02  3.243582E-02  4.657414E-02  3.367644E-03  6.542657E-02  1.124775E-02  4.431665E-03
 2.821500E+02  4.885499E-01  2.010747E-01  2.634388E-02  3.467944E-02  3.860877E-02  4.616331E-02  2.334586E-02  1.005668E-02  1.390030E-04  9.420053E-03  2.023512E-02  2.104264E-02  2.926325E-02  2.030270E-03  1.796255E-02  1.376083E-02  9.974125E-03  1.014311E-02  6.246641E-04  4.499886E-02  4.111104E-03  4.099814E-03  1.188438E-01  6.773833E-02  2.153372E-01  4.096896E-02  2.016853E-02  1.183558E-02  1.580112E-02  5.834927E-03  2.431146E-02  5.465799E-01  1.064745E-02  3.594089E-02  9.823469E-03  7.296706E-01  1.048201E-01  2.681098E-01  4.345705E-02  6.287820E-02  1.623923E-02  4.072229E-02  4.235122E-01  1.571444E-01  2.002960E-01  7.924603E-02  3.240346E-02  4.593168E-02  3.333661E-03  6.387312E-02  1.100726E-02  4.299201E-03
