#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            m1          m2-1          m3-1            w1            w2          w3-1          w3-2          c1m1        c1m2-1        c1m2-7        c2m1-1        c1w1-2        c1w2-1        c2w1-1        c2w1-9        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3      c1m1w1-1
 2.731500E+02  5.449697E-01  1.023066E-03  5.085015E-07  6.674205E-07  7.425583E-07  8.854085E-07  9.679527E-02  8.202702E-05  7.502727E-07  1.477869E-01  7.801745E-04  4.189018E-05  5.877640E-07  5.745211E-03  9.254524E-07  3.036703E-06  1.739323E-06  2.022003E-01  5.866786E-05  5.824969E-06  5.114939E-06  2.011750E-04  2.738535E-04  9.043318E-06  2.144613E-06  2.716180E-06  7.070924E-06
 2.741500E+02  5.463440E-01  1.008578E-03  4.871621E-07  6.396286E-07  7.116907E-07  8.488702E-07  9.686936E-02  8.009633E-05  6.925983E-07  1.490914E-01  7.745005E-04  3.967783E-05  5.783573E-07  5.609592E-03  8.644197E-07  2.845622E-06  1.649678E-06  1.996195E-01  5.594311E-05  5.606410E-06  4.918775E-06  1.981674E-04  2.697421E-04  8.497021E-06  1.997718E-06  2.531145E-06  6.669424E-06
 2.751500E+02  5.477003E-01  9.943943E-04  4.668694E-07  6.131910E-07  6.823251E-07  8.140992E-07  9.694122E-02  7.822421E-05  6.397299E-07  1.503800E-01  7.687462E-04  3.758526E-05  5.689964E-07  5.478112E-03  8.078190E-07  2.667849E-06  1.565276E-06  1.970697E-01  5.335266E-05  5.397071E-06  4.731056E-06  1.952048E-04  2.656932E-04  7.985661E-06  1.861650E-06  2.359678E-06  6.292782E-06
 2.761500E+02  5.490386E-01  9.805062E-04  4.475654E-07  5.880329E-07  6.543787E-07  7.809983E-07  9.701092E-02  7.640863E-05  5.912388E-07  1.516529E-01  7.629183E-04  3.560603E-05  5.596885E-07  5.350621E-03  7.553016E-07  2.502375E-06  1.485778E-06  1.945511E-01  5.088968E-05  5.196529E-06  4.551389E-06  1.922871E-04  2.617064E-04  7.506908E-06  1.735560E-06  2.200723E-06  5.939349E-06
 2.771500E+02  5.503591E-01  9.669061E-04  4.291954E-07  5.640843E-07  6.277738E-07  7.494767E-07  9.707854E-02  7.464764E-05  5.467368E-07  1.529100E-01  7.570235E-04  3.373401E-05  5.504403E-07  5.226979E-03  7.065484E-07  2.348276E-06  1.410867E-06  1.920636E-01  4.854768E-05  5.004381E-06  4.379396E-06  1.894142E-04  2.577814E-04  7.058597E-06  1.618672E-06  2.053311E-06  5.607591E-06
 2.781500E+02  5.516619E-01  9.535863E-04  4.117083E-07  5.412792E-07  6.024374E-07  7.194489E-07  9.714416E-02  7.293935E-05  5.058724E-07  1.541513E-01  7.510679E-04  3.196341E-05  5.412580E-07  5.107047E-03  6.612669E-07  2.204701E-06  1.340251E-06  1.896073E-01  4.632051E-05  4.820246E-06  4.214722E-06  1.865857E-04  2.539179E-04  6.638705E-06  1.510270E-06  1.916548E-06  5.296083E-06
 2.791500E+02  5.529469E-01  9.405394E-04  3.950561E-07  5.195557E-07  5.783010E-07  6.908346E-07  9.720784E-02  7.128194E-05  4.683267E-07  1.553768E-01  7.450577E-04  3.028872E-05  5.321473E-07  4.990695E-03  6.191887E-07  2.070868E-06  1.273657E-06  1.871822E-01  4.420234E-05  4.643760E-06  4.057027E-06  1.838014E-04  2.501154E-04  6.245353E-06  1.409700E-06  1.789617E-06  5.003497E-06
 2.801500E+02  5.542143E-01  9.277582E-04  3.791935E-07  4.988557E-07  5.553000E-07  6.635582E-07  9.726966E-02  6.967367E-05  4.338106E-07  1.565866E-01  7.389989E-04  2.870474E-05  5.231136E-07  4.877797E-03  5.800681E-07  1.946056E-06  1.210831E-06  1.847880E-01  4.218764E-05  4.474576E-06  3.905989E-06  1.810610E-04  2.463735E-04  5.876786E-06  1.316360E-06  1.671765E-06  4.728600E-06
 2.811500E+02  5.554643E-01  9.152358E-04  3.640783E-07  4.791245E-07  5.333740E-07  6.375489E-07  9.732968E-02  6.811284E-05  4.020618E-07  1.577807E-01  7.328971E-04  2.720651E-05  5.141619E-07  4.768232E-03  5.436793E-07  1.829604E-06  1.151536E-06  1.824249E-01  4.027114E-05  4.312365E-06  3.761302E-06  1.783642E-04  2.426917E-04  5.531369E-06  1.229695E-06  1.562301E-06  4.470241E-06
 2.821500E+02  5.566969E-01  9.029656E-04  3.496704E-07  4.603107E-07  5.124659E-07  6.127397E-07  9.738796E-02  6.659783E-05  3.728421E-07  1.589592E-01  7.267578E-04  2.578937E-05  5.052965E-07  4.661884E-03  5.098151E-07  1.720900E-06  1.095553E-06  1.800927E-01  3.844788E-05  4.156813E-06  3.622674E-06  1.757105E-04  2.390694E-04  5.207580E-06  1.149197E-06  1.460587E-06  4.227352E-06
 2.831500E+02  5.579123E-01  8.909410E-04  3.359323E-07  4.423659E-07  4.925221E-07  5.890678E-07  9.744456E-02  6.512708E-05  3.459350E-07  1.601221E-01  7.205862E-04  2.444888E-05  4.965218E-07  4.558640E-03  4.782850E-07  1.619383E-06  1.042675E-06  1.777913E-01  3.671312E-05  4.007623E-06  3.489829E-06  1.730996E-04  2.355061E-04  4.904000E-06  1.074398E-06  1.366038E-06  3.998935E-06
 2.841500E+02  5.591105E-01  8.791559E-04  3.228288E-07  4.252445E-07  4.734922E-07  5.664740E-07  9.749955E-02  6.369909E-05  3.211438E-07  1.612695E-01  7.143874E-04  2.318086E-05  4.878414E-07  4.458394E-03  4.489141E-07  1.524533E-06  9.927112E-07  1.755205E-01  3.506238E-05  3.864510E-06  3.362503E-06  1.705312E-04  2.320012E-04  4.619305E-06  1.004868E-06  1.278117E-06  3.784063E-06
 2.851500E+02  5.602918E-01  8.676042E-04  3.103265E-07  4.089037E-07  4.553286E-07  5.449025E-07  9.755297E-02  6.231241E-05  2.982896E-07  1.624015E-01  7.081663E-04  2.198132E-05  4.792589E-07  4.361043E-03  4.215416E-07  1.435873E-06  9.454838E-07  1.732803E-01  3.349142E-05  3.727203E-06  3.240446E-06  1.680047E-04  2.285541E-04  4.352262E-06  9.402098E-07  1.196326E-06  3.581870E-06
 2.861500E+02  5.614562E-01  8.562801E-04  2.983943E-07  3.933030E-07  4.379865E-07  5.243008E-07  9.760487E-02  6.096563E-05  2.772097E-07  1.635181E-01  7.019274E-04  2.084653E-05  4.707772E-07  4.266488E-03  3.960194E-07  1.352961E-06  9.008257E-07  1.710704E-01  3.199620E-05  3.595445E-06  3.123419E-06  1.655198E-04  2.251642E-04  4.101720E-06  8.800599E-07  1.120209E-06  3.391551E-06
 2.871500E+02  5.626038E-01  8.451778E-04  2.870026E-07  3.784045E-07  4.214237E-07  5.046192E-07  9.765532E-02  5.965741E-05  2.577557E-07  1.646195E-01  6.956753E-04  1.977291E-05  4.623992E-07  4.174632E-03  3.722114E-07  1.275391E-06  8.585816E-07  1.688907E-01  3.057290E-05  3.468991E-06  3.011195E-06  1.630760E-04  2.218309E-04  3.866608E-06  8.240820E-07  1.049346E-06  3.212352E-06
 2.881500E+02  5.637350E-01  8.342920E-04  2.761235E-07  3.641721E-07  4.056005E-07  4.858111E-07  9.770436E-02  5.838647E-05  2.397926E-07  1.657056E-01  6.894142E-04  1.875713E-05  4.541274E-07  4.085386E-03  3.499921E-07  1.202784E-06  8.186062E-07  1.667411E-01  2.921789E-05  3.347606E-06  2.903559E-06  1.606728E-04  2.185534E-04  3.645924E-06  7.719667E-07  9.833483E-07  3.043573E-06
 2.891500E+02  5.648497E-01  8.236172E-04  2.657310E-07  3.505721E-07  3.904793E-07  4.678324E-07  9.775203E-02  5.715154E-05  2.231973E-07  1.667768E-01  6.831482E-04  1.779598E-05  4.459639E-07  3.998660E-03  3.292459E-07  1.134795E-06  7.807639E-07  1.646212E-01  2.792774E-05  3.231068E-06  2.800305E-06  1.583098E-04  2.153310E-04  3.438737E-06  7.234290E-07  9.218587E-07  2.884561E-06
 2.901500E+02  5.659481E-01  8.131483E-04  2.558003E-07  3.375724E-07  3.760247E-07  4.506415E-07  9.779839E-02  5.595144E-05  2.078577E-07  1.678329E-01  6.768811E-04  1.688649E-05  4.379107E-07  3.914371E-03  3.098664E-07  1.071102E-06  7.449278E-07  1.625309E-01  2.669918E-05  3.119165E-06  2.701237E-06  1.559864E-04  2.121632E-04  3.244176E-06  6.782059E-07  8.645475E-07  2.734704E-06
 2.911500E+02  5.670305E-01  8.028803E-04  2.463081E-07  3.251431E-07  3.622033E-07  4.341990E-07  9.784347E-02  5.478500E-05  1.936712E-07  1.688743E-01  6.706168E-04  1.602579E-05  4.299694E-07  3.832436E-03  2.917553E-07  1.011407E-06  7.109795E-07  1.604700E-01  2.552913E-05  3.011694E-06  2.606170E-06  1.537022E-04  2.090491E-04  3.061430E-06  6.360551E-07  8.111106E-07  2.593433E-06
 2.921500E+02  5.680969E-01  7.928085E-04  2.372324E-07  3.132556E-07  3.489835E-07  4.184680E-07  9.788732E-02  5.365110E-05  1.805443E-07  1.699009E-01  6.643586E-04  1.521121E-05  4.221413E-07  3.752778E-03  2.748220E-07  9.554354E-07  6.788082E-07  1.584382E-01  2.441463E-05  2.908463E-06  2.514926E-06  1.514566E-04  2.059881E-04  2.889740E-06  5.967531E-07  7.612674E-07  2.460216E-06
 2.931500E+02  5.691476E-01  7.829280E-04  2.285524E-07  3.018831E-07  3.363357E-07  4.034133E-07  9.792998E-02  5.254868E-05  1.683916E-07  1.709129E-01  6.581100E-04  1.444021E-05  4.144278E-07  3.675320E-03  2.589828E-07  9.029325E-07  6.483100E-07  1.564354E-01  2.335293E-05  2.809287E-06  2.427336E-06  1.492492E-04  2.029795E-04  2.728401E-06  5.600933E-07  7.147585E-07  2.334557E-06
 2.941500E+02  5.701826E-01  7.732344E-04  2.202485E-07  2.910002E-07  3.242315E-07  3.890019E-07  9.797149E-02  5.147670E-05  1.571351E-07  1.719104E-01  6.518741E-04  1.371040E-05  4.068296E-07  3.599991E-03  2.441605E-07  8.536627E-07  6.193878E-07  1.544611E-01  2.234137E-05  2.713992E-06  2.343239E-06  1.470794E-04  2.000224E-04  2.576752E-06  5.258854E-07  6.713449E-07  2.215991E-06
