#         T/K            m1          m2-1          m3-1            w1            w2          w3-1          w3-2        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3
 2.731500E+02  2.444520E-02  5.252151E-05  1.623973E-06  1.973815E-02  1.397121E-04  1.341112E-05  1.881723E-07  6.812168E-05  9.273198E-05  5.474565E-06  2.454933E-06  3.109205E-06
 2.741500E+02  2.435732E-02  5.110379E-05  1.495058E-06  1.967491E-02  1.361120E-04  1.238158E-05  1.804780E-07  6.635746E-05  9.032466E-05  5.052167E-06  2.263227E-06  2.867549E-06
 2.751500E+02  2.427006E-02  4.973451E-05  1.377230E-06  1.961175E-02  1.326256E-04  1.143718E-05  1.731453E-07  6.465036E-05  8.799558E-05  4.664964E-06  2.087717E-06  2.646223E-06
 2.761500E+02  2.418341E-02  4.841173E-05  1.269466E-06  1.954870E-02  1.292488E-04  1.057042E-05  1.661557E-07  6.299826E-05  8.574181E-05  4.309826E-06  1.926940E-06  2.443396E-06
 2.771500E+02  2.409737E-02  4.713356E-05  1.170844E-06  1.948578E-02  1.259779E-04  9.774513E-06  1.594914E-07  6.139912E-05  8.356054E-05  3.983914E-06  1.779569E-06  2.257411E-06
 2.781500E+02  2.401193E-02  4.589821E-05  1.080531E-06  1.942300E-02  1.228092E-04  9.043280E-06  1.531360E-07  5.985096E-05  8.144907E-05  3.684659E-06  1.644408E-06  2.086771E-06
 2.791500E+02  2.392708E-02  4.470400E-05  9.977756E-07  1.936039E-02  1.197390E-04  8.371116E-06  1.470735E-07  5.835192E-05  7.940481E-05  3.409729E-06  1.520373E-06  1.930117E-06
 2.801500E+02  2.384283E-02  4.354929E-05  9.218990E-07  1.929796E-02  1.167640E-04  7.752931E-06  1.412890E-07  5.690019E-05  7.742529E-05  3.157009E-06  1.406482E-06  1.786220E-06
 2.811500E+02  2.375915E-02  4.243252E-05  8.522869E-07  1.923571E-02  1.138808E-04  7.184096E-06  1.357685E-07  5.549403E-05  7.550810E-05  2.924578E-06  1.301844E-06  1.653965E-06
 2.821500E+02  2.367604E-02  4.135223E-05  7.883836E-07  1.917367E-02  1.110861E-04  6.660401E-06  1.304986E-07  5.413177E-05  7.365098E-05  2.710691E-06  1.205654E-06  1.532342E-06
 2.831500E+02  2.359350E-02  4.030699E-05  7.296859E-07  1.911184E-02  1.083770E-04  6.178018E-06  1.254667E-07  5.281182E-05  7.185172E-05  2.513764E-06  1.117179E-06  1.420432E-06
 2.841500E+02  2.351153E-02  3.929546E-05  6.757379E-07  1.905023E-02  1.057504E-04  5.733462E-06  1.206608E-07  5.153265E-05  7.010823E-05  2.332354E-06  1.035755E-06  1.317404E-06
 2.851500E+02  2.343011E-02  3.831634E-05  6.261265E-07  1.898884E-02  1.032034E-04  5.323557E-06  1.160695E-07  5.029279E-05  6.841846E-05  2.165152E-06  9.607788E-07  1.222498E-06
 2.861500E+02  2.334923E-02  3.736839E-05  5.804766E-07  1.892770E-02  1.007334E-04  4.945413E-06  1.116823E-07  4.909081E-05  6.678050E-05  2.010963E-06  8.917014E-07  1.135027E-06
 2.871500E+02  2.326891E-02  3.645044E-05  5.384479E-07  1.886680E-02  9.833748E-05  4.596394E-06  1.074889E-07  4.792537E-05  6.519247E-05  1.868700E-06  8.280241E-07  1.054366E-06
 2.881500E+02  2.318912E-02  3.556136E-05  4.997314E-07  1.880615E-02  9.601325E-05  4.274095E-06  1.034798E-07  4.679517E-05  6.365259E-05  1.737374E-06  7.692931E-07  9.799425E-07
 2.891500E+02  2.310986E-02  3.470007E-05  4.640460E-07  1.874576E-02  9.375820E-05  3.976325E-06  9.964594E-08  4.569894E-05  6.215914E-05  1.616080E-06  7.150952E-07  9.112390E-07
 2.901500E+02  2.303114E-02  3.386553E-05  4.311362E-07  1.868563E-02  9.156994E-05  3.701080E-06  9.597868E-08  4.463549E-05  6.071047E-05  1.503996E-06  6.650540E-07  8.477820E-07
 2.911500E+02  2.295293E-02  3.305676E-05  4.007694E-07  1.862577E-02  8.944619E-05  3.446532E-06  9.246991E-08  4.360367E-05  5.930500E-05  1.400370E-06  6.188264E-07  7.891402E-07
