#         T/K     Cv/J*K^-1     Cp/J*K^-1
 2.731500E+02  4.838496E+01  4.838633E+01
 2.741500E+02  4.844319E+01  4.844456E+01
 2.751500E+02  4.850101E+01  4.850240E+01
 2.761500E+02  4.855845E+01  4.855986E+01
 2.771500E+02  4.861554E+01  4.861696E+01
 2.781500E+02  4.867229E+01  4.867373E+01
 2.791500E+02  4.872872E+01  4.873017E+01
 2.801500E+02  4.878485E+01  4.878630E+01
 2.811500E+02  4.884068E+01  4.884215E+01
 2.821500E+02  4.889625E+01  4.889773E+01
 2.831500E+02  4.895157E+01  4.895306E+01
 2.841500E+02  4.900666E+01  4.900815E+01
 2.851500E+02  4.906153E+01  4.906303E+01
 2.861500E+02  4.911620E+01  4.911771E+01
 2.871500E+02  4.917069E+01  4.917221E+01
 2.881500E+02  4.922502E+01  4.922654E+01
 2.891500E+02  4.927919E+01  4.928073E+01
 2.901500E+02  4.933324E+01  4.933478E+01
 2.911500E+02  4.938717E+01  4.938871E+01
 2.921500E+02  4.944099E+01  4.944253E+01
 2.931500E+02  4.949472E+01  4.949627E+01
 2.941500E+02  4.954838E+01  4.954993E+01
 2.951500E+02  4.960197E+01  4.960352E+01
 2.961500E+02  4.965551E+01  4.965707E+01
 2.971500E+02  4.970901E+01  4.971056E+01
 2.981500E+02  4.976247E+01  4.976403E+01
 2.991500E+02  4.981591E+01  4.981747E+01
 3.001500E+02  4.986934E+01  4.987089E+01
 3.011500E+02  4.992275E+01  4.992431E+01
 3.021500E+02  4.997617E+01  4.997773E+01
 3.031500E+02  5.002960E+01  5.003115E+01
 3.041500E+02  5.008303E+01  5.008459E+01
 3.051500E+02  5.013648E+01  5.013803E+01
 3.061500E+02  5.018995E+01  5.019150E+01
 3.071500E+02  5.024345E+01  5.024499E+01
 3.081500E+02  5.029696E+01  5.029851E+01
 3.091500E+02  5.035051E+01  5.035206E+01
 3.101500E+02  5.040408E+01  5.040563E+01
 3.111500E+02  5.045769E+01  5.045923E+01
 3.121500E+02  5.051132E+01  5.051286E+01
 3.131500E+02  5.056498E+01  5.056652E+01
 3.141500E+02  5.061867E+01  5.062021E+01
 3.151500E+02  5.067238E+01  5.067392E+01
 3.161500E+02  5.072612E+01  5.072765E+01
 3.171500E+02  5.077988E+01  5.078141E+01
 3.181500E+02  5.083366E+01  5.083519E+01
 3.191500E+02  5.088745E+01  5.088898E+01
 3.201500E+02  5.094126E+01  5.094279E+01
 3.211500E+02  5.099507E+01  5.099660E+01
 3.221500E+02  5.104888E+01  5.105041E+01
 3.231500E+02  5.110270E+01  5.110422E+01
 3.241500E+02  5.115650E+01  5.115803E+01
 3.251500E+02  5.121030E+01  5.121182E+01
 3.261500E+02  5.126407E+01  5.126560E+01
 3.271500E+02  5.131782E+01  5.131935E+01
 3.281500E+02  5.137155E+01  5.137308E+01
 3.291500E+02  5.142523E+01  5.142676E+01
 3.301500E+02  5.147888E+01  5.148041E+01
 3.311500E+02  5.153247E+01  5.153401E+01
 3.321500E+02  5.158601E+01  5.158755E+01
 3.331500E+02  5.163949E+01  5.164103E+01
 3.341500E+02  5.169290E+01  5.169444E+01
 3.351500E+02  5.174623E+01  5.174778E+01
 3.361500E+02  5.179948E+01  5.180103E+01
 3.371500E+02  5.185264E+01  5.185420E+01
 3.381500E+02  5.190570E+01  5.190726E+01
 3.391500E+02  5.195866E+01  5.196022E+01
 3.401500E+02  5.201150E+01  5.201307E+01
 3.411500E+02  5.206423E+01  5.206580E+01
 3.421500E+02  5.211682E+01  5.211840E+01
 3.431500E+02  5.216928E+01  5.217087E+01
 3.441500E+02  5.222160E+01  5.222319E+01
 3.451500E+02  5.227376E+01  5.227536E+01
 3.461500E+02  5.232577E+01  5.232738E+01
 3.471500E+02  5.237761E+01  5.237923E+01
 3.481500E+02  5.242928E+01  5.243091E+01
 3.491500E+02  5.248076E+01  5.248240E+01
 3.501500E+02  5.253206E+01  5.253371E+01
 3.511500E+02  5.258316E+01  5.258482E+01
 3.521500E+02  5.263406E+01  5.263573E+01
 3.531500E+02  5.268474E+01  5.268643E+01
 3.541500E+02  5.273521E+01  5.273690E+01
 3.551500E+02  5.278545E+01  5.278715E+01
 3.561500E+02  5.283545E+01  5.283717E+01
 3.571500E+02  5.288521E+01  5.288694E+01
 3.581500E+02  5.293472E+01  1.514721E+03
 3.591500E+02  4.072257E+01  1.506907E+03
 3.601500E+02  4.077198E+01  4.956538E+01
 3.611500E+02  4.082146E+01  4.960812E+01
 3.621500E+02  4.087101E+01  4.965103E+01
 3.631500E+02  4.092061E+01  4.969411E+01
