#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  7.730210E+01  7.730563E+01  1.111886E+02
 2.741500E+02  7.737675E+01  7.738027E+01  1.114614E+02
 2.751500E+02  7.745180E+01  7.745533E+01  1.117347E+02
 2.761500E+02  7.752724E+01  7.753077E+01  1.120083E+02
 2.771500E+02  7.760306E+01  7.760660E+01  1.122824E+02
 2.781500E+02  7.767926E+01  7.768280E+01  1.125569E+02
 2.791500E+02  7.775583E+01  7.775936E+01  1.128317E+02
 2.801500E+02  7.783275E+01  7.783629E+01  1.131067E+02
 2.811500E+02  7.791002E+01  7.791355E+01  1.133820E+02
 2.821500E+02  7.798762E+01  7.799115E+01  1.136576E+02
 2.831500E+02  7.806554E+01  7.806908E+01  1.139333E+02
 2.841500E+02  7.814378E+01  7.814732E+01  1.142091E+02
 2.851500E+02  7.822232E+01  7.822586E+01  1.144850E+02
 2.861500E+02  7.830115E+01  7.830469E+01  1.147610E+02
 2.871500E+02  7.838027E+01  7.838381E+01  1.150370E+02
 2.881500E+02  7.845965E+01  7.846320E+01  1.153130E+02
 2.891500E+02  7.853930E+01  7.854284E+01  1.155889E+02
 2.901500E+02  7.861919E+01  7.862274E+01  1.158647E+02
 2.911500E+02  7.869933E+01  7.870287E+01  1.161405E+02
 2.921500E+02  7.877969E+01  7.878324E+01  1.164160E+02
 2.931500E+02  7.886028E+01  7.886383E+01  1.166914E+02
 2.941500E+02  7.894108E+01  7.894464E+01  1.169666E+02
 2.951500E+02  7.902209E+01  7.902564E+01  1.172415E+02
 2.961500E+02  7.910330E+01  7.910685E+01  1.175162E+02
 2.971500E+02  7.918469E+01  7.918825E+01  1.177906E+02
 2.981500E+02  7.926627E+01  7.926983E+01  1.180647E+02
 2.991500E+02  7.934803E+01  7.935159E+01  1.183384E+02
 3.001500E+02  7.942996E+01  7.943352E+01  1.186119E+02
 3.011500E+02  7.951207E+01  7.951563E+01  1.188849E+02
 3.021500E+02  7.959433E+01  7.959790E+01  1.191577E+02
 3.031500E+02  1.113990E+02  1.138941E+02  2.323023E+02
 3.041500E+02  1.114363E+02  1.139401E+02  2.324539E+02
 3.051500E+02  1.114735E+02  1.139861E+02  2.326049E+02
 3.061500E+02  1.115108E+02  1.140320E+02  2.327554E+02
 3.071500E+02  1.115481E+02  1.140779E+02  2.329054E+02
 3.081500E+02  1.115853E+02  1.141238E+02  2.330548E+02
 3.091500E+02  1.116226E+02  1.141698E+02  2.332037E+02
 3.101500E+02  1.116599E+02  1.142157E+02  2.333521E+02
 3.111500E+02  1.116971E+02  1.142616E+02  2.335000E+02
 3.121500E+02  1.117344E+02  1.143075E+02  2.336475E+02
 3.131500E+02  1.117717E+02  1.143534E+02  2.337945E+02
 3.141500E+02  1.118090E+02  1.143993E+02  2.339410E+02
 3.151500E+02  1.118463E+02  1.144452E+02  2.340871E+02
 3.161500E+02  1.118837E+02  1.144911E+02  2.342328E+02
 3.171500E+02  1.119210E+02  1.145371E+02  2.343780E+02
 3.181500E+02  1.119584E+02  1.145830E+02  2.345228E+02
 3.191500E+02  1.119957E+02  1.146290E+02  2.346673E+02
 3.201500E+02  1.120331E+02  1.146750E+02  2.348113E+02
 3.211500E+02  1.120706E+02  1.147210E+02  2.349549E+02
 3.221500E+02  1.121080E+02  1.147670E+02  2.350981E+02
 3.231500E+02  1.121455E+02  1.148131E+02  2.352410E+02
 3.241500E+02  1.121830E+02  1.148591E+02  2.353834E+02
