#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            m1          m2-1          m3-1            w1            w2          w3-1          w3-2          c1m1        c1m2-1        c1m2-7        c2m1-1        c1w1-2        c1w2-1        c2w1-1        c2w1-9        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3      c1m1w1-1
 2.731500E+02  3.177960E-01  3.597929E-04  1.078485E-07  1.415537E-07  1.574898E-07  1.877870E-07  9.761031E-02  8.626545E-05  8.228818E-07  3.151799E-01  3.669727E-03  4.345840E-04  6.097678E-06  3.493980E-03  5.869579E-07  1.925995E-06  6.379218E-07  2.600622E-01  1.664237E-04  4.518164E-06  3.967426E-06  4.474403E-04  6.090868E-04  4.436170E-05  4.974486E-06  6.300253E-06  9.484404E-06
 2.741500E+02  3.195692E-01  3.566594E-04  1.041509E-07  1.367468E-07  1.521530E-07  1.814808E-07  9.766166E-02  8.414618E-05  7.582063E-07  3.170054E-01  3.619066E-03  4.074585E-04  5.939250E-06  3.419119E-03  5.490246E-07  1.807359E-06  6.078935E-07  2.566033E-01  1.580399E-04  4.357020E-06  3.822625E-06  4.390666E-04  5.976501E-04  4.137382E-05  4.612291E-06  5.843855E-06  8.933712E-06
 2.751500E+02  3.213181E-01  3.535450E-04  1.005947E-07  1.321221E-07  1.470182E-07  1.754111E-07  9.771157E-02  8.209520E-05  6.990565E-07  3.188045E-01  3.569053E-03  3.821407E-04  5.785159E-06  3.346280E-03  5.137886E-07  1.696803E-06  5.794503E-07  2.531908E-01  1.501135E-04  4.202231E-06  3.683663E-06  4.308873E-04  5.864806E-04  3.860290E-05  4.278686E-06  5.423318E-06  8.418017E-06
 2.761500E+02  3.230428E-01  3.504503E-04  9.717433E-08  1.276723E-07  1.420772E-07  1.695685E-07  9.776008E-02  8.010990E-05  6.449253E-07  3.205774E-01  3.519690E-03  3.585040E-04  5.635297E-06  3.275398E-03  4.810422E-07  1.593731E-06  5.525007E-07  2.498244E-01  1.426182E-04  4.053531E-06  3.550292E-06  4.228976E-04  5.755716E-04  3.603215E-05  3.971253E-06  5.035624E-06  7.934925E-06
 2.771500E+02  3.247433E-01  3.473759E-04  9.388404E-08  1.233902E-07  1.373219E-07  1.639438E-07  9.780724E-02  7.818780E-05  5.953555E-07  3.223246E-01  3.470978E-03  3.364305E-04  5.489561E-06  3.206416E-03  4.505948E-07  1.497592E-06  5.269588E-07  2.465041E-01  1.355290E-04  3.910665E-06  3.422272E-06  4.150928E-04  5.649165E-04  3.364619E-05  3.687793E-06  4.678024E-06  7.482218E-06
 2.781500E+02  3.264198E-01  3.443222E-04  9.071856E-08  1.192691E-07  1.327451E-07  1.585282E-07  9.785310E-02  7.632654E-05  5.499338E-07  3.240461E-01  3.422916E-03  3.158113E-04  5.347846E-06  3.139274E-03  4.222716E-07  1.407877E-06  5.027442E-07  2.432295E-01  1.288226E-04  3.773390E-06  3.299373E-06  4.074682E-04  5.545091E-04  3.143086E-05  3.426303E-06  4.348013E-06  7.057836E-06
 2.791500E+02  3.280726E-01  3.412898E-04  8.767279E-08  1.153024E-07  1.283394E-07  1.533134E-07  9.789769E-02  7.452383E-05  5.082870E-07  3.257422E-01  3.375506E-03  2.965453E-04  5.210051E-06  3.073916E-03  3.959118E-07  1.324121E-06  4.797813E-07  2.400005E-01  1.224769E-04  3.641473E-06  3.181378E-06  4.000195E-04  5.443432E-04  2.937314E-05  3.184957E-06  4.043309E-06  6.659870E-06
 2.801500E+02  3.297016E-01  3.382790E-04  8.474186E-08  1.114839E-07  1.240980E-07  1.482915E-07  9.794107E-02  7.277750E-05  4.700777E-07  3.274132E-01  3.328745E-03  2.785386E-04  5.076074E-06  3.010288E-03  3.713679E-07  1.245893E-06  4.579993E-07  2.368167E-01  1.164713E-04  3.514691E-06  3.068078E-06  3.927422E-04  5.344125E-04  2.746108E-05  2.962089E-06  3.761828E-06  6.286545E-06
 2.811500E+02  3.313072E-01  3.352902E-04  8.192112E-08  1.078076E-07  1.200143E-07  1.434546E-07  9.798327E-02  7.108546E-05  4.350005E-07  3.290594E-01  3.282632E-03  2.617043E-04  4.945815E-06  2.948338E-03  3.485040E-07  1.172795E-06  4.373314E-07  2.336779E-01  1.107864E-04  3.392831E-06  2.959272E-06  3.856320E-04  5.247113E-04  2.568366E-05  2.756182E-06  3.501670E-06  5.936215E-06
 2.821500E+02  3.328895E-01  3.323240E-04  7.920609E-08  1.042680E-07  1.160820E-07  1.387956E-07  9.802433E-02  6.944570E-05  4.027790E-07  3.306810E-01  3.237165E-03  2.459617E-04  4.819178E-06  2.888014E-03  3.271954E-07  1.104461E-06  4.177153E-07  2.305839E-01  1.054039E-04  3.275688E-06  2.854771E-06  3.786848E-04  5.152336E-04  2.403077E-05  2.565850E-06  3.261101E-06  5.607353E-06
