#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            m1          m2-1          m3-1            w1            w2          w3-1          w3-2          c1m1        c1m2-1        c1m2-7        c2m1-1        c1w1-2        c1w2-1        c2w1-1        c2w1-9        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3      c1m1w1-1
 2.731500E+02  1.635770E-02  9.259694E-06  1.850405E-09  2.428701E-09  2.702123E-09  3.221945E-09  5.024232E-03  2.220142E-06  1.411855E-08  1.622305E-02  9.444474E-05  7.456353E-06  1.046206E-07  8.992167E-05  1.007070E-08  3.304516E-08  1.094511E-08  6.693007E-03  2.855406E-06  7.752016E-08  6.807091E-08  1.151540E-05  1.567556E-05  7.611337E-07  8.534950E-08  1.080963E-07  1.627282E-07
 2.741500E+02  1.635453E-02  9.126340E-06  1.776702E-09  2.332754E-09  2.595568E-09  3.095868E-09  4.998010E-03  2.153166E-06  1.293419E-08  1.622332E-02  9.260608E-05  6.950804E-06  1.013172E-07  8.748976E-05  9.365771E-09  3.083160E-08  1.037001E-08  6.566067E-03  2.695991E-06  7.432609E-08  6.520988E-08  1.123501E-05  1.529291E-05  7.057931E-07  7.868075E-08  9.968990E-08  1.523995E-07
 2.751500E+02  1.635039E-02  8.995134E-06  1.706267E-09  2.241028E-09  2.493693E-09  2.975287E-09  4.972089E-03  2.088722E-06  1.185725E-08  1.622248E-02  9.080629E-05  6.481791E-06  9.812664E-08  8.513833E-05  8.714774E-09  2.878082E-08  9.828513E-09  6.441853E-03  2.546194E-06  7.127736E-08  6.248152E-08  1.096293E-05  1.492164E-05  6.547742E-07  7.257417E-08  9.198917E-08  1.427846E-07
 2.761500E+02  1.634533E-02  8.866046E-06  1.638943E-09  2.153322E-09  2.396274E-09  2.859943E-09  4.946467E-03  2.026701E-06  1.087731E-08  1.622058E-02  8.904467E-05  6.046530E-06  9.504496E-08  8.286434E-05  8.113260E-09  2.687988E-08  9.318480E-09  6.320311E-03  2.405400E-06  6.836688E-08  5.987925E-08  1.069889E-05  1.456139E-05  6.077186E-07  6.697918E-08  8.493086E-08  1.338305E-07
 2.771500E+02  1.633935E-02  8.739050E-06  1.574581E-09  2.069446E-09  2.303102E-09  2.749591E-09  4.921138E-03  1.966996E-06  9.985036E-09  1.621765E-02  8.732052E-05  5.642462E-06  9.206846E-08  8.066486E-05  7.557175E-09  2.511694E-08  8.837918E-09  6.201384E-03  2.273032E-06  6.558793E-08  5.739681E-08  1.044263E-05  1.421179E-05  5.642989E-07  6.185002E-08  7.845772E-08  1.254884E-07
 2.781500E+02  1.633248E-02  8.614117E-06  1.513041E-09  1.989218E-09  2.213976E-09  2.643997E-09  4.896100E-03  1.909507E-06  9.172017E-09  1.621371E-02  8.563316E-05  5.267228E-06  8.919353E-08  7.853711E-05  7.042815E-09  2.348114E-08  8.384970E-09  6.085019E-03  2.148554E-06  6.293412E-08  5.502827E-08  1.019388E-05  1.387249E-05  5.242165E-07  5.714526E-08  7.251791E-08  1.177134E-07
 2.791500E+02  1.632476E-02  8.491219E-06  1.454187E-09  1.912466E-09  2.128705E-09  2.542937E-09  4.871349E-03  1.854138E-06  8.430718E-09  1.620880E-02  8.398190E-05  4.918657E-06  8.641666E-08  7.647840E-05  6.566803E-09  2.196258E-08  7.957908E-09  5.971162E-03  2.031466E-06  6.039941E-08  5.276802E-08  9.952403E-06  1.354315E-05  4.871985E-07  5.282738E-08  6.706446E-08  1.104641E-07
 2.801500E+02  1.631619E-02  8.370329E-06  1.397894E-09  1.839028E-09  2.047110E-09  2.446203E-09  4.846882E-03  1.800797E-06  7.754360E-09  1.620294E-02  8.236602E-05  4.594748E-06  8.373446E-08  7.448617E-05  6.126052E-09  2.055214E-08  7.555115E-09  5.859761E-03  1.921300E-06  5.797804E-08  5.061073E-08  9.717960E-06  1.322343E-05  4.529955E-07  4.886236E-08  6.205478E-08  1.037023E-07
 2.811500E+02  1.630679E-02  8.251419E-06  1.344041E-09  1.768748E-09  1.969017E-09  2.353592E-09  4.822694E-03  1.749398E-06  7.136845E-09  1.619616E-02  8.078486E-05  4.293657E-06  8.114362E-08  7.255795E-05  5.717739E-09  1.924148E-08  7.175087E-09  5.750763E-03  1.817619E-06  5.566456E-08  4.855136E-08  9.490319E-06  1.291303E-05  4.213796E-07  4.521936E-08  5.745023E-08  9.739265E-08
 2.821500E+02  1.629661E-02  8.134462E-06  1.292512E-09  1.701480E-09  1.894265E-09  2.264914E-09  4.798782E-03  1.699857E-06  6.572684E-09  1.618849E-02  7.923772E-05  4.013685E-06  7.864097E-08  7.069138E-05  5.339285E-09  1.802296E-08  6.816418E-09  5.644118E-03  1.720017E-06  5.345379E-08  4.658512E-08  9.269259E-06  1.261163E-05  3.921423E-07  4.187040E-08  5.321574E-08  9.150267E-08
 2.831500E+02  1.628564E-02  8.019430E-06  1.243199E-09  1.637082E-09  1.822697E-09  2.179988E-09  4.775143E-03  1.652098E-06  6.056930E-09  1.617996E-02  7.772392E-05  3.753264E-06  7.622342E-08  6.888420E-05  4.988329E-09  1.688954E-08  6.477798E-09  5.539775E-03  1.628112E-06  5.134082E-08  4.470747E-08  9.054564E-06  1.231895E-05  3.650928E-07  3.879007E-08  4.931946E-08  8.600230E-08
 2.841500E+02  1.627392E-02  7.906295E-06  1.195998E-09  1.575423E-09  1.754168E-09  2.098642E-09  4.751772E-03  1.606043E-06  5.585127E-09  1.617059E-02  7.624279E-05  3.510950E-06  7.388799E-08  6.713422E-05  4.662710E-09  1.583478E-08  6.158000E-09  5.437684E-03  1.541550E-06  4.932098E-08  4.291410E-08  8.846027E-06  1.203469E-05  3.400567E-07  3.595530E-08  4.573246E-08  8.086379E-08
 2.851500E+02  1.626147E-02  7.795030E-06  1.150812E-09  1.516375E-09  1.688536E-09  2.020711E-09  4.728667E-03  1.561622E-06  5.153254E-09  1.616041E-02  7.479367E-05  3.285409E-06  7.163179E-08  6.543938E-05  4.360449E-09  1.485275E-08  5.855880E-09  5.337797E-03  1.459999E-06  4.738984E-08  4.120092E-08  8.643448E-06  1.175857E-05  3.168740E-07  3.334512E-08  4.242843E-08  7.606147E-08
 2.861500E+02  1.624831E-02  7.685609E-06  1.107546E-09  1.459818E-09  1.625669E-09  1.946041E-09  4.705823E-03  1.518767E-06  4.757680E-09  1.614944E-02  7.337589E-05  3.075411E-06  6.945203E-08  6.379766E-05  4.079731E-09  1.393800E-08  5.570370E-09  5.240066E-03  1.383148E-06  4.554319E-08  3.956407E-08  8.446633E-06  1.149035E-05  2.953983E-07  3.094045E-08  3.938344E-08  7.157163E-08
 2.871500E+02  1.623445E-02  7.578004E-06  1.066113E-09  1.405638E-09  1.565440E-09  1.874481E-09  4.683236E-03  1.477413E-06  4.395128E-09  1.613771E-02  7.198881E-05  2.879821E-06  6.734602E-08  6.220715E-05  3.818895E-09  1.308553E-08  5.300469E-09  5.144443E-03  1.310707E-06  4.377703E-08  3.799987E-08  8.255397E-06  1.122974E-05  2.754955E-07  2.872396E-08  3.657569E-08  6.737234E-08
 2.881500E+02  1.621992E-02  7.472188E-06  1.026427E-09  1.353727E-09  1.507728E-09  1.805893E-09  4.660904E-03  1.437497E-06  4.062635E-09  1.612523E-02  7.063177E-05  2.697590E-06  6.531116E-08  6.066600E-05  3.576414E-09  1.229072E-08  5.045243E-09  5.050883E-03  1.242406E-06  4.208757E-08  3.650482E-08  8.069557E-06  1.097652E-05  2.570424E-07  2.667984E-08  3.398537E-08  6.344332E-08
 2.891500E+02  1.620474E-02  7.368134E-06  9.884079E-10  1.303981E-09  1.452419E-09  1.740140E-09  4.638822E-03  1.398961E-06  3.757521E-09  1.611205E-02  6.930414E-05  2.527750E-06  6.334493E-08  5.917244E-05  3.350889E-09  1.154934E-08  4.803817E-09  4.959340E-03  1.177991E-06  4.047120E-08  3.507562E-08  7.888942E-06  1.073044E-05  2.399263E-07  2.479371E-08  3.159439E-08  5.976577E-08
 2.901500E+02  1.618892E-02  7.265815E-06  9.519800E-10  1.256301E-09  1.399404E-09  1.677096E-09  4.616986E-03  1.361749E-06  3.477361E-09  1.609816E-02  6.800530E-05  2.369407E-06  6.144491E-08  5.772477E-05  3.141033E-09  1.085747E-08  4.575373E-09  4.869770E-03  1.117224E-06  3.892449E-08  3.370911E-08  7.713383E-06  1.049127E-05  2.240436E-07  2.305247E-08  2.938629E-08  5.632232E-08
 2.911500E+02  1.617249E-02  7.165206E-06  9.170704E-10  1.210594E-09  1.348579E-09  1.616638E-09  4.595394E-03  1.325807E-06  3.219958E-09  1.608361E-02  6.673463E-05  2.221733E-06  5.960874E-08  5.632137E-05  2.945666E-09  1.021153E-08  4.359146E-09  4.782128E-03  1.059885E-06  3.744417E-08  3.240233E-08  7.542717E-06  1.025879E-05  2.092992E-07  2.144416E-08  2.734604E-08  5.309687E-08
 2.921500E+02  1.615547E-02  7.066279E-06  8.836102E-10  1.166771E-09  1.299845E-09  1.558651E-09  4.574042E-03  1.291084E-06  2.983322E-09  1.606840E-02  6.549151E-05  2.083965E-06  5.783417E-08  5.496066E-05  2.763703E-09  9.608181E-09  4.154419E-09  4.696372E-03  1.005766E-06  3.602717E-08  3.115242E-08  7.376789E-06  1.003278E-05  1.956059E-07  1.995788E-08  2.545992E-08  5.007449E-08
 2.931500E+02  1.613787E-02  6.969009E-06  8.515335E-10  1.124747E-09  1.253109E-09  1.503025E-09  4.552925E-03  1.257530E-06  2.765650E-09  1.605257E-02  6.427536E-05  1.955397E-06  5.611902E-08  5.364114E-05  2.594144E-09  9.044372E-09  3.960520E-09  4.612460E-03  9.546719E-07  3.467053E-08  2.995671E-08  7.215447E-06  9.813036E-06  1.828835E-07  1.858369E-08  2.371543E-08  4.724136E-08
 2.941500E+02  1.611971E-02  6.873369E-06  8.207778E-10  1.084441E-09  1.208280E-09  1.449654E-09  4.532041E-03  1.225099E-06  2.565304E-09  1.603612E-02  6.308558E-05  1.835374E-06  5.446117E-08  5.236136E-05  2.436071E-09  8.517278E-09  3.776820E-09  4.530349E-03  9.064217E-07  3.337145E-08  2.881264E-08  7.058547E-06  9.599357E-06  1.710583E-07  1.731249E-08  2.210111E-08  4.458466E-08
 2.951500E+02  1.610101E-02  6.779335E-06  7.912838E-10  1.045776E-09  1.165275E-09  1.398439E-09  4.511386E-03  1.193747E-06  2.380798E-09  1.601909E-02  6.192159E-05  1.723293E-06  5.285860E-08  5.111993E-05  2.288640E-09  8.024293E-09  3.602728E-09  4.450001E-03  8.608450E-07  3.212729E-08  2.771778E-08  6.905946E-06  9.391552E-06  1.600624E-07  1.613599E-08  2.060654E-08  4.209248E-08
 2.961500E+02  1.608178E-02  6.686879E-06  7.629946E-10  1.008680E-09  1.124011E-09  1.349284E-09  4.490956E-03  1.163430E-06  2.210781E-09  1.600149E-02  6.078283E-05  1.618594E-06  5.130935E-08  4.991552E-05  2.151071E-09  7.563008E-09  3.437694E-09  4.371375E-03  8.177826E-07  3.093550E-08  2.666982E-08  6.757509E-06  9.189432E-06  1.498336E-07  1.504659E-08  1.922213E-08  3.975380E-08
 2.971500E+02  1.606205E-02  6.595977E-06  7.358564E-10  9.730827E-10  1.084411E-09  1.302098E-09  4.470749E-03  1.134109E-06  2.054027E-09  1.598333E-02  5.966873E-05  1.520759E-06  4.981152E-08  4.874685E-05  2.022646E-09  7.131199E-09  3.281197E-09  4.294432E-03  7.770850E-07  2.979369E-08  2.566658E-08  6.613105E-06  8.992819E-06  1.403145E-07  1.403736E-08  1.793916E-08  3.755838E-08
