#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            w1            w2          w3-1          w3-2        c1w1-2        c1w2-1        c2w1-1        c2w1-9
 2.731500E+02  5.720479E-01  1.156660E-03  6.192076E-07  8.127249E-07  9.042211E-07  1.078171E-06  1.720284E-01  1.084681E-03  6.956143E-05  9.760212E-07  2.535058E-01  8.785216E-05  7.865779E-06  6.906986E-06
 2.741500E+02  5.736381E-01  1.140545E-03  5.933450E-07  7.790433E-07  8.668123E-07  1.033892E-06  1.736145E-01  1.077328E-03  6.592751E-05  9.609814E-07  2.503614E-01  8.381152E-05  7.573215E-06  6.644348E-06
 2.751500E+02  5.752100E-01  1.124767E-03  5.687482E-07  7.469995E-07  8.312199E-07  9.917492E-07  1.751825E-01  1.069846E-03  6.248756E-05  9.459877E-07  2.472527E-01  7.996776E-05  7.292893E-06  6.392928E-06
 2.761500E+02  5.767635E-01  1.109318E-03  5.453468E-07  7.165028E-07  7.973435E-07  9.516262E-07  1.767324E-01  1.062245E-03  5.923134E-05  9.310531E-07  2.441799E-01  7.631100E-05  7.024254E-06  6.152205E-06
 2.771500E+02  5.782987E-01  1.094187E-03  5.230748E-07  6.874685E-07  7.650891E-07  9.134125E-07  1.782641E-01  1.054535E-03  5.614913E-05  9.161894E-07  2.411430E-01  7.283186E-05  6.766767E-06  5.921682E-06
 2.781500E+02  5.798155E-01  1.079368E-03  5.018704E-07  6.598167E-07  7.343683E-07  8.770047E-07  1.797776E-01  1.046724E-03  5.323169E-05  9.014082E-07  2.381422E-01  6.952145E-05  6.519930E-06  5.700889E-06
 2.791500E+02  5.813138E-01  1.064850E-03  4.816754E-07  6.334726E-07  7.050983E-07  8.423058E-07  1.812730E-01  1.038821E-03  5.047025E-05  8.867198E-07  2.351774E-01  6.637128E-05  6.283260E-06  5.489379E-06
 2.801500E+02  5.827938E-01  1.050626E-03  4.624352E-07  6.083660E-07  6.772011E-07  8.092244E-07  1.827501E-01  1.030834E-03  4.785648E-05  8.721341E-07  2.322486E-01  6.337335E-05  6.056302E-06  5.286725E-06
 2.811500E+02  5.842554E-01  1.036689E-03  4.440985E-07  5.844306E-07  6.506034E-07  7.776748E-07  1.842090E-01  1.022773E-03  4.538248E-05  8.576602E-07  2.293560E-01  6.052002E-05  5.838621E-06  5.092523E-06
 2.821500E+02  5.856987E-01  1.023030E-03  4.266170E-07  5.616043E-07  6.252365E-07  7.475760E-07  1.856498E-01  1.014644E-03  4.304076E-05  8.433066E-07  2.264993E-01  5.780405E-05  5.629802E-06  4.906388E-06
