#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            m1          m2-1          m3-1            w1            w2          w3-1          w3-2          c1m1        c1m2-1        c1m2-7        c2m1-1        c1w1-2        c1w2-1        c2w1-1        c2w1-9        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3      c1m1w1-1
 2.731500E+02  3.088320E-02  3.026803E-06  7.854221E-11  1.030886E-10  1.146942E-10  1.367586E-10  3.946721E-01  1.256325E-03  4.316453E-05  5.176585E-01  8.818344E-03  1.527902E-03  2.143809E-05  1.222978E-03  7.399965E-07  2.428163E-06  1.932962E-08  3.697598E-02  3.461991E-05  5.561115E-08  4.883248E-08  2.646941E-03  3.603200E-03  3.839599E-04  1.059941E-04  1.342430E-04  4.857097E-06
 2.741500E+02  3.114335E-02  3.022131E-06  7.673293E-11  1.007479E-10  1.120985E-10  1.337056E-10  3.948051E-01  1.226904E-03  3.987322E-05  5.182995E-01  8.631452E-03  1.417568E-03  2.066294E-05  1.201800E-03  6.960291E-07  2.291289E-06  1.857825E-08  3.647840E-02  3.277278E-05  5.385454E-08  4.724920E-08  2.589180E-03  3.524348E-03  3.559021E-04  9.809936E-05  1.242936E-04  4.580607E-06
 2.751500E+02  3.140013E-02  3.016918E-06  7.495781E-11  9.845033E-11  1.095501E-10  1.307070E-10  3.949332E-01  1.198394E-03  3.685515E-05  5.189199E-01  8.449509E-03  1.315844E-03  1.992032E-05  1.181034E-03  6.549210E-07  2.162898E-06  1.785826E-08  3.598708E-02  3.103281E-05  5.215565E-08  4.571948E-08  2.533051E-03  3.447734E-03  3.300673E-04  9.084367E-05  1.151461E-04  4.321282E-06
 2.761500E+02  3.165352E-02  3.011180E-06  7.321672E-11  9.619564E-11  1.070491E-10  1.277626E-10  3.950564E-01  1.170760E-03  3.408591E-05  5.195207E-01  8.272382E-03  1.222015E-03  1.920876E-05  1.160674E-03  6.164715E-07  2.042420E-06  1.716829E-08  3.550203E-02  2.939338E-05  5.051265E-08  4.424159E-08  2.478501E-03  3.373286E-03  3.062671E-04  8.417156E-05  1.067311E-04  4.077980E-06
 2.771500E+02  3.190353E-02  3.004934E-06  7.150953E-11  9.398377E-11  1.045953E-10  1.248726E-10  3.951752E-01  1.143970E-03  3.154342E-05  5.201028E-01  8.099939E-03  1.135427E-03  1.852685E-05  1.140710E-03  5.804951E-07  1.929327E-06  1.650703E-08  3.502327E-02  2.784832E-05  4.892379E-08  4.281381E-08  2.425481E-03  3.300935E-03  2.843301E-04  7.803263E-05  9.898561E-05  3.849638E-06
 2.781500E+02  3.215015E-02  2.998197E-06  6.983608E-11  9.181456E-11  1.021885E-10  1.220366E-10  3.952896E-01  1.117994E-03  2.920768E-05  5.206673E-01  7.932050E-03  1.055486E-03  1.787326E-05  1.121137E-03  5.468198E-07  1.823128E-06  1.587322E-08  3.455082E-02  2.639184E-05  4.738736E-08  4.143451E-08  2.373943E-03  3.230615E-03  2.641000E-04  7.238110E-05  9.185235E-05  3.635270E-06
 2.791500E+02  3.239340E-02  2.990985E-06  6.819620E-11  8.968783E-11  9.982868E-11  1.192547E-10  3.954000E-01  1.092802E-03  2.706058E-05  5.212148E-01  7.768588E-03  9.816457E-04  1.724669E-05  1.101947E-03  5.152868E-07  1.723369E-06  1.526568E-08  3.408468E-02  2.501852E-05  4.590168E-08  4.010206E-08  2.323838E-03  3.162259E-03  2.454345E-04  6.717539E-05  8.527930E-05  3.433957E-06
 2.801500E+02  3.263327E-02  2.983315E-06  6.658967E-11  8.760339E-11  9.751549E-11  1.165266E-10  3.955066E-01  1.068366E-03  2.508571E-05  5.217464E-01  7.609429E-03  9.134090E-04  1.664592E-05  1.083132E-03  4.857489E-07  1.629627E-06  1.468327E-08  3.362484E-02  2.372329E-05  4.446514E-08  3.881493E-08  2.275122E-03  3.095806E-03  2.282039E-04  6.237768E-05  7.921913E-05  3.244844E-06
 2.811500E+02  3.286978E-02  2.975206E-06  6.501627E-11  8.556097E-11  9.524872E-11  1.138520E-10  3.956094E-01  1.044658E-03  2.326817E-05  5.222626E-01  7.454449E-03  8.503212E-04  1.606978E-05  1.064687E-03  4.580696E-07  1.541508E-06  1.412491E-08  3.317130E-02  2.250142E-05  4.307617E-08  3.757161E-08  2.227750E-03  3.031195E-03  2.122898E-04  5.795357E-05  7.362877E-05  3.067137E-06
 2.821500E+02  3.310294E-02  2.966672E-06  6.347575E-11  8.356032E-11  9.302806E-11  1.112308E-10  3.957088E-01  1.021654E-03  2.159444E-05  5.227642E-01  7.303530E-03  7.919666E-04  1.551717E-05  1.046604E-03  4.321226E-07  1.458646E-06  1.358954E-08  3.272404E-02  2.134844E-05  4.173322E-08  3.637061E-08  2.181680E-03  2.968366E-03  1.975843E-04  5.387175E-05  6.846901E-05  2.900097E-06
 2.831500E+02  3.333276E-02  2.957732E-06  6.196782E-11  8.160112E-11  9.085319E-11  1.086625E-10  3.958048E-01  9.993272E-04  2.005225E-05  5.232519E-01  7.156554E-03  7.379647E-04  1.498701E-05  1.028877E-03  4.077907E-07  1.380703E-06  1.307619E-08  3.228304E-02  2.026020E-05  4.043481E-08  3.521054E-08  2.136870E-03  2.907262E-03  1.839887E-04  5.010370E-05  6.370412E-05  2.743033E-06
