#         T/K          A/kJ          G/kJ
  2.731500000000E+02  -4.111497522888E+00  -4.108462010680E+00
  2.741500000000E+02  -4.223222914078E+00  -4.220186306222E+00
  2.751500000000E+02  -4.335383664261E+00  -4.332345965914E+00
  2.761500000000E+02  -4.447974115909E+00  -4.444935333453E+00
  2.771500000000E+02  -4.560988345704E+00  -4.557948486542E+00
  2.781500000000E+02  -4.674420210013E+00  -4.671379282450E+00
  2.791500000000E+02  -4.788263391212E+00  -4.785221404336E+00
  2.801500000000E+02  -4.902511443411E+00  -4.899468406969E+00
  2.811500000000E+02  -5.017157836374E+00  -5.014113760649E+00
  2.821500000000E+02  -5.132195997261E+00  -5.129150892955E+00
  2.831500000000E+02  -5.247619349305E+00  -5.244573227426E+00
  2.841500000000E+02  -5.363421347359E+00  -5.360374219114E+00
  2.851500000000E+02  -5.479595509468E+00  -5.476547386165E+00
  2.861500000000E+02  -5.596135444883E+00  -5.593086337844E+00
  2.871500000000E+02  -5.713034877819E+00  -5.709984798298E+00
  2.881500000000E+02  -5.830287668161E+00  -5.827236627278E+00
  2.891500000000E+02  -5.947887827532E+00  -5.944835836210E+00
  2.901500000000E+02  -6.065829532218E+00  -6.062776601170E+00
  2.911500000000E+02  -6.184107134959E+00  -6.181053274534E+00
  2.921500000000E+02  -6.302715169206E+00  -6.299660389472E+00
  2.931500000000E+02  -6.421648355706E+00  -6.418592666383E+00
  2.941500000000E+02  -6.540901604323E+00  -6.537845014762E+00
  2.951500000000E+02  -6.660470014619E+00  -6.657412533792E+00
  2.961500000000E+02  -6.780348874353E+00  -6.777290510839E+00
  2.971500000000E+02  -6.900533657746E+00  -6.897474419730E+00
  2.981500000000E+02  -7.021020021227E+00  -7.017959916499E+00
  2.991500000000E+02  -7.141803799398E+00  -7.138742835354E+00
  3.001500000000E+02  -7.262880999968E+00  -7.259819183616E+00
  3.011500000000E+02  -7.384247798015E+00  -7.381185135982E+00
  3.021500000000E+02  -7.505900530566E+00  -7.502837029105E+00
  3.031500000000E+02  -7.627835690110E+00  -7.624771355110E+00
  3.041500000000E+02  -7.750049918652E+00  -7.746984755649E+00
  3.051500000000E+02  -7.872540001552E+00  -7.869474015738E+00
  3.061500000000E+02  -7.995302861138E+00  -7.992236057375E+00
  3.071500000000E+02  -8.118335551240E+00  -8.115267934069E+00
  3.081500000000E+02  -8.241635250804E+00  -8.238566824456E+00
  3.091500000000E+02  -8.365199258481E+00  -8.362130026890E+00
  3.101500000000E+02  -8.489024987267E+00  -8.485954954080E+00
  3.111500000000E+02  -8.613109958578E+00  -8.610039127164E+00
  3.121500000000E+02  -8.737451798618E+00  -8.734380172080E+00
  3.131500000000E+02  -8.862048232285E+00  -8.858975813468E+00
  3.141500000000E+02  -8.986897079300E+00  -8.983823870803E+00
  3.151500000000E+02  -9.111996249821E+00  -9.108922254004E+00
  3.161500000000E+02  -9.237343740425E+00  -9.234268959415E+00
  3.171500000000E+02  -9.362937630140E+00  -9.359862065842E+00
  3.181500000000E+02  -9.488776077155E+00  -9.485699731259E+00
  3.191500000000E+02  -9.614857315138E+00  -9.611780189124E+00
  3.201500000000E+02  -9.741179650195E+00  -9.738101745341E+00
  3.211500000000E+02  -9.867741458142E+00  -9.864662775529E+00
  3.221500000000E+02  -9.994541180239E+00  -9.991461720758E+00
  3.231500000000E+02  -1.012157732341E+01  -1.011849708776E+01
  3.241500000000E+02  -1.024884845495E+01  -1.024576744367E+01
  3.251500000000E+02  -1.037635320156E+01  -1.037327141498E+01
  3.261500000000E+02  -1.050409024686E+01  -1.050100768516E+01
  3.271500000000E+02  -1.063205832968E+01  -1.062897499286E+01
  3.281500000000E+02  -1.076025624058E+01  -1.075717212849E+01
  3.291500000000E+02  -1.088868282298E+01  -1.088559793528E+01
  3.301500000000E+02  -1.101733696855E+01  -1.101425130477E+01
  3.311500000000E+02  -1.114621761699E+01  -1.114313117648E+01
  3.321500000000E+02  -1.127532375422E+01  -1.127223653620E+01
  3.331500000000E+02  -1.140465441096E+01  -1.140156641447E+01
  3.341500000000E+02  -1.153420866135E+01  -1.153111988531E+01
  3.351500000000E+02  -1.166398562151E+01  -1.166089606467E+01
  3.361500000000E+02  -1.179398444867E+01  -1.179089410964E+01
  3.371500000000E+02  -1.192420433964E+01  -1.192111321688E+01
  3.381500000000E+02  -1.205464452986E+01  -1.205155262171E+01
  3.391500000000E+02  -1.218530429237E+01  -1.218221159699E+01
  3.401500000000E+02  -1.231618293691E+01  -1.231308945236E+01
  3.411500000000E+02  -1.244727980820E+01  -1.244418553237E+01
  3.421500000000E+02  -1.257859428660E+01  -1.257549921726E+01
  3.431500000000E+02  -1.271012578573E+01  -1.270702992050E+01
  3.441500000000E+02  -1.284187375231E+01  -1.283877708868E+01
  3.451500000000E+02  -1.297383766530E+01  -1.297074020063E+01
  3.461500000000E+02  -1.310601703511E+01  -1.310291876661E+01
  3.471500000000E+02  -1.323841140292E+01  -1.323531232768E+01
  3.481500000000E+02  -1.337102033967E+01  -1.336792045463E+01
  3.491500000000E+02  -1.350384344604E+01  -1.350074274802E+01
  3.501500000000E+02  -1.363688035116E+01  -1.363377883684E+01
  3.511500000000E+02  -1.377013071227E+01  -1.376702837820E+01
  3.521500000000E+02  -1.390359421410E+01  -1.390049105669E+01
  3.531500000000E+02  -1.403727056858E+01  -1.403416658411E+01
  3.541500000000E+02  -1.417115951271E+01  -1.416805469734E+01
  3.551500000000E+02  -1.430526081113E+01  -1.430215516087E+01
  3.561500000000E+02  -1.443957425256E+01  -1.443646776330E+01
  3.571500000000E+02  -1.457409965075E+01  -1.457099231825E+01
  3.581500000000E+02  -1.470883684372E+01  -1.470572866360E+01
  3.591500000000E+02  -1.484378569287E+01  -1.484067666063E+01
  3.601500000000E+02  -1.497894608463E+01  -1.497583619562E+01
  3.611500000000E+02  -1.511431792577E+01  -1.511120717522E+01
  3.621500000000E+02  -1.524990114722E+01  -1.524678953022E+01
  3.631500000000E+02  -1.538569570149E+01  -1.538258321302E+01
  3.641500000000E+02  -1.552170156266E+01  -1.551858819753E+01
  3.651500000000E+02  -1.565791872473E+01  -1.565480447765E+01
  3.661500000000E+02  -1.579434720875E+01  -1.579123207429E+01
  3.671500000000E+02  -1.593098704636E+01  -1.592787101895E+01
  3.681500000000E+02  -1.606783829610E+01  -1.606472137003E+01
  3.691500000000E+02  -1.620490103449E+01  -1.620178320395E+01
  3.701500000000E+02  -1.634217535747E+01  -1.633905661648E+01
  3.711500000000E+02  -1.647966137977E+01  -1.647654172223E+01
  3.721500000000E+02  -1.661735923604E+01  -1.661423865572E+01
  3.731500000000E+02  -1.675526907745E+01  -1.675214756798E+01
  3.741500000000E+02  -1.689339107454E+01  -1.689026862943E+01
  3.751500000000E+02  -1.703172541534E+01  -1.702860202794E+01
  3.761500000000E+02  -1.717027230534E+01  -1.716714796886E+01
  3.771500000000E+02  -1.730903196718E+01  -1.730590667474E+01
  3.781500000000E+02  -1.744800464013E+01  -1.744487838467E+01
  3.791500000000E+02  -1.758719058155E+01  -1.758406335588E+01
  3.801500000000E+02  -1.772659006276E+01  -1.772346185958E+01
  3.811500000000E+02  -1.786620337283E+01  -1.786307418466E+01
  3.821500000000E+02  -1.800603081616E+01  -1.800290063541E+01
  3.831500000000E+02  -1.814607271281E+01  -1.814294153175E+01
  3.841500000000E+02  -1.828632939784E+01  -1.828319720859E+01
  3.851500000000E+02  -1.842680122177E+01  -1.842366801631E+01
  3.861500000000E+02  -2.169515210620E+01  -1.857028944751E+01
  3.871500000000E+02  -2.193327574587E+01  -1.879956379874E+01
  3.881500000000E+02  -2.217151411428E+01  -1.902895943110E+01
  3.891500000000E+02  -2.240986693506E+01  -1.925847597644E+01
  3.901500000000E+02  -2.264833393437E+01  -1.948811307053E+01
  3.911500000000E+02  -2.288691484085E+01  -1.971787035293E+01
  3.921500000000E+02  -2.312560938560E+01  -1.994774746698E+01
  3.931500000000E+02  -2.336441730210E+01  -2.017774405971E+01
  3.941500000000E+02  -2.360333832614E+01  -2.040785978176E+01
  3.951500000000E+02  -2.384237219585E+01  -2.063809428736E+01
  3.961500000000E+02  -2.408151865156E+01  -2.086844723421E+01
  3.971500000000E+02  -2.432077743584E+01  -2.109891828347E+01
  3.981500000000E+02  -2.456014829339E+01  -2.132950709966E+01
  3.991500000000E+02  -2.479963097139E+01  -2.156021335098E+01
