#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  2.634605E+01  2.634908E+01  1.115048E+02
 2.741500E+02  2.646592E+01  2.646896E+01  1.119429E+02
 2.751500E+02  2.658473E+01  2.658777E+01  1.123755E+02
 2.761500E+02  2.670237E+01  2.670541E+01  1.128023E+02
 2.771500E+02  2.681877E+01  2.682181E+01  1.132230E+02
 2.781500E+02  2.693386E+01  2.693690E+01  1.136375E+02
 2.791500E+02  2.704758E+01  2.705062E+01  1.140456E+02
 2.801500E+02  2.715989E+01  2.716293E+01  1.144473E+02
 2.811500E+02  2.727077E+01  2.727381E+01  1.148423E+02
 2.821500E+02  2.738018E+01  2.738323E+01  1.152308E+02
 2.831500E+02  2.748813E+01  2.749118E+01  1.156127E+02
 2.841500E+02  2.759461E+01  2.759766E+01  1.159882E+02
 2.851500E+02  2.769964E+01  2.770268E+01  1.163571E+02
 2.861500E+02  2.780322E+01  2.780627E+01  1.167197E+02
 2.871500E+02  2.790538E+01  2.790843E+01  1.170762E+02
 2.881500E+02  2.800616E+01  2.800921E+01  1.174265E+02
 2.891500E+02  2.810558E+01  2.810863E+01  1.177709E+02
 2.901500E+02  2.820368E+01  2.820673E+01  1.181096E+02
 2.911500E+02  2.830051E+01  2.830356E+01  1.184428E+02
 2.921500E+02  2.839610E+01  2.839916E+01  1.187706E+02
 2.931500E+02  2.849050E+01  2.849356E+01  1.190931E+02
 2.941500E+02  2.858376E+01  2.858682E+01  1.194107E+02
 2.951500E+02  2.867592E+01  2.867898E+01  1.197235E+02
 2.961500E+02  2.876703E+01  2.877009E+01  1.200317E+02
 2.971500E+02  2.885713E+01  2.886019E+01  1.203354E+02
 2.981500E+02  2.894627E+01  2.894933E+01  1.206349E+02
 2.991500E+02  2.903449E+01  2.903755E+01  1.209303E+02
 3.001500E+02  2.912183E+01  2.912490E+01  1.212218E+02
 3.011500E+02  2.920834E+01  2.921141E+01  1.215095E+02
 3.021500E+02  2.929406E+01  2.929712E+01  1.217937E+02
 3.031500E+02  2.937902E+01  2.938209E+01  1.220744E+02
 3.041500E+02  2.946327E+01  2.946633E+01  1.223519E+02
 3.051500E+02  2.954683E+01  2.954990E+01  1.226262E+02
 3.061500E+02  2.962975E+01  2.963281E+01  1.228974E+02
 3.071500E+02  2.971205E+01  2.971512E+01  1.231658E+02
 3.081500E+02  2.979378E+01  2.979685E+01  1.234315E+02
 3.091500E+02  2.987495E+01  2.987802E+01  1.236945E+02
 3.101500E+02  2.995560E+01  2.995867E+01  1.239550E+02
 3.111500E+02  3.003576E+01  3.003883E+01  1.242130E+02
 3.121500E+02  3.011546E+01  3.011853E+01  1.244687E+02
 3.131500E+02  3.019471E+01  3.019778E+01  1.247222E+02
 3.141500E+02  3.027355E+01  3.027662E+01  1.249736E+02
 3.151500E+02  3.035199E+01  3.035507E+01  1.252229E+02
 3.161500E+02  3.043007E+01  3.043314E+01  1.254702E+02
 3.171500E+02  3.050779E+01  3.051087E+01  1.257157E+02
 3.181500E+02  3.058519E+01  3.058827E+01  1.259593E+02
 3.191500E+02  3.066228E+01  3.066536E+01  1.262013E+02
 3.201500E+02  3.073908E+01  3.074216E+01  1.264416E+02
