#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            w1            w2          w3-1          w3-2        c1w1-2        c1w2-1        c2w1-1        c2w1-9
 2.731500E+02  5.342925E-03  9.872366E-07  6.439606E-11  8.452138E-11  9.403675E-11  1.121271E-10  3.413014E-02  4.177343E-04  6.933709E-05  9.728733E-07  4.596156E-03  4.122476E-06  1.737625E-08  1.525819E-08
 2.741500E+02  5.368357E-03  9.826901E-07  6.275539E-11  8.239586E-11  9.167879E-11  1.093500E-10  3.403577E-02  4.073283E-04  6.409870E-05  9.343240E-07  4.518745E-03  3.889914E-06  1.677916E-08  1.472117E-08
 2.751500E+02  5.393146E-03  9.780264E-07  6.115316E-11  8.031917E-11  8.937475E-11  1.066353E-10  3.394108E-02  3.972352E-04  5.928574E-05  8.975159E-07  4.442713E-03  3.671575E-06  1.620384E-08  1.420424E-08
 2.761500E+02  5.417290E-03  9.732487E-07  5.958858E-11  7.829034E-11  8.712359E-11  1.039816E-10  3.384614E-02  3.874451E-04  5.486154E-05  8.623646E-07  4.368039E-03  3.466529E-06  1.564945E-08  1.370660E-08
 2.771500E+02  5.440788E-03  9.683605E-07  5.806089E-11  7.630845E-11  8.492427E-11  1.013880E-10  3.375099E-02  3.779483E-04  5.079278E-05  8.287895E-07  4.294702E-03  3.273915E-06  1.511521E-08  1.322751E-08
 2.781500E+02  5.463641E-03  9.633655E-07  5.656937E-11  7.437261E-11  8.277585E-11  9.885341E-11  3.365569E-02  3.687353E-04  4.704911E-05  7.967143E-07  4.222683E-03  3.092925E-06  1.460034E-08  1.276623E-08
 2.791500E+02  5.485850E-03  9.582676E-07  5.511333E-11  7.248197E-11  8.067738E-11  9.637667E-11  3.356028E-02  3.597969E-04  4.360290E-05  7.660662E-07  4.151960E-03  2.922812E-06  1.410413E-08  1.232210E-08
 2.801500E+02  5.507417E-03  9.530709E-07  5.369210E-11  7.063572E-11  7.862798E-11  9.395686E-11  3.346479E-02  3.511243E-04  4.042899E-05  7.367759E-07  4.082513E-03  2.762875E-06  1.362588E-08  1.189443E-08
 2.811500E+02  5.528344E-03  9.477797E-07  5.230502E-11  6.883306E-11  7.662676E-11  9.159297E-11  3.336928E-02  3.427087E-04  3.750448E-05  7.087778E-07  4.014324E-03  2.612464E-06  1.316491E-08  1.148261E-08
 2.821500E+02  5.548637E-03  9.423984E-07  5.095148E-11  6.707321E-11  7.467289E-11  8.928407E-11  3.327376E-02  3.345418E-04  3.480845E-05  6.820093E-07  3.947373E-03  2.470971E-06  1.272059E-08  1.108603E-08
 2.831500E+02  5.568298E-03  9.369313E-07  4.963083E-11  6.535540E-11  7.276550E-11  8.702922E-11  3.317828E-02  3.266154E-04  3.232189E-05  6.564112E-07  3.881640E-03  2.337830E-06  1.229229E-08  1.070409E-08
 2.841500E+02  5.587332E-03  9.313830E-07  4.834248E-11  6.367888E-11  7.090379E-11  8.482750E-11  3.308286E-02  3.189216E-04  3.002740E-05  6.319270E-07  3.817105E-03  2.212513E-06  1.187941E-08  1.033626E-08
 2.851500E+02  5.605746E-03  9.257579E-07  4.708581E-11  6.204291E-11  6.908694E-11  8.267799E-11  3.298753E-02  3.114527E-04  2.790915E-05  6.085033E-07  3.753751E-03  2.094526E-06  1.148140E-08  9.981973E-09
 2.861500E+02  5.623544E-03  9.200605E-07  4.586022E-11  6.044674E-11  6.731414E-11  8.057978E-11  3.289231E-02  3.042014E-04  2.595267E-05  5.860892E-07  3.691558E-03  1.983410E-06  1.109769E-08  9.640733E-09
 2.871500E+02  5.640733E-03  9.142955E-07  4.466513E-11  5.888967E-11  6.558459E-11  7.853199E-11  3.279722E-02  2.971605E-04  2.414474E-05  5.646366E-07  3.630507E-03  1.878735E-06  1.072776E-08  9.312038E-09
 2.881500E+02  5.657320E-03  9.084672E-07  4.349995E-11  5.737094E-11  6.389749E-11  7.653371E-11  3.270229E-02  2.903231E-04  2.247330E-05  5.440995E-07  3.570581E-03  1.780100E-06  1.037110E-08  8.995412E-09
 2.891500E+02  5.673312E-03  9.025801E-07  4.236410E-11  5.588986E-11  6.225205E-11  7.458406E-11  3.260754E-02  2.836825E-04  2.092732E-05  5.244346E-07  3.511759E-03  1.687131E-06  1.002722E-08  8.690398E-09
 2.901500E+02  5.688716E-03  8.966387E-07  4.125700E-11  5.444569E-11  6.064750E-11  7.268214E-11  3.251297E-02  2.772323E-04  1.949671E-05  5.056006E-07  3.454025E-03  1.599478E-06  9.695644E-09  8.396555E-09
 2.911500E+02  5.703541E-03  8.906472E-07  4.017808E-11  5.303774E-11  5.908303E-11  7.082706E-11  3.241862E-02  2.709661E-04  1.817224E-05  4.875583E-07  3.397360E-03  1.516813E-06  9.375924E-09  8.113459E-09
 2.921500E+02  5.717793E-03  8.846100E-07  3.912676E-11  5.166528E-11  5.755788E-11  6.901796E-11  3.232448E-02  2.648781E-04  1.694547E-05  4.702705E-07  3.341747E-03  1.438832E-06  9.067620E-09  7.840704E-09
 2.931500E+02  5.731480E-03  8.785312E-07  3.810248E-11  5.032761E-11  5.607127E-11  6.725394E-11  3.223059E-02  2.589624E-04  1.580867E-05  4.537019E-07  3.287167E-03  1.365248E-06  8.770311E-09  7.577898E-09
 2.941500E+02  5.744613E-03  8.724149E-07  3.710469E-11  4.902403E-11  5.462242E-11  6.553413E-11  3.213694E-02  2.532133E-04  1.475476E-05  4.378190E-07  3.233602E-03  1.295795E-06  8.483592E-09  7.324664E-09
 2.951500E+02  5.757198E-03  8.662651E-07  3.613281E-11  4.775383E-11  5.321056E-11  6.385764E-11  3.204355E-02  2.476254E-04  1.377725E-05  4.225899E-07  3.181036E-03  1.230223E-06  8.207071E-09  7.080641E-09
 2.961500E+02  5.769244E-03  8.600858E-07  3.518629E-11  4.651634E-11  5.183493E-11  6.222361E-11  3.195043E-02  2.421936E-04  1.287019E-05  4.079844E-07  3.129450E-03  1.168297E-06  7.940372E-09  6.845479E-09
 2.971500E+02  5.780760E-03  8.538808E-07  3.426459E-11  4.531084E-11  5.049477E-11  6.063117E-11  3.185759E-02  2.369127E-04  1.202813E-05  3.939738E-07  3.078829E-03  1.109799E-06  7.683134E-09  6.618844E-09
 2.981500E+02  5.791756E-03  8.476537E-07  3.336715E-11  4.413666E-11  4.918932E-11  5.907946E-11  3.176504E-02  2.317779E-04  1.124605E-05  3.805309E-07  3.029154E-03  1.054524E-06  7.435007E-09  6.400413E-09
 2.991500E+02  5.802239E-03  8.414082E-07  3.249344E-11  4.299312E-11  4.791782E-11  5.756761E-11  3.167279E-02  2.267846E-04  1.051937E-05  3.676296E-07  2.980410E-03  1.002281E-06  7.195656E-09  6.189876E-09
 3.001500E+02  5.812219E-03  8.351477E-07  3.164292E-11  4.187953E-11  4.667955E-11  5.609476E-11  3.158084E-02  2.219281E-04  9.843860E-06  3.552454E-07  2.932579E-03  9.528891E-07  6.964756E-09  5.986935E-09
 3.011500E+02  5.821705E-03  8.288756E-07  3.081505E-11  4.079524E-11  4.547375E-11  5.466008E-11  3.148920E-02  2.172041E-04  9.215643E-06  3.433549E-07  2.885645E-03  9.061808E-07  6.741996E-09  5.791303E-09
 3.021500E+02  5.830706E-03  8.225953E-07  3.000932E-11  3.973957E-11  4.429969E-11  5.326273E-11  3.139788E-02  2.126083E-04  8.631154E-06  3.319357E-07  2.839591E-03  8.619982E-07  6.527077E-09  5.602705E-09
 3.031500E+02  5.839231E-03  8.163097E-07  2.922521E-11  3.871187E-11  4.315666E-11  5.190185E-11  3.130689E-02  2.081368E-04  8.087116E-06  3.209669E-07  2.794403E-03  8.201935E-07  6.319708E-09  5.420873E-09
 3.041500E+02  5.847288E-03  8.100220E-07  2.846219E-11  3.771149E-11  4.204393E-11  5.057664E-11  3.121622E-02  2.037855E-04  7.580511E-06  3.104283E-07  2.750063E-03  7.806282E-07  6.119612E-09  5.245554E-09
 3.051500E+02  5.854888E-03  8.037350E-07  2.771978E-11  3.673779E-11  4.096079E-11  4.928628E-11  3.112589E-02  1.995507E-04  7.108565E-06  3.003007E-07  2.706557E-03  7.431723E-07  5.926521E-09  5.076501E-09
 3.061500E+02  5.862038E-03  7.974516E-07  2.699745E-11  3.579013E-11  3.990655E-11  4.802994E-11  3.103589E-02  1.954287E-04  6.668719E-06  2.905661E-07  2.663868E-03  7.077040E-07  5.740176E-09  4.913479E-09
 3.071500E+02  5.868749E-03  7.911744E-07  2.629474E-11  3.486789E-11  3.888052E-11  4.680685E-11  3.094624E-02  1.914159E-04  6.258620E-06  2.812070E-07  2.621982E-03  6.741090E-07  5.560330E-09  4.756260E-09
 3.081500E+02  5.875028E-03  7.849061E-07  2.561114E-11  3.397045E-11  3.788200E-11  4.561620E-11  3.085693E-02  1.875091E-04  5.876096E-06  2.722070E-07  2.580884E-03  6.422798E-07  5.386743E-09  4.604625E-09
 3.091500E+02  5.880884E-03  7.786491E-07  2.494618E-11  3.309721E-11  3.691034E-11  4.445723E-11  3.076798E-02  1.837048E-04  5.519146E-06  2.635505E-07  2.540558E-03  6.121157E-07  5.219184E-09  4.458366E-09
 3.101500E+02  5.886327E-03  7.724058E-07  2.429939E-11  3.224756E-11  3.596486E-11  4.332915E-11  3.067937E-02  1.800000E-04  5.185925E-06  2.552226E-07  2.500990E-03  5.835222E-07  5.057434E-09  4.317279E-09
 3.111500E+02  5.891365E-03  7.661783E-07  2.367032E-11  3.142092E-11  3.504492E-11  4.223122E-11  3.059112E-02  1.763915E-04  4.874728E-06  2.472090E-07  2.462166E-03  5.564105E-07  4.901277E-09  4.181171E-09
 3.121500E+02  5.896007E-03  7.599690E-07  2.305850E-11  3.061670E-11  3.414988E-11  4.116270E-11  3.050322E-02  1.728763E-04  4.583983E-06  2.394963E-07  2.424071E-03  5.306970E-07  4.750508E-09  4.049855E-09
 3.131500E+02  5.900261E-03  7.537798E-07  2.246349E-11  2.983434E-11  3.327910E-11  4.012284E-11  3.041569E-02  1.694517E-04  4.312236E-06  2.320715E-07  2.386692E-03  5.063034E-07  4.604931E-09  3.923150E-09
 3.141500E+02  5.904136E-03  7.476126E-07  2.188485E-11  2.907327E-11  3.243197E-11  3.911093E-11  3.032851E-02  1.661149E-04  4.058147E-06  2.249224E-07  2.350014E-03  4.831560E-07  4.464354E-09  3.800885E-09
 3.151500E+02  5.907640E-03  7.414694E-07  2.132216E-11  2.833296E-11  3.160788E-11  3.812627E-11  3.024170E-02  1.628631E-04  3.820474E-06  2.180374E-07  2.314025E-03  4.611854E-07  4.328594E-09  3.682892E-09
 3.161500E+02  5.910781E-03  7.353518E-07  2.077499E-11  2.761285E-11  3.080623E-11  3.716815E-11  3.015526E-02  1.596939E-04  3.598070E-06  2.114053E-07  2.278710E-03  4.403266E-07  4.197475E-09  3.569014E-09
