#         T/K          A/kJ          G/kJ
  2.731500000000E+02   4.072118380301E+01   4.072504004317E+01
  2.741500000000E+02   4.060335083636E+01   4.060720801984E+01
  2.751500000000E+02   4.048519997806E+01   4.048905811771E+01
  2.761500000000E+02   4.036673014013E+01   4.037058924858E+01
  2.771500000000E+02   4.024794030153E+01   4.025180039125E+01
  2.781500000000E+02   4.012882951376E+01   4.013269059707E+01
  2.791500000000E+02   4.000939690368E+01   4.001325899276E+01
  2.801500000000E+02   3.988964167690E+01   3.989350478371E+01
  2.811500000000E+02   3.976956311968E+01   3.977342725599E+01
  2.821500000000E+02   3.964916060156E+01   3.965302577890E+01
  2.831500000000E+02   3.952843357646E+01   3.953229980615E+01
  2.841500000000E+02   3.940738158533E+01   3.941124887841E+01
  2.851500000000E+02   3.928600425605E+01   3.928987262331E+01
  2.861500000000E+02   3.916430130468E+01   3.916817075664E+01
  2.871500000000E+02   3.904227253567E+01   3.904614308255E+01
  2.881500000000E+02   3.891991784171E+01   3.892378949344E+01
  2.891500000000E+02   3.879723720332E+01   3.880110996952E+01
  2.901500000000E+02   3.867423068794E+01   3.867810457791E+01
  2.911500000000E+02   3.855089844874E+01   3.855477347150E+01
  2.921500000000E+02   3.842724072279E+01   3.843111688702E+01
  2.931500000000E+02   3.830325782965E+01   3.830713514372E+01
  2.941500000000E+02   3.817895016852E+01   3.818282864050E+01
  2.951500000000E+02   3.805431821598E+01   3.805819785361E+01
  2.961500000000E+02   3.792936252302E+01   3.793324333375E+01
  2.971500000000E+02   3.780408371188E+01   3.780796570284E+01
  2.981500000000E+02   3.767848247278E+01   3.768236565081E+01
  2.991500000000E+02   3.755255956017E+01   3.755644393184E+01
  3.001500000000E+02   3.742631578936E+01   3.743020136096E+01
  3.011500000000E+02   3.729975203102E+01   3.730363880856E+01
  3.021500000000E+02   3.717286921004E+01   3.717675719931E+01
  3.031500000000E+02   3.704566829848E+01   3.704955750501E+01
  3.041500000000E+02   3.691815031265E+01   3.692204074175E+01
  3.051500000000E+02   3.679031630883E+01   3.679420796562E+01
  3.061500000000E+02   3.666216737736E+01   3.666606026676E+01
  3.071500000000E+02   3.653370464136E+01   3.653759876810E+01
  3.081500000000E+02   3.640492924928E+01   3.640882461796E+01
  3.091500000000E+02   3.627584237209E+01   3.627973898716E+01
  3.101500000000E+02   3.614644519869E+01   3.615034306449E+01
  3.111500000000E+02   3.601673893180E+01   3.602063805256E+01
  3.121500000000E+02   3.588672478362E+01   3.589062516349E+01
  3.131500000000E+02   3.575640397216E+01   3.576030561524E+01
  3.141500000000E+02   3.562577771707E+01   3.562968062740E+01
  3.151500000000E+02   3.549484723596E+01   3.549875141757E+01
  3.161500000000E+02   3.536361374092E+01   3.536751919784E+01
  3.171500000000E+02   3.523207843436E+01   3.523598517061E+01
  3.181500000000E+02   3.510024250697E+01   3.510415052662E+01
  3.191500000000E+02   3.496810713328E+01   3.497201644046E+01
  3.201500000000E+02   3.483567346924E+01   3.483958406812E+01
  3.211500000000E+02   3.470294264924E+01   3.470685454411E+01
  3.221500000000E+02   3.456991578345E+01   3.457382897870E+01
  3.231500000000E+02   3.443659395513E+01   3.444050845525E+01
  3.241500000000E+02   3.430297821857E+01   3.430689402820E+01
  3.251500000000E+02   3.416906959705E+01   3.417298672100E+01
  3.261500000000E+02   3.403486907833E+01   3.403878752157E+01
  3.271500000000E+02   3.390037761800E+01   3.390429738568E+01
  3.281500000000E+02   3.376559613240E+01   3.376951722987E+01
  3.291500000000E+02   3.363052550387E+01   3.363444793672E+01
  3.301500000000E+02   3.349516655747E+01   3.349909033150E+01
  3.311500000000E+02   3.335952010238E+01   3.336344522365E+01
  3.321500000000E+02   3.322358688887E+01   3.322751336367E+01
  3.331500000000E+02   3.308736762339E+01   3.309129545830E+01
  3.341500000000E+02   3.295086297381E+01   3.295479217571E+01
  3.351500000000E+02   3.281407355905E+01   3.281800413508E+01
  3.361500000000E+02   3.267699994860E+01   3.268093190623E+01
  3.371500000000E+02   3.253964267063E+01   3.254357601765E+01
  3.381500000000E+02   3.240200220405E+01   3.240593694857E+01
  3.391500000000E+02   3.226407897077E+01   3.226801512124E+01
  3.401500000000E+02   3.212587335855E+01   3.212981092378E+01
  3.411500000000E+02   3.198738569638E+01   3.199132468555E+01
  3.421500000000E+02   3.184861626645E+01   3.185255668910E+01
  3.431500000000E+02   3.170956530143E+01   3.171350716747E+01
  3.441500000000E+02   3.157023298416E+01   3.157417630393E+01
  3.451500000000E+02   2.857534703031E+01   3.142211056398E+01
  3.461500000000E+02   2.832207720514E+01   3.117740219795E+01
  3.471500000000E+02   2.806866902141E+01   3.093255150348E+01
  3.481500000000E+02   2.781512270555E+01   3.068755878472E+01
  3.491500000000E+02   2.756143848193E+01   3.044242434194E+01
