#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9          c4-1          c4-3          c4-5          c4-6          c4-7          c4-8          c4-9          c5-1          c5-4          c5-6          c5-9          c6-2          c6-8            m1          m2-1          m3-1          m4-1          m5-1          m5-2          m6-2          m6-3          m6-4          m6-5          m6-7          m6-8          c1m1        c1m2-1        c1m2-7        c1m3-6        c1m4-1        c1m5-1        c1m5-6        c2m1-1        c2m2-1        c2m2-5        c2m3-1        c2m4-1        c2m4-3        c2m4-8        c3m1-1        c3m2-3        c3m3-8        c4m1-6        c4m2-4        c4m2-5        c5m1-9
 2.731500E+02  4.806435E-02  6.016035E-02  1.993676E-02  2.616748E-02  2.911340E-02  3.471411E-02  4.199397E-02  1.756034E-02  2.345177E-04  1.646752E-02  3.505731E-02  3.666831E-02  5.131093E-02  8.965538E-03  7.279205E-02  5.597122E-02  4.000191E-02  9.470731E-02  5.735820E-03  1.167932E-03  9.027949E-05  7.532166E-05  1.799845E-03  6.694417E-04  2.101068E-03  2.542815E-04  1.187352E-04  7.299726E-05  9.730781E-05  3.480097E-05  1.431624E-04  4.621951E-02  6.791130E-04  2.228385E-03  4.304748E-04  2.495512E-02  2.259812E-03  5.758733E-03  9.329434E-03  9.589718E-03  2.473368E-03  4.194862E-03  3.219115E-02  1.158256E-02  1.521922E-02  4.010786E-02  1.077965E-02  1.009715E-02  3.716566E-03  4.749772E-02  8.003678E-03  1.043752E-02
 2.741500E+02  4.953505E-02  6.205110E-02  2.033793E-02  2.670307E-02  2.971151E-02  3.543845E-02  4.210104E-02  1.766503E-02  2.368436E-04  1.656354E-02  3.529793E-02  3.689557E-02  5.159216E-02  8.736279E-03  7.163081E-02  5.505510E-02  3.941053E-02  9.081672E-02  5.510707E-03  1.226764E-03  9.614105E-05  7.879511E-05  1.827950E-03  6.729458E-04  2.115158E-03  2.529274E-04  1.188184E-04  7.266111E-05  9.687655E-05  3.477365E-05  1.432584E-04  4.820581E-02  7.040676E-04  2.317752E-03  4.423922E-04  2.487030E-02  2.227505E-03  5.678839E-03  9.619683E-03  9.764177E-03  2.518759E-03  4.210908E-03  3.139154E-02  1.133464E-02  1.484178E-02  4.068120E-02  1.081292E-02  9.963844E-03  3.709667E-03  4.658916E-02  7.870786E-03  1.021785E-02
 2.751500E+02  5.103768E-02  6.397392E-02  2.073654E-02  2.723557E-02  3.030625E-02  3.615914E-02  4.218506E-02  1.776008E-02  2.390478E-04  1.665050E-02  3.551944E-02  3.710272E-02  5.184518E-02  8.508520E-03  7.044695E-02  5.412252E-02  3.880490E-02  8.703703E-02  5.291384E-03  1.288090E-03  1.023211E-04  8.237714E-05  1.855448E-03  6.760398E-04  2.127971E-03  2.514040E-04  1.188130E-04  7.227533E-05  9.637881E-05  3.472083E-05  1.432478E-04  5.025335E-02  7.295153E-04  2.409248E-03  4.543379E-04  2.477109E-02  2.194221E-03  5.596360E-03  9.913376E-03  9.935681E-03  2.563397E-03  4.224230E-03  3.059344E-02  1.108510E-02  1.446503E-02  4.123760E-02  1.083901E-02  9.825427E-03  3.700338E-03  4.566707E-02  7.734712E-03  9.995954E-03
 2.761500E+02  5.257203E-02  6.592790E-02  2.113209E-02  2.776436E-02  3.089692E-02  3.687534E-02  4.224596E-02  1.784536E-02  2.411273E-04  1.672830E-02  3.572155E-02  3.728949E-02  5.206965E-02  8.282475E-03  6.924247E-02  5.317503E-02  3.818609E-02  8.336820E-02  5.077894E-03  1.351972E-03  1.088308E-04  8.606660E-05  1.882259E-03  6.787005E-04  2.139429E-03  2.497070E-04  1.187159E-04  7.183863E-05  9.581286E-05  3.464163E-05  1.431265E-04  5.236226E-02  7.554346E-04  2.502816E-03  4.662897E-04  2.465716E-02  2.159967E-03  5.511313E-03  1.021022E-02  1.010387E-02  2.607187E-03  4.234745E-03  2.979722E-02  1.083410E-02  1.408912E-02  4.177598E-02  1.085780E-02  9.682055E-03  3.688590E-03  4.473272E-02  7.595661E-03  9.772177E-03
 2.771500E+02  5.413820E-02  6.791234E-02  2.152416E-02  2.828884E-02  3.148287E-02  3.758627E-02  4.228370E-02  1.792076E-02  2.430788E-04  1.679684E-02  3.590397E-02  3.745562E-02  5.226528E-02  8.058335E-03  6.801924E-02  5.221407E-02  3.755510E-02  7.980966E-02  4.870248E-03  1.418480E-03  1.156819E-04  8.986216E-05  1.908300E-03  6.809051E-04  2.149453E-03  2.478325E-04  1.185234E-04  7.134978E-05  9.517699E-05  3.453518E-05  1.428903E-04  5.453277E-02  7.818042E-04  2.598395E-03  4.782245E-04  2.452822E-02  2.124749E-03  5.423711E-03  1.050993E-02  1.026837E-02  2.650035E-03  4.242372E-03  2.900321E-02  1.058176E-02  1.371422E-02  4.229530E-02  1.086915E-02  9.533870E-03  3.674436E-03  4.378724E-02  7.453815E-03  9.546838E-03
 2.781500E+02  5.573626E-02  6.992647E-02  2.191230E-02  2.880844E-02  3.206346E-02  3.829114E-02  4.229832E-02  1.798620E-02  2.448996E-04  1.685603E-02  3.606647E-02  3.760093E-02  5.243186E-02  7.836284E-03  6.677912E-02  5.124108E-02  3.691296E-02  7.636072E-02  4.668448E-03  1.487684E-03  1.228859E-04  9.376204E-05  1.933489E-03  6.826311E-04  2.157967E-03  2.457768E-04  1.182325E-04  7.080762E-05  9.446966E-05  3.440065E-05  1.425354E-04  5.676501E-02  8.085997E-04  2.695917E-03  4.901181E-04  2.438399E-02  2.088578E-03  5.333579E-03  1.081220E-02  1.042883E-02  2.691848E-03  4.247032E-03  2.821174E-02  1.032824E-02  1.334048E-02  4.279453E-02  1.087295E-02  9.381022E-03  3.657893E-03  4.283178E-02  7.309364E-03  9.320254E-03
 2.791500E+02  5.736623E-02  7.196950E-02  2.229610E-02  2.932258E-02  3.263804E-02  3.898919E-02  4.228987E-02  1.804160E-02  2.465873E-04  1.690582E-02  3.620887E-02  3.772524E-02  5.256923E-02  7.616498E-03  6.552399E-02  5.025751E-02  3.626068E-02  7.302052E-02  4.472484E-03  1.559651E-03  1.304540E-04  9.776390E-05  1.957739E-03  6.838560E-04  2.164892E-03  2.435369E-04  1.178400E-04  7.021115E-05  9.368948E-05  3.423726E-05  1.420582E-04  5.905895E-02  8.357945E-04  2.795302E-03  5.019451E-04  2.422424E-02  2.051465E-03  5.240947E-03  1.111670E-02  1.058488E-02  2.732528E-03  4.248652E-03  2.742318E-02  1.007369E-02  1.296809E-02  4.327267E-02  1.086909E-02  9.223678E-03  3.638983E-03  4.186751E-02  7.162502E-03  9.092740E-03
 2.801500E+02  5.902812E-02  7.404055E-02  2.267511E-02  2.983070E-02  3.320597E-02  3.967962E-02  4.225846E-02  1.808692E-02  2.481395E-04  1.694615E-02  3.633101E-02  3.782844E-02  5.267727E-02  7.399148E-03  6.425574E-02  4.926480E-02  3.559930E-02  6.978810E-02  4.282339E-03  1.634446E-03  1.383972E-04  1.018649E-04  1.980962E-03  6.845580E-04  2.170154E-03  2.411099E-04  1.173430E-04  6.955949E-05  9.283525E-05  3.404431E-05  1.414551E-04  6.141444E-02  8.633589E-04  2.896461E-03  5.136785E-04  2.404873E-02  2.013429E-03  5.145858E-03  1.142310E-02  1.073614E-02  2.771978E-03  4.247164E-03  2.663793E-02  9.818281E-03  1.259723E-02  4.372873E-02  1.085748E-02  9.062011E-03  3.617734E-03  4.089562E-02  7.013428E-03  8.864608E-03
 2.811500E+02  6.072188E-02  7.613869E-02  2.304892E-02  3.033222E-02  3.376662E-02  4.036168E-02  4.220425E-02  1.812212E-02  2.495542E-04  1.697702E-02  3.643278E-02  3.791047E-02  5.275597E-02  7.184397E-03  6.297625E-02  4.826440E-02  3.492985E-02  6.666234E-02  4.097989E-03  1.712133E-03  1.467261E-04  1.060615E-04  2.003069E-03  6.847159E-04  2.173676E-03  2.384937E-04  1.167391E-04  6.885189E-05  9.190595E-05  3.382115E-05  1.407231E-04  6.383117E-02  8.912605E-04  2.999293E-03  5.252906E-04  2.385728E-02  1.974489E-03  5.048360E-03  1.173104E-02  1.088223E-02  2.810101E-03  4.242505E-03  2.585639E-02  9.562180E-03  1.222808E-02  4.416175E-02  1.083805E-02  8.896209E-03  3.594178E-03  3.991731E-02  6.862347E-03  8.636168E-03
 2.821500E+02  6.244745E-02  7.826296E-02  2.341710E-02  3.082658E-02  3.431936E-02  4.103461E-02  4.212744E-02  1.814721E-02  2.508300E-04  1.699842E-02  3.651414E-02  3.797130E-02  5.280533E-02  6.972399E-03  6.168737E-02  4.725774E-02  3.425336E-02  6.364201E-02  3.919397E-03  1.792772E-03  1.554508E-04  1.103497E-04  2.023967E-03  6.843089E-04  2.175388E-03  2.356866E-04  1.160257E-04  6.808782E-05  9.090081E-05  3.356722E-05  1.398592E-04  6.630869E-02  9.194642E-04  3.103687E-03  5.367520E-04  2.364976E-02  1.934669E-03  4.948514E-03  1.204014E-02  1.102278E-02  2.846797E-03  4.234617E-03  2.507899E-02  9.305574E-03  1.186087E-02  4.457081E-02  1.081074E-02  8.726472E-03  3.568352E-03  3.893379E-02  6.709465E-03  8.407723E-03
