#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9          c4-1          c4-3          c4-5          c4-6          c4-7          c4-8          c4-9          c5-1          c5-4          c5-6          c5-9          c6-2          c6-8            w1            w2          w3-1          w3-2          w4-1          w4-2          w5-2          w5-6          w5-7          w6-1          w6-2          w6-4          w6-5          w6-7          w6-8         w6-10        c1w1-2        c1w2-1        c1w3-1        c1w4-1        c1w4-3        c1w5-7        c2w1-1        c2w1-9        c2w2-1        c2w3-1        c2w3-6        c2w4-6        c2w4-8        c3w1-5        c3w2-2        c3w2-8        c3w3-2        c3w3-5        c3w3-9        c4w1-2        c4w1-5        c4w1-6        c4w1-9        c4w2-6        c4w2-7        c5w1-5
 2.731500E+02  8.355284E-03  5.112441E-03  8.282328E-04  1.087076E-03  1.209458E-03  1.442128E-03  8.528340E-04  3.566239E-04  4.762700E-06  3.344305E-04  7.119610E-04  7.446780E-04  1.042047E-03  8.900898E-05  7.226722E-04  5.556768E-04  3.971349E-04  4.596431E-04  2.783766E-05  3.972071E-04  1.198121E-04  3.675774E-04  5.157503E-06  1.227947E-02  1.431384E-02  1.134972E-02  4.274031E-05  7.244261E-05  1.398153E-01  1.902588E-01  1.401783E-01  3.712757E-04  5.628243E-03  5.647317E-03  1.327338E-01  1.771326E-01  2.936599E-03  5.574002E-04  4.884079E-02  1.661392E-02  3.653671E-02  1.663205E-03  1.460470E-03  2.980413E-03  1.119993E-03  1.174124E-03  8.297736E-03  1.604764E-02  6.250296E-04  3.153892E-03  7.219951E-04  6.946300E-05  2.783494E-04  3.889052E-04  4.310432E-05  4.304395E-05  1.675762E-04  1.145247E-05  4.425275E-04  7.351170E-04  4.300623E-05
 2.741500E+02  8.386798E-03  5.031306E-03  7.897431E-04  1.036908E-03  1.153729E-03  1.376112E-03  7.829238E-04  3.285043E-04  4.404415E-06  3.080206E-04  6.564111E-04  6.861213E-04  9.594237E-04  7.780382E-05  6.379318E-04  4.903114E-04  3.509835E-04  3.873361E-04  2.350333E-05  4.159158E-04  1.275965E-04  3.860371E-04  5.627005E-06  1.251647E-02  1.469758E-02  1.152171E-02  4.495284E-05  7.608204E-05  1.388070E-01  1.887385E-01  1.404549E-01  3.772417E-04  5.690415E-03  5.709509E-03  1.345175E-01  1.809660E-01  2.995055E-03  5.638209E-04  4.801542E-02  1.641141E-02  3.585326E-02  1.651658E-03  1.449079E-03  2.911940E-03  1.090756E-03  1.142039E-03  7.817146E-03  1.525970E-02  5.982926E-04  2.987529E-03  6.843488E-04  6.533609E-05  2.622225E-04  3.655850E-04  4.001306E-05  3.960732E-05  1.540848E-04  1.058493E-05  4.033664E-04  6.685900E-04  3.779748E-05
 2.751500E+02  8.410837E-03  4.944255E-03  7.515948E-04  9.871521E-04  1.098449E-03  1.310586E-03  7.170605E-04  3.018854E-04  4.063329E-06  2.830248E-04  6.037586E-04  6.306711E-04  8.812631E-04  6.782672E-05  5.615766E-04  4.314444E-04  3.093380E-04  3.253872E-04  1.978179E-05  4.353023E-04  1.358108E-04  4.052467E-04  6.134956E-06  1.275538E-02  1.508774E-02  1.169454E-02  4.726115E-05  7.987417E-05  1.378101E-01  1.872378E-01  1.407272E-01  3.832531E-04  5.752772E-03  5.771884E-03  1.363104E-01  1.846999E-01  3.051782E-03  5.698227E-04  4.717353E-02  1.620040E-02  3.516136E-02  1.637763E-03  1.435658E-03  2.841233E-03  1.060917E-03  1.109415E-03  7.356759E-03  1.449456E-02  5.716046E-04  2.824824E-03  6.474867E-04  6.134787E-05  2.465986E-04  3.430697E-04  3.705473E-05  3.636043E-05  1.413513E-04  9.760020E-06  3.668510E-04  6.067380E-04  3.313028E-05
 2.761500E+02  8.427584E-03  4.851926E-03  7.139766E-04  9.380568E-04  1.043895E-03  1.245884E-03  6.552745E-04  2.767983E-04  3.740111E-06  2.594717E-04  5.540748E-04  5.783950E-04  8.076493E-04  5.897866E-05  4.930686E-04  3.786540E-04  2.719192E-04  2.725409E-04  1.660026E-05  4.553800E-04  1.444735E-04  4.252266E-04  6.684105E-06  1.299613E-02  1.548426E-02  1.186814E-02  4.966826E-05  8.382360E-05  1.368239E-01  1.857553E-01  1.409946E-01  3.893075E-04  5.815281E-03  5.834409E-03  1.381115E-01  1.883305E-01  3.106730E-03  5.754070E-04  4.631768E-02  1.598170E-02  3.446289E-02  1.621675E-03  1.420347E-03  2.768691E-03  1.030626E-03  1.076407E-03  6.916675E-03  1.375346E-02  5.451102E-04  2.666376E-03  6.115489E-04  5.750811E-05  2.315202E-04  3.214120E-04  3.423705E-05  3.330599E-05  1.293845E-04  8.979192E-06  3.329348E-04  5.494513E-04  2.896538E-05
 2.771500E+02  8.437269E-03  4.754965E-03  6.770572E-04  8.898449E-04  9.903154E-04  1.182302E-03  5.975481E-04  2.532540E-04  3.435160E-06  2.373709E-04  5.073904E-04  5.293182E-04  7.386065E-04  5.116179E-05  4.318492E-04  3.315034E-04  2.384346E-04  2.276441E-04  1.389160E-05  4.761636E-04  1.536037E-04  4.459975E-04  7.277373E-06  1.323862E-02  1.588709E-02  1.204243E-02  5.217721E-05  8.793499E-05  1.358473E-01  1.842898E-01  1.412562E-01  3.954025E-04  5.877905E-03  5.897047E-03  1.399199E-01  1.918549E-01  3.159862E-03  5.805774E-04  4.545037E-02  1.575611E-02  3.375959E-02  1.603561E-03  1.403296E-03  2.694701E-03  1.000026E-03  1.043167E-03  6.496871E-03  1.303737E-02  5.189410E-04  2.512697E-03  5.766552E-04  5.382436E-05  2.170209E-04  3.006523E-04  3.156533E-05  3.044428E-05  1.181836E-04  8.243245E-06  3.015490E-04  4.965850E-04  2.526315E-05
 2.781500E+02  8.440154E-03  4.654016E-03  6.409852E-04  8.427131E-04  9.379298E-04  1.120104E-03  5.438221E-04  2.312454E-04  3.148632E-06  2.167151E-04  4.637003E-04  4.834285E-04  6.741073E-04  4.428102E-05  3.773533E-04  2.895514E-04  2.085866E-04  1.896493E-04  1.159454E-05  4.976677E-04  1.632214E-04  4.675805E-04  7.917856E-06  1.348276E-02  1.629615E-02  1.221733E-02  5.479109E-05  9.221303E-05  1.348795E-01  1.828399E-01  1.415114E-01  4.015354E-04  5.940607E-03  5.959761E-03  1.417349E-01  1.952711E-01  3.211158E-03  5.853396E-04  4.457404E-02  1.552444E-02  3.305321E-02  1.583589E-03  1.384657E-03  2.619640E-03  9.692543E-04  1.009836E-03  6.097209E-03  1.234705E-02  4.932150E-04  2.364209E-03  5.429061E-04  5.030216E-05  2.031265E-04  2.808196E-04  2.904277E-05  2.777353E-05  1.077398E-04  7.552412E-06  2.726068E-04  4.479661E-04  2.198437E-05
 2.791500E+02  8.436520E-03  4.549719E-03  6.058902E-04  7.968330E-04  8.869296E-04  1.059520E-03  4.940040E-04  2.107508E-04  2.880479E-06  1.974833E-04  4.229695E-04  4.406828E-04  6.140811E-04  3.824534E-05  3.290209E-04  2.523621E-04  1.820787E-04  1.576149E-04  9.653859E-06  5.199062E-04  1.733466E-04  4.899964E-04  8.608824E-06  1.372845E-02  1.671138E-02  1.239276E-02  5.751297E-05  9.666242E-05  1.339196E-01  1.814044E-01  1.417593E-01  4.077033E-04  6.003347E-03  6.022510E-03  1.435553E-01  1.985779E-01  3.260606E-03  5.897015E-04  4.369111E-02  1.528749E-02  3.234543E-02  1.561938E-03  1.364589E-03  2.543868E-03  9.384411E-04  9.765501E-04  5.717462E-03  1.168309E-02  4.680375E-04  2.221261E-03  5.103846E-04  4.694536E-05  1.898560E-04  2.619335E-04  2.667070E-05  2.529026E-05  9.803801E-05  6.906443E-06  2.460082E-04  4.034018E-04  1.909088E-05
 2.801500E+02  8.426700E-03  4.442682E-03  5.718763E-04  7.523434E-04  8.374692E-04  1.000738E-03  4.479643E-04  1.917319E-04  2.630423E-06  1.796391E-04  3.851298E-04  4.010035E-04  5.584098E-04  3.296769E-05  2.862983E-04  2.195045E-04  1.586165E-04  1.306969E-04  8.019825E-06  5.428973E-04  1.840013E-04  5.132684E-04  9.353777E-06  1.397564E-02  1.713274E-02  1.256863E-02  6.034607E-05  1.012880E-04  1.329668E-01  1.799821E-01  1.419993E-01  4.139031E-04  6.066085E-03  6.085255E-03  1.453802E-01  2.017751E-01  3.308209E-03  5.936718E-04  4.280377E-02  1.504601E-02  3.163772E-02  1.538779E-03  1.343246E-03  2.467717E-03  9.077022E-04  9.434290E-04  5.357263E-03  1.104576E-02  4.434955E-04  2.084096E-03  4.791496E-04  4.375543E-05  1.772189E-04  2.440002E-04  2.444828E-05  2.298903E-05  8.905541E-05  6.304538E-06  2.216378E-04  3.626759E-04  1.654562E-05
 2.811500E+02  8.411009E-03  4.333502E-03  5.390323E-04  7.093629E-04  7.896813E-04  9.439164E-04  4.055563E-04  1.741422E-04  2.398059E-06  1.631385E-04  3.500961E-04  3.642958E-04  5.069517E-04  2.836717E-05  2.486580E-04  1.905691E-04  1.379185E-04  1.081526E-04  6.648552E-06  5.666553E-04  1.952069E-04  5.374178E-04  1.015638E-05  1.422423E-02  1.756015E-02  1.274488E-02  6.329351E-05  1.060946E-04  1.320204E-01  1.785720E-01  1.422305E-01  4.201320E-04  6.128779E-03  6.147955E-03  1.472085E-01  2.048628E-01  3.353977E-03  5.972615E-04  4.191423E-02  1.480077E-02  3.093161E-02  1.514288E-03  1.320782E-03  2.391505E-03  8.771503E-04  9.105878E-04  5.016212E-03  1.043525E-02  4.196659E-04  1.952905E-03  4.492484E-04  4.073285E-05  1.652204E-04  2.270207E-04  2.237356E-05  2.086355E-05  8.076603E-05  5.745627E-06  1.993763E-04  3.255682E-04  1.431372E-05
 2.821500E+02  8.389788E-03  4.222739E-03  5.074262E-04  6.679826E-04  7.436678E-04  8.891808E-04  3.666119E-04  1.579252E-04  2.182836E-06  1.479279E-04  3.177624E-04  3.304433E-04  4.595357E-04  2.436832E-05  2.155954E-04  1.651643E-04  1.197144E-04  8.932827E-05  5.501287E-06  5.911967E-04  2.069860E-04  5.624669E-04  1.102053E-05  1.447413E-02  1.799354E-02  1.292141E-02  6.635850E-05  1.110871E-04  1.310796E-01  1.771728E-01  1.424524E-01  4.263869E-04  6.191390E-03  6.210568E-03  1.490392E-01  2.078420E-01  3.397931E-03  6.004822E-04  4.102454E-02  1.455249E-02  3.022849E-02  1.488636E-03  1.297351E-03  2.315523E-03  8.468853E-04  8.781287E-04  4.693816E-03  9.851537E-03  3.966104E-04  1.827802E-03  4.207100E-04  3.787646E-05  1.538594E-04  2.109865E-04  2.044312E-05  1.890637E-05  7.313947E-05  5.228285E-06  1.790977E-04  2.918492E-04  1.236229E-05
