#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            w1            w2          w3-1          w3-2        c1w1-2        c1w2-1        c2w1-1        c2w1-9
 2.731500E+02  1.139349E-03  4.487668E-08  6.239944E-13  8.190077E-13  9.112111E-13  1.086506E-12  4.150250E-02  6.174714E-04  1.245841E-04  1.748049E-06  1.191387E-03  1.298963E-06  9.601433E-10  8.431075E-10
 2.741500E+02  1.146875E-03  4.483444E-08  6.114577E-13  8.028248E-13  8.932731E-13  1.065453E-12  4.137615E-02  6.017538E-04  1.150756E-04  1.677381E-06  1.173147E-03  1.227254E-06  9.303049E-10  8.162015E-10
 2.751500E+02  1.154281E-03  4.478534E-08  5.991287E-13  7.869016E-13  8.756208E-13  1.044725E-12  4.124953E-02  5.865171E-04  1.063464E-04  1.609959E-06  1.155201E-03  1.159848E-06  9.014529E-10  7.902109E-10
 2.761500E+02  1.161563E-03  4.472935E-08  5.870024E-13  7.712320E-13  8.582475E-13  1.024315E-12  4.112273E-02  5.717460E-04  9.832890E-05  1.545625E-06  1.137542E-03  1.096468E-06  8.735507E-10  7.651009E-10
 2.771500E+02  1.168718E-03  4.466643E-08  5.750745E-13  7.558108E-13  8.411478E-13  1.004216E-12  4.099582E-02  5.574254E-04  9.096155E-05  1.484226E-06  1.120166E-03  1.036855E-06  8.465638E-10  7.408385E-10
 2.781500E+02  1.175744E-03  4.459658E-08  5.633415E-13  7.406337E-13  8.243167E-13  9.844238E-13  4.086886E-02  5.435408E-04  8.418842E-05  1.425619E-06  1.103068E-03  9.807694E-07  8.204593E-10  7.173923E-10
 2.791500E+02  1.182639E-03  4.451984E-08  5.518003E-13  7.256970E-13  8.077503E-13  9.649333E-13  4.074192E-02  5.300780E-04  7.795860E-05  1.369667E-06  1.086245E-03  9.279867E-07  7.952058E-10  6.947326E-10
 2.801500E+02  1.189401E-03  4.443624E-08  5.404482E-13  7.109976E-13  7.914452E-13  9.457410E-13  4.061505E-02  5.170231E-04  7.222577E-05  1.316239E-06  1.069691E-03  8.782982E-07  7.707736E-10  6.728310E-10
 2.811500E+02  1.196029E-03  4.434585E-08  5.292830E-13  6.965329E-13  7.753986E-13  9.268441E-13  4.048830E-02  5.043626E-04  6.694772E-05  1.265211E-06  1.053402E-03  8.315091E-07  7.471342E-10  6.516603E-10
 2.821500E+02  1.202522E-03  4.424877E-08  5.183026E-13  6.823004E-13  7.596079E-13  9.082399E-13  4.036170E-02  4.920836E-04  6.208606E-05  1.216465E-06  1.037375E-03  7.874375E-07  7.242603E-10  6.311948E-10
 2.831500E+02  1.208878E-03  4.414508E-08  5.075052E-13  6.682983E-13  7.440711E-13  8.899262E-13  4.023532E-02  4.801733E-04  5.760576E-05  1.169890E-06  1.021605E-03  7.459140E-07  7.021259E-10  6.114096E-10
 2.841500E+02  1.215098E-03  4.403490E-08  4.968892E-13  6.545248E-13  7.287862E-13  8.719014E-13  4.010918E-02  4.686196E-04  5.347492E-05  1.125380E-06  1.006090E-03  7.067801E-07  6.807060E-10  5.922810E-10
 2.851500E+02  1.221180E-03  4.391837E-08  4.864533E-13  6.409783E-13  7.137517E-13  8.541636E-13  3.998331E-02  4.574105E-04  4.966446E-05  1.082834E-06  9.908248E-04  6.698881E-07  6.599766E-10  5.737864E-10
 2.861500E+02  1.227125E-03  4.379561E-08  4.761961E-13  6.276573E-13  6.989659E-13  8.367116E-13  3.985775E-02  4.465346E-04  4.614784E-05  1.042157E-06  9.758065E-04  6.350997E-07  6.399147E-10  5.559038E-10
 2.871500E+02  1.232931E-03  4.366677E-08  4.661162E-13  6.145606E-13  6.844274E-13  8.195439E-13  3.973253E-02  4.359807E-04  4.290084E-05  1.003257E-06  9.610315E-04  6.022861E-07  6.204981E-10  5.386122E-10
 2.881500E+02  1.238600E-03  4.353200E-08  4.562126E-13  6.016868E-13  6.701349E-13  8.026593E-13  3.960767E-02  4.257381E-04  3.990135E-05  9.660488E-07  9.464965E-04  5.713266E-07  6.017055E-10  5.218916E-10
 2.891500E+02  1.244131E-03  4.339148E-08  4.464839E-13  5.890346E-13  6.560871E-13  7.860566E-13  3.948319E-02  4.157964E-04  3.712920E-05  9.304507E-07  9.321980E-04  5.421083E-07  5.835163E-10  5.057224E-10
