#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            m1          m2-1          m3-1            w1            w2          w3-1          w3-2          c1m1        c1m2-1        c1m2-7        c2m1-1        c1w1-2        c1w2-1        c2w1-1        c2w1-9        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3      c1m1w1-1
 2.731500E+02  2.518039E-01  2.175206E-04  4.975027E-08  6.529842E-08  7.264968E-08  8.662571E-08  2.448191E-01  5.225833E-04  1.203997E-05  3.004685E-01  3.211693E-03  3.491675E-04  4.899193E-06  6.686573E-03  2.713059E-06  8.902408E-06  9.315030E-07  1.891696E-01  1.111345E-04  2.507665E-06  2.201996E-06  1.030254E-03  1.402454E-03  9.377295E-05  2.766475E-05  3.503778E-05  1.666300E-05
 2.741500E+02  2.531953E-01  2.157063E-04  4.808288E-08  6.313131E-08  7.024384E-08  8.378345E-08  2.449327E-01  5.099263E-04  1.110224E-05  3.018907E-01  3.162208E-03  3.266541E-04  4.761420E-06  6.545688E-03  2.539705E-06  8.360568E-06  8.883559E-07  1.865365E-01  1.054093E-04  2.417740E-06  2.121200E-06  1.010332E-03  1.375246E-03  8.735142E-05  2.564487E-05  3.249251E-05  1.569220E-05
 2.751500E+02  2.545656E-01  2.138983E-04  4.647677E-08  6.104306E-08  6.792535E-08  8.104343E-08  2.450429E-01  4.976724E-04  1.024396E-05  3.032902E-01  3.113541E-03  3.056979E-04  4.627905E-06  6.408500E-03  2.378528E-06  7.855167E-06  8.474390E-07  1.839416E-01  1.000045E-04  2.331364E-06  2.043667E-06  9.908945E-04  1.348706E-03  8.140501E-05  2.378503E-05  3.014799E-05  1.478331E-05
 2.761500E+02  2.559151E-01  2.120972E-04  4.492961E-08  5.903068E-08  6.569092E-08  7.840184E-08  2.451499E-01  4.858066E-04  9.457878E-06  3.046673E-01  3.065682E-03  2.861848E-04  4.498517E-06  6.274902E-03  2.228605E-06  7.383546E-06  8.086271E-07  1.813846E-01  9.490092E-05  2.248391E-06  1.969257E-06  9.719306E-04  1.322816E-03  7.589620E-05  2.207164E-05  2.798726E-05  1.393206E-05
 2.771500E+02  2.572438E-01  2.103036E-04  4.343913E-08  5.709131E-08  6.353737E-08  7.585499E-08  2.452538E-01  4.743143E-04  8.737477E-06  3.060224E-01  3.018624E-03  2.680094E-04  4.373129E-06  6.144789E-03  2.089083E-06  6.943252E-06  7.718024E-07  1.788653E-01  9.008072E-05  2.168678E-06  1.897837E-06  9.534269E-04  1.297557E-03  7.079061E-05  2.049233E-05  2.599484E-05  1.313454E-05
 2.781500E+02  2.585519E-01  2.085180E-04  4.200316E-08  5.522219E-08  6.146166E-08  7.339936E-08  2.453547E-01  4.631816E-04  8.076851E-06  3.073556E-01  2.972357E-03  2.510746E-04  4.251616E-06  6.018058E-03  1.959183E-06  6.532025E-06  7.368541E-07  1.763835E-01  8.552714E-05  2.092091E-06  1.829281E-06  9.353712E-04  1.272914E-03  6.605671E-05  1.903584E-05  2.415667E-05  1.238709E-05
 2.791500E+02  2.598398E-01  2.067410E-04  4.061962E-08  5.342066E-08  5.946084E-08  7.103153E-08  2.454527E-01  4.523952E-04  7.470665E-06  3.086672E-01  2.926873E-03  2.352906E-04  4.133857E-06  5.894610E-03  1.838184E-06  6.147780E-06  7.036782E-07  1.739387E-01  8.122444E-05  2.018501E-06  1.763466E-06  9.177514E-04  1.248868E-03  6.166558E-05  1.769192E-05  2.245992E-05  1.168631E-05
 2.801500E+02  2.611075E-01  2.049731E-04  3.928650E-08  5.168416E-08  5.753209E-08  6.874823E-08  2.455480E-01  4.419423E-04  6.914090E-06  3.099577E-01  2.882161E-03  2.205742E-04  4.019733E-06  5.774351E-03  1.725426E-06  5.788590E-06  6.721767E-07  1.715308E-01  7.715786E-05  1.947783E-06  1.700277E-06  9.005558E-04  1.225405E-03  5.759069E-05  1.645122E-05  2.089291E-05  1.102907E-05
 2.811500E+02  2.623552E-01  2.032146E-04  3.800189E-08  5.001023E-08  5.567269E-08  6.654630E-08  2.456405E-01  4.318106E-04  6.402754E-06  3.112272E-01  2.838213E-03  2.068489E-04  3.909131E-06  5.657187E-03  1.620301E-06  5.452678E-06  6.422575E-07  1.691594E-01  7.331356E-05  1.879818E-06  1.639602E-06  8.837730E-04  1.202508E-03  5.380767E-05  1.530524E-05  1.944497E-05  1.041244E-05
 2.821500E+02  2.635833E-01  2.014662E-04  3.676391E-08  4.839651E-08  5.388004E-08  6.442270E-08  2.457305E-01  4.219885E-04  5.932696E-06  3.124761E-01  2.795018E-03  1.940437E-04  3.801938E-06  5.543029E-03  1.522247E-06  5.138402E-06  6.138339E-07  1.668242E-01  6.967856E-05  1.814493E-06  1.581336E-06  8.673919E-04  1.180162E-03  5.029416E-05  1.424619E-05  1.810638E-05  9.833724E-06
