#         T/K          A/kJ          G/kJ
  2.731500000000E+02   4.015171149621E+01   4.015588689476E+01
  2.741500000000E+02   4.002631500510E+01   4.003049175142E+01
  2.751500000000E+02   3.990053884627E+01   3.990471696055E+01
  2.761500000000E+02   3.977438164185E+01   3.977856114317E+01
  2.771500000000E+02   3.964784213781E+01   3.965202304490E+01
  2.781500000000E+02   3.952091921312E+01   3.952510154430E+01
  2.791500000000E+02   3.939361188502E+01   3.939779565817E+01
  2.801500000000E+02   3.926591931043E+01   3.927010454299E+01
  2.811500000000E+02   3.913784079152E+01   3.914202750042E+01
  2.821500000000E+02   3.900937577469E+01   3.901356397634E+01
  2.831500000000E+02   3.888052385332E+01   3.888471356358E+01
  2.841500000000E+02   3.875128476818E+01   3.875547600235E+01
  2.851500000000E+02   3.862165840738E+01   3.862585118018E+01
  2.861500000000E+02   3.849164480581E+01   3.849583913137E+01
  2.871500000000E+02   3.836124414381E+01   3.836544003563E+01
  2.881500000000E+02   3.823045674526E+01   3.823465421624E+01
  2.891500000000E+02   3.809928307491E+01   3.810348213732E+01
  2.901500000000E+02   3.796772373562E+01   3.797192440110E+01
  2.911500000000E+02   3.783577946429E+01   3.783998174386E+01
  2.921500000000E+02   3.770345112813E+01   3.770765503218E+01
  2.931500000000E+02   3.757073971853E+01   3.757494525683E+01
  2.941500000000E+02   3.743764634865E+01   3.744185353037E+01
  2.951500000000E+02   3.730417224515E+01   3.730838107887E+01
  2.961500000000E+02   3.717031874361E+01   3.717452923733E+01
  2.971500000000E+02   3.703608728213E+01   3.704029944329E+01
  2.981500000000E+02   3.690147939433E+01   3.690569322983E+01
  2.991500000000E+02   3.676649670362E+01   3.677071221983E+01
  3.001500000000E+02   3.663114091533E+01   3.663535811813E+01
  3.011500000000E+02   3.649541381016E+01   3.649963270497E+01
  3.021500000000E+02   3.635931723708E+01   3.636353782887E+01
  3.031500000000E+02   3.622285310580E+01   3.622707539913E+01
  3.041500000000E+02   3.608602338045E+01   3.609024737951E+01
  3.051500000000E+02   3.594883007170E+01   3.595305578032E+01
  3.061500000000E+02   3.581127523016E+01   3.581550265185E+01
  3.071500000000E+02   3.567336093955E+01   3.567759007755E+01
  3.081500000000E+02   3.553508930927E+01   3.553932016655E+01
  3.091500000000E+02   3.539646246927E+01   3.540069504858E+01
  3.101500000000E+02   3.525748256224E+01   3.526171686616E+01
  3.111500000000E+02   3.511815173819E+01   3.512238776915E+01
  3.121500000000E+02   3.497847214872E+01   3.498270990901E+01
  3.131500000000E+02   3.483844593973E+01   3.484268543156E+01
  3.141500000000E+02   3.469807524924E+01   3.470231647477E+01
  3.151500000000E+02   3.455736219909E+01   3.456160516046E+01
  3.161500000000E+02   3.441630889164E+01   3.442055359099E+01
  3.171500000000E+02   3.427491740490E+01   3.427916384442E+01
  3.181500000000E+02   3.413318978993E+01   3.413743797187E+01
  3.191500000000E+02   3.399112805830E+01   3.399537798501E+01
  3.201500000000E+02   3.384873419547E+01   3.385298586942E+01
  3.211500000000E+02   3.370601014043E+01   3.371026356425E+01
  3.221500000000E+02   3.356295778991E+01   3.356721296641E+01
  3.231500000000E+02   3.341957899609E+01   3.342383592827E+01
  3.241500000000E+02   3.327587556169E+01   3.328013425280E+01
  3.251500000000E+02   3.313184923819E+01   3.313610969170E+01
  3.261500000000E+02   3.298750172445E+01   3.299176394413E+01
  3.271500000000E+02   3.284283466397E+01   3.284709865389E+01
  3.281500000000E+02   3.269784964236E+01   3.270211540688E+01
  3.291500000000E+02   3.255254818831E+01   3.255681573214E+01
  3.301500000000E+02   3.240693177169E+01   3.241120109990E+01
  3.311500000000E+02   3.226100179334E+01   3.226527291136E+01
  3.321500000000E+02   3.211475960469E+01   3.211903251836E+01
  3.331500000000E+02   3.196820648558E+01   3.197248120112E+01
  3.341500000000E+02   3.182134365515E+01   3.182562017922E+01
  3.351500000000E+02   3.167417226913E+01   3.167845060884E+01
  3.361500000000E+02   3.152669341453E+01   3.153097357743E+01
  3.371500000000E+02   2.859478632488E+01   3.136820052250E+01
  3.381500000000E+02   2.833659456929E+01   3.111865385935E+01
  3.391500000000E+02   2.807825660751E+01   3.086895552886E+01
  3.401500000000E+02   2.781977269565E+01   3.061910589610E+01
  3.411500000000E+02   2.756114308716E+01   3.036910532093E+01
  3.421500000000E+02   2.730236803288E+01   3.011895415817E+01
  3.431500000000E+02   2.704344778109E+01   2.986865275769E+01
  3.441500000000E+02   2.678438257755E+01   2.961820146459E+01
  3.451500000000E+02   2.652517266563E+01   2.936760061923E+01
  3.461500000000E+02   2.626581828626E+01   2.911685055742E+01
  3.471500000000E+02   2.600631967806E+01   2.886595161050E+01
  3.481500000000E+02   2.574667707737E+01   2.861490410543E+01
  3.491500000000E+02   2.548689071829E+01   2.836370836492E+01
  3.501500000000E+02   2.522696083274E+01   2.811236470752E+01
  3.511500000000E+02   2.496688765050E+01   2.786087344774E+01
  3.521500000000E+02   2.470667139927E+01   2.760923489608E+01
  3.531500000000E+02   2.444631230469E+01   2.735744935921E+01
  3.541500000000E+02   2.418581059043E+01   2.710551713998E+01
  3.551500000000E+02   2.392516647818E+01   2.685343853757E+01
  3.561500000000E+02   2.366438018771E+01   2.660121384752E+01
  3.571500000000E+02   2.340345193693E+01   2.634884336185E+01
  3.581500000000E+02   2.314238194191E+01   2.609632736913E+01
  3.591500000000E+02   2.288117041693E+01   2.584366615454E+01
  3.601500000000E+02   2.261981757449E+01   2.559085999998E+01
  3.611500000000E+02   2.235832362539E+01   2.533790918411E+01
  3.621500000000E+02   2.209668877872E+01   2.508481398242E+01
  3.631500000000E+02   2.183491324193E+01   2.483157466734E+01
  3.641500000000E+02   2.157299722084E+01   2.457819150825E+01
  3.651500000000E+02   2.131094091969E+01   2.432466477161E+01
  3.661500000000E+02   2.104874454115E+01   2.407099472096E+01
  3.671500000000E+02   2.078640828638E+01   2.381718161702E+01
  3.681500000000E+02   2.052393235501E+01   2.356322571774E+01
  3.691500000000E+02   2.026131694525E+01   2.330912727837E+01
  3.701500000000E+02   1.999856225381E+01   2.305488655148E+01
  3.711500000000E+02   1.973566847357E+01   2.280050378481E+01
  3.721500000000E+02   1.947263580356E+01   2.254597923048E+01
  3.731500000000E+02   1.920946443372E+01   2.229131313103E+01
  3.741500000000E+02   1.894615455529E+01   2.203650572897E+01
