#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9          c4-1          c4-3          c4-5          c4-6          c4-7          c4-8          c4-9          c5-1          c5-4          c5-6          c5-9          c6-2          c6-8            w1            w2          w3-1          w3-2          w4-1          w4-2          w5-2          w5-6          w5-7          w6-1          w6-2          w6-4          w6-5          w6-7          w6-8         w6-10        c1w1-2        c1w2-1        c1w3-1        c1w4-1        c1w4-3        c1w5-7        c2w1-1        c2w1-9        c2w2-1        c2w3-1        c2w3-6        c2w4-6        c2w4-8        c3w1-5        c3w2-2        c3w2-8        c3w3-2        c3w3-5        c3w3-9        c4w1-2        c4w1-5        c4w1-6        c4w1-9        c4w2-6        c4w2-7        c5w1-5
 2.731500E+02  5.841753E-02  6.473971E-02  1.899571E-02  2.493232E-02  2.773919E-02  3.307553E-02  3.542648E-02  1.481406E-02  1.978412E-04  1.389215E-02  2.957466E-02  3.093371E-02  4.328635E-02  6.696654E-03  5.437076E-02  4.180674E-02  2.987873E-02  6.263330E-02  3.793301E-03  4.441645E-04  3.880903E-05  3.448947E-05  4.839240E-07  3.337513E-04  3.890444E-04  8.935802E-05  3.365009E-07  5.703515E-07  3.188663E-04  4.339092E-04  3.196941E-04  8.467409E-07  1.283591E-05  1.287942E-05  3.027162E-04  3.587450E-01  1.722810E-03  9.472517E-05  2.404287E-03  8.178539E-04  5.210010E-04  6.100899E-03  5.357235E-03  3.166867E-03  3.447262E-04  3.613870E-04  7.398161E-04  1.430788E-03  4.152494E-03  6.069608E-03  1.389467E-03  3.872334E-05  1.551706E-04  2.168019E-04  5.186683E-04  5.179419E-04  2.016422E-03  1.378060E-04  1.542462E-03  2.562305E-03  9.372617E-04
 2.741500E+02  6.003360E-02  6.655343E-02  1.930488E-02  2.534670E-02  2.820232E-02  3.363836E-02  3.536651E-02  1.483931E-02  1.989578E-04  1.391402E-02  2.965163E-02  3.099371E-02  4.333942E-02  6.494790E-03  5.325231E-02  4.092947E-02  2.929887E-02  5.975079E-02  3.625644E-03  4.499059E-04  3.854470E-05  3.256601E-05  4.746930E-07  2.948675E-04  3.462509E-04  7.580039E-05  2.957412E-07  5.005378E-07  2.550208E-04  3.467567E-04  2.580484E-04  6.930810E-07  1.045462E-05  1.048970E-05  2.471401E-04  3.617469E-01  1.671946E-03  8.789580E-05  2.090342E-03  7.144676E-04  4.358879E-04  6.101258E-03  5.352929E-03  3.003940E-03  3.142290E-04  3.290028E-04  6.288924E-04  1.227648E-03  4.084176E-03  5.695246E-03  1.304602E-03  3.478269E-05  1.395983E-04  1.946249E-04  5.047590E-04  4.996406E-04  1.943758E-03  1.335274E-04  1.420992E-03  2.355330E-03  8.811233E-04
 2.751500E+02  6.166393E-02  6.838218E-02  1.960992E-02  2.575587E-02  2.865971E-02  3.419462E-02  3.529376E-02  1.485882E-02  1.999973E-04  1.393050E-02  2.971703E-02  3.104167E-02  4.337583E-02  6.297861E-03  5.214362E-02  4.006056E-02  2.872272E-02  5.699579E-02  3.465038E-03  4.552876E-04  3.822806E-05  3.069874E-05  4.647426E-07  2.600444E-04  3.075943E-04  6.416382E-05  2.593053E-07  4.382414E-07  2.034892E-04  2.764736E-04  2.077965E-04  5.659079E-07  8.494489E-06  8.522710E-06  2.012746E-04  3.644280E-01  1.620509E-03  8.143119E-05  1.814272E-03  6.230600E-04  3.639342E-04  6.096015E-03  5.343749E-03  2.846131E-03  2.860110E-04  2.990853E-04  5.337534E-04  1.051621E-03  4.013662E-03  5.338134E-03  1.223570E-03  3.119972E-05  1.254128E-04  1.744751E-04  4.908388E-04  4.816419E-04  1.872385E-03  1.292843E-04  1.307790E-03  2.162965E-03  8.278856E-04
 2.761500E+02  6.330824E-02  7.022491E-02  1.991044E-02  2.615929E-02  2.911076E-02  3.474357E-02  3.520789E-02  1.487237E-02  2.009561E-04  1.394141E-02  2.977043E-02  3.107715E-02  4.339498E-02  6.105643E-03  5.104389E-02  3.919936E-02  2.814987E-02  5.436108E-02  3.311093E-03  4.603502E-04  3.786863E-05  2.889940E-05  4.542676E-07  2.290127E-04  2.728576E-04  5.422571E-05  2.269350E-07  3.829913E-07  1.620920E-04  2.200599E-04  1.670329E-04  4.612033E-07  6.889224E-06  6.911885E-06  1.636173E-04  3.668216E-01  1.568970E-03  7.534656E-05  1.572578E-03  5.426107E-04  3.033849E-04  6.085804E-03  5.330262E-03  2.694049E-03  2.600215E-04  2.715718E-04  4.524625E-04  8.996987E-04  3.941470E-03  4.998876E-03  1.146521E-03  2.795484E-05  1.125426E-04  1.562392E-04  4.769688E-04  4.639979E-04  1.802503E-03  1.250924E-04  1.202624E-03  1.984723E-03  7.774863E-04
 2.771500E+02  6.496687E-02  7.208097E-02  2.020607E-02  2.655650E-02  2.955494E-02  3.528458E-02  3.510853E-02  1.487977E-02  2.018305E-04  1.394656E-02  2.981138E-02  3.109973E-02  4.339632E-02  5.917915E-03  4.995227E-02  3.834520E-02  2.757988E-02  5.183973E-02  3.163431E-03  4.651348E-04  3.747487E-05  2.717607E-05  4.434338E-07  2.014710E-04  2.417766E-04  4.577201E-05  1.983201E-07  3.342316E-07  1.289593E-04  1.749455E-04  1.340939E-04  3.753540E-07  5.579871E-06  5.598043E-06  1.328254E-04  3.689595E-01  1.517714E-03  6.964622E-05  1.361729E-03  4.720655E-04  2.526191E-04  6.071199E-03  5.312982E-03  2.548094E-03  2.361740E-04  2.463624E-04  3.832135E-04  7.690001E-04  3.868034E-03  4.677655E-03  1.073506E-03  2.502550E-05  1.009033E-04  1.397875E-04  4.631972E-04  4.467467E-04  1.734254E-03  1.209634E-04  1.105170E-03  1.819973E-03  7.298378E-04
 2.781500E+02  6.664009E-02  7.394965E-02  2.049648E-02  2.694704E-02  2.999174E-02  3.581703E-02  3.499542E-02  1.488084E-02  2.026171E-04  1.394580E-02  2.983951E-02  3.110904E-02  4.337938E-02  5.734492E-03  4.886810E-02  3.749756E-02  2.701243E-02  4.942555E-02  3.021719E-03  4.696794E-04  3.705432E-05  2.553395E-05  4.323837E-07  1.771088E-04  2.140654E-04  3.860448E-05  1.731296E-07  2.913759E-07  1.025196E-04  1.389735E-04  1.075604E-04  3.052003E-07  4.515356E-06  4.529915E-06  1.077303E-04  3.708712E-01  1.467056E-03  6.432690E-05  1.178329E-03  4.103935E-04  2.101832E-04  6.052721E-03  5.292371E-03  2.408515E-03  2.143608E-04  2.233359E-04  3.243685E-04  6.568570E-04  3.793738E-03  4.374382E-03  1.004513E-03  2.238811E-05  9.040602E-05  1.249851E-04  4.495647E-04  4.299176E-04  1.667748E-03  1.169068E-04  1.015057E-03  1.668012E-03  6.848431E-04
 2.791500E+02  6.832815E-02  7.583023E-02  2.078133E-02  2.733044E-02  3.042065E-02  3.634031E-02  3.486835E-02  1.487545E-02  2.033133E-04  1.393899E-02  2.985451E-02  3.110477E-02  4.334376E-02  5.555216E-03  4.779098E-02  3.665612E-02  2.644732E-02  4.711304E-02  2.885659E-03  4.740190E-04  3.661356E-05  2.397593E-05  4.212369E-07  1.556181E-04  1.894309E-04  3.254336E-05  1.510290E-07  2.538354E-07  8.146941E-05  1.103566E-04  8.623866E-05  2.480245E-07  3.652110E-06  3.663768E-06  8.733125E-05  3.725831E-01  1.417250E-03  5.937948E-05  1.019185E-03  3.566122E-04  1.747950E-04  6.030837E-03  5.268849E-03  2.275435E-03  1.944611E-04  2.023579E-04  2.744637E-04  5.608406E-04  3.718913E-03  4.088752E-03  9.394827E-04  2.001888E-05  8.096020E-05  1.116961E-04  4.361052E-04  4.135329E-04  1.603066E-03  1.129305E-04  9.318852E-04  1.528096E-03  6.423984E-04
 2.801500E+02  7.003122E-02  7.772192E-02  2.106030E-02  2.770630E-02  3.084120E-02  3.685383E-02  3.472721E-02  1.486349E-02  2.039164E-04  1.392603E-02  2.985614E-02  3.108671E-02  4.328920E-02  5.379962E-03  4.672071E-02  3.582071E-02  2.588445E-02  4.489727E-02  2.754988E-03  4.781851E-04  3.615825E-05  2.250295E-05  4.100926E-07  1.367020E-04  1.675830E-04  2.742834E-05  1.316923E-07  2.210394E-07  6.473858E-05  8.762926E-05  6.913626E-05  2.015202E-07  2.953441E-06  2.962774E-06  7.078235E-05  3.741192E-01  1.368496E-03  5.479053E-05  8.813519E-04  3.098052E-04  1.453385E-04  6.005966E-03  5.242784E-03  2.148870E-03  1.763464E-04  1.832873E-04  2.322065E-04  4.787703E-04  3.643845E-03  3.820293E-03  8.783146E-04  1.789449E-05  7.247650E-05  9.978781E-05  4.228469E-04  3.976082E-04  1.540264E-03  1.090406E-04  8.552380E-04  1.399464E-03  6.023957E-04
 2.811500E+02  7.174943E-02  7.962392E-02  2.133308E-02  2.807419E-02  3.125292E-02  3.735703E-02  3.457197E-02  1.484489E-02  2.044245E-04  1.390687E-02  2.984423E-02  3.105469E-02  4.321550E-02  5.208626E-03  4.565724E-02  3.499128E-02  2.532384E-02  4.277385E-02  2.629472E-03  4.822057E-04  3.569322E-05  2.111446E-05  3.990313E-07  1.200809E-04  1.482427E-04  2.311842E-05  1.148105E-07  1.924491E-07  5.145657E-05  6.960059E-05  5.543607E-05  1.637516E-07  2.388766E-06  2.396240E-06  5.737629E-05  3.755007E-01  1.320946E-03  5.054365E-05  7.621507E-04  2.691310E-04  1.208535E-04  5.978474E-03  5.214505E-03  2.028758E-03  1.598860E-04  1.659809E-04  1.964669E-04  4.087113E-04  3.568779E-03  3.568408E-03  8.208803E-04  1.599246E-05  6.486857E-05  8.913249E-05  4.098126E-04  3.821540E-04  1.479377E-03  1.052417E-04  7.846955E-04  1.281355E-03  5.647251E-04
 2.821500E+02  7.348284E-02  8.153538E-02  2.159939E-02  2.843373E-02  3.165539E-02  3.784938E-02  3.440267E-02  1.481961E-02  2.048361E-04  1.388147E-02  2.981866E-02  3.100863E-02  4.312258E-02  5.041130E-03  4.460072E-02  3.416792E-02  2.476560E-02  4.073879E-02  2.508901E-03  4.861058E-04  3.522253E-05  1.980876E-05  3.881172E-07  1.054954E-04  1.311468E-04  1.949089E-05  1.000964E-07  1.675658E-07  4.092020E-05  5.530948E-05  4.447052E-05  1.331087E-07  1.932817E-06  1.938804E-06  4.652677E-05  3.767463E-01  1.274709E-03  4.662054E-05  6.591763E-04  2.338274E-04  1.005206E-04  5.948688E-03  5.184297E-03  1.914972E-03  1.449501E-04  1.502976E-04  1.662650E-04  3.489625E-04  3.493925E-03  3.332416E-03  7.670311E-04  1.429158E-05  5.805435E-05  7.960964E-05  3.970209E-04  3.671761E-04  1.420424E-03  1.015373E-04  7.198417E-04  1.173020E-03  5.292758E-04
