#         T/K     Cv/J*K^-1     Cp/J*K^-1
 2.731500E+02  3.258917E+01  4.172807E+01
 2.741500E+02  3.262680E+01  4.175459E+01
 2.751500E+02  3.266482E+01  4.177089E+01
 2.761500E+02  3.270320E+01  4.178855E+01
 2.771500E+02  3.274196E+01  4.180750E+01
 2.781500E+02  3.278107E+01  4.182767E+01
 2.791500E+02  3.282054E+01  4.184898E+01
 2.801500E+02  3.286034E+01  4.187139E+01
 2.811500E+02  3.290048E+01  4.189482E+01
 2.821500E+02  3.294095E+01  4.191924E+01
 2.831500E+02  3.298174E+01  4.194458E+01
 2.841500E+02  3.302285E+01  4.197082E+01
 2.851500E+02  3.306427E+01  4.199790E+01
 2.861500E+02  3.310599E+01  4.202580E+01
 2.871500E+02  3.314801E+01  4.205447E+01
 2.881500E+02  3.319032E+01  4.208388E+01
 2.891500E+02  3.323292E+01  4.211401E+01
 2.901500E+02  3.327580E+01  4.214481E+01
 2.911500E+02  3.331896E+01  4.217628E+01
 2.921500E+02  3.336240E+01  4.220838E+01
 2.931500E+02  3.340609E+01  4.224110E+01
 2.941500E+02  3.345006E+01  4.227440E+01
 2.951500E+02  3.349428E+01  4.230827E+01
 2.961500E+02  3.353875E+01  4.234270E+01
 2.971500E+02  3.358348E+01  4.237765E+01
 2.981500E+02  3.362845E+01  4.241312E+01
 2.991500E+02  3.367366E+01  4.244909E+01
 3.001500E+02  3.371910E+01  4.248555E+01
 3.011500E+02  3.376478E+01  4.252248E+01
 3.021500E+02  3.381069E+01  4.255986E+01
 3.031500E+02  3.385683E+01  4.259769E+01
 3.041500E+02  3.390319E+01  4.263595E+01
 3.051500E+02  3.394976E+01  4.267464E+01
 3.061500E+02  3.399655E+01  4.271373E+01
 3.071500E+02  3.404355E+01  4.275322E+01
 3.081500E+02  3.409076E+01  4.279310E+01
 3.091500E+02  3.413817E+01  4.283336E+01
 3.101500E+02  3.418578E+01  4.287398E+01
 3.111500E+02  3.423358E+01  4.291497E+01
 3.121500E+02  3.428158E+01  4.295631E+01
 3.131500E+02  3.432977E+01  4.299800E+01
 3.141500E+02  3.437815E+01  4.304001E+01
 3.151500E+02  3.442671E+01  4.308236E+01
 3.161500E+02  3.447545E+01  4.312503E+01
 3.171500E+02  3.452437E+01  4.316801E+01
 3.181500E+02  3.457346E+01  4.321129E+01
 3.191500E+02  3.462272E+01  4.325487E+01
 3.201500E+02  3.467215E+01  4.329875E+01
 3.211500E+02  3.472175E+01  4.334291E+01
 3.221500E+02  3.477151E+01  4.338735E+01
 3.231500E+02  3.482143E+01  4.343206E+01
 3.241500E+02  3.487150E+01  4.347705E+01
 3.251500E+02  3.492173E+01  4.352229E+01
 3.261500E+02  3.497211E+01  4.356779E+01
 3.271500E+02  3.502263E+01  4.361353E+01
 3.281500E+02  3.507330E+01  4.365953E+01
 3.291500E+02  3.512412E+01  4.370576E+01
 3.301500E+02  3.517507E+01  4.375223E+01
 3.311500E+02  3.522616E+01  4.379892E+01
 3.321500E+02  3.527739E+01  4.384585E+01
 3.331500E+02  3.532875E+01  4.389299E+01
 3.341500E+02  3.538023E+01  4.394034E+01
 3.351500E+02  3.543185E+01  4.398791E+01
 3.361500E+02  3.548359E+01  4.403568E+01
 3.371500E+02  3.553545E+01  4.408365E+01
 3.381500E+02  3.558743E+01  4.413182E+01
 3.391500E+02  3.563952E+01  4.418019E+01
 3.401500E+02  3.569174E+01  4.422874E+01
 3.411500E+02  3.574406E+01  4.427747E+01
 3.421500E+02  3.579649E+01  4.432639E+01
 3.431500E+02  3.584904E+01  4.437548E+01
 3.441500E+02  3.590168E+01  4.442475E+01
 3.451500E+02  3.595443E+01  4.447419E+01
 3.461500E+02  3.600728E+01  4.452379E+01
 3.471500E+02  3.606023E+01  4.457355E+01
 3.481500E+02  3.611328E+01  4.462347E+01
 3.491500E+02  3.616642E+01  4.467354E+01
 3.501500E+02  3.621965E+01  4.472376E+01
 3.511500E+02  3.627298E+01  4.477413E+01
 3.521500E+02  3.632639E+01  4.482465E+01
 3.531500E+02  3.637988E+01  4.487531E+01
 3.541500E+02  3.643346E+01  4.492610E+01
 3.551500E+02  3.648713E+01  4.497703E+01
 3.561500E+02  3.654087E+01  4.502808E+01
 3.571500E+02  3.659469E+01  4.507927E+01
 3.581500E+02  3.664858E+01  4.513058E+01
 3.591500E+02  3.670255E+01  4.518202E+01
 3.601500E+02  3.675659E+01  4.523357E+01
 3.611500E+02  3.681071E+01  4.528523E+01
 3.621500E+02  3.686489E+01  4.533702E+01
 3.631500E+02  3.691913E+01  4.538891E+01
 3.641500E+02  3.697344E+01  4.544091E+01
 3.651500E+02  3.702782E+01  4.549301E+01
 3.661500E+02  3.708225E+01  4.554521E+01
 3.671500E+02  3.713674E+01  4.559752E+01
 3.681500E+02  3.719129E+01  4.564992E+01
 3.691500E+02  3.724590E+01  4.570242E+01
 3.701500E+02  3.730056E+01  4.575501E+01
 3.711500E+02  3.735527E+01  4.580768E+01
 3.721500E+02  3.741004E+01  4.586045E+01
 3.731500E+02  3.746485E+01  4.591329E+01
 3.741500E+02  3.751971E+01  4.596622E+01
 3.751500E+02  3.757461E+01  4.601923E+01
 3.761500E+02  3.762956E+01  4.607232E+01
 3.771500E+02  3.768455E+01  4.612548E+01
 3.781500E+02  3.773958E+01  4.617872E+01
 3.791500E+02  3.779465E+01  4.623202E+01
 3.801500E+02  3.784976E+01  4.628540E+01
 3.811500E+02  3.790491E+01  4.633884E+01
 3.821500E+02  3.796009E+01  4.639234E+01
 3.831500E+02  3.801530E+01  4.644591E+01
 3.841500E+02  3.807054E+01  4.649954E+01
 3.851500E+02  3.812582E+01  4.655322E+01
 3.861500E+02  3.818112E+01  4.660696E+01
 3.871500E+02  3.823646E+01  4.666076E+01
 3.881500E+02  3.829181E+01  4.671460E+01
 3.891500E+02  3.834720E+01  4.676850E+01
 3.901500E+02  3.840260E+01  4.682245E+01
 3.911500E+02  3.845803E+01  4.687644E+01
 3.921500E+02  3.851348E+01  4.693048E+01
 3.931500E+02  3.856895E+01  4.698456E+01
 3.941500E+02  3.862443E+01  4.703868E+01
 3.951500E+02  3.867994E+01  4.709284E+01
 3.961500E+02  3.873545E+01  4.714704E+01
 3.971500E+02  3.879099E+01  4.720127E+01
 3.981500E+02  3.884653E+01  4.725554E+01
