#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            m1          m2-1          m3-1            w1            w2          w3-1          w3-2          c1m1        c1m2-1        c1m2-7        c2m1-1        c1w1-2        c1w2-1        c2w1-1        c2w1-9        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3      c1m1w1-1
 2.731500E+02  3.423498E-02  3.698465E-06  1.057865E-10  1.388473E-10  1.544787E-10  1.841966E-10  5.431678E-01  2.366133E-03  1.112509E-04  3.765291E-01  4.639160E-03  5.813596E-04  8.157096E-06  1.855265E-03  1.536230E-06  5.040860E-06  3.232215E-08  2.964589E-02  2.007557E-05  4.914693E-08  4.315621E-08  2.634747E-03  3.586602E-03  2.764252E-04  1.443830E-04  1.828630E-04  5.329189E-06
 2.741500E+02  3.447287E-02  3.682343E-06  1.029180E-10  1.351281E-10  1.503520E-10  1.793326E-10  5.433400E-01  2.310868E-03  1.027830E-04  3.769798E-01  4.540932E-03  5.394222E-04  7.862797E-06  1.820622E-03  1.443080E-06  4.750541E-06  3.098069E-08  2.920598E-02  1.897899E-05  4.746321E-08  4.164177E-08  2.577360E-03  3.508259E-03  2.562520E-04  1.336455E-04  1.693313E-04  5.019201E-06
 2.751500E+02  3.470696E-02  3.665756E-06  1.001225E-10  1.315019E-10  1.463281E-10  1.745877E-10  5.435056E-01  2.257304E-03  9.501647E-05  3.774174E-01  4.445334E-03  5.007588E-04  7.580896E-06  1.786725E-03  1.356108E-06  4.478592E-06  2.969951E-08  2.877286E-02  1.794770E-05  4.584085E-08  4.018395E-08  2.521597E-03  3.432144E-03  2.376762E-04  1.237760E-04  1.568885E-04  4.728890E-06
 2.761500E+02  3.493727E-02  3.648731E-06  9.739875E-11  1.279672E-10  1.424053E-10  1.699601E-10  5.436650E-01  2.205380E-03  8.788891E-05  3.778427E-01  4.352292E-03  4.650966E-04  7.310819E-06  1.753559E-03  1.274873E-06  4.223756E-06  2.847578E-08  2.834650E-02  1.697755E-05  4.427764E-08  3.878065E-08  2.467406E-03  3.358186E-03  2.205623E-04  1.146992E-04  1.454407E-04  4.456919E-06
 2.771500E+02  3.516383E-02  3.631291E-06  9.474550E-11  1.245224E-10  1.385820E-10  1.654481E-10  5.438186E-01  2.155035E-03  8.134375E-05  3.782560E-01  4.261731E-03  4.321867E-04  7.052022E-06  1.721109E-03  1.198966E-06  3.984870E-06  2.730678E-08  2.792685E-02  1.606468E-05  4.277144E-08  3.742982E-08  2.414738E-03  3.286315E-03  2.047871E-04  1.063467E-04  1.349024E-04  4.202044E-06
 2.781500E+02  3.538668E-02  3.613462E-06  9.216151E-11  1.211661E-10  1.348565E-10  1.610497E-10  5.439665E-01  2.106214E-03  7.532978E-05  3.786580E-01  4.173580E-03  4.018021E-04  6.803986E-06  1.689359E-03  1.128012E-06  3.760857E-06  2.618996E-08  2.751387E-02  1.520545E-05  4.132018E-08  3.612950E-08  2.363543E-03  3.216462E-03  1.902383E-04  9.865630E-05  1.251958E-04  3.963112E-06
 2.791500E+02  3.560586E-02  3.595265E-06  8.964553E-11  1.178968E-10  1.312272E-10  1.567631E-10  5.441092E-01  2.058861E-03  6.980059E-05  3.790490E-01  4.087767E-03  3.737354E-04  6.566216E-06  1.658295E-03  1.061662E-06  3.550715E-06  2.512287E-08  2.710750E-02  1.439652E-05  3.992186E-08  3.487778E-08  2.313773E-03  3.148563E-03  1.768137E-04  9.157171E-05  1.162505E-04  3.739051E-06
 2.801500E+02  3.582138E-02  3.576725E-06  8.719626E-11  1.147128E-10  1.276923E-10  1.525865E-10  5.442469E-01  2.012924E-03  6.471410E-05  3.794296E-01  4.004225E-03  3.477973E-04  6.338241E-06  1.627903E-03  9.995944E-07  3.353515E-06  2.410318E-08  2.670770E-02  1.363471E-05  3.857454E-08  3.367285E-08  2.265383E-03  3.082554E-03  1.644200E-04  8.504157E-05  1.080021E-04  3.528867E-06
 2.811500E+02  3.603331E-02  3.557864E-06  8.481242E-11  1.116126E-10  1.242500E-10  1.485177E-10  5.443797E-01  1.968352E-03  6.003212E-05  3.798001E-01  3.922885E-03  3.238150E-04  6.119613E-06  1.598168E-03  9.415100E-07  3.168394E-06  2.312869E-08  2.631441E-02  1.291710E-05  3.727634E-08  3.251292E-08  2.218328E-03  3.018374E-03  1.529721E-04  7.901918E-05  1.003922E-04  3.331636E-06
 2.821500E+02  3.624166E-02  3.538704E-06  8.249270E-11  1.085945E-10  1.208987E-10  1.445549E-10  5.445081E-01  1.925097E-03  5.571997E-05  3.801610E-01  3.843684E-03  3.016303E-04  5.909905E-06  1.569077E-03  8.871333E-07  2.994552E-06  2.219727E-08  2.592756E-02  1.224092E-05  3.602547E-08  3.139630E-08  2.172566E-03  2.955965E-03  1.423926E-04  7.346205E-05  9.336757E-05  3.146497E-06
 2.831500E+02  3.644649E-02  3.519266E-06  8.023580E-11  1.056569E-10  1.176365E-10  1.406960E-10  5.446321E-01  1.883113E-03  5.174616E-05  3.805125E-01  3.766558E-03  2.810987E-04  5.708711E-06  1.540615E-03  8.362087E-07  2.831245E-06  2.130693E-08  2.554708E-02  1.160361E-05  3.482018E-08  3.032134E-08  2.128055E-03  2.895269E-03  1.326106E-04  6.833148E-05  8.687976E-05  2.972654E-06
 2.841500E+02  3.664784E-02  3.499571E-06  7.804038E-11  1.027983E-10  1.144616E-10  1.369390E-10  5.447519E-01  1.842354E-03  4.808207E-05  3.808552E-01  3.691445E-03  2.620880E-04  5.515645E-06  1.512770E-03  7.884994E-07  2.677781E-06  2.045576E-08  2.517292E-02  1.100277E-05  3.365878E-08  2.928645E-08  2.084755E-03  2.836230E-03  1.235614E-04  6.359219E-05  8.088453E-05  2.809363E-06
 2.851500E+02  3.684574E-02  3.479640E-06  7.590515E-11  1.000169E-10  1.113723E-10  1.332819E-10  5.448679E-01  1.802779E-03  4.470163E-05  3.811892E-01  3.618286E-03  2.444773E-04  5.330339E-06  1.485528E-03  7.437860E-07  2.533516E-06  1.964192E-08  2.480500E-02  1.043616E-05  3.253965E-08  2.829010E-08  2.042628E-03  2.778797E-03  1.151860E-04  5.921201E-05  7.534155E-05  2.655934E-06
 2.861500E+02  3.704025E-02  3.459493E-06  7.382876E-11  9.731110E-11  1.083667E-10  1.297226E-10  5.449801E-01  1.764346E-03  4.158115E-05  3.815149E-01  3.547022E-03  2.281558E-04  5.152443E-06  1.458875E-03  7.018650E-07  2.397853E-06  1.886370E-08  2.444326E-02  9.901673E-06  3.146120E-08  2.733083E-08  2.001636E-03  2.722918E-03  1.074304E-04  5.516161E-05  7.021402E-05  2.511724E-06
 2.871500E+02  3.723141E-02  3.439147E-06  7.180991E-11  9.467926E-11  1.054429E-10  1.262590E-10  5.450887E-01  1.727015E-03  3.869904E-05  3.818326E-01  3.477598E-03  2.130220E-04  4.981624E-06  1.432799E-03  6.625478E-07  2.270235E-06  1.811943E-08  2.408760E-02  9.397350E-06  3.042193E-08  2.640721E-08  1.961744E-03  2.668543E-03  1.002451E-04  5.141419E-05  6.546834E-05  2.376136E-06
 2.881500E+02  3.741926E-02  3.418623E-06  6.984727E-11  9.211974E-11  1.025993E-10  1.228891E-10  5.451938E-01  1.690748E-03  3.603564E-05  3.821425E-01  3.409959E-03  1.989831E-04  4.817565E-06  1.407288E-03  6.256593E-07  2.150144E-06  1.740756E-08  2.373797E-02  8.921354E-06  2.942038E-08  2.551788E-08  1.922916E-03  2.615624E-03  9.358503E-05  4.794532E-05  6.107380E-05  2.248612E-06
 2.891500E+02  3.760384E-02  3.397936E-06  6.793955E-11  8.963088E-11  9.983397E-11  1.196109E-10  5.452957E-01  1.655510E-03  3.357301E-05  3.824450E-01  3.344052E-03  1.859537E-04  4.659964E-06  1.382329E-03  5.910371E-07  2.037098E-06  1.672658E-08  2.339428E-02  8.471971E-06  2.845513E-08  2.466152E-08  1.885119E-03  2.564115E-03  8.740869E-05  4.473262E-05  5.700236E-05  2.128635E-06
 2.901500E+02  3.778521E-02  3.377105E-06  6.608542E-11  8.721106E-11  9.714510E-11  1.164222E-10  5.453945E-01  1.621264E-03  3.129479E-05  3.827403E-01  3.279826E-03  1.738558E-04  4.508535E-06  1.357909E-03  5.585302E-07  1.930648E-06  1.607506E-08  2.305646E-02  8.047594E-06  2.752483E-08  2.383686E-08  1.848320E-03  2.513972E-03  8.167824E-05  4.175568E-05  5.322833E-05  2.015721E-06
 2.911500E+02  3.796341E-02  3.356147E-06  6.428361E-11  8.485864E-11  9.453092E-11  1.133210E-10  5.454902E-01  1.587978E-03  2.918605E-05  3.830285E-01  3.217231E-03  1.626176E-04  4.363004E-06  1.334017E-03  5.279987E-07  1.830375E-06  1.545165E-08  2.272442E-02  7.646719E-06  2.662816E-08  2.304269E-08  1.812489E-03  2.465152E-03  7.635893E-05  3.899579E-05  4.972824E-05  1.909421E-06
 2.921500E+02  3.813848E-02  3.335076E-06  6.253282E-11  8.257202E-11  9.198964E-11  1.103053E-10  5.455830E-01  1.555618E-03  2.723316E-05  3.833100E-01  3.156219E-03  1.521733E-04  4.223111E-06  1.310641E-03  4.993123E-07  1.735890E-06  1.485506E-08  2.239809E-02  7.267940E-06  2.576387E-08  2.227782E-08  1.777595E-03  2.417612E-03  7.141892E-05  3.643586E-05  4.648059E-05  1.809315E-06
 2.931500E+02  3.831048E-02  3.313909E-06  6.083179E-11  8.034958E-11  8.951951E-11  1.073730E-10  5.456731E-01  1.524154E-03  2.542364E-05  3.835850E-01  3.096743E-03  1.424624E-04  4.088609E-06  1.287769E-03  4.723501E-07  1.646829E-06  1.428406E-08  2.207739E-02  6.909937E-06  2.493072E-08  2.154114E-08  1.743608E-03  2.371314E-03  6.682902E-05  3.406022E-05  4.346567E-05  1.715013E-06
 2.941500E+02  3.847946E-02  3.292660E-06  5.917927E-11  7.818975E-11  8.711877E-11  1.045222E-10  5.457606E-01  1.493556E-03  2.374611E-05  3.838536E-01  3.038758E-03  1.334295E-04  3.959262E-06  1.265391E-03  4.469995E-07  1.562852E-06  1.373747E-08  2.176223E-02  6.571478E-06  2.412757E-08  2.083154E-08  1.710502E-03  2.326218E-03  6.256240E-05  3.185452E-05  4.066546E-05  1.626149E-06
 2.951500E+02  3.864544E-02  3.271344E-06  5.757400E-11  7.609095E-11  8.478569E-11  1.017507E-10  5.458454E-01  1.463795E-03  2.219014E-05  3.841160E-01  2.982221E-03  1.250234E-04  3.834845E-06  1.243494E-03  4.231560E-07  1.483644E-06  1.321418E-08  2.145253E-02  6.251407E-06  2.335326E-08  2.014800E-08  1.678247E-03  2.282287E-03  5.859446E-05  2.980561E-05  3.806338E-05  1.542384E-06
 2.961500E+02  3.880850E-02  3.249973E-06  5.601478E-11  7.405164E-11  8.251856E-11  9.905682E-11  5.459279E-01  1.434843E-03  2.074618E-05  3.843725E-01  2.927089E-03  1.171972E-04  3.715145E-06  1.222069E-03  4.007222E-07  1.408910E-06  1.271312E-08  2.114821E-02  5.948640E-06  2.260673E-08  1.948950E-08  1.646820E-03  2.239485E-03  5.490259E-05  2.790142E-05  3.564426E-05  1.463400E-06
 2.971500E+02  3.896866E-02  3.228560E-06  5.450038E-11  7.207028E-11  8.031569E-11  9.643841E-11  5.460079E-01  1.406673E-03  1.940551E-05  3.846232E-01  2.873320E-03  1.099077E-04  3.599958E-06  1.201104E-03  3.796075E-07  1.338374E-06  1.223328E-08  2.084919E-02  5.662163E-06  2.188691E-08  1.885507E-08  1.616193E-03  2.197777E-03  5.146603E-05  2.613088E-05  3.339417E-05  1.388901E-06
 2.981500E+02  3.912599E-02  3.207119E-06  5.302963E-11  7.014536E-11  7.817542E-11  9.389359E-11  5.460857E-01  1.379261E-03  1.816012E-05  3.848683E-01  2.820876E-03  1.031151E-04  3.489090E-06  1.180589E-03  3.597276E-07  1.271778E-06  1.177370E-08  2.055539E-02  5.391024E-06  2.119281E-08  1.824379E-08  1.586342E-03  2.157130E-03  4.826566E-05  2.448384E-05  3.130031E-05  1.318610E-06
