#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            w1            w2          w3-1          w3-2        c1w1-2        c1w2-1        c2w1-1        c2w1-9
 2.731500E+02  1.392802E-01  6.794380E-05  8.775408E-09  1.151794E-08  1.281462E-08  1.527984E-08  6.219367E-01  1.404831E-02  3.227502E-03  4.528530E-05  2.211164E-01  2.745121E-04  1.655243E-06  1.453478E-06
 2.741500E+02  1.406074E-01  6.790098E-05  8.579549E-09  1.126468E-08  1.253379E-08  1.494969E-08  6.237640E-01  1.377971E-02  3.002040E-03  4.375874E-05  2.184717E-01  2.603690E-04  1.605099E-06  1.408231E-06
 2.751500E+02  1.419213E-01  6.784635E-05  8.387384E-09  1.101607E-08  1.225808E-08  1.462542E-08  6.255546E-01  1.351736E-02  2.793573E-03  4.229139E-05  2.158530E-01  2.470177E-04  1.556538E-06  1.364456E-06
 2.761500E+02  1.432218E-01  6.778014E-05  8.198880E-09  1.077208E-08  1.198746E-08  1.430699E-08  6.273097E-01  1.326113E-02  2.600740E-03  4.088084E-05  2.132607E-01  2.344110E-04  1.509512E-06  1.322108E-06
 2.771500E+02  1.445087E-01  6.770263E-05  8.014007E-09  1.053267E-08  1.172190E-08  1.399435E-08  6.290305E-01  1.301088E-02  2.422294E-03  3.952475E-05  2.106951E-01  2.225048E-04  1.463973E-06  1.281141E-06
 2.781500E+02  1.457819E-01  6.761409E-05  7.832734E-09  1.029781E-08  1.146135E-08  1.368749E-08  6.307182E-01  1.276649E-02  2.257094E-03  3.822089E-05  2.081565E-01  2.112576E-04  1.419876E-06  1.241510E-06
 2.791500E+02  1.470413E-01  6.751480E-05  7.655029E-09  1.006747E-08  1.120578E-08  1.338635E-08  6.323740E-01  1.252782E-02  2.104091E-03  3.696711E-05  2.056451E-01  2.006305E-04  1.377177E-06  1.203172E-06
 2.801500E+02  1.482868E-01  6.740506E-05  7.480860E-09  9.841597E-09  1.095515E-08  1.309090E-08  6.339987E-01  1.229474E-02  1.962325E-03  3.576132E-05  2.031611E-01  1.905872E-04  1.335831E-06  1.166086E-06
 2.811500E+02  1.495183E-01  6.728515E-05  7.310195E-09  9.620167E-09  1.070942E-08  1.280111E-08  6.355935E-01  1.206712E-02  1.830916E-03  3.460154E-05  2.007047E-01  1.810933E-04  1.295797E-06  1.130211E-06
 2.821500E+02  1.507358E-01  6.715540E-05  7.143000E-09  9.403141E-09  1.046856E-08  1.251693E-08  6.371591E-01  1.184482E-02  1.709055E-03  3.348587E-05  1.982761E-01  1.721168E-04  1.257033E-06  1.095508E-06
 2.831500E+02  1.519392E-01  6.701610E-05  6.979241E-09  9.190477E-09  1.023251E-08  1.223832E-08  6.386964E-01  1.162771E-02  1.595999E-03  3.241246E-05  1.958753E-01  1.636273E-04  1.219502E-06  1.061939E-06
 2.841500E+02  1.531285E-01  6.686756E-05  6.818881E-09  8.982135E-09  1.000124E-08  1.196522E-08  6.402061E-01  1.141568E-02  1.491069E-03  3.137957E-05  1.935025E-01  1.555968E-04  1.183163E-06  1.029468E-06
 2.851500E+02  1.543036E-01  6.671011E-05  6.661883E-09  8.778072E-09  9.774690E-09  1.169760E-08  6.416891E-01  1.120859E-02  1.393639E-03  3.038552E-05  1.911578E-01  1.479985E-04  1.147979E-06  9.980578E-07
 2.861500E+02  1.554646E-01  6.654404E-05  6.508210E-09  8.578243E-09  9.552823E-09  1.143540E-08  6.431460E-01  1.100631E-02  1.303134E-03  2.942869E-05  1.888410E-01  1.408075E-04  1.113915E-06  9.676748E-07
 2.871500E+02  1.566114E-01  6.636968E-05  6.357822E-09  8.382602E-09  9.335585E-09  1.117857E-08  6.445775E-01  1.080874E-02  1.219027E-03  2.850754E-05  1.865524E-01  1.340004E-04  1.080934E-06  9.382852E-07
 2.881500E+02  1.577441E-01  6.618734E-05  6.210679E-09  8.191101E-09  9.122925E-09  1.092705E-08  6.459842E-01  1.061574E-02  1.140832E-03  2.762060E-05  1.842918E-01  1.275551E-04  1.049003E-06  9.098564E-07
