#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  6.573691E+01  6.574040E+01  1.130385E+02
 2.741500E+02  6.582642E+01  6.582991E+01  1.133656E+02
 2.751500E+02  6.591645E+01  6.591994E+01  1.136934E+02
 2.761500E+02  6.600696E+01  6.601045E+01  1.140218E+02
 2.771500E+02  6.609791E+01  6.610140E+01  1.143506E+02
 2.781500E+02  6.618929E+01  6.619278E+01  1.146797E+02
 2.791500E+02  6.628106E+01  6.628456E+01  1.150090E+02
 2.801500E+02  6.637320E+01  6.637670E+01  1.153385E+02
 2.811500E+02  6.646569E+01  6.646919E+01  1.156681E+02
 2.821500E+02  6.655849E+01  6.656199E+01  1.159976E+02
 2.831500E+02  6.665158E+01  6.665508E+01  1.163269E+02
 2.841500E+02  6.674493E+01  6.674843E+01  1.166560E+02
 2.851500E+02  6.683851E+01  6.684202E+01  1.169848E+02
 2.861500E+02  6.693230E+01  6.693581E+01  1.173131E+02
 2.871500E+02  6.702628E+01  6.702979E+01  1.176410E+02
 2.881500E+02  6.712041E+01  6.712392E+01  1.179682E+02
 2.891500E+02  6.721468E+01  6.721820E+01  1.182948E+02
 2.901500E+02  6.730907E+01  6.731258E+01  1.186207E+02
 2.911500E+02  6.740354E+01  6.740705E+01  1.189457E+02
 2.921500E+02  6.749808E+01  6.750160E+01  1.192699E+02
 2.931500E+02  6.759267E+01  6.759619E+01  1.195931E+02
 2.941500E+02  6.768729E+01  6.769081E+01  1.199154E+02
 2.951500E+02  6.778193E+01  6.778545E+01  1.202366E+02
 2.961500E+02  6.787656E+01  6.788009E+01  1.205566E+02
 2.971500E+02  6.797118E+01  6.797471E+01  1.208756E+02
 2.981500E+02  6.806577E+01  6.806929E+01  1.211934E+02
 2.991500E+02  6.816031E+01  6.816384E+01  1.215100E+02
 3.001500E+02  6.825481E+01  6.825834E+01  1.218253E+02
 3.011500E+02  6.834924E+01  6.835277E+01  1.221394E+02
 3.021500E+02  6.844360E+01  6.844713E+01  1.224522E+02
 3.031500E+02  6.853788E+01  6.854142E+01  1.227638E+02
 3.041500E+02  6.863208E+01  6.863562E+01  1.230740E+02
 3.051500E+02  6.872620E+01  6.872974E+01  1.233830E+02
 3.061500E+02  6.882023E+01  6.882377E+01  1.236906E+02
 3.071500E+02  9.958598E+01  1.020867E+02  2.320877E+02
 3.081500E+02  9.962520E+01  1.021349E+02  2.322444E+02
 3.091500E+02  9.966437E+01  1.021830E+02  2.324004E+02
 3.101500E+02  9.970351E+01  1.022311E+02  2.325558E+02
 3.111500E+02  9.974260E+01  1.022791E+02  2.327105E+02
 3.121500E+02  9.978166E+01  1.023270E+02  2.328646E+02
 3.131500E+02  9.982069E+01  1.023750E+02  2.330180E+02
 3.141500E+02  9.985969E+01  1.024228E+02  2.331708E+02
 3.151500E+02  9.989867E+01  1.024707E+02  2.333231E+02
 3.161500E+02  9.993762E+01  1.025185E+02  2.334747E+02
 3.171500E+02  9.997655E+01  1.025663E+02  2.336257E+02
 3.181500E+02  1.000155E+02  1.026140E+02  2.337762E+02
 3.191500E+02  1.000543E+02  1.026618E+02  2.339262E+02
 3.201500E+02  1.000932E+02  1.027095E+02  2.340755E+02
 3.211500E+02  1.001321E+02  1.027571E+02  2.342244E+02
 3.221500E+02  1.001709E+02  1.028048E+02  2.343727E+02
 3.231500E+02  1.002098E+02  1.028525E+02  2.345205E+02
 3.241500E+02  1.002486E+02  1.029001E+02  2.346679E+02
 3.251500E+02  1.002875E+02  1.029477E+02  2.348147E+02
 3.261500E+02  1.003263E+02  1.029953E+02  2.349610E+02
 3.271500E+02  1.003651E+02  1.030429E+02  2.351068E+02
 3.281500E+02  1.004039E+02  1.030905E+02  2.352522E+02
 3.291500E+02  1.004427E+02  1.031381E+02  2.353971E+02
 3.301500E+02  1.004816E+02  1.031856E+02  2.355415E+02
 3.311500E+02  1.005204E+02  1.032332E+02  2.356855E+02
 3.321500E+02  1.005592E+02  1.032808E+02  2.358291E+02
 3.331500E+02  1.005980E+02  1.033283E+02  2.359722E+02
 3.341500E+02  1.006369E+02  1.033759E+02  2.361149E+02
 3.351500E+02  1.006757E+02  1.034234E+02  2.362571E+02
 3.361500E+02  1.007146E+02  1.034710E+02  2.363990E+02
 3.371500E+02  1.007535E+02  1.035186E+02  2.365404E+02
 3.381500E+02  1.007923E+02  1.035662E+02  2.366814E+02
 3.391500E+02  1.008312E+02  1.036137E+02  2.368221E+02
 3.401500E+02  1.008701E+02  1.036613E+02  2.369623E+02
 3.411500E+02  1.009090E+02  1.037089E+02  2.371021E+02
 3.421500E+02  1.009480E+02  1.037565E+02  2.372416E+02
 3.431500E+02  1.009869E+02  1.038041E+02  2.373807E+02
 3.441500E+02  1.010259E+02  1.038518E+02  2.375194E+02
 3.451500E+02  1.010649E+02  1.038994E+02  2.376578E+02
 3.461500E+02  1.011039E+02  1.039471E+02  2.377957E+02
 3.471500E+02  1.011429E+02  1.039947E+02  2.379334E+02
 3.481500E+02  1.011819E+02  1.040424E+02  2.380706E+02
 3.491500E+02  1.012210E+02  1.040901E+02  2.382076E+02
 3.501500E+02  1.012601E+02  1.041378E+02  2.383441E+02
 3.511500E+02  1.012992E+02  1.041856E+02  2.384804E+02
 3.521500E+02  1.013383E+02  1.042333E+02  2.386163E+02
 3.531500E+02  1.013775E+02  1.042811E+02  2.387519E+02
 3.541500E+02  1.014166E+02  1.043289E+02  2.388871E+02
 3.551500E+02  1.014558E+02  1.043767E+02  2.390220E+02
 3.561500E+02  1.014951E+02  1.044245E+02  2.391567E+02
 3.571500E+02  1.015343E+02  1.044724E+02  2.392909E+02
 3.581500E+02  1.015736E+02  1.045203E+02  2.394249E+02
 3.591500E+02  1.016129E+02  1.045682E+02  2.395586E+02
 3.601500E+02  1.016523E+02  1.046161E+02  2.396920E+02
 3.611500E+02  1.016916E+02  1.046640E+02  2.398250E+02
 3.621500E+02  1.017310E+02  1.047120E+02  2.399578E+02
 3.631500E+02  1.017705E+02  1.047600E+02  2.400903E+02
 3.641500E+02  1.018099E+02  1.048081E+02  2.402225E+02
 3.651500E+02  1.018494E+02  1.048561E+02  2.403544E+02
 3.661500E+02  1.018889E+02  1.049042E+02  2.404860E+02
 3.671500E+02  1.019285E+02  1.049523E+02  2.406173E+02
 3.681500E+02  1.019681E+02  1.050005E+02  2.407484E+02
 3.691500E+02  1.020077E+02  1.050487E+02  2.408792E+02
 3.701500E+02  1.020474E+02  1.050969E+02  2.410097E+02
 3.711500E+02  1.020871E+02  1.051451E+02  2.411399E+02
 3.721500E+02  1.021268E+02  1.051934E+02  2.412699E+02
 3.731500E+02  1.021665E+02  1.052417E+02  2.413996E+02
 3.741500E+02  1.022063E+02  1.052900E+02  2.415291E+02
 3.751500E+02  1.022462E+02  1.053384E+02  2.416583E+02
 3.761500E+02  1.022860E+02  1.053868E+02  2.417872E+02
 3.771500E+02  1.023259E+02  1.054352E+02  2.419159E+02
 3.781500E+02  1.023659E+02  1.054837E+02  2.420443E+02
 3.791500E+02  1.024059E+02  1.055322E+02  2.421725E+02
 3.801500E+02  1.024459E+02  1.055807E+02  2.423004E+02
 3.811500E+02  1.024859E+02  1.056293E+02  2.424281E+02
 3.821500E+02  1.025260E+02  1.056779E+02  2.425556E+02
 3.831500E+02  1.025662E+02  1.057265E+02  2.426828E+02
 3.841500E+02  1.026063E+02  1.057752E+02  2.428098E+02
 3.851500E+02  1.026465E+02  1.058239E+02  2.429365E+02
 3.861500E+02  1.026868E+02  1.058727E+02  2.430630E+02
 3.871500E+02  1.027271E+02  1.059215E+02  2.431893E+02
 3.881500E+02  1.027674E+02  1.059703E+02  2.433154E+02
 3.891500E+02  1.028078E+02  1.060192E+02  2.434412E+02
 3.901500E+02  1.028482E+02  1.060681E+02  2.435668E+02
 3.911500E+02  1.028887E+02  1.061170E+02  2.436922E+02
 3.921500E+02  1.029292E+02  1.061660E+02  2.438173E+02
 3.931500E+02  1.029697E+02  1.062151E+02  2.439423E+02
 3.941500E+02  1.030103E+02  1.062641E+02  2.440670E+02
 3.951500E+02  1.030509E+02  1.063132E+02  2.441915E+02
 3.961500E+02  1.030916E+02  1.063624E+02  2.443158E+02
 3.971500E+02  1.031323E+02  1.064116E+02  2.444399E+02
 3.981500E+02  1.031730E+02  1.064608E+02  2.445637E+02
 3.991500E+02  1.032138E+02  1.065101E+02  2.446874E+02
