#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            m1          m2-1          m3-1          c1m1        c1m2-1        c1m2-7        c2m1-1
 2.731500E+02  3.997795E-02  5.534078E-05  2.704368E-08  3.549549E-08  3.949155E-08  4.708876E-08  4.284224E-03  1.615244E-06  8.764000E-09  1.875069E-04  1.791709E-08  5.879166E-08  5.581149E-08
 2.741500E+02  3.983398E-02  5.417277E-05  2.570204E-08  3.374597E-08  3.754788E-08  4.478529E-08  4.272710E-03  1.574501E-06  8.090284E-09  1.822771E-04  1.669082E-08  5.494526E-08  5.265296E-08
 2.751500E+02  3.969101E-02  5.303824E-05  2.443689E-08  3.209566E-08  3.571428E-08  4.261160E-08  4.261151E-03  1.535006E-06  7.472309E-09  1.772273E-04  1.555618E-08  5.137480E-08  4.969478E-08
 2.761500E+02  3.954904E-02  5.193603E-05  2.324337E-08  3.053825E-08  3.398378E-08  4.055950E-08  4.249552E-03  1.496718E-06  6.905167E-09  1.723504E-04  1.450581E-08  4.805893E-08  4.692303E-08
 2.771500E+02  3.940805E-02  5.086501E-05  2.211693E-08  2.906791E-08  3.234990E-08  3.862139E-08  4.237920E-03  1.459595E-06  6.384404E-09  1.676395E-04  1.353297E-08  4.497803E-08  4.432479E-08
 2.781500E+02  3.926803E-02  4.982412E-05  2.105336E-08  2.767917E-08  3.080660E-08  3.679016E-08  4.226257E-03  1.423599E-06  5.905980E-09  1.630882E-04  1.263149E-08  4.211411E-08  4.188814E-08
 2.791500E+02  3.912898E-02  4.881230E-05  2.004874E-08  2.636698E-08  2.934825E-08  3.505923E-08  4.214569E-03  1.388690E-06  5.466225E-09  1.586902E-04  1.179573E-08  3.945065E-08  3.960205E-08
 2.801500E+02  3.899088E-02  4.782858E-05  1.909940E-08  2.512660E-08  2.796962E-08  3.342242E-08  4.202860E-03  1.354833E-06  5.061807E-09  1.544396E-04  1.102052E-08  3.697248E-08  3.745627E-08
 2.811500E+02  3.885373E-02  4.687200E-05  1.820195E-08  2.395364E-08  2.666582E-08  3.187400E-08  4.191133E-03  1.321991E-06  4.689695E-09  1.503306E-04  1.030113E-08  3.466565E-08  3.544135E-08
 2.821500E+02  3.871752E-02  4.594164E-05  1.735319E-08  2.284398E-08  2.543229E-08  3.040861E-08  4.179393E-03  1.290131E-06  4.347136E-09  1.463578E-04  9.633225E-09  3.251732E-08  3.354849E-08
