#         T/K            m1          m2-1          m3-1          m4-1          m5-1          m5-2          m6-2          m6-3          m6-4          m6-5          m6-7          m6-8            w1            w2          w3-1          w3-2          w4-1          w4-2          w5-2          w5-6          w5-7          w6-1          w6-2          w6-4          w6-5          w6-7          w6-8         w6-10        m1w1-1        m1w1-4        m1w2-1        m1w3-1        m1w4-1        m1w4-7        m1w4-9        m1w5-2        m1w5-3        m1w5-4        m1w5-5        m1w5-6        m1w5-9        m2w1-1        m2w1-3        m2w2-1        m2w3-1        m2w3-6        m2w3-7        m2w4-1        m2w4-4        m2w4-5        m2w4-6        m2w4-9        m3w1-1        m3w1-2        m3w2-1        m3w3-1        m3w3-3        m3w3-5        m3w3-7        m3w3-9        m4w1-2        m4w1-5        m4w2-1        m4w2-7        m4w2-8        m5w1-1        m5w1-6        m5w1-8        m5w1-9
 2.731500E+02  2.921905E-02  2.786569E-03  3.824474E-03  1.691261E-01  1.241768E-01  3.897336E-01  9.698922E-02  4.528852E-02  2.784295E-02  3.711559E-02  1.327395E-02  5.460567E-02  9.646105E-03  1.239118E-03  2.158624E-03  3.028780E-05  4.606557E-02  5.369733E-02  2.901208E-02  1.092525E-04  1.851774E-04  2.536731E-01  3.451952E-01  2.543317E-01  6.736222E-04  1.021157E-02  1.024618E-02  2.408250E-01  1.477716E-03  2.011570E-03  2.155204E-03  9.388190E-02  1.885903E-02  4.729193E-02  2.919255E-01  4.785606E-02  2.040602E-01  2.775640E-02  2.698616E-01  2.394294E-01  1.035521E-01  2.363771E-03  2.993748E-03  1.207759E-01  2.910900E-02  4.685645E-03  1.422335E-02  2.154136E-01  1.887984E-01  1.158100E-01  4.456175E-02  1.307967E-01  2.578628E-01  1.752573E-01  1.295838E-01  1.605603E-01  3.882032E-02  2.983119E-03  4.749003E-02  6.896280E-02  1.360128E-01  1.870456E-01  5.260959E-02  8.226308E-02  3.061336E-02  1.174391E-01  1.830105E-01  1.916479E-01  1.881817E-01
 2.741500E+02  3.043175E-02  2.947107E-03  3.979665E-03  1.711292E-01  1.245608E-01  3.915110E-01  9.642001E-02  4.529547E-02  2.769959E-02  3.693090E-02  1.325628E-02  5.461243E-02  1.006748E-02  1.316623E-03  2.264109E-03  3.300240E-05  4.694056E-02  5.512039E-02  2.947204E-02  1.149875E-04  1.946147E-04  2.522670E-01  3.430123E-01  2.552619E-01  6.855969E-04  1.034173E-02  1.037643E-02  2.444714E-01  1.567269E-03  2.133341E-03  2.255735E-03  9.559171E-02  1.909943E-02  4.788904E-02  2.966197E-01  4.764823E-02  2.025198E-01  2.758226E-02  2.677488E-01  2.377318E-01  1.029021E-01  2.467331E-03  3.126152E-03  1.227730E-01  2.936772E-02  4.726321E-03  1.437202E-02  2.132683E-01  1.871128E-01  1.154388E-01  4.446048E-02  1.296656E-01  2.617175E-01  1.778307E-01  1.309225E-01  1.600186E-01  3.855029E-02  2.983358E-03  4.731349E-02  6.866823E-02  1.371306E-01  1.885228E-01  5.217570E-02  8.157100E-02  3.037264E-02  1.159728E-01  1.816747E-01  1.889551E-01  1.861290E-01
 2.751500E+02  3.168524E-02  3.115561E-03  4.139777E-03  1.731294E-01  1.249322E-01  3.932493E-01  9.584807E-02  4.529762E-02  2.755506E-02  3.674454E-02  1.323736E-02  5.461341E-02  1.050405E-02  1.398344E-03  2.373841E-03  3.593715E-05  4.782234E-02  5.656680E-02  2.993328E-02  1.209694E-04  2.044455E-04  2.508505E-01  3.408217E-01  2.561603E-01  6.976208E-04  1.047155E-02  1.050634E-02  2.481205E-01  1.661512E-03  2.261483E-03  2.360082E-03  9.731326E-02  1.933940E-02  4.848499E-02  3.013288E-01  4.743735E-02  2.009794E-01  2.740721E-02  2.656372E-01  2.360318E-01  1.022495E-01  2.574520E-03  3.263255E-03  1.247798E-01  2.962417E-02  4.766606E-03  1.451987E-02  2.111354E-01  1.854333E-01  1.150585E-01  4.435518E-02  1.285380E-01  2.655832E-01  1.804104E-01  1.322537E-01  1.594647E-01  3.827971E-02  2.983241E-03  4.713353E-02  6.836930E-02  1.382373E-01  1.899842E-01  5.174277E-02  8.088046E-02  3.013207E-02  1.145225E-01  1.803387E-01  1.862985E-01  1.840930E-01
 2.761500E+02  3.298037E-02  3.292235E-03  4.304904E-03  1.751260E-01  1.252912E-01  3.949482E-01  9.527366E-02  4.529507E-02  2.740944E-02  3.655661E-02  1.321723E-02  5.460873E-02  1.095614E-02  1.484467E-03  2.487943E-03  3.910779E-05  4.871067E-02  5.803642E-02  3.039566E-02  1.272060E-04  2.146817E-04  2.494240E-01  3.386239E-01  2.570270E-01  7.096907E-04  1.060100E-02  1.063587E-02  2.517712E-01  1.760640E-03  2.396265E-03  2.468345E-03  9.904607E-02  1.957887E-02  4.907959E-02  3.060513E-01  4.722350E-02  1.994392E-01  2.723131E-02  2.635274E-01  2.343298E-01  1.015943E-01  2.685421E-03  3.405165E-03  1.267957E-01  2.987827E-02  4.806488E-03  1.466685E-02  2.090153E-01  1.837600E-01  1.146692E-01  4.424594E-02  1.274140E-01  2.694587E-01  1.829957E-01  1.335770E-01  1.588991E-01  3.800866E-02  2.982775E-03  4.695025E-02  6.806617E-02  1.393327E-01  1.914296E-01  5.131089E-02  8.019165E-02  2.989173E-02  1.130882E-01  1.790029E-01  1.836778E-01  1.820739E-01
 2.771500E+02  3.431815E-02  3.477456E-03  4.475149E-03  1.771187E-01  1.256377E-01  3.966079E-01  9.469696E-02  4.528787E-02  2.726280E-02  3.636719E-02  1.319592E-02  5.459847E-02  1.142420E-02  1.575192E-03  2.606545E-03  4.253118E-05  4.960539E-02  5.952927E-02  3.085906E-02  1.337055E-04  2.253358E-04  2.479878E-01  3.364191E-01  2.578618E-01  7.218034E-04  1.073006E-02  1.076500E-02  2.554225E-01  1.864865E-03  2.537970E-03  2.580633E-03  1.007898E-01  1.981778E-02  4.967269E-02  3.107862E-01  4.700678E-02  1.978995E-01  2.705459E-02  2.614195E-01  2.326260E-01  1.009367E-01  2.800124E-03  3.552002E-03  1.288203E-01  3.012996E-02  4.845960E-03  1.481295E-02  2.069079E-01  1.820931E-01  1.142713E-01  4.413282E-02  1.262937E-01  2.733433E-01  1.855862E-01  1.348921E-01  1.583221E-01  3.773722E-02  2.981963E-03  4.676375E-02  6.775898E-02  1.404165E-01  1.928587E-01  5.088014E-02  7.950466E-02  2.965166E-02  1.116698E-01  1.776674E-01  1.810925E-01  1.800716E-01
 2.781500E+02  3.569962E-02  3.671563E-03  4.650620E-03  1.791072E-01  1.259718E-01  3.982283E-01  9.411812E-02  4.527610E-02  2.711517E-02  3.617634E-02  1.317343E-02  5.458270E-02  1.190864E-02  1.670724E-03  2.729780E-03  4.622521E-05  5.050636E-02  6.104533E-02  3.132338E-02  1.404760E-04  2.364202E-04  2.465424E-01  3.342079E-01  2.586647E-01  7.339554E-04  1.085867E-02  1.089368E-02  2.590733E-01  1.974402E-03  2.686894E-03  2.697054E-03  1.025443E-01  2.005607E-02  5.026415E-02  3.155323E-01  4.678725E-02  1.963605E-01  2.687712E-02  2.593139E-01  2.309208E-01  1.002769E-01  2.918722E-03  3.703888E-03  1.308533E-01  3.037920E-02  4.885014E-03  1.495811E-02  2.048134E-01  1.804329E-01  1.138647E-01  4.401589E-02  1.251773E-01  2.772364E-01  1.881814E-01  1.361987E-01  1.577338E-01  3.746544E-02  2.980809E-03  4.657410E-02  6.744784E-02  1.414887E-01  1.942713E-01  5.045056E-02  7.881960E-02  2.941192E-02  1.102673E-01  1.763327E-01  1.785423E-01  1.780861E-01
 2.791500E+02  3.712584E-02  3.874902E-03  4.831423E-03  1.810911E-01  1.262936E-01  3.998095E-01  9.353729E-02  4.525980E-02  2.696660E-02  3.598412E-02  1.314980E-02  5.456149E-02  1.240991E-02  1.771275E-03  2.857785E-03  5.020887E-05  5.141343E-02  6.258458E-02  3.178851E-02  1.475258E-04  2.479476E-04  2.450881E-01  3.319907E-01  2.594357E-01  7.461435E-04  1.098681E-02  1.102188E-02  2.627226E-01  2.089477E-03  2.843342E-03  2.817722E-03  1.043091E-01  2.029369E-02  5.085384E-02  3.202887E-01  4.656500E-02  1.948226E-01  2.669893E-02  2.572109E-01  2.292145E-01  9.961494E-02  3.041308E-03  3.860947E-03  1.328943E-01  3.062593E-02  4.923642E-03  1.510233E-02  2.027319E-01  1.787794E-01  1.134498E-01  4.389523E-02  1.240648E-01  2.811373E-01  1.907808E-01  1.374966E-01  1.571346E-01  3.719337E-02  2.979317E-03  4.638140E-02  6.713287E-02  1.425491E-01  1.956673E-01  5.002221E-02  7.813655E-02  2.917252E-02  1.088804E-01  1.749989E-01  1.760268E-01  1.761175E-01
 2.801500E+02  3.859786E-02  4.087831E-03  5.017665E-03  1.830702E-01  1.266032E-01  4.013514E-01  9.295463E-02  4.523904E-02  2.681713E-02  3.579059E-02  1.312504E-02  5.453491E-02  1.292844E-02  1.877067E-03  2.990698E-03  5.450232E-05  5.232646E-02  6.414701E-02  3.225433E-02  1.548634E-04  2.599310E-04  2.436253E-01  3.297679E-01  2.601747E-01  7.583641E-04  1.111444E-02  1.114956E-02  2.663693E-01  2.210320E-03  3.007628E-03  2.942748E-03  1.060841E-01  2.053058E-02  5.144161E-02  3.250541E-01  4.634010E-02  1.932858E-01  2.652007E-02  2.551109E-01  2.275074E-01  9.895106E-02  3.167976E-03  4.023302E-03  1.349429E-01  3.087012E-02  4.961838E-03  1.524556E-02  2.006634E-01  1.771328E-01  1.130268E-01  4.377090E-02  1.229564E-01  2.850452E-01  1.933840E-01  1.387855E-01  1.565248E-01  3.692107E-02  2.977491E-03  4.618571E-02  6.681419E-02  1.435974E-01  1.970463E-01  4.959516E-02  7.745561E-02  2.893353E-02  1.075091E-01  1.736663E-01  1.735454E-01  1.741658E-01
 2.811500E+02  4.011678E-02  4.310719E-03  5.209455E-03  1.850441E-01  1.269005E-01  4.028542E-01  9.237027E-02  4.521386E-02  2.666682E-02  3.559582E-02  1.309917E-02  5.450303E-02  1.346470E-02  1.988327E-03  3.128660E-03  5.912693E-05  5.324528E-02  6.573258E-02  3.272073E-02  1.624974E-04  2.723835E-04  2.421543E-01  3.275399E-01  2.608818E-01  7.706139E-04  1.124152E-02  1.127669E-02  2.700125E-01  2.337170E-03  3.180077E-03  3.072247E-03  1.078688E-01  2.076668E-02  5.202732E-02  3.298275E-01  4.611263E-02  1.917505E-01  2.634058E-02  2.530141E-01  2.257997E-01  9.828536E-02  3.298821E-03  4.191081E-03  1.369988E-01  3.111171E-02  4.999593E-03  1.538777E-02  1.986082E-01  1.754933E-01  1.125958E-01  4.364298E-02  1.218522E-01  2.889595E-01  1.959906E-01  1.400653E-01  1.559046E-01  3.664859E-02  2.975336E-03  4.598713E-02  6.649192E-02  1.446336E-01  1.984083E-01  4.916945E-02  7.677687E-02  2.869497E-02  1.061532E-01  1.723351E-01  1.710978E-01  1.722308E-01
 2.821500E+02  4.168368E-02  4.543943E-03  5.406901E-03  1.870126E-01  1.271857E-01  4.043178E-01  9.178436E-02  4.518434E-02  2.651571E-02  3.539986E-02  1.307221E-02  5.446591E-02  1.401914E-02  2.105290E-03  3.271813E-03  6.410532E-05  5.416975E-02  6.734125E-02  3.318761E-02  1.704365E-04  2.853183E-04  2.406755E-01  3.253072E-01  2.615570E-01  7.828895E-04  1.136802E-02  1.140323E-02  2.736510E-01  2.470275E-03  3.361023E-03  3.206336E-03  1.096630E-01  2.100194E-02  5.261085E-02  3.346078E-01  4.588267E-02  1.902169E-01  2.616051E-02  2.509208E-01  2.240918E-01  9.761800E-02  3.433939E-03  4.364410E-03  1.390616E-01  3.135066E-02  5.036903E-03  1.552894E-02  1.965662E-01  1.738610E-01  1.121570E-01  4.351152E-02  1.207523E-01  2.928796E-01  1.986000E-01  1.413355E-01  1.552742E-01  3.637600E-02  2.972855E-03  4.578572E-02  6.616616E-02  1.456574E-01  1.997530E-01  4.874513E-02  7.610041E-02  2.845688E-02  1.048126E-01  1.710055E-01  1.686836E-01  1.703127E-01
