#         T/K            m1          m2-1          m3-1          m4-1          m5-1          m5-2          m6-2          m6-3          m6-4          m6-5          m6-7          m6-8            w1            w2          w3-1          w3-2          w4-1          w4-2          w5-2          w5-6          w5-7          w6-1          w6-2          w6-4          w6-5          w6-7          w6-8         w6-10        m1w1-1        m1w1-4        m1w2-1        m1w3-1        m1w4-1        m1w4-7        m1w4-9        m1w5-2        m1w5-3        m1w5-4        m1w5-5        m1w5-6        m1w5-9        m2w1-1        m2w1-3        m2w2-1        m2w3-1        m2w3-6        m2w3-7        m2w4-1        m2w4-4        m2w4-5        m2w4-6        m2w4-9        m3w1-1        m3w1-2        m3w2-1        m3w3-1        m3w3-3        m3w3-5        m3w3-7        m3w3-9        m4w1-2        m4w1-5        m4w2-1        m4w2-7        m4w2-8        m5w1-1        m5w1-6        m5w1-8        m5w1-9
 2.731500E+02  7.280900E-04  1.355720E-04  2.724674E-04  1.568352E-02  1.405189E-02  4.410239E-02  1.285732E-02  6.003645E-03  3.690984E-03  4.920206E-03  1.759653E-03  7.238767E-03  2.576648E-04  6.927579E-05  1.894404E-04  2.658050E-06  5.640872E-03  6.575405E-03  4.647231E-03  1.750036E-05  2.966220E-05  5.102777E-02  6.943795E-02  5.116025E-02  1.355029E-04  2.054115E-03  2.061077E-03  4.844329E-02  7.706825E-05  1.049107E-04  1.764411E-04  1.072426E-02  2.818062E-03  7.066725E-03  4.362175E-02  8.980177E-03  3.829185E-02  5.208482E-03  5.063946E-02  4.492886E-02  1.943152E-02  1.805230E-04  2.286348E-04  1.287009E-02  4.057646E-03  6.531551E-04  1.982663E-03  3.770829E-02  3.304928E-02  2.027261E-02  7.800563E-03  2.289605E-02  2.563338E-02  1.742181E-02  1.685052E-02  2.621910E-02  6.339262E-03  4.871358E-04  7.755003E-03  1.126145E-02  1.649903E-02  2.268956E-02  8.014200E-03  1.253142E-02  4.663440E-03  1.668874E-02  2.600681E-02  2.723424E-02  2.674166E-02
 2.741500E+02  7.583851E-04  1.434030E-04  2.835760E-04  1.587286E-02  1.409911E-02  4.431538E-02  1.278581E-02  6.006424E-03  3.673115E-03  4.897237E-03  1.757854E-03  7.241903E-03  2.689391E-04  7.361457E-05  1.987149E-04  2.896535E-06  5.748568E-03  6.750310E-03  4.721403E-03  1.842092E-05  3.117715E-05  5.075070E-02  6.900671E-02  5.135321E-02  1.379274E-04  2.080533E-03  2.087515E-03  4.918239E-02  8.174779E-05  1.112737E-04  1.846933E-04  1.092098E-02  2.854376E-03  7.156934E-03  4.432930E-02  8.942487E-03  3.800836E-02  5.176562E-03  5.025035E-02  4.461685E-02  1.931238E-02  1.884606E-04  2.387829E-04  1.308501E-02  4.094407E-03  6.589371E-04  2.003727E-03  3.733943E-02  3.276009E-02  2.021126E-02  7.784229E-03  2.270212E-02  2.602160E-02  1.768104E-02  1.702805E-02  2.613616E-02  6.296497E-03  4.872779E-04  7.727809E-03  1.121572E-02  1.663853E-02  2.287412E-02  7.950046E-03  1.242903E-02  4.627898E-03  1.648493E-02  2.582413E-02  2.685901E-02  2.645729E-02
 2.751500E+02  7.897024E-04  1.516212E-04  2.950390E-04  1.606199E-02  1.414491E-02  4.452396E-02  1.271387E-02  6.008552E-03  3.655071E-03  4.874020E-03  1.755884E-03  7.244255E-03  2.806206E-04  7.818989E-05  2.083644E-04  3.154390E-06  5.857134E-03  6.928128E-03  4.795815E-03  1.938133E-05  3.275561E-05  5.047172E-02  6.857416E-02  5.154008E-02  1.403630E-04  2.106901E-03  2.113901E-03  4.992244E-02  8.667297E-05  1.179705E-04  1.932602E-04  1.111911E-02  2.890645E-03  7.247012E-03  4.503937E-02  8.904246E-03  3.772491E-02  5.144481E-03  4.986154E-02  4.430445E-02  1.919278E-02  1.966777E-04  2.492929E-04  1.330105E-02  4.130870E-03  6.646675E-04  2.024687E-03  3.697272E-02  3.247192E-02  2.014832E-02  7.767202E-03  2.250877E-02  2.641104E-02  1.794099E-02  1.720468E-02  2.605124E-02  6.253634E-03  4.873626E-04  7.700054E-03  1.116927E-02  1.677674E-02  2.305684E-02  7.886005E-03  1.232682E-02  4.592364E-03  1.628327E-02  2.564129E-02  2.648868E-02  2.617510E-02
 2.761500E+02  8.220634E-04  1.602418E-04  3.068632E-04  1.625084E-02  1.418929E-02  4.472810E-02  1.264153E-02  6.010043E-03  3.636863E-03  4.850569E-03  1.753748E-03  7.245841E-03  2.927190E-04  8.301227E-05  2.183996E-04  3.433007E-06  5.966542E-03  7.108849E-03  4.870445E-03  2.038285E-05  3.439951E-05  5.019091E-02  6.814036E-02  5.172085E-02  1.428091E-04  2.133211E-03  2.140228E-03  5.066323E-02  9.185419E-05  1.250153E-04  2.021501E-04  1.131860E-02  2.926857E-03  7.336935E-03  4.575178E-02  8.865469E-03  3.744157E-02  5.112249E-03  4.947311E-02  4.399173E-02  1.907272E-02  2.051810E-04  2.601733E-04  1.351813E-02  4.167023E-03  6.703448E-04  2.045537E-03  3.660818E-02  3.218482E-02  2.008385E-02  7.749497E-03  2.231605E-02  2.680160E-02  1.820160E-02  1.738035E-02  2.596440E-02  6.210684E-03  4.873907E-04  7.671755E-03  1.112213E-02  1.691362E-02  2.323768E-02  7.822093E-03  1.222482E-02  4.556847E-03  1.608375E-02  2.545834E-02  2.612321E-02  2.589511E-02
 2.771500E+02  8.554941E-04  1.692807E-04  3.190563E-04  1.643938E-02  1.423226E-02  4.492781E-02  1.256880E-02  6.010903E-03  3.618497E-03  4.826892E-03  1.751448E-03  7.246667E-03  3.052458E-04  8.809292E-05  2.288323E-04  3.733874E-06  6.076777E-03  7.292476E-03  4.945277E-03  2.142680E-05  3.611089E-05  4.990834E-02  6.770541E-02  5.189550E-02  1.452652E-04  2.159458E-03  2.166490E-03  5.140458E-02  9.730250E-05  1.324229E-04  2.113721E-04  1.151941E-02  2.963004E-03  7.426682E-03  4.646638E-02  8.826172E-03  3.715836E-02  5.079874E-03  4.908511E-02  4.367875E-02  1.895226E-02  2.139774E-04  2.714337E-04  1.373622E-02  4.202860E-03  6.759680E-04  2.066273E-03  3.624583E-02  3.189882E-02  2.001788E-02  7.731125E-03  2.212395E-02  2.719321E-02  1.846280E-02  1.755504E-02  2.587568E-02  6.167656E-03  4.873629E-04  7.642924E-03  1.107432E-02  1.704916E-02  2.341660E-02  7.758320E-03  1.212305E-02  4.521354E-03  1.588636E-02  2.527531E-02  2.576256E-02  2.561733E-02
 2.781500E+02  8.900206E-04  1.787547E-04  3.316260E-04  1.662760E-02  1.427381E-02  4.512307E-02  1.249571E-02  6.011139E-03  3.599980E-03  4.802998E-03  1.748987E-03  7.246743E-03  3.182127E-04  9.344342E-05  2.396745E-04  4.058570E-06  6.187822E-03  7.479010E-03  5.020295E-03  2.251452E-05  3.789179E-05  4.962406E-02  6.726937E-02  5.206403E-02  1.477306E-04  2.185633E-03  2.192680E-03  5.214627E-02  1.030293E-04  1.402090E-04  2.209353E-04  1.172153E-02  2.999077E-03  7.516231E-03  4.718301E-02  8.786367E-03  3.687534E-02  5.047364E-03  4.869760E-02  4.336556E-02  1.883140E-02  2.230742E-04  2.830834E-04  1.395529E-02  4.238374E-03  6.815359E-04  2.086891E-03  3.588569E-02  3.161395E-02  1.995043E-02  7.712098E-03  2.193252E-02  2.758580E-02  1.872457E-02  1.772871E-02  2.578511E-02  6.124562E-03  4.872797E-04  7.613577E-03  1.102585E-02  1.718332E-02  2.359359E-02  7.694695E-03  1.202153E-02  4.485891E-03  1.569110E-02  2.509225E-02  2.540667E-02  2.534176E-02
 2.791500E+02  9.256694E-04  1.886807E-04  3.445802E-04  1.681544E-02  1.431396E-02  4.531389E-02  1.242229E-02  6.010759E-03  3.581318E-03  4.778896E-03  1.746368E-03  7.246077E-03  3.316314E-04  9.907579E-05  2.509382E-04  4.408773E-06  6.299660E-03  7.668454E-03  5.095480E-03  2.364738E-05  3.974430E-05  4.933817E-02  6.683234E-02  5.222644E-02  1.502045E-04  2.211731E-03  2.218791E-03  5.288812E-02  1.090465E-04  1.483895E-04  2.308490E-04  1.192492E-02  3.035070E-03  7.605563E-03  4.790151E-02  8.746070E-03  3.659255E-02  5.014727E-03  4.831064E-02  4.305221E-02  1.871017E-02  2.324786E-04  2.951320E-04  1.417529E-02  4.273558E-03  6.870475E-04  2.107387E-03  3.552778E-02  3.133023E-02  1.988154E-02  7.692427E-03  2.174175E-02  2.797930E-02  1.898686E-02  1.790132E-02  2.569275E-02  6.081409E-03  4.871418E-04  7.583724E-03  1.097675E-02  1.731610E-02  2.376861E-02  7.631225E-03  1.192026E-02  4.450465E-03  1.549793E-02  2.490918E-02  2.505548E-02  2.506840E-02
 2.801500E+02  9.624674E-04  1.990764E-04  3.579266E-04  1.700289E-02  1.435271E-02  4.550027E-02  1.234854E-02  6.009770E-03  3.562516E-03  4.754594E-03  1.743593E-03  7.244679E-03  3.455139E-04  1.050025E-04  2.626358E-04  4.786262E-06  6.412273E-03  7.860806E-03  5.170817E-03  2.482676E-05  4.167055E-05  4.905071E-02  6.639438E-02  5.238272E-02  1.526865E-04  2.237744E-03  2.244816E-03  5.362992E-02  1.153661E-04  1.569811E-04  2.411227E-04  1.212954E-02  3.070973E-03  7.694658E-03  4.862173E-02  8.705295E-03  3.631002E-02  4.981971E-03  4.792427E-02  4.273877E-02  1.858861E-02  2.421980E-04  3.075894E-04  1.439620E-02  4.308406E-03  6.925018E-04  2.127755E-03  3.517211E-02  3.104768E-02  1.981124E-02  7.672125E-03  2.155169E-02  2.837365E-02  1.924962E-02  1.807283E-02  2.559864E-02  6.038207E-03  4.869498E-04  7.553380E-03  1.092704E-02  1.744746E-02  2.394164E-02  7.567921E-03  1.181926E-02  4.415081E-03  1.530686E-02  2.472615E-02  2.470894E-02  2.479726E-02
 2.811500E+02  1.000442E-03  2.099599E-04  3.716731E-04  1.718991E-02  1.439006E-02  4.568220E-02  1.227449E-02  6.008179E-03  3.543582E-03  4.730099E-03  1.740664E-03  7.242556E-03  3.598725E-04  1.112363E-04  2.747800E-04  5.192926E-06  6.525646E-03  8.056066E-03  5.246289E-03  2.605408E-05  4.367269E-05  4.876177E-02  6.595558E-02  5.253286E-02  1.551758E-04  2.263666E-03  2.270748E-03  5.437147E-02  1.220009E-04  1.660009E-04  2.517659E-04  1.233537E-02  3.106779E-03  7.783496E-03  4.934351E-02  8.664054E-03  3.602781E-02  4.949105E-03  4.753856E-02  4.242527E-02  1.846674E-02  2.522398E-04  3.204652E-04  1.461797E-02  4.342912E-03  6.978979E-04  2.147993E-03  3.481869E-02  3.076634E-02  1.973956E-02  7.651201E-03  2.136233E-02  2.876878E-02  1.951280E-02  1.824323E-02  2.550282E-02  5.994964E-03  4.867044E-04  7.522558E-03  1.087672E-02  1.757739E-02  2.411265E-02  7.504791E-03  1.171854E-02  4.379746E-03  1.511786E-02  2.454318E-02  2.436698E-02  2.452834E-02
 2.821500E+02  1.039621E-03  2.213498E-04  3.858276E-04  1.737648E-02  1.442603E-02  4.585970E-02  1.220016E-02  6.005993E-03  3.524521E-03  4.705421E-03  1.737585E-03  7.239718E-03  3.747196E-04  1.177906E-04  2.873835E-04  5.630765E-06  6.639760E-03  8.254233E-03  5.321879E-03  2.733076E-05  4.575291E-05  4.847141E-02  6.551602E-02  5.267688E-02  1.576719E-04  2.289489E-03  2.296581E-03  5.511259E-02  1.289637E-04  1.754664E-04  2.627884E-04  1.254236E-02  3.142479E-03  7.872056E-03  5.006670E-02  8.622364E-03  3.574594E-02  4.916136E-03  4.715354E-02  4.211178E-02  1.834457E-02  2.626114E-04  3.337695E-04  1.484057E-02  4.377069E-03  7.032347E-04  2.168096E-03  3.446754E-02  3.048623E-02  1.966653E-02  7.629669E-03  2.117371E-02  2.916462E-02  1.977636E-02  1.841246E-02  2.540532E-02  5.951690E-03  4.864061E-04  7.491269E-03  1.082583E-02  1.770586E-02  2.428162E-02  7.441841E-03  1.161813E-02  4.344466E-03  1.493092E-02  2.436032E-02  2.402956E-02  2.426163E-02
