#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  5.202153E+01  5.202416E+01  9.106727E+01
 2.741500E+02  5.207620E+01  5.207883E+01  9.126706E+01
 2.751500E+02  5.213102E+01  5.213366E+01  9.146668E+01
 2.761500E+02  5.218601E+01  5.218865E+01  9.166615E+01
 2.771500E+02  5.224115E+01  5.224379E+01  9.186547E+01
 2.781500E+02  5.229645E+01  5.229909E+01  9.206464E+01
 2.791500E+02  5.235190E+01  5.235454E+01  9.226366E+01
 2.801500E+02  5.240752E+01  5.241016E+01  9.246253E+01
 2.811500E+02  5.246329E+01  5.246593E+01  9.266127E+01
 2.821500E+02  5.251923E+01  5.252187E+01  9.285986E+01
 2.831500E+02  5.257532E+01  5.257796E+01  9.305833E+01
 2.841500E+02  5.263158E+01  5.263422E+01  9.325667E+01
 2.851500E+02  5.268800E+01  5.269064E+01  9.345488E+01
 2.861500E+02  5.274459E+01  5.274723E+01  9.365298E+01
 2.871500E+02  5.280134E+01  5.280398E+01  9.385096E+01
 2.881500E+02  5.285826E+01  5.286090E+01  9.404884E+01
 2.891500E+02  5.291535E+01  5.291799E+01  9.424661E+01
 2.901500E+02  5.297260E+01  5.297525E+01  9.444429E+01
 2.911500E+02  5.303003E+01  5.303267E+01  9.464187E+01
 2.921500E+02  5.308763E+01  5.309027E+01  9.483937E+01
 2.931500E+02  5.314540E+01  5.314805E+01  9.503679E+01
 2.941500E+02  5.320335E+01  5.320600E+01  9.523413E+01
 2.951500E+02  5.326148E+01  5.326413E+01  9.543141E+01
 2.961500E+02  5.331979E+01  5.332243E+01  9.562863E+01
 2.971500E+02  5.337828E+01  5.338092E+01  9.582580E+01
 2.981500E+02  5.343695E+01  5.343960E+01  9.602292E+01
 2.991500E+02  5.349581E+01  5.349846E+01  9.622001E+01
 3.001500E+02  5.355486E+01  5.355750E+01  9.641706E+01
 3.011500E+02  5.361409E+01  5.361674E+01  9.661409E+01
 3.021500E+02  5.367352E+01  5.367617E+01  9.681111E+01
 3.031500E+02  5.373315E+01  5.373580E+01  9.700813E+01
 3.041500E+02  5.379297E+01  5.379562E+01  9.720515E+01
 3.051500E+02  5.385300E+01  5.385565E+01  9.740218E+01
 3.061500E+02  5.391323E+01  5.391588E+01  9.759923E+01
 3.071500E+02  5.397366E+01  5.397631E+01  9.779631E+01
 3.081500E+02  5.403431E+01  5.403696E+01  9.799343E+01
 3.091500E+02  5.409517E+01  5.409782E+01  9.819061E+01
 3.101500E+02  5.415624E+01  5.415889E+01  9.838785E+01
 3.111500E+02  5.421753E+01  5.422018E+01  9.858515E+01
 3.121500E+02  5.427905E+01  5.428170E+01  9.878253E+01
 3.131500E+02  5.434079E+01  5.434344E+01  9.898001E+01
 3.141500E+02  5.440276E+01  5.440541E+01  9.917759E+01
 3.151500E+02  5.446496E+01  5.446761E+01  9.937528E+01
 3.161500E+02  5.452740E+01  5.453005E+01  9.957310E+01
 3.171500E+02  5.459008E+01  5.459274E+01  9.977105E+01
 3.181500E+02  5.465301E+01  5.465566E+01  9.996915E+01
 3.191500E+02  5.471618E+01  5.471884E+01  1.001674E+02
 3.201500E+02  5.477961E+01  5.478227E+01  1.003658E+02
 3.211500E+02  5.484330E+01  5.484596E+01  1.005645E+02
 3.221500E+02  5.490725E+01  5.490991E+01  1.007633E+02
 3.231500E+02  5.497147E+01  5.497412E+01  1.009623E+02
 3.241500E+02  5.503596E+01  5.503861E+01  1.011616E+02
 3.251500E+02  5.510072E+01  5.510338E+01  1.013611E+02
 3.261500E+02  5.516577E+01  5.516843E+01  1.015608E+02
 3.271500E+02  5.523110E+01  5.523376E+01  1.017608E+02
 3.281500E+02  5.529673E+01  5.529939E+01  1.019611E+02
 3.291500E+02  5.536265E+01  5.536531E+01  1.021617E+02
 3.301500E+02  5.542887E+01  5.543153E+01  1.023626E+02
 3.311500E+02  5.549540E+01  5.549807E+01  1.025638E+02
 3.321500E+02  5.556225E+01  5.556491E+01  1.027654E+02
 3.331500E+02  5.562942E+01  5.563208E+01  1.029673E+02
 3.341500E+02  5.569691E+01  5.569957E+01  1.031696E+02
 3.351500E+02  5.576473E+01  5.576740E+01  1.033722E+02
 3.361500E+02  5.583289E+01  5.583556E+01  1.035753E+02
 3.371500E+02  5.590140E+01  5.590406E+01  1.037788E+02
 3.381500E+02  5.597025E+01  5.597292E+01  1.039827E+02
 3.391500E+02  5.603947E+01  5.604213E+01  1.041871E+02
 3.401500E+02  5.610904E+01  5.611171E+01  1.043920E+02
 3.411500E+02  5.617899E+01  5.618166E+01  1.045973E+02
 3.421500E+02  5.624932E+01  5.625198E+01  1.048031E+02
 3.431500E+02  5.632003E+01  5.632270E+01  1.050095E+02
 3.441500E+02  5.639113E+01  5.639380E+01  1.052164E+02
 3.451500E+02  5.646263E+01  5.646530E+01  1.054239E+02
 3.461500E+02  5.653454E+01  5.653721E+01  1.056319E+02
 3.471500E+02  5.660686E+01  5.660954E+01  1.058406E+02
