#         T/K        V/dm^3  V(excl)/dm^3    alpha/K^-1        status
 2.731500E+02  5.403528E-02  5.178649E-02  6.525642E-04                                 112
 2.741500E+02  5.407054E-02  5.178649E-02  6.549913E-04                                 112
 2.751500E+02  5.410611E-02  5.178649E-02  6.600046E-04                                 112
 2.761500E+02  5.414196E-02  5.178649E-02  6.645288E-04                                 112
 2.771500E+02  5.417807E-02  5.178649E-02  6.686097E-04                                 112
 2.781500E+02  5.421441E-02  5.178649E-02  6.722687E-04                                 112
 2.791500E+02  5.425096E-02  5.178649E-02  6.755303E-04                                 112
 2.801500E+02  5.428771E-02  5.178649E-02  6.784217E-04                                 112
 2.811500E+02  5.432462E-02  5.178649E-02  6.809719E-04                                 112
 2.821500E+02  5.436169E-02  5.178649E-02  6.832111E-04                                 112
 2.831500E+02  5.439890E-02  5.178649E-02  6.851706E-04                                 112
 2.841500E+02  5.443624E-02  5.178649E-02  6.868813E-04                                 112
 2.851500E+02  5.447368E-02  5.178649E-02  6.883739E-04                                 112
 2.861500E+02  5.451123E-02  5.178649E-02  6.896779E-04                                 112
 2.871500E+02  5.454888E-02  5.178649E-02  6.908216E-04                                 112
 2.881500E+02  5.458660E-02  5.178649E-02  6.918314E-04                                 112
 2.891500E+02  5.462440E-02  5.178649E-02  6.927318E-04                                 112
 2.901500E+02  5.466228E-02  5.178649E-02  6.935450E-04                                 112
 2.911500E+02  5.470023E-02  5.178649E-02  6.942909E-04                                 112
 2.921500E+02  5.473824E-02  5.178649E-02  6.949869E-04                                 112
 2.931500E+02  5.477631E-02  5.178649E-02  6.956482E-04                                 112
 2.941500E+02  5.481445E-02  5.178649E-02  6.962878E-04                                 112
 2.951500E+02  5.485264E-02  5.178649E-02  6.969162E-04                                 112
 2.961500E+02  5.489090E-02  5.178649E-02  6.975421E-04                                 112
 2.971500E+02  5.492922E-02  5.178649E-02  6.981721E-04                                 112
 2.981500E+02  5.496760E-02  5.178649E-02  6.988112E-04                                 112
 2.991500E+02  5.500605E-02  5.178649E-02  6.994629E-04                                 112
 3.001500E+02  5.504455E-02  5.178649E-02  7.001291E-04                                 112
 3.011500E+02  5.508312E-02  5.178649E-02  7.008109E-04                                 112
 3.021500E+02  5.512176E-02  5.178649E-02  7.015081E-04                                 112
 3.031500E+02  5.516046E-02  5.178649E-02  7.022200E-04                                 112
 3.041500E+02  5.519923E-02  5.178649E-02  7.029449E-04                                 112
 3.051500E+02  5.523806E-02  5.178649E-02  7.036810E-04                                 112
 3.061500E+02  5.527697E-02  5.178649E-02  7.044258E-04                                 112
 3.071500E+02  5.531594E-02  5.178649E-02  7.051769E-04                                 112
 3.081500E+02  5.535498E-02  5.178649E-02  7.059316E-04                                 112
 3.091500E+02  5.539409E-02  5.178649E-02  7.066873E-04                                 112
 3.101500E+02  5.543327E-02  5.178649E-02  7.074415E-04                                 112
 3.111500E+02  5.547253E-02  5.178649E-02  7.081916E-04                                 112
 3.121500E+02  5.551185E-02  5.178649E-02  7.089355E-04                                 112
 3.131500E+02  5.555123E-02  5.178649E-02  7.096714E-04                                 112
 3.141500E+02  5.559069E-02  5.178649E-02  7.103976E-04                                 112
 3.151500E+02  5.563022E-02  5.178649E-02  7.111129E-04                                 112
 3.161500E+02  5.566981E-02  5.178649E-02  7.118164E-04                                 112
 3.171500E+02  5.570947E-02  5.178649E-02  7.125076E-04                                 112
 3.181500E+02  5.574920E-02  5.178649E-02  7.131864E-04                                 112
 3.191500E+02  5.578899E-02  5.178649E-02  7.138530E-04                                 112
 3.201500E+02  5.582885E-02  5.178649E-02  7.145082E-04                                 112
 3.211500E+02  5.586877E-02  5.178649E-02  7.151529E-04                                 112
 3.221500E+02  5.590876E-02  5.178649E-02  7.157887E-04                                 112
 3.231500E+02  5.594881E-02  5.178649E-02  7.164173E-04                                 112
 3.241500E+02  5.598892E-02  5.178649E-02  7.170408E-04                                 112
 3.251500E+02  5.602910E-02  5.178649E-02  7.176615E-04                                 112
 3.261500E+02  5.606934E-02  5.178649E-02  7.182822E-04                                 112
 3.271500E+02  5.610965E-02  5.178649E-02  7.189059E-04                                 112
 3.281500E+02  5.615002E-02  5.178649E-02  7.195357E-04                                 112
 3.291500E+02  5.619045E-02  5.178649E-02  7.201750E-04                                 112
 3.301500E+02  5.623095E-02  5.178649E-02  7.208273E-04                                 112
 3.311500E+02  5.627152E-02  5.178649E-02  7.214963E-04                                 112
 3.321500E+02  5.631215E-02  5.178649E-02  7.221859E-04                                 112
 3.331500E+02  5.635285E-02  5.178649E-02  2.373707E+02                                 112
 3.341500E+02  2.680934E+01  5.178649E-02  5.005925E-01                                 111
 3.351500E+02  2.689746E+01  5.178649E-02  3.274585E-03                                 111
 3.361500E+02  2.698550E+01  5.178649E-02  3.260533E-03                                 111
 3.371500E+02  2.707344E+01  5.178649E-02  3.246640E-03                                 111
 3.381500E+02  2.716129E+01  5.178649E-02  3.232904E-03                                 111
 3.391500E+02  2.724906E+01  5.178649E-02  3.219322E-03                                 111
