#         T/K          A/kJ          G/kJ
  2.731500000000E+02   2.674910314678E+01   2.675194100409E+01
  2.741500000000E+02   2.665055458067E+01   2.665339327056E+01
  2.751500000000E+02   2.655175056278E+01   2.655459009324E+01
  2.761500000000E+02   2.645269086098E+01   2.645553123987E+01
  2.771500000000E+02   2.635337528254E+01   2.635621651762E+01
  2.781500000000E+02   2.625380367457E+01   2.625664577350E+01
  2.791500000000E+02   2.615397592432E+01   2.615681889465E+01
  2.801500000000E+02   2.605389195861E+01   2.605673580778E+01
  2.811500000000E+02   2.595355174445E+01   2.595639647977E+01
  2.821500000000E+02   2.585295528764E+01   2.585580091632E+01
  2.831500000000E+02   2.575210263299E+01   2.575494916212E+01
  2.841500000000E+02   2.565099386186E+01   2.565384129839E+01
  2.851500000000E+02   2.554962909430E+01   2.555247744509E+01
  2.861500000000E+02   2.544800848496E+01   2.545085775673E+01
  2.871500000000E+02   2.534613222335E+01   2.534898242272E+01
  2.881500000000E+02   2.524400053225E+01   2.524685166570E+01
  2.891500000000E+02   2.514161366603E+01   2.514446573996E+01
  2.901500000000E+02   2.503897190947E+01   2.504182493015E+01
  2.911500000000E+02   2.493607557568E+01   2.493892954929E+01
  2.921500000000E+02   2.483292500484E+01   2.483577993746E+01
  2.931500000000E+02   2.472952056069E+01   2.473237645832E+01
  2.941500000000E+02   2.462586263180E+01   2.462871950034E+01
  2.951500000000E+02   2.452195162641E+01   2.452480947170E+01
  2.961500000000E+02   2.441778797197E+01   2.442064679976E+01
  2.971500000000E+02   2.431337211282E+01   2.431623192884E+01
  2.981500000000E+02   2.420870450761E+01   2.421156531750E+01
  2.991500000000E+02   2.410378562822E+01   2.410664743760E+01
  3.001500000000E+02   2.399861595657E+01   2.400147877102E+01
  3.011500000000E+02   2.389319598300E+01   2.389605980809E+01
  3.021500000000E+02   2.378752620415E+01   2.379039104544E+01
  3.031500000000E+02   2.368160712049E+01   2.368447298352E+01
  3.041500000000E+02   2.357543923496E+01   2.357830612530E+01
  3.051500000000E+02   2.346902305020E+01   2.347189097345E+01
  3.061500000000E+02   2.336235906694E+01   2.336522802871E+01
  3.071500000000E+02   2.325544778201E+01   2.325831778797E+01
  3.081500000000E+02   2.055606310524E+01   2.307638923690E+01
  3.091500000000E+02   2.032864851410E+01   2.285780240711E+01
  3.101500000000E+02   2.010110415186E+01   2.263907422887E+01
  3.111500000000E+02   1.987343017275E+01   2.242020540797E+01
  3.121500000000E+02   1.964562675570E+01   2.220119662565E+01
  3.131500000000E+02   1.941769409903E+01   2.198204853894E+01
  3.141500000000E+02   1.918963241868E+01   2.176276178383E+01
  3.151500000000E+02   1.896144194522E+01   2.154333697667E+01
  3.161500000000E+02   1.873312292164E+01   2.132377471567E+01
  3.171500000000E+02   1.850467560131E+01   2.110407558224E+01
  3.181500000000E+02   1.827610024628E+01   2.088424014220E+01
  3.191500000000E+02   1.804739712582E+01   2.066426894684E+01
  3.201500000000E+02   1.781856651507E+01   2.044416253389E+01
  3.211500000000E+02   1.758960869394E+01   2.022392142838E+01
  3.221500000000E+02   1.736052394614E+01   2.000354614342E+01
  3.231500000000E+02   1.713131255830E+01   1.978303718086E+01
  3.241500000000E+02   1.690197481925E+01   1.956239503197E+01
  3.251500000000E+02   1.667251101941E+01   1.934162017801E+01
  3.261500000000E+02   1.644292145015E+01   1.912071309068E+01
  3.271500000000E+02   1.621320640340E+01   1.889967423270E+01
  3.281500000000E+02   1.598336617119E+01   1.867850405817E+01
  3.291500000000E+02   1.575340104529E+01   1.845720301296E+01
  3.301500000000E+02   1.552331131689E+01   1.823577153514E+01
  3.311500000000E+02   1.529309727639E+01   1.801421005523E+01
  3.321500000000E+02   1.506275921309E+01   1.779251899658E+01
  3.331500000000E+02   1.483229741506E+01   1.757069877561E+01
  3.341500000000E+02   1.460171216894E+01   1.734874980211E+01
