#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9          c4-1          c4-3          c4-5          c4-6          c4-7          c4-8          c4-9          c5-1          c5-4          c5-6          c5-9          c6-2          c6-8            m1          m2-1          m3-1          m4-1          m5-1          m5-2          m6-2          m6-3          m6-4          m6-5          m6-7          m6-8          c1m1        c1m2-1        c1m2-7        c1m3-6        c1m4-1        c1m5-1        c1m5-6        c2m1-1        c2m2-1        c2m2-5        c2m3-1        c2m4-1        c2m4-3        c2m4-8        c3m1-1        c3m2-3        c3m3-8        c4m1-6        c4m2-4        c4m2-5        c5m1-9
 2.731500E+02  3.915436E-02  4.407887E-02  1.313826E-02  1.724428E-02  1.918564E-02  2.287648E-02  2.489048E-02  1.040829E-02  1.390023E-04  9.760557E-03  2.077901E-02  2.173388E-02  3.041278E-02  4.779536E-03  3.880550E-02  2.983831E-02  2.132505E-02  4.541046E-02  2.750223E-03  1.514759E-03  1.676666E-04  2.003131E-04  6.854194E-03  3.650613E-03  1.145759E-02  1.985636E-03  9.271803E-04  5.700217E-04  7.598581E-04  2.717541E-04  1.117928E-03  5.391557E-02  1.134391E-03  3.722297E-03  1.029675E-03  8.547596E-02  1.108379E-02  2.824509E-02  9.788299E-03  1.440753E-02  3.715972E-03  9.024709E-03  9.917081E-02  3.568222E-02  4.688563E-02  3.784814E-02  1.456638E-02  1.953789E-02  3.154423E-03  5.772749E-02  9.727461E-03  7.967802E-03
 2.741500E+02  4.029282E-02  4.537064E-02  1.336727E-02  1.755081E-02  1.952812E-02  2.329220E-02  2.487362E-02  1.043664E-02  1.399290E-04  9.785868E-03  2.085429E-02  2.179819E-02  3.048106E-02  4.639629E-03  3.804140E-02  2.923844E-02  2.092999E-02  4.335438E-02  2.630719E-03  1.593298E-03  1.792157E-04  2.108133E-04  7.019308E-03  3.708869E-03  1.165747E-02  2.000731E-03  9.398883E-04  5.747709E-04  7.663222E-04  2.750699E-04  1.133217E-03  5.627892E-02  1.179756E-03  3.883691E-03  1.063938E-03  8.584629E-02  1.103546E-02  2.813399E-02  1.009526E-02  1.470699E-02  3.793803E-03  9.103224E-03  9.740100E-02  3.516887E-02  4.605077E-02  3.837611E-02  1.464001E-02  1.936230E-02  3.145666E-03  5.670141E-02  9.579152E-03  7.788391E-03
 2.751500E+02  4.145400E-02  4.667977E-02  1.359290E-02  1.785305E-02  1.986589E-02  2.370249E-02  2.484190E-02  1.045854E-02  1.407703E-04  9.805133E-03  2.091666E-02  2.184902E-02  3.053055E-02  4.501221E-03  3.726821E-02  2.863217E-02  2.052877E-02  4.136477E-02  2.514756E-03  1.675456E-03  1.914756E-04  2.217770E-04  7.186546E-03  3.767082E-03  1.185765E-02  2.015424E-03  9.524856E-04  5.794078E-04  7.726376E-04  2.783456E-04  1.148371E-03  5.872217E-02  1.226402E-03  4.050233E-03  1.098851E-03  8.619194E-02  1.098407E-02  2.801487E-02  1.040660E-02  1.500536E-02  3.871369E-03  9.178205E-03  9.563129E-02  3.465064E-02  4.521587E-02  3.888936E-02  1.470580E-02  1.917838E-02  3.134938E-03  5.566116E-02  9.427429E-03  7.607852E-03
 2.761500E+02  4.263781E-02  4.800549E-02  1.381483E-02  1.815059E-02  2.019847E-02  2.410679E-02  2.479533E-02  1.047394E-02  1.415243E-04  9.818310E-03  2.096598E-02  2.188624E-02  3.056114E-02  4.364420E-03  3.648707E-02  2.802039E-02  2.012202E-02  3.944104E-02  2.402324E-03  1.761366E-03  2.044828E-04  2.332184E-04  7.355816E-03  3.825189E-03  1.205792E-02  2.029685E-03  9.649541E-04  5.839235E-04  7.787924E-04  2.815764E-04  1.163370E-03  6.124656E-02  1.274335E-03  4.221973E-03  1.134398E-03  8.651196E-02  1.092958E-02  2.788761E-02  1.072210E-02  1.530227E-02  3.948574E-03  9.249509E-03  9.386213E-02  3.412772E-02  4.438114E-02  3.938702E-02  1.476358E-02  1.898631E-02  3.122255E-03  5.460804E-02  9.272500E-03  7.426444E-03
 2.771500E+02  4.384426E-02  4.934711E-02  1.403276E-02  1.844303E-02  2.052539E-02  2.450453E-02  2.473399E-02  1.048281E-02  1.421898E-04  9.825368E-03  2.100214E-02  2.190979E-02  3.057275E-02  4.229321E-03  3.569908E-02  2.740393E-02  1.971035E-02  3.758243E-02  2.293404E-03  1.851169E-03  2.182761E-04  2.451521E-04  7.527027E-03  3.883124E-03  1.225809E-02  2.043483E-03  9.772751E-04  5.883088E-04  7.847741E-04  2.847570E-04  1.178190E-03  6.385347E-02  1.323558E-03  4.398960E-03  1.170563E-03  8.680543E-02  1.087193E-02  2.775207E-02  1.104157E-02  1.559734E-02  4.025322E-03  9.316991E-03  9.209392E-02  3.360028E-02  4.354677E-02  3.986825E-02  1.481320E-02  1.878626E-02  3.107634E-03  5.354326E-02  9.114561E-03  7.244407E-03
 2.781500E+02  4.507335E-02  5.070386E-02  1.424639E-02  1.872994E-02  2.084621E-02  2.489517E-02  2.465796E-02  1.048512E-02  1.427652E-04  9.826287E-03  2.102508E-02  2.191960E-02  3.056535E-02  4.096015E-03  3.490536E-02  2.678365E-02  1.929436E-02  3.578811E-02  2.187970E-03  1.945014E-03  2.328955E-04  2.575926E-04  7.700080E-03  3.940822E-03  1.245792E-02  2.056785E-03  9.894292E-04  5.925541E-04  7.905700E-04  2.878821E-04  1.192809E-03  6.654416E-02  1.374074E-03  4.581240E-03  1.207326E-03  8.707144E-02  1.081107E-02  2.760812E-02  1.136477E-02  1.589021E-02  4.101515E-03  9.380512E-03  9.032711E-02  3.306851E-02  4.271297E-02  4.033223E-02  1.485452E-02  1.857841E-02  3.091094E-03  5.246802E-02  8.953814E-03  7.061979E-03
 2.791500E+02  4.632505E-02  5.207496E-02  1.445540E-02  1.901094E-02  2.116047E-02  2.527816E-02  2.456736E-02  1.048087E-02  1.432494E-04  9.821059E-03  2.103474E-02  2.191564E-02  3.053892E-02  3.964590E-03  3.410699E-02  2.616037E-02  1.887465E-02  3.405719E-02  2.085992E-03  2.043048E-03  2.483825E-04  2.705544E-04  7.874870E-03  3.998210E-03  1.265719E-02  2.069561E-03  1.001396E-03  5.966499E-04  7.961672E-04  2.909461E-04  1.207201E-03  6.931988E-02  1.425883E-03  4.768846E-03  1.244667E-03  8.730909E-02  1.074697E-02  2.745564E-02  1.169146E-02  1.618048E-02  4.177053E-03  9.439935E-03  8.856214E-02  3.253262E-02  4.187996E-02  4.077814E-02  1.488742E-02  1.836296E-02  3.072661E-03  5.138356E-02  8.790463E-03  6.879395E-03
 2.801500E+02  4.759931E-02  5.345957E-02  1.465951E-02  1.928561E-02  2.146773E-02  2.565296E-02  2.446232E-02  1.047005E-02  1.436415E-04  9.809688E-03  2.103107E-02  2.189790E-02  3.049350E-02  3.835128E-03  3.330505E-02  2.553494E-02  1.845184E-02  3.238870E-02  1.987436E-03  2.145425E-03  2.647802E-04  2.840520E-04  8.051279E-03  4.055217E-03  1.285566E-02  2.081776E-03  1.013156E-03  6.005863E-04  8.015525E-04  2.939434E-04  1.221343E-03  7.218176E-02  1.478984E-03  4.961808E-03  1.282564E-03  8.751747E-02  1.067958E-02  2.729453E-02  1.202140E-02  1.646776E-02  4.251832E-03  9.495123E-03  8.679950E-02  3.199280E-02  4.104797E-02  4.120520E-02  1.491178E-02  1.814012E-02  3.052361E-03  5.029112E-02  8.624717E-03  6.696886E-03
 2.811500E+02  4.889605E-02  5.485681E-02  1.485841E-02  1.955356E-02  2.176754E-02  2.601902E-02  2.434302E-02  1.045267E-02  1.439406E-04  9.792189E-03  2.101409E-02  2.186641E-02  3.042915E-02  3.707705E-03  3.250062E-02  2.490817E-02  1.802651E-02  3.078165E-02  1.892266E-03  2.252302E-03  2.821330E-04  2.980995E-04  8.229181E-03  4.111766E-03  1.305307E-02  2.093399E-03  1.024687E-03  6.043535E-04  8.067125E-04  2.968681E-04  1.235209E-03  7.513090E-02  1.533372E-03  5.160145E-03  1.320991E-03  8.769570E-02  1.060887E-02  2.712469E-02  1.235432E-02  1.675164E-02  4.325750E-03  9.545948E-03  8.503971E-02  3.144929E-02  4.021725E-02  4.161263E-02  1.492751E-02  1.791011E-02  3.030226E-03  4.919194E-02  8.456785E-03  6.514680E-03
 2.821500E+02  5.021515E-02  5.626575E-02  1.505181E-02  1.981440E-02  2.205946E-02  2.637581E-02  2.420965E-02  1.042877E-02  1.441461E-04  9.768590E-03  2.098381E-02  2.182121E-02  3.034597E-02  3.582394E-03  3.169475E-02  2.428086E-02  1.759925E-02  2.923498E-02  1.800438E-03  2.363837E-03  3.004868E-04  3.127111E-04  8.408444E-03  4.167777E-03  1.324918E-02  2.104394E-03  1.035968E-03  6.079413E-04  8.116336E-04  2.997144E-04  1.248772E-03  7.816828E-02  1.589040E-03  5.363866E-03  1.359921E-03  8.784290E-02  1.053481E-02  2.694603E-02  1.268993E-02  1.703173E-02  4.398699E-03  9.592282E-03  8.328329E-02  3.090231E-02  3.938804E-02  4.199970E-02  1.493451E-02  1.767316E-02  3.006291E-03  4.808725E-02  8.286883E-03  6.333000E-03
