#         T/K     Cv/J*K^-1     Cp/J*K^-1
 2.731500E+02  6.798874E+01  6.799262E+01
 2.741500E+02  6.802566E+01  6.802957E+01
 2.751500E+02  6.806157E+01  6.806553E+01
 2.761500E+02  6.809648E+01  6.810049E+01
 2.771500E+02  6.813040E+01  6.813447E+01
 2.781500E+02  6.816335E+01  6.816747E+01
 2.791500E+02  6.819533E+01  6.819951E+01
 2.801500E+02  6.822636E+01  6.823060E+01
 2.811500E+02  6.825646E+01  6.826076E+01
 2.821500E+02  6.828563E+01  6.828999E+01
 2.831500E+02  6.831390E+01  6.831831E+01
 2.841500E+02  6.834128E+01  6.834574E+01
 2.851500E+02  6.836777E+01  6.837230E+01
 2.861500E+02  6.839342E+01  6.839800E+01
 2.871500E+02  6.841822E+01  6.842286E+01
 2.881500E+02  6.844220E+01  6.844691E+01
 2.891500E+02  6.846539E+01  6.847015E+01
 2.901500E+02  6.848781E+01  6.849262E+01
 2.911500E+02  6.850947E+01  6.851435E+01
 2.921500E+02  6.853040E+01  6.853534E+01
 2.931500E+02  6.855064E+01  6.855563E+01
 2.941500E+02  6.857021E+01  6.857526E+01
 2.951500E+02  6.858913E+01  6.859424E+01
 2.961500E+02  6.860744E+01  6.861260E+01
 2.971500E+02  6.862517E+01  6.863039E+01
 2.981500E+02  6.864236E+01  6.864762E+01
 2.991500E+02  6.865902E+01  6.866434E+01
 3.001500E+02  6.867521E+01  6.868058E+01
 3.011500E+02  6.869095E+01  6.869637E+01
 3.021500E+02  6.870629E+01  6.871176E+01
 3.031500E+02  6.872126E+01  6.872677E+01
 3.041500E+02  6.873589E+01  6.874145E+01
 3.051500E+02  6.875024E+01  6.875584E+01
 3.061500E+02  6.876434E+01  6.876998E+01
 3.071500E+02  6.877823E+01  6.878391E+01
 3.081500E+02  6.879195E+01  6.879767E+01
 3.091500E+02  6.880554E+01  6.881130E+01
 3.101500E+02  6.881905E+01  6.882484E+01
 3.111500E+02  6.883252E+01  6.883833E+01
 3.121500E+02  6.884598E+01  6.885183E+01
 3.131500E+02  6.885949E+01  6.886536E+01
 3.141500E+02  6.887307E+01  6.887897E+01
 3.151500E+02  6.888678E+01  6.889270E+01
 3.161500E+02  6.890065E+01  6.890659E+01
 3.171500E+02  6.891472E+01  6.892068E+01
 3.181500E+02  6.892904E+01  6.893501E+01
 3.191500E+02  6.894362E+01  6.894961E+01
 3.201500E+02  6.895852E+01  6.896452E+01
 3.211500E+02  6.897377E+01  6.897977E+01
 3.221500E+02  6.898940E+01  6.899541E+01
 3.231500E+02  6.900544E+01  6.901145E+01
 3.241500E+02  6.902192E+01  6.902793E+01
 3.251500E+02  6.903887E+01  6.904488E+01
 3.261500E+02  6.905632E+01  6.906232E+01
 3.271500E+02  6.907428E+01  6.908028E+01
 3.281500E+02  6.909279E+01  6.909877E+01
 3.291500E+02  6.911185E+01  6.911783E+01
 3.301500E+02  6.913149E+01  6.913746E+01
 3.311500E+02  6.915173E+01  6.915768E+01
 3.321500E+02  6.917257E+01  6.917851E+01
 3.331500E+02  6.919402E+01  6.919995E+01
 3.341500E+02  6.921610E+01  6.922201E+01
 3.351500E+02  6.923882E+01  6.924471E+01
 3.361500E+02  6.926217E+01  6.926804E+01
 3.371500E+02  6.928616E+01  6.929201E+01
 3.381500E+02  6.931078E+01  6.931661E+01
 3.391500E+02  6.933605E+01  6.934186E+01
 3.401500E+02  6.936195E+01  6.936774E+01
 3.411500E+02  6.938848E+01  6.939425E+01
 3.421500E+02  6.941563E+01  6.942138E+01
 3.431500E+02  6.944340E+01  6.944913E+01
 3.441500E+02  6.947178E+01  6.947749E+01
 3.451500E+02  6.950075E+01  1.491335E+03
 3.461500E+02  5.861204E+01  1.484738E+03
 3.471500E+02  5.869009E+01  6.727666E+01
 3.481500E+02  5.876798E+01  6.735073E+01
 3.491500E+02  5.884571E+01  6.742471E+01
 3.501500E+02  5.892329E+01  6.749860E+01
 3.511500E+02  5.900072E+01  6.757238E+01
 3.521500E+02  5.907798E+01  6.764606E+01
 3.531500E+02  5.915508E+01  6.771964E+01
 3.541500E+02  5.923203E+01  6.779312E+01
 3.551500E+02  5.930882E+01  6.786649E+01
 3.561500E+02  5.938544E+01  6.793976E+01
 3.571500E+02  5.946190E+01  6.801292E+01
 3.581500E+02  5.953821E+01  6.808596E+01
 3.591500E+02  5.961435E+01  6.815890E+01
 3.601500E+02  5.969032E+01  6.823173E+01
 3.611500E+02  5.976614E+01  6.830444E+01
 3.621500E+02  5.984179E+01  6.837703E+01
 3.631500E+02  5.991727E+01  6.844951E+01
 3.641500E+02  5.999259E+01  6.852188E+01
 3.651500E+02  6.006775E+01  6.859412E+01
 3.661500E+02  6.014274E+01  6.866625E+01
 3.671500E+02  6.021756E+01  6.873825E+01
 3.681500E+02  6.029222E+01  6.881013E+01
 3.691500E+02  6.036671E+01  6.888189E+01
 3.701500E+02  6.044104E+01  6.895352E+01
 3.711500E+02  6.051519E+01  6.902503E+01
 3.721500E+02  6.058918E+01  6.909642E+01
 3.731500E+02  6.066301E+01  6.916767E+01
 3.741500E+02  6.073666E+01  6.923880E+01
 3.751500E+02  6.081015E+01  6.930980E+01
 3.761500E+02  6.088346E+01  6.938067E+01
 3.771500E+02  6.095661E+01  6.945140E+01
 3.781500E+02  6.102959E+01  6.952201E+01
 3.791500E+02  6.110240E+01  6.959248E+01
 3.801500E+02  6.117504E+01  6.966282E+01
 3.811500E+02  6.124751E+01  6.973303E+01
 3.821500E+02  6.131982E+01  6.980310E+01
 3.831500E+02  6.139195E+01  6.987304E+01
 3.841500E+02  6.146391E+01  6.994284E+01
 3.851500E+02  6.153570E+01  7.001250E+01
 3.861500E+02  6.160732E+01  7.008202E+01
 3.871500E+02  6.167877E+01  7.015141E+01
 3.881500E+02  6.175005E+01  7.022066E+01
 3.891500E+02  6.182117E+01  7.028976E+01
 3.901500E+02  6.189211E+01  7.035873E+01
 3.911500E+02  6.196288E+01  7.042756E+01
 3.921500E+02  6.203348E+01  7.049625E+01
 3.931500E+02  6.210390E+01  7.056479E+01
 3.941500E+02  6.217416E+01  7.063319E+01
 3.951500E+02  6.224425E+01  7.070145E+01
 3.961500E+02  6.231417E+01  7.076957E+01
 3.971500E+02  6.238391E+01  7.083754E+01
 3.981500E+02  6.245349E+01  7.090537E+01
 3.991500E+02  6.252290E+01  7.097391E+01
