#         T/K        V/dm^3  V(excl)/dm^3    alpha/K^-1        status
 2.731500E+02  3.011085E-02  2.877014E-02  4.457350E-04                                 112
 2.741500E+02  3.012427E-02  2.877014E-02  4.460730E-04                                 112
 2.751500E+02  3.013773E-02  2.877014E-02  4.468658E-04                                 112
 2.761500E+02  3.015121E-02  2.877014E-02  4.475082E-04                                 112
 2.771500E+02  3.016471E-02  2.877014E-02  4.480178E-04                                 112
 2.781500E+02  3.017824E-02  2.877014E-02  4.484047E-04                                 112
 2.791500E+02  3.019178E-02  2.877014E-02  4.486787E-04                                 112
 2.801500E+02  3.020533E-02  2.877014E-02  4.488495E-04                                 112
 2.811500E+02  3.021889E-02  2.877014E-02  4.489264E-04                                 112
 2.821500E+02  3.023246E-02  2.877014E-02  4.489184E-04                                 112
 2.831500E+02  3.024604E-02  2.877014E-02  4.488342E-04                                 112
 2.841500E+02  3.025961E-02  2.877014E-02  4.486820E-04                                 112
 2.851500E+02  3.027319E-02  2.877014E-02  4.484699E-04                                 112
 2.861500E+02  3.028677E-02  2.877014E-02  4.482055E-04                                 112
 2.871500E+02  3.030034E-02  2.877014E-02  4.478961E-04                                 112
 2.881500E+02  3.031391E-02  2.877014E-02  4.475485E-04                                 112
 2.891500E+02  3.032747E-02  2.877014E-02  4.471696E-04                                 112
 2.901500E+02  3.034103E-02  2.877014E-02  4.467655E-04                                 112
 2.911500E+02  3.035459E-02  2.877014E-02  4.463425E-04                                 112
 2.921500E+02  3.036813E-02  2.877014E-02  4.459063E-04                                 112
 2.931500E+02  3.038167E-02  2.877014E-02  4.454625E-04                                 112
 2.941500E+02  3.039520E-02  2.877014E-02  4.450164E-04                                 112
 2.951500E+02  3.040872E-02  2.877014E-02  4.445733E-04                                 112
 2.961500E+02  3.042224E-02  2.877014E-02  4.441380E-04                                 112
 2.971500E+02  3.043574E-02  2.877014E-02  4.437153E-04                                 112
 2.981500E+02  3.044925E-02  2.877014E-02  4.433099E-04                                 112
 2.991500E+02  3.046274E-02  2.877014E-02  4.429261E-04                                 112
 3.001500E+02  3.047623E-02  2.877014E-02  4.425683E-04                                 112
 3.011500E+02  3.048972E-02  2.877014E-02  4.422405E-04                                 112
 3.021500E+02  3.050320E-02  2.877014E-02  4.419469E-04                                 112
 3.031500E+02  3.051668E-02  2.877014E-02  4.416912E-04                                 112
 3.041500E+02  3.053016E-02  2.877014E-02  4.414772E-04                                 112
 3.051500E+02  3.054363E-02  2.877014E-02  4.413086E-04                                 112
 3.061500E+02  3.055711E-02  2.877014E-02  4.411890E-04                                 112
 3.071500E+02  3.057060E-02  2.877014E-02  4.411216E-04                                 112
 3.081500E+02  3.058409E-02  2.877014E-02  4.411098E-04                                 112
 3.091500E+02  3.059758E-02  2.877014E-02  4.411568E-04                                 112
 3.101500E+02  3.061108E-02  2.877014E-02  4.412657E-04                                 112
 3.111500E+02  3.062459E-02  2.877014E-02  4.414395E-04                                 112
 3.121500E+02  3.063812E-02  2.877014E-02  4.416810E-04                                 112
 3.131500E+02  3.065166E-02  2.877014E-02  4.419931E-04                                 112
 3.141500E+02  3.066522E-02  2.877014E-02  4.423786E-04                                 112
 3.151500E+02  3.067879E-02  2.877014E-02  4.428399E-04                                 112
 3.161500E+02  3.069239E-02  2.877014E-02  4.063516E+02                                 112
 3.171500E+02  2.497448E+01  2.877014E-02  5.012270E-01                                 111
 3.181500E+02  2.506646E+01  2.877014E-02  3.666504E-03                                 111
 3.191500E+02  2.515829E+01  2.877014E-02  3.647298E-03                                 111
 3.201500E+02  2.524998E+01  2.877014E-02  3.628386E-03                                 111
 3.211500E+02  2.534153E+01  2.877014E-02  3.609756E-03                                 111
 3.221500E+02  2.543293E+01  2.877014E-02  3.591397E-03                                 111
 3.231500E+02  2.552421E+01  2.877014E-02  3.573301E-03                                 111
 3.241500E+02  2.561534E+01  2.877014E-02  3.555457E-03                                 111
 3.251500E+02  2.570635E+01  2.877014E-02  3.537857E-03                                 111
 3.261500E+02  2.579724E+01  2.877014E-02  3.520494E-03                                 111
 3.271500E+02  2.588799E+01  2.877014E-02  3.503362E-03                                 111
 3.281500E+02  2.597863E+01  2.877014E-02  3.486452E-03                                 111
 3.291500E+02  2.606914E+01  2.877014E-02  3.469760E-03                                 111
 3.301500E+02  2.615953E+01  2.877014E-02  3.453279E-03                                 111
 3.311500E+02  2.624981E+01  2.877014E-02  3.437004E-03                                 111
 3.321500E+02  2.633997E+01  2.877014E-02  3.420930E-03                                 111
