#         T/K     Cv/J*K^-1     Cp/J*K^-1
 2.731500E+02  4.032826E+01  5.078712E+01
 2.741500E+02  4.035923E+01  5.080323E+01
 2.751500E+02  4.039068E+01  5.080512E+01
 2.761500E+02  4.042262E+01  5.080782E+01
 2.771500E+02  4.045502E+01  5.081131E+01
 2.781500E+02  4.048789E+01  5.081558E+01
 2.791500E+02  4.052122E+01  5.082063E+01
 2.801500E+02  4.055499E+01  5.082643E+01
 2.811500E+02  4.058921E+01  5.083299E+01
 2.821500E+02  4.062386E+01  5.084029E+01
 2.831500E+02  4.065895E+01  5.084833E+01
 2.841500E+02  4.069445E+01  5.085710E+01
 2.851500E+02  4.073037E+01  5.086660E+01
 2.861500E+02  4.076670E+01  5.087680E+01
 2.871500E+02  4.080343E+01  5.088772E+01
 2.881500E+02  4.084055E+01  5.089933E+01
 2.891500E+02  4.087807E+01  5.091164E+01
 2.901500E+02  4.091596E+01  5.092463E+01
 2.911500E+02  4.095423E+01  5.093830E+01
 2.921500E+02  4.099286E+01  5.095265E+01
 2.931500E+02  4.103186E+01  5.096765E+01
 2.941500E+02  4.107121E+01  5.098332E+01
 2.951500E+02  4.111091E+01  5.099963E+01
 2.961500E+02  4.115095E+01  5.101658E+01
 2.971500E+02  4.119132E+01  5.103417E+01
 2.981500E+02  4.123202E+01  5.105239E+01
 2.991500E+02  4.127305E+01  5.107123E+01
 3.001500E+02  4.131439E+01  5.109068E+01
 3.011500E+02  4.135604E+01  5.111074E+01
 3.021500E+02  4.139799E+01  5.113140E+01
 3.031500E+02  4.144024E+01  5.115264E+01
 3.041500E+02  4.148278E+01  5.117447E+01
 3.051500E+02  4.152561E+01  5.119687E+01
 3.061500E+02  4.156872E+01  5.121984E+01
 3.071500E+02  4.161209E+01  5.124337E+01
 3.081500E+02  4.165574E+01  5.126746E+01
 3.091500E+02  4.169965E+01  5.129208E+01
 3.101500E+02  4.174382E+01  5.131724E+01
 3.111500E+02  4.178823E+01  5.134293E+01
 3.121500E+02  4.183289E+01  5.136914E+01
 3.131500E+02  4.187779E+01  5.139587E+01
 3.141500E+02  4.192293E+01  5.142309E+01
 3.151500E+02  4.196829E+01  5.145082E+01
 3.161500E+02  4.201388E+01  5.147903E+01
 3.171500E+02  4.205968E+01  5.150772E+01
 3.181500E+02  4.210570E+01  5.153689E+01
 3.191500E+02  4.215193E+01  5.156653E+01
 3.201500E+02  4.219836E+01  5.159662E+01
 3.211500E+02  4.224499E+01  5.162716E+01
 3.221500E+02  4.229182E+01  5.165814E+01
 3.231500E+02  4.233883E+01  5.168956E+01
 3.241500E+02  4.238603E+01  5.172141E+01
 3.251500E+02  4.243341E+01  5.175367E+01
 3.261500E+02  4.248096E+01  5.178635E+01
 3.271500E+02  4.252868E+01  5.181943E+01
 3.281500E+02  4.257657E+01  5.185291E+01
 3.291500E+02  4.262462E+01  5.188678E+01
 3.301500E+02  4.267283E+01  5.192103E+01
 3.311500E+02  4.272120E+01  5.195566E+01
 3.321500E+02  4.276971E+01  5.199065E+01
 3.331500E+02  4.281837E+01  5.202601E+01
 3.341500E+02  4.286717E+01  5.206172E+01
 3.351500E+02  4.291610E+01  5.209777E+01
 3.361500E+02  4.296517E+01  5.213417E+01
 3.371500E+02  4.301437E+01  5.217090E+01
 3.381500E+02  4.306370E+01  5.220796E+01
 3.391500E+02  4.311315E+01  5.224533E+01
 3.401500E+02  4.316271E+01  5.228302E+01
 3.411500E+02  4.321239E+01  5.232102E+01
 3.421500E+02  4.326219E+01  5.235931E+01
 3.431500E+02  4.331209E+01  5.239790E+01
 3.441500E+02  4.336209E+01  5.243678E+01
 3.451500E+02  4.341220E+01  5.247594E+01
 3.461500E+02  4.346240E+01  5.251538E+01
 3.471500E+02  4.351270E+01  5.255508E+01
 3.481500E+02  4.356309E+01  5.259505E+01
 3.491500E+02  4.361357E+01  5.263527E+01
 3.501500E+02  4.366413E+01  5.267575E+01
 3.511500E+02  4.371478E+01  5.271647E+01
 3.521500E+02  4.376551E+01  5.275744E+01
 3.531500E+02  4.381631E+01  5.279863E+01
 3.541500E+02  4.386718E+01  5.284006E+01
 3.551500E+02  4.391813E+01  5.288171E+01
 3.561500E+02  4.396914E+01  5.292358E+01
 3.571500E+02  4.402022E+01  5.296566E+01
 3.581500E+02  4.407136E+01  5.300795E+01
 3.591500E+02  4.412256E+01  5.305045E+01
 3.601500E+02  4.417382E+01  5.309314E+01
 3.611500E+02  4.422514E+01  5.313602E+01
 3.621500E+02  4.427650E+01  5.317910E+01
 3.631500E+02  4.432791E+01  5.322235E+01
 3.641500E+02  4.437938E+01  5.326579E+01
 3.651500E+02  4.443088E+01  5.330940E+01
 3.661500E+02  4.448243E+01  5.335318E+01
 3.671500E+02  4.453402E+01  5.339712E+01
 3.681500E+02  4.458565E+01  5.344122E+01
 3.691500E+02  4.463731E+01  5.348549E+01
 3.701500E+02  4.468901E+01  5.352990E+01
 3.711500E+02  4.474074E+01  5.357446E+01
 3.721500E+02  4.479250E+01  5.361917E+01
 3.731500E+02  4.484428E+01  5.366401E+01
 3.741500E+02  4.489609E+01  5.370899E+01
 3.751500E+02  4.494792E+01  5.375410E+01
 3.761500E+02  4.499978E+01  5.379935E+01
 3.771500E+02  4.505165E+01  5.384471E+01
 3.781500E+02  4.510355E+01  5.389020E+01
 3.791500E+02  4.515545E+01  5.393580E+01
 3.801500E+02  4.520737E+01  5.398152E+01
 3.811500E+02  4.525931E+01  5.402734E+01
 3.821500E+02  4.531125E+01  5.407328E+01
 3.831500E+02  4.536320E+01  5.411931E+01
 3.841500E+02  4.541516E+01  5.416545E+01
 3.851500E+02  4.546713E+01  5.421168E+01
 3.861500E+02  4.551910E+01  5.425800E+01
 3.871500E+02  4.557107E+01  5.430442E+01
 3.881500E+02  4.562304E+01  5.435092E+01
 3.891500E+02  4.567501E+01  5.439751E+01
 3.901500E+02  4.572697E+01  5.444417E+01
 3.911500E+02  4.577894E+01  5.449092E+01
 3.921500E+02  4.583089E+01  5.453774E+01
 3.931500E+02  4.588284E+01  5.458463E+01
 3.941500E+02  4.593478E+01  5.463159E+01
 3.951500E+02  4.598672E+01  5.467861E+01
 3.961500E+02  4.603864E+01  5.472571E+01
 3.971500E+02  4.609055E+01  5.477286E+01
 3.981500E+02  4.614244E+01  5.482007E+01
 3.991500E+02  4.619432E+01  5.486963E+01
