#         T/K          A/kJ          G/kJ
  2.731500000000E+02   4.724242892207E+01   4.724685355399E+01
  2.741500000000E+02   4.711426100238E+01   4.711868696162E+01
  2.751500000000E+02   4.698573408020E+01   4.699016138606E+01
  2.761500000000E+02   4.685684693056E+01   4.686127560158E+01
  2.771500000000E+02   4.672759841772E+01   4.673202847216E+01
  2.781500000000E+02   4.659798751441E+01   4.660241897023E+01
  2.791500000000E+02   4.646801329501E+01   4.647244616988E+01
  2.801500000000E+02   4.633767494296E+01   4.634210925419E+01
  2.811500000000E+02   4.620697175194E+01   4.621140751647E+01
  2.821500000000E+02   4.607590312727E+01   4.608034036167E+01
  2.831500000000E+02   4.594446858749E+01   4.594890730789E+01
  2.841500000000E+02   4.581266776452E+01   4.581710798665E+01
  2.851500000000E+02   4.568050040410E+01   4.568494214325E+01
  2.861500000000E+02   4.554796636514E+01   4.555240963612E+01
  2.871500000000E+02   4.541506561931E+01   4.541951043649E+01
  2.881500000000E+02   4.528179824930E+01   4.528624462656E+01
  2.891500000000E+02   4.514816444504E+01   4.515261239579E+01
  2.901500000000E+02   4.501416451216E+01   4.501861404932E+01
  2.911500000000E+02   4.487979884795E+01   4.488424998394E+01
  2.921500000000E+02   4.474506795953E+01   4.474952070633E+01
  2.931500000000E+02   4.460997244991E+01   4.461442681899E+01
  2.941500000000E+02   4.447451301475E+01   4.447896901711E+01
  2.951500000000E+02   4.433869044552E+01   4.434314809171E+01
  2.961500000000E+02   4.420250561077E+01   4.420696491088E+01
  2.971500000000E+02   4.406595946579E+01   4.407042042947E+01
  2.981500000000E+02   4.392905304073E+01   4.393351567721E+01
  2.991500000000E+02   4.379178743546E+01   4.379625175356E+01
  3.001500000000E+02   4.365416382214E+01   4.365862983030E+01
  3.011500000000E+02   4.351618342472E+01   4.352065113101E+01
  3.021500000000E+02   4.337784752888E+01   4.338231694102E+01
  3.031500000000E+02   4.323915746921E+01   4.324362859459E+01
  3.041500000000E+02   4.310011462439E+01   4.310458747009E+01
  3.051500000000E+02   4.296072041683E+01   4.296519498968E+01
  3.061500000000E+02   4.282097629764E+01   4.282545260419E+01
  3.071500000000E+02   4.268088375138E+01   4.268536179797E+01
  3.081500000000E+02   4.254044428604E+01   4.254492407879E+01
  3.091500000000E+02   4.239965942914E+01   4.240414097401E+01
  3.101500000000E+02   4.225853072304E+01   4.226301402583E+01
  3.111500000000E+02   4.211705971993E+01   4.212154478631E+01
  3.121500000000E+02   4.197524797849E+01   4.197973481404E+01
  3.131500000000E+02   4.183309705789E+01   4.183758566811E+01
