#         T/K          A/kJ          G/kJ
  2.731500000000E+02   5.151635169450E+01   5.375091959636E+01
  2.741500000000E+02   5.127768333982E+01   5.352123104033E+01
  2.751500000000E+02   5.103885971954E+01   5.329136890574E+01
  2.761500000000E+02   5.079988114892E+01   5.306133430746E+01
  2.771500000000E+02   5.056074795328E+01   5.283112831702E+01
  2.781500000000E+02   5.032146046637E+01   5.260075196550E+01
  2.791500000000E+02   5.008201902882E+01   5.237020624623E+01
  2.801500000000E+02   4.984242398691E+01   5.213949211720E+01
  2.811500000000E+02   4.960267569132E+01   5.190861050328E+01
  2.821500000000E+02   4.936277449611E+01   5.167756229826E+01
  2.831500000000E+02   4.912272075786E+01   5.144634836675E+01
  2.841500000000E+02   4.888251483479E+01   5.121496954585E+01
  2.851500000000E+02   4.864215708607E+01   5.098342664673E+01
  2.861500000000E+02   4.840164787120E+01   5.075172045612E+01
  2.871500000000E+02   4.816098754946E+01   5.051985173762E+01
  2.881500000000E+02   4.792017647941E+01   5.028782123293E+01
  2.891500000000E+02   4.767921501847E+01   5.005562966303E+01
  2.901500000000E+02   4.743810352259E+01   4.982327772918E+01
  2.911500000000E+02   4.719684234586E+01   4.959076611395E+01
  2.921500000000E+02   4.695543184031E+01   4.935809548212E+01
  2.931500000000E+02   4.671387235562E+01   4.912526648151E+01
  2.941500000000E+02   4.647216423893E+01   4.889227974380E+01
  2.951500000000E+02   4.623030783470E+01   4.865913588520E+01
  2.961500000000E+02   4.598830348454E+01   4.842583550724E+01
  2.971500000000E+02   4.574615152706E+01   4.819237919732E+01
  2.981500000000E+02   4.550385229786E+01   4.795876752934E+01
  2.991500000000E+02   4.526140612934E+01   4.772500106427E+01
  3.001500000000E+02   4.501881335073E+01   4.749108035070E+01
  3.011500000000E+02   4.477607428801E+01   4.725700592529E+01
  3.021500000000E+02   4.453318926385E+01   4.702277831326E+01
  3.031500000000E+02   4.429015859763E+01   4.678839802884E+01
  3.041500000000E+02   4.404698260541E+01   4.655386557566E+01
  3.051500000000E+02   4.380366159991E+01   4.631918144718E+01
  3.061500000000E+02   4.356019589057E+01   4.608434612703E+01
  3.071500000000E+02   4.331658578348E+01   4.584936008935E+01
  3.081500000000E+02   4.307283158146E+01   4.561422379918E+01
  3.091500000000E+02   4.282893358407E+01   4.537893771272E+01
  3.101500000000E+02   4.258489208764E+01   4.514350227763E+01
  3.111500000000E+02   4.234070738525E+01   4.490791793337E+01
  3.121500000000E+02   4.209637976686E+01   4.467218511141E+01
  3.131500000000E+02   4.185190951927E+01   4.443630423551E+01
  3.141500000000E+02   4.160729692617E+01   4.420027572198E+01
  3.151500000000E+02   4.136254226821E+01   4.396409997991E+01
  3.161500000000E+02   4.111764582303E+01   4.372777741136E+01
  3.171500000000E+02   4.087260786529E+01   4.349130841164E+01
  3.181500000000E+02   4.062742866673E+01   4.325469336943E+01
  3.191500000000E+02   4.038210849620E+01   4.301793266706E+01
  3.201500000000E+02   4.013664761975E+01   4.278102668066E+01
  3.211500000000E+02   3.989104630060E+01   4.254397578031E+01
  3.221500000000E+02   3.964530479927E+01   4.230678033028E+01
  3.231500000000E+02   3.939942337354E+01   4.206944068912E+01
  3.241500000000E+02   3.915340227860E+01   4.183195720991E+01
  3.251500000000E+02   3.890724176698E+01   4.159433024030E+01
  3.261500000000E+02   3.866094208869E+01   4.135656012278E+01
  3.271500000000E+02   3.841450349123E+01   4.111864719471E+01
  3.281500000000E+02   3.816792621961E+01   4.088059178854E+01
  3.291500000000E+02   3.792121051645E+01   4.064239423189E+01
  3.301500000000E+02   3.767435662197E+01   4.040405484770E+01
  3.311500000000E+02   3.742736477406E+01   4.016557395435E+01
  3.321500000000E+02   3.718023520659E+01   3.992695186421E+01
  3.331500000000E+02   3.693296815623E+01   3.968818888984E+01
  3.341500000000E+02   3.668556385283E+01   3.944928533551E+01
  3.351500000000E+02   3.643802252507E+01   3.921024150216E+01
  3.361500000000E+02   3.619034439977E+01   3.897105768706E+01
  3.371500000000E+02   3.594252970170E+01   3.873173418352E+01
  3.381500000000E+02   3.569457865355E+01   3.849227128106E+01
  3.391500000000E+02   3.544649147603E+01   3.825266926547E+01
  3.401500000000E+02   3.519826838782E+01   3.801292841888E+01
  3.411500000000E+02   3.494990960570E+01   3.777304901989E+01
  3.421500000000E+02   3.470141534453E+01   3.753303134363E+01
  3.431500000000E+02   3.445278581730E+01   3.729287566184E+01
  3.441500000000E+02   3.420402123514E+01   3.705258224295E+01
  3.451500000000E+02   3.395512180740E+01   3.681215135217E+01
  3.461500000000E+02   3.370608774164E+01   3.657158325154E+01
  3.471500000000E+02   3.345691924369E+01   3.633087820003E+01
  3.481500000000E+02   3.320761651764E+01   3.609003645358E+01
  3.491500000000E+02   3.295817976594E+01   3.584905826519E+01
  3.501500000000E+02   3.270860918935E+01   3.560794388498E+01
  3.511500000000E+02   3.245890498703E+01   3.536669356025E+01
  3.521500000000E+02   3.220906735652E+01   3.512530753554E+01
  3.531500000000E+02   3.195909649381E+01   3.488378605270E+01
  3.541500000000E+02   3.170899259335E+01   3.464212935093E+01
  3.551500000000E+02   3.145875584807E+01   3.440033766686E+01
  3.561500000000E+02   3.120838644940E+01   3.415841123459E+01
  3.571500000000E+02   3.095788458732E+01   3.391635028575E+01
  3.581500000000E+02   3.070725045037E+01   3.367415504955E+01
  3.591500000000E+02   3.045648422566E+01   3.343182575283E+01
  3.601500000000E+02   3.020558609892E+01   3.318936262010E+01
  3.611500000000E+02   2.995455625452E+01   3.294676587360E+01
  3.621500000000E+02   2.970339487545E+01   3.270403573336E+01
  3.631500000000E+02   2.945210214341E+01   3.246117241722E+01
  3.641500000000E+02   2.920067823877E+01   3.221817614087E+01
  3.651500000000E+02   2.894912334065E+01   3.197504711792E+01
  3.661500000000E+02   2.869743762687E+01   3.173178555994E+01
  3.671500000000E+02   2.844562127404E+01   3.148839167647E+01
  3.681500000000E+02   2.819367445753E+01   3.124486567508E+01
  3.691500000000E+02   2.794159735152E+01   3.100120776143E+01
  3.701500000000E+02   2.768939012898E+01   3.075741813926E+01
  3.711500000000E+02   2.743705296176E+01   3.051349701046E+01
  3.721500000000E+02   2.718458602051E+01   3.026944457510E+01
  3.731500000000E+02   2.693198947480E+01   3.002526103148E+01
  3.741500000000E+02   2.667926349305E+01   2.978094657613E+01
  3.751500000000E+02   2.642640824261E+01   2.953650140385E+01
  3.761500000000E+02   2.617342388973E+01   2.929192570778E+01
  3.771500000000E+02   2.592031059962E+01   2.904721967939E+01
